SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AM,2003,APUÍ,0,0,0,0,0,2,0,0,2,3129,23,0,0,0,0,0,2450,0,0,0,0,5,0,0,2778,9055,110,6277,556
AM,2011,NOVO AIRÃO,0,0,0,0,0,4,0,0,6,1788,500,0,0,0,0,0,2488,0,0,0,0,0,0,0,1212,6463,34,5251,431
AM,2020,GUAJARÁ,0,0,0,0,0,2,0,0,3,176,7,0,0,0,0,0,3008,0,0,0,0,2,0,0,4096,7818,71,3722,453
AM,2038,ANORI,0,0,0,0,0,2,0,0,2,1801,93,0,0,0,0,0,3898,0,0,0,0,5,0,0,2154,8465,37,6311,473
AM,2046,CAREIRO DA VÁRZEA,0,0,0,0,0,3,0,0,15,2380,266,0,0,0,0,0,7038,0,0,0,0,4,0,0,3383,14038,91,10655,858
AM,2054,ATALAIA DO NORTE,0,0,0,0,0,1,0,0,0,890,16,0,0,0,0,0,2286,0,0,0,0,1,0,0,1456,5025,18,3569,357
AM,2070,AUTAZES,0,0,0,0,0,12,0,0,7,4259,187,0,0,0,0,0,8072,0,0,0,0,2,0,0,4729,18370,76,13641,1026
AM,2097,BARCELOS,0,0,0,0,0,1,0,0,2,1971,129,0,0,0,0,0,2797,0,0,0,0,0,0,0,2608,8006,56,5398,442
AM,2119,BARREIRINHA,0,0,0,0,0,2,0,0,11,3321,123,0,0,0,0,0,6272,0,0,0,0,6,0,0,3748,14907,70,11159,1354
AM,2135,BENJAMIN CONSTANT,0,0,0,0,0,5,0,0,4,3496,23,0,0,0,0,0,7735,0,0,0,0,1,0,0,3842,16316,80,12474,1130
AM,2151,BOCA DO ACRE,0,0,0,0,0,2,0,0,5,4554,40,0,0,0,0,0,6237,0,0,0,0,8,0,0,5292,17571,210,12279,1223
AM,2178,BORBA,0,0,0,0,0,4,0,0,4,3770,129,0,0,0,0,0,7490,0,0,0,0,2,0,0,4872,17421,77,12549,1073
AM,2194,CANUTAMA,0,0,0,0,0,1,0,0,3,1450,14,0,0,0,0,0,2343,0,0,0,0,1,0,0,2106,6371,40,4265,413
AM,2216,CARAUARI,0,0,0,0,0,9,0,0,3,2399,35,0,0,0,0,0,6107,0,0,0,0,1,0,0,6669,16286,99,9617,964
AM,2232,CAREIRO,0,0,0,0,0,7,0,0,10,4287,284,0,0,0,0,0,7171,0,0,0,0,2,0,0,4906,18083,124,13177,1292
AM,2259,COARI,0,0,0,0,0,13,0,0,26,10792,742,0,0,0,0,0,15488,0,0,0,0,14,0,0,12144,41928,342,29784,2367
AM,2275,CODAJÁS,0,0,0,0,0,2,0,0,12,3785,201,0,0,0,0,0,4518,0,0,0,0,1,0,0,3929,13119,59,9190,612
AM,2291,EIRUNEPÉ,0,0,0,0,0,4,0,0,6,5391,75,0,0,0,0,0,4988,0,0,0,0,1,0,0,6603,18476,127,11873,1281
AM,2313,ENVIRA,0,0,0,0,0,3,0,0,3,2807,34,0,0,0,0,0,3013,0,0,0,0,0,0,0,3508,9868,29,6360,471
AM,2330,FONTE BOA,0,0,0,0,0,6,0,0,0,1728,71,0,0,0,0,0,6012,0,0,0,0,1,0,0,3623,12308,54,8685,813
AM,2356,HUMAITÁ,0,0,0,0,0,3,0,0,19,7512,89,0,0,0,0,0,8798,0,0,0,0,6,0,0,6063,24066,336,18003,1240
AM,2372,SANTA ISABEL DO RIO NEGRO,0,0,0,0,0,1,0,0,1,910,31,0,0,0,0,0,2275,0,0,0,0,0,0,0,2221,5792,27,3571,326
AM,2399,IPIXUNA,0,0,0,0,0,2,0,0,4,1780,11,0,0,0,0,0,2397,0,0,0,0,3,0,0,3630,8604,101,4974,676
AM,2410,ITACOATIARA,0,0,0,0,0,12,0,0,36,9924,1984,0,0,0,0,0,27632,0,0,0,0,34,0,0,13657,56332,431,42675,2622
AM,2437,ITAPIRANGA,0,0,0,0,0,0,0,0,2,935,94,0,0,0,0,0,3299,0,0,0,0,3,0,0,1207,5802,18,4595,244
AM,2453,JAPURÁ,0,0,0,0,0,0,0,0,0,663,10,0,0,0,0,0,1420,0,0,0,0,0,0,0,946,3192,11,2246,142
AM,2470,JURUÁ,0,0,0,0,0,0,0,0,2,593,8,0,0,0,0,0,2547,0,0,0,0,0,0,0,2254,5760,23,3506,333
AM,2496,JUTAÍ,0,0,0,0,0,1,0,0,18,1123,47,0,0,0,0,0,4126,0,0,0,0,1,0,0,3678,9744,17,6066,733
AM,2518,LÁBREA,0,0,0,0,0,2,0,0,10,6994,44,0,0,0,0,0,5048,0,0,0,0,5,0,0,6757,20006,74,13249,1072
AM,2534,MANACAPURU,0,0,0,0,0,35,0,0,29,12755,1120,0,0,0,0,0,26307,0,0,0,0,25,0,0,13725,58041,514,44316,3531
AM,2550,MANAUS,0,0,0,0,0,4047,0,0,5292,182767,126955,0,0,0,0,0,562448,0,0,0,0,2469,0,0,155231,1123758,23943,968527,60606
AM,2577,MANICORÉ,0,0,0,0,0,3,0,0,6,3628,374,0,0,0,0,0,10778,0,0,0,0,13,0,0,6880,23150,143,16270,1325
AM,2593,MARAÃ,0,0,0,0,0,0,0,0,6,1937,18,0,0,0,0,0,2069,0,0,0,0,2,0,0,2881,7414,13,4533,488
AM,2615,MAUÉS,0,0,0,0,0,13,0,0,9,5429,204,0,0,0,0,0,12371,0,0,0,0,5,0,0,7800,27518,191,19718,1496
AM,2631,NHAMUNDÁ,0,0,0,0,0,0,0,0,3,3065,39,0,0,0,0,0,4458,0,0,0,0,1,0,0,3117,11205,43,8088,479
AM,2658,NOVA OLINDA DO NORTE,0,0,0,0,0,2,0,0,6,3103,148,0,0,0,0,0,5569,0,0,0,0,2,0,0,3783,13448,42,9665,793
AM,2674,NOVO ARIPUANÃ,0,0,0,0,0,2,0,0,5,2141,74,0,0,0,0,0,4260,0,0,0,0,1,0,0,3508,10695,62,7187,642
AM,2690,PARINTINS,0,0,0,0,0,14,0,0,25,15221,1197,0,0,0,0,0,24410,0,0,0,0,17,0,0,13715,57694,459,43979,2636
AM,2712,PAUINI,0,0,0,0,0,1,0,0,5,1032,30,0,0,0,0,0,4033,0,0,0,0,0,0,0,2909,8552,40,5643,502
AM,2739,SANTO ANTÔNIO DO IÇÁ,0,0,0,0,0,0,0,0,3,3016,49,0,0,0,0,0,4030,0,0,0,0,0,0,0,2787,10762,66,7975,811
AM,2755,SÃO PAULO DE OLIVENÇA,0,0,0,0,0,7,0,0,2,1040,25,0,0,0,0,0,7666,0,0,0,0,0,0,0,2581,12410,85,9829,1004
AM,2771,SILVES,0,0,0,0,0,3,0,0,2,1026,69,0,0,0,0,0,3214,0,0,0,0,4,0,0,1282,5920,33,4638,287
AM,2798,TAPAUÁ,0,0,0,0,0,4,0,0,1,3313,33,0,0,0,0,0,2849,0,0,0,0,1,0,0,3657,10703,89,7046,756
AM,2810,TEFÉ,0,0,0,0,0,5,0,0,12,6030,350,0,0,0,0,0,15497,0,0,0,0,9,0,0,9641,33570,212,23929,1814
AM,2836,SÃO GABRIEL DA CACHOEIRA,0,0,0,0,0,8,0,0,4,3715,182,0,0,0,0,0,10400,0,0,0,0,7,0,0,7206,22745,178,15539,1045
AM,2852,URUCARÁ,0,0,0,0,0,3,0,0,1,2711,96,0,0,0,0,0,3651,0,0,0,0,1,0,0,2744,9696,54,6952,435
AM,2879,URUCURITUBA,0,0,0,0,0,5,0,0,1,3028,83,0,0,0,0,0,3594,0,0,0,0,4,0,0,2842,10144,57,7302,530
AM,2895,ALVARÃES,0,0,0,0,0,2,0,0,2,2534,41,0,0,0,0,0,2700,0,0,0,0,0,0,0,2190,7944,20,5754,455
AM,2917,AMATURÁ,0,0,0,0,0,3,0,0,2,1387,24,0,0,0,0,0,1654,0,0,0,0,0,0,0,1170,4597,13,3427,344
AM,2933,ANAMÃ,0,0,0,0,0,3,0,0,1,1078,39,0,0,0,0,0,2758,0,0,0,0,0,0,0,1755,6034,34,4279,366
AM,2950,BERURI,0,0,0,0,0,2,0,0,6,1374,43,0,0,0,0,0,4178,0,0,0,0,0,0,0,2274,8367,28,6093,462
AM,2976,BOA VISTA DO RAMOS,0,0,0,0,0,4,0,0,2,2598,59,0,0,0,0,0,3357,0,0,0,0,3,0,0,2396,8998,38,6602,541
AM,2992,CAAPIRANGA,0,0,0,0,0,3,0,0,1,1158,35,0,0,0,0,0,2911,0,0,0,0,1,0,0,2045,6550,35,4505,361
AM,98353,IRANDUBA,0,0,0,0,0,21,0,0,38,4979,609,0,0,0,0,0,12540,0,0,0,0,26,0,0,4287,24149,194,19862,1455
AM,98370,ITAMARATI,0,0,0,0,0,0,0,0,0,808,4,0,0,0,0,0,2517,0,0,0,0,0,0,0,1626,5305,7,3679,343
AM,98396,MANAQUIRI,0,0,0,0,0,2,0,0,5,2882,81,0,0,0,0,0,4397,0,0,0,0,1,0,0,2789,10827,41,8038,629
AM,98418,PRESIDENTE FIGUEIREDO,0,0,0,0,0,9,0,0,17,4506,361,0,0,0,0,0,5975,0,0,0,0,11,0,0,2611,14625,173,12014,962
AM,98434,RIO PRETO DA EVA,0,0,0,0,0,6,0,0,7,2666,322,0,0,0,0,0,5551,0,0,0,0,3,0,0,2145,11556,119,9411,737
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,0,0,0,0,0,1,0,0,0,1438,69,0,0,0,0,0,1910,0,0,0,0,1,0,0,1217,4904,21,3687,247
AM,98477,TABATINGA,0,0,0,0,0,7,0,0,16,3588,205,0,0,0,0,0,12779,0,0,0,0,4,0,0,5715,24557,176,18842,2067
AM,98493,UARINI,0,0,0,0,0,3,0,0,0,680,13,0,0,0,0,0,3182,0,0,0,0,3,0,0,1771,6030,22,4259,356
AM,98515,TONANTINS,0,0,0,0,0,4,0,0,1,1694,20,0,0,0,0,0,2989,0,0,0,0,0,0,0,1823,7062,36,5239,495
AP,6009,PRACUÚBA,333,0,0,1743,0,9,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,708,0,0,0,968,5016,22,4048,226
AP,6017,AMAPÁ,801,0,0,4196,0,7,0,0,0,0,0,0,0,0,0,0,0,1824,0,0,1369,0,0,0,2308,11096,70,8788,521
AP,6025,PORTO GRANDE,557,0,0,6943,0,21,0,0,0,0,0,0,0,0,0,0,0,4621,0,0,2967,0,0,0,3748,20252,167,16504,1228
AP,6033,CALÇOENE,521,0,0,3887,0,11,0,0,0,0,0,0,0,0,0,0,0,3268,0,0,1419,0,0,0,2794,12742,105,9948,737
AP,6041,ITAUBAL,472,0,0,2041,0,4,0,0,0,0,0,0,0,0,0,0,0,2186,0,0,915,0,0,0,1540,7520,25,5980,337
AP,6050,MACAPÁ,25389,0,0,135122,0,1845,0,0,0,0,0,0,0,0,0,0,0,171876,0,0,53580,0,0,0,72525,486209,4192,413684,21680
AP,6068,CUTIAS,500,0,0,1645,0,4,0,0,0,0,0,0,0,0,0,0,0,1834,0,0,843,0,0,0,1765,6964,24,5199,349
AP,6076,MAZAGÃO,1530,0,0,7841,0,17,0,0,0,0,0,0,0,0,0,0,0,6028,0,0,2121,0,0,0,4520,23350,84,18830,1209
AP,6084,ÁGUA BRANCA DO AMAPARI,393,0,0,3003,0,6,0,0,0,0,0,0,0,0,0,0,0,2645,0,0,1290,0,0,0,2338,10378,70,8040,633
AP,6092,OIAPOQUE,1686,0,0,6599,0,12,0,0,0,0,0,0,0,0,0,0,0,6231,0,0,3142,0,0,0,10953,30762,326,19809,1813
AP,6106,SERRA DO NAVIO,264,0,0,2406,0,13,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,704,0,0,0,1547,6452,41,4905,287
AP,6114,FERREIRA GOMES,522,0,0,2149,0,19,0,0,0,0,0,0,0,0,0,0,0,2364,0,0,872,0,0,0,791,7198,53,6407,428
AP,6122,VITÓRIA DO JARI,1124,0,0,5498,0,5,0,0,0,0,0,0,0,0,0,0,0,3643,0,0,2269,0,0,0,5462,19168,146,13706,1021
AP,6130,LARANJAL DO JARI,2194,0,0,14503,0,21,0,0,0,0,0,0,0,0,0,0,0,15561,0,0,3944,0,0,0,12105,51727,613,39622,2786
AP,6157,SANTANA,8110,0,0,40598,0,300,0,0,0,0,0,0,0,0,0,0,0,38393,0,0,15185,0,0,0,18130,127986,1194,109856,6076
AP,6173,TARTARUGALZINHO,474,0,0,4374,0,4,0,0,0,0,0,0,0,0,0,0,0,2934,0,0,2367,0,0,0,2841,13860,62,11019,804
BA,30007,LUÍS EDUARDO MAGALHÃES,0,0,9747,0,3736,0,0,0,15,0,0,3722,0,0,0,0,0,0,603,0,0,22,0,0,5246,26060,1320,20814,1649
BA,30058,EUNÁPOLIS,0,0,20196,0,14282,0,0,0,17,0,0,7420,0,0,0,0,0,0,1322,0,0,126,0,0,17826,68174,2427,50348,4558
BA,30660,IUIU,0,0,2441,0,2567,0,0,0,2,0,0,164,0,0,0,0,0,0,14,0,0,2,0,0,2026,7836,91,5810,529
BA,30678,JABORANDI,0,0,2546,0,1489,0,0,0,3,0,0,590,0,0,0,0,0,0,32,0,0,0,0,0,1376,6884,322,5508,526
BA,30694,JUSSARI,0,0,1990,0,260,0,0,0,0,0,0,709,0,0,0,0,0,0,17,0,0,3,0,0,1022,4430,64,3408,365
BA,30716,AMÉRICA DOURADA,0,0,4575,0,2050,0,0,0,6,0,0,464,0,0,0,0,0,0,62,0,0,8,0,0,3506,11801,334,8295,796
BA,30732,ARATACA,0,0,2539,0,169,0,0,0,7,0,0,1124,0,0,0,0,0,0,35,0,0,9,0,0,1301,5744,107,4443,453
BA,30759,BARRO ALTO,0,0,3874,0,2082,0,0,0,4,0,0,171,0,0,0,0,0,0,60,0,0,6,0,0,1558,8596,309,7038,532
BA,30775,BARROCAS,0,0,6461,0,148,0,0,0,8,0,0,1287,0,0,0,0,0,0,64,0,0,2,0,0,2162,11042,269,8880,641
BA,30791,BURITIRAMA,0,0,3980,0,63,0,0,0,6,0,0,4417,0,0,0,0,0,0,15,0,0,4,0,0,4517,14132,71,9615,1059
BA,30813,CAPELA DO ALTO ALEGRE,0,0,4489,0,298,0,0,0,1,0,0,667,0,0,0,0,0,0,185,0,0,8,0,0,1610,8400,415,6790,727
BA,30830,CAPIM GROSSO,0,0,7804,0,3454,0,0,0,13,0,0,754,0,0,0,0,0,0,268,0,0,18,0,0,4842,19556,878,14714,1525
BA,30856,CANUDOS,0,0,4744,0,2523,0,0,0,5,0,0,208,0,0,0,0,0,0,70,0,0,6,0,0,3121,11538,147,8417,714
BA,30872,DIAS D'ÁVILA,0,0,19759,0,2938,0,0,0,12,0,0,3509,0,0,0,0,0,0,948,0,0,130,0,0,7383,38857,1983,31474,2195
BA,30899,FÁTIMA,0,0,6166,0,315,0,0,0,4,0,0,1969,0,0,0,0,0,0,123,0,0,20,0,0,3512,13594,513,10082,972
BA,30910,FILADÉLFIA,0,0,4413,0,1516,0,0,0,5,0,0,2022,0,0,0,0,0,0,123,0,0,15,0,0,3529,13161,558,9632,980
BA,30937,GAVIÃO,0,0,1587,0,130,0,0,0,3,0,0,828,0,0,0,0,0,0,25,0,0,4,0,0,701,3743,104,3042,361
BA,30953,GUAJERU,0,0,2635,0,619,0,0,0,1,0,0,537,0,0,0,0,0,0,16,0,0,2,0,0,2792,7242,157,4450,483
BA,30970,HELIÓPOLIS,0,0,4646,0,253,0,0,0,3,0,0,1116,0,0,0,0,0,0,195,0,0,12,0,0,3266,10629,497,7363,641
BA,30996,JOÃO DOURADO,0,0,5213,0,4402,0,0,0,5,0,0,1100,0,0,0,0,0,0,164,0,0,9,0,0,4104,16446,505,12342,944
BA,33014,ABAÍRA,0,0,3015,0,747,0,0,0,4,0,0,353,0,0,0,0,0,0,47,0,0,8,0,0,1321,6504,229,5183,780
BA,33030,ABARÉ,0,0,4235,0,4085,0,0,0,2,0,0,126,0,0,0,0,0,0,39,0,0,1,0,0,1315,10782,145,9467,834
BA,33057,ACAJUTIBA,0,0,3247,0,1629,0,0,0,2,0,0,1846,0,0,0,0,0,0,81,0,0,7,0,0,1851,9735,331,7884,741
BA,33065,ADUSTINA,0,0,3989,0,924,0,0,0,7,0,0,2328,0,0,0,0,0,0,54,0,0,1,0,0,3041,11486,392,8445,750
BA,33073,ÁGUA FRIA,0,0,5031,0,1561,0,0,0,3,0,0,498,0,0,0,0,0,0,148,0,0,7,0,0,2022,10700,266,8678,1164
BA,33090,ÉRICO CARDOSO,0,0,3721,0,239,0,0,0,7,0,0,865,0,0,0,0,0,0,35,0,0,5,0,0,2907,8677,263,5770,635
BA,33111,AIQUARA,0,0,1361,0,829,0,0,0,4,0,0,376,0,0,0,0,0,0,47,0,0,6,0,0,946,3989,101,3043,319
BA,33138,ALAGOINHAS,0,0,43236,0,9463,0,0,0,47,0,0,11136,0,0,0,0,0,0,3953,0,0,394,0,0,19884,97745,3973,77861,5659
BA,33154,ALCOBAÇA,0,0,4162,0,4578,0,0,0,5,0,0,476,0,0,0,0,0,0,75,0,0,17,0,0,4699,15771,675,11072,1084
BA,33170,ALMADINA,0,0,636,0,1542,0,0,0,2,0,0,1008,0,0,0,0,0,0,36,0,0,1,0,0,1172,4831,73,3659,361
BA,33197,AMARGOSA,0,0,10499,0,956,0,0,0,7,0,0,3657,0,0,0,0,0,0,447,0,0,28,0,0,4318,22339,698,18021,1729
BA,33219,AMÉLIA RODRIGUES,0,0,6788,0,1602,0,0,0,11,0,0,2821,0,0,0,0,0,0,313,0,0,44,0,0,2321,15799,850,13478,1049
BA,33235,ANAGÉ,0,0,8320,0,743,0,0,0,4,0,0,1801,0,0,0,0,0,0,193,0,0,11,0,0,3688,16746,372,13058,1614
BA,33251,ANDARAÍ,0,0,5298,0,184,0,0,0,2,0,0,376,0,0,0,0,0,0,69,0,0,12,0,0,2892,9836,227,6944,776
BA,33260,ANDORINHA,0,0,6918,0,243,0,0,0,2,0,0,934,0,0,0,0,0,0,52,0,0,3,0,0,2708,11840,262,9132,718
BA,33278,ANGICAL,0,0,6652,0,522,0,0,0,5,0,0,907,0,0,0,0,0,0,135,0,0,5,0,0,2105,11235,229,9130,675
BA,33294,ANGUERA,0,0,3360,0,1841,0,0,0,7,0,0,424,0,0,0,0,0,0,105,0,0,7,0,0,1344,7899,234,6555,577
BA,33316,ANTAS,0,0,2848,0,487,0,0,0,7,0,0,3335,0,0,0,0,0,0,42,0,0,3,0,0,1490,9180,319,7690,649
BA,33332,ANTÔNIO CARDOSO,0,0,5084,0,1220,0,0,0,8,0,0,748,0,0,0,0,0,0,173,0,0,13,0,0,1280,9298,236,8018,536
BA,33359,ANTÔNIO GONÇALVES,0,0,2486,0,1224,0,0,0,4,0,0,1137,0,0,0,0,0,0,67,0,0,4,0,0,1256,6864,167,5608,519
BA,33375,APORÁ,0,0,4581,0,868,0,0,0,8,0,0,2167,0,0,0,0,0,0,73,0,0,8,0,0,3779,12760,344,8981,932
BA,33383,ARAÇÁS,0,0,4839,0,1007,0,0,0,2,0,0,230,0,0,0,0,0,0,132,0,0,14,0,0,2462,9706,314,7244,706
BA,33391,ARACATU,0,0,5327,0,345,0,0,0,7,0,0,1733,0,0,0,0,0,0,53,0,0,7,0,0,2900,11333,176,8433,785
BA,33405,APUAREMA,0,0,2222,0,224,0,0,0,1,0,0,983,0,0,0,0,0,0,105,0,0,5,0,0,1375,5500,87,4125,498
BA,33413,ARACI,0,0,15619,0,751,0,0,0,27,0,0,6165,0,0,0,0,0,0,162,0,0,49,0,0,11326,36596,553,25270,1944
BA,33430,ARAMARI,0,0,4291,0,526,0,0,0,2,0,0,607,0,0,0,0,0,0,106,0,0,9,0,0,1047,7318,211,6271,519
BA,33456,ARATUÍPE,0,0,1829,0,1560,0,0,0,4,0,0,1462,0,0,0,0,0,0,86,0,0,7,0,0,1314,6968,153,5654,553
BA,33472,AURELINO LEAL,0,0,4011,0,1700,0,0,0,5,0,0,187,0,0,0,0,0,0,118,0,0,7,0,0,3823,10670,142,6847,677
BA,33499,BAIANÓPOLIS,0,0,3527,0,3074,0,0,0,3,0,0,529,0,0,0,0,0,0,61,0,0,2,0,0,1833,9974,280,8141,665
BA,33510,BAIXA GRANDE,0,0,5528,0,2141,0,0,0,12,0,0,1153,0,0,0,0,0,0,188,0,0,27,0,0,3123,14140,659,11017,1309
BA,33529,BANZAÊ,0,0,4305,0,144,0,0,0,6,0,0,1256,0,0,0,0,0,0,50,0,0,6,0,0,2376,9106,234,6730,729
BA,33537,BARRA,0,0,14995,0,657,0,0,0,8,0,0,3917,0,0,0,0,0,0,235,0,0,34,0,0,9640,32367,431,22727,2450
BA,33553,BARRA DA ESTIVA,0,0,7915,0,322,0,0,0,1,0,0,2275,0,0,0,0,0,0,360,0,0,9,0,0,3025,15730,717,12705,1106
BA,33570,BARRA DO CHOÇA,0,0,9538,0,1108,0,0,0,14,0,0,3210,0,0,0,0,0,0,363,0,0,37,0,0,6681,24011,670,17330,2390
BA,33596,BARRA DO MENDES,0,0,3417,0,3220,0,0,0,6,0,0,156,0,0,0,0,0,0,61,0,0,17,0,0,2972,10989,320,8017,820
BA,33618,BARRA DO ROCHA,0,0,1358,0,1131,0,0,0,3,0,0,116,0,0,0,0,0,0,47,0,0,3,0,0,1164,4205,70,3041,313
BA,33634,BARREIRAS,0,0,37776,0,9729,0,0,0,14,0,0,6507,0,0,0,0,0,0,2319,0,0,411,0,0,17294,81283,2874,63989,4359
BA,33650,BARRO PRETO,0,0,1665,0,1252,0,0,0,2,0,0,366,0,0,0,0,0,0,68,0,0,9,0,0,849,4757,155,3908,391
BA,33677,BELMONTE,0,0,7100,0,322,0,0,0,4,0,0,944,0,0,0,0,0,0,224,0,0,9,0,0,3322,13663,545,10341,1193
BA,33693,BELO CAMPO,0,0,5534,0,387,0,0,0,6,0,0,1956,0,0,0,0,0,0,135,0,0,8,0,0,4489,13811,329,9322,967
BA,33715,BIRITINGA,0,0,6364,0,640,0,0,0,6,0,0,202,0,0,0,0,0,0,129,0,0,10,0,0,1866,10462,292,8596,953
BA,33731,BOA NOVA,0,0,4478,0,1453,0,0,0,5,0,0,696,0,0,0,0,0,0,53,0,0,9,0,0,4558,12712,285,8154,1175
BA,33758,BOA VISTA DO TUPIM,0,0,7046,0,308,0,0,0,6,0,0,472,0,0,0,0,0,0,99,0,0,10,0,0,2233,11614,230,9381,1210
BA,33774,BOM JESUS DA LAPA,0,0,17041,0,5362,0,0,0,13,0,0,3370,0,0,0,0,0,0,563,0,0,22,0,0,12674,42776,1189,30102,2542
BA,33782,BOM JESUS DA SERRA,0,0,2428,0,2095,0,0,0,6,0,0,137,0,0,0,0,0,0,25,0,0,2,0,0,2530,7942,89,5412,630
BA,33790,BONINAL,0,0,3534,0,1528,0,0,0,3,0,0,222,0,0,0,0,0,0,89,0,0,7,0,0,2446,8759,171,6313,759
BA,33804,BONITO,0,0,3199,0,715,0,0,0,7,0,0,2625,0,0,0,0,0,0,44,0,0,3,0,0,2706,10445,341,7739,805
BA,33812,BOQUIRA,0,0,5511,0,3195,0,0,0,4,0,0,637,0,0,0,0,0,0,54,0,0,7,0,0,3754,14411,317,10657,932
BA,33839,BOTUPORÃ,0,0,2877,0,2187,0,0,0,3,0,0,163,0,0,0,0,0,0,41,0,0,4,0,0,2686,8765,161,6079,643
BA,33855,BREJÕES,0,0,5617,0,407,0,0,0,7,0,0,562,0,0,0,0,0,0,153,0,0,12,0,0,3471,11391,264,7920,898
BA,33871,BREJOLÂNDIA,0,0,2529,0,683,0,0,0,3,0,0,1543,0,0,0,0,0,0,23,0,0,2,0,0,1601,7205,276,5604,545
BA,33898,BROTAS DE MACAÚBAS,0,0,3467,0,1814,0,0,0,4,0,0,281,0,0,0,0,0,0,45,0,0,3,0,0,1781,8182,112,6401,675
BA,33910,BRUMADO,0,0,18481,0,8559,0,0,0,12,0,0,3510,0,0,0,0,0,0,454,0,0,24,0,0,5894,41554,1560,35660,3060
BA,33936,BUERAREMA,0,0,4456,0,971,0,0,0,9,0,0,3001,0,0,0,0,0,0,175,0,0,33,0,0,2532,12678,392,10146,1109
BA,33952,CAATIBA,0,0,2270,0,1472,0,0,0,3,0,0,277,0,0,0,0,0,0,46,0,0,0,0,0,2090,6835,100,4745,577
BA,33960,CABACEIRAS DO PARAGUAÇU,0,0,2572,0,2541,0,0,0,1,0,0,2703,0,0,0,0,0,0,95,0,0,11,0,0,3603,12558,296,8955,736
BA,33979,CACHOEIRA,0,0,12475,0,944,0,0,0,7,0,0,2136,0,0,0,0,0,0,457,0,0,67,0,0,3244,21657,885,18413,1442
BA,33995,CACULÉ,0,0,4386,0,1453,0,0,0,6,0,0,4144,0,0,0,0,0,0,114,0,0,12,0,0,2977,14538,495,11561,951
BA,34010,CAEM,0,0,3509,0,1386,0,0,0,2,0,0,344,0,0,0,0,0,0,68,0,0,7,0,0,2315,8591,203,6276,757
BA,34029,CAETANOS,0,0,4376,0,129,0,0,0,2,0,0,313,0,0,0,0,0,0,33,0,0,0,0,0,2815,8440,117,5625,655
BA,34037,CAETITÉ,0,0,15856,0,1586,0,0,0,14,0,0,5216,0,0,0,0,0,0,307,0,0,43,0,0,7037,33642,873,26605,2710
BA,34053,CAFARNAUM,0,0,5445,0,689,0,0,0,4,0,0,1002,0,0,0,0,0,0,92,0,0,13,0,0,3550,12187,527,8637,865
BA,34070,CAIRU,0,0,2241,0,3593,0,0,0,6,0,0,536,0,0,0,0,0,0,256,0,0,7,0,0,1515,9045,338,7530,553
BA,34096,CALDEIRÃO GRANDE,0,0,2006,0,1765,0,0,0,2,0,0,827,0,0,0,0,0,0,38,0,0,4,0,0,1378,6927,199,5549,708
BA,34118,CAMACAN,0,0,7544,0,916,0,0,0,6,0,0,3379,0,0,0,0,0,0,211,0,0,11,0,0,3786,17365,464,13579,1048
BA,34134,CAMAÇARI,0,0,57587,0,13687,0,0,0,58,0,0,17425,0,0,0,0,0,0,6539,0,0,615,0,0,20632,134108,8726,113476,8839
