SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 23, 'Partido Popular Socialista')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
BA,39632,VERA CRUZ,1405,1167,270,4925,875,187,35,28,416,927,0,54,60,937,6,11,0,0,4,43,1568,502,118,568,138,391,33,398,677,13,459,80,7995,30228,1923,22233,2277
BA,39640,VEREDA,1,187,8,941,12,13,0,0,0,30,0,7,21,32,0,0,0,0,1,265,21,5,9,24,3,33,0,2037,25,4,19,0,1755,6160,146,4405,113
BA,39659,VITÓRIA DA CONQUISTA,3868,2890,1138,48626,2402,4231,152,96,127,5845,0,3064,1052,23303,8,262,0,0,46,5902,7261,9992,498,2557,194,459,13,4098,5696,3054,1888,119,47063,224429,14985,177366,9919
BA,39675,WAGNER,29,2146,4,297,6,866,1,2,0,33,0,13,0,369,0,0,0,0,0,1,9,2,30,75,2,4,0,103,8,0,25,11,2248,6939,176,4691,115
BA,39691,WENCESLAU GUIMARÃES,370,898,111,2767,420,131,9,4,0,452,0,81,17,2167,0,3,0,0,1,313,47,3,44,808,5,14,0,72,217,0,86,3,3517,14600,480,11083,344
BA,39713,XIQUE-XIQUE,205,6045,1126,1558,8,23,4,6,21,102,0,270,18,4807,0,3,0,0,3,2,863,11,77,295,998,62,5,256,257,0,1079,16,9582,33600,856,24018,2976
BA,39730,LAPÃO,55,57,840,2174,69,17,4,6,21,52,0,2316,7,186,0,23,0,0,3,3,27,28,88,2157,6,30,2,2291,2122,20,409,13,4920,20456,662,15536,595
BA,39748,MADRE DE DEUS,843,3057,55,967,76,1357,15,15,38,538,0,45,105,200,4,13,0,0,2,34,185,84,69,274,11,160,15,295,174,0,183,18,2512,13798,970,11286,898
BA,39756,MAETINGA,4,34,15,2013,882,8,2,6,0,21,0,427,1,17,0,0,0,0,0,18,6,19,7,8,3,4,0,9,8,3,25,0,2589,6841,105,4252,152
BA,39772,MANSIDÃO,26,720,9,372,71,106,1,0,4,25,0,20,3,361,1,0,0,0,0,0,39,13,60,94,0,2,0,890,21,0,2036,0,3459,9225,218,5766,179
BA,39799,NORDESTINA,20,118,346,531,0,922,2,15,7,99,0,275,2,126,1,2,0,0,0,0,16,0,51,9,12,22,1,2726,37,0,101,0,3320,9907,311,6587,221
BA,39810,PÉ DE SERRA,68,38,17,2576,28,612,3,3,37,279,0,36,2,2437,1,9,0,0,0,1,33,8,26,12,7,33,0,251,296,0,14,20,2165,10405,365,8240,267
BA,39837,PINTADAS,20,27,12,2460,2,37,1,4,8,173,0,133,2,1368,0,5,0,0,0,1,502,13,34,5,1,23,0,31,43,0,8,0,2207,8059,203,5852,230
BA,39845,QUIXABEIRA,12,10,22,2057,2,1502,0,2,9,39,0,20,9,37,5,0,0,0,0,14,28,10,7,59,2,4,0,345,308,3,27,1,2008,7615,360,5607,182
BA,39853,RAFAEL JAMBEIRO,66,95,46,4037,31,2408,1,12,10,145,0,33,20,1545,0,0,0,0,2,2,207,4,14,35,3,24,0,1057,136,2,42,8,5015,17241,534,12226,389
BA,39870,SANTA LUZIA,13,427,106,909,1663,23,0,0,0,110,0,21,7,824,0,13,0,0,0,19,33,7,20,90,3,6,17,24,65,0,8,1,3749,9168,184,5419,159
BA,39896,SÃO GABRIEL,34,32,433,1328,172,99,2,3,36,67,0,2600,20,2316,0,2,0,0,1,0,36,521,34,46,6,28,0,1190,232,1,464,1,2975,14965,744,11990,628
BA,39900,SÍTIO DO QUINTO,10,2220,61,350,72,987,5,2,668,40,0,41,0,600,1,2,0,0,0,8,42,1,3,37,2,7,0,379,35,0,28,4,2713,9468,349,6755,167
BA,39918,TANQUE NOVO,13,224,38,1703,0,566,3,0,0,44,0,1068,28,26,0,0,0,0,2,3,24,57,10,12,386,9,11,265,30,0,2150,3,3084,12080,1102,8996,504
BA,39926,SÃO JOSÉ DA VITÓRIA,191,17,23,823,4,176,2,2,6,40,0,7,5,933,0,1,0,0,4,7,16,1,7,34,0,6,0,4,698,0,7,0,426,3968,127,3542,105
BA,39934,TEIXEIRA DE FREITAS,872,3113,101,11678,2814,2302,25,52,584,2528,0,453,754,1848,6,23,0,0,9,11045,1000,1203,1099,5587,117,254,51,435,2453,840,615,9,26938,97406,8356,70468,5197
BA,39942,NOVO HORIZONTE,11,52,27,91,10,444,9,64,3,90,0,32,6,655,0,0,0,0,0,27,11,9,6,5,0,10,1,3433,26,0,113,0,1553,7926,504,6373,209
BA,39950,VÁRZEA NOVA,45,39,9,1893,33,19,4,0,5,91,0,6,3,2266,0,2,0,0,0,0,41,4,11,17,3,7,9,394,52,2,2,2,2929,9216,370,6287,294
BA,39969,NOVA IBIÁ,35,145,49,1100,76,148,1,2,3,275,0,14,2,364,0,5,0,0,2,1,18,20,28,27,1,9,0,30,106,0,472,51,1530,5265,186,3735,148
BA,39977,VÁRZEA DA ROÇA,13,13,39,318,180,810,0,4,4,143,0,198,0,57,0,40,0,0,0,11,18,4,18,533,4,18,0,1272,2116,0,157,8,2763,10333,581,7570,325
BA,39985,SOBRADINHO,205,877,519,3620,81,88,3,31,6,417,0,422,77,363,4,1,0,0,1,3,1366,351,30,217,42,75,3,1013,249,12,67,319,3418,17166,952,13748,975
BA,39993,WANDERLEY,51,343,26,966,6,1121,2,25,10,94,0,45,8,86,0,0,0,0,0,0,25,4,12,45,2,30,0,1575,27,0,1230,0,2293,9641,339,7348,526
CE,13005,JIJOCA DE JERICOACOARA,46,3,12,527,3,2615,2,6,2,0,1,453,291,83,5,5,0,3,1,10,5,10,1,113,28,1,16,3,35,9,1377,2216,3082,12793,716,9711,342
CE,13013,ABAIARA,15,51,184,783,23,123,6,162,1,0,0,101,25,28,3,1,0,1,6,0,7,5,0,71,8,0,0,1,14,0,2059,128,1619,6820,748,5201,185
CE,13021,MADALENA,73,997,669,1396,4,267,5,250,17,5,11,1817,350,321,6,0,0,49,4,16,27,32,2,119,20,4,1,8,808,396,91,784,3259,13481,506,10222,338
CE,13030,ACARAÚ,385,377,90,2039,9,20137,13,176,33,3,3,147,1500,269,351,6,0,24,11,22,16,69,2,67,31,11,0,12,610,40,78,201,11303,42997,1945,31694,797
CE,13048,PIRES FERREIRA,4,12,9,104,32,893,0,1,2,0,0,29,356,11,0,0,0,1,1,2,0,13,1,18,3,1,1,207,29,1,26,3254,1896,7633,230,5737,150
CE,13056,ACOPIARA,238,8102,928,4882,11,956,0,150,14,11,6,4099,95,198,9,6,0,134,58,11,15,29,0,344,23,12,3,5,551,161,1820,330,7227,36815,2965,29588,997
CE,13064,GRAÇA,11,273,4,48,65,147,0,0,1,0,0,47,988,21,2,1,0,30,1,0,15,51,0,9,8,1,0,1,1426,4,222,3361,4458,12628,377,8170,328
CE,13072,AIUABA,12,35,59,223,102,58,0,11,3,0,0,115,38,17,2,0,0,0,0,1,2,24,1,18,5,0,0,35,3,1,3510,2508,3295,11286,330,7991,228
CE,13080,TURURU,150,51,64,593,761,3135,7,24,9,3,14,2872,83,191,10,1,0,328,97,74,37,16,1,69,22,4,4,24,39,16,11,158,2142,12719,707,10577,231
CE,13099,ALCÂNTARAS,24,9,8,179,0,28,5,10,0,2,1,68,2709,37,0,1,0,1,2,0,4,17,0,29,78,0,3,2,20,65,3,2211,1182,7850,506,6668,225
CE,13102,QUITERIANÓPOLIS,12,58,24,495,0,98,0,60,6,3,1,22,3,5,0,0,0,0,2,0,7,17,0,56,3,0,0,7,6,1,5296,3861,4446,16017,541,11571,291
CE,13110,ALTANEIRA,2,15,27,127,30,35,6,41,19,0,0,14,4,7,1,0,0,11,1,0,183,7,1,1279,8,0,0,1,90,0,1728,34,1457,5944,327,4487,138
CE,13129,BARREIRA,120,813,1988,1868,8,4941,5,47,44,8,13,1142,23,365,11,3,0,240,8,11,41,28,3,193,16,78,1,7,95,32,56,135,3129,17624,824,14495,328
CE,13137,ALTO SANTO,102,1395,60,593,3,1836,0,48,30,14,1,74,4,82,2,2,0,89,5,11,70,7,1,56,1,3,0,0,61,30,3215,330,2916,12487,612,9571,193
CE,13145,ACARAPE,349,34,672,470,11,408,13,33,75,7,11,327,17,294,84,7,0,2152,7,7,20,10,0,101,24,47,2,1,51,61,15,2483,1989,11179,564,9190,300
CE,13153,ANTONINA DO NORTE,8,12,1862,212,3,37,1,2,1,0,0,919,13,13,2,0,0,0,1,0,6,2,2,27,6,0,0,0,18,2,349,60,2176,6536,256,4360,136
CE,13161,CHOROZINHO,418,1020,56,933,19,965,5,734,11,10,7,373,17,250,1,1,0,2439,11,16,37,15,1,48,42,53,0,5,96,191,3039,218,2495,16089,1304,13594,362
CE,13170,APUIARÉS,55,41,2673,278,1,1113,14,62,5,7,1,249,47,246,9,1,0,57,5,3,90,91,4,173,9,0,1,1874,71,33,301,288,2690,12140,716,9450,254
CE,13188,HORIZONTE,1540,1874,623,2610,67,4043,35,356,26,71,68,6123,176,3722,47,23,0,886,43,52,220,139,171,2808,111,125,19,30,1079,569,2275,1506,7763,47751,4176,39988,1598
CE,13196,AQUIRAZ,1424,300,414,1735,46,13696,84,207,50,47,37,869,501,3096,15,256,0,679,48,162,339,192,13,355,167,147,55,39,1234,1341,64,4701,4172,44750,3347,40578,2030
CE,13200,ERERÊ,11,788,116,1175,0,71,0,16,4,0,0,50,2,36,0,0,0,19,4,0,2,11,0,32,1,2,0,1,5,3,12,776,1399,5218,203,3819,146
CE,13218,ARACATI,308,3514,8509,12219,152,1134,9,1039,18,63,11,736,39,654,95,12,0,647,11,25,135,166,3,1108,173,13,12,21,463,121,684,1376,9816,53057,5088,43241,1725
CE,13226,EUSÉBIO,1776,180,360,4080,23,3150,33,105,32,30,18,480,299,3084,37,38,0,324,15,74,153,187,4,286,59,303,17,106,566,784,37,7013,4129,32758,2173,28629,1151
CE,13234,ARACOIABA,170,131,626,3420,114,5263,26,55,21,68,37,554,85,411,11,12,0,385,13,20,133,37,20,111,23,34,2,12,60,152,104,4010,3592,22612,1037,19020,405
CE,13242,GUAIÚBA,202,23,2702,887,22,3518,32,324,37,6,18,182,1155,559,2,7,0,30,333,22,17,37,2,429,31,9,6,487,174,77,1407,199,3239,18448,800,15209,331
CE,13250,ARARIPE,39,35,13,3852,3468,101,1,266,0,5,0,64,191,31,5,0,0,34,5,0,49,15,0,39,0,0,0,46,2028,6,2,75,5137,17338,480,12201,373
CE,13269,POTIRETAMA,6,226,64,215,0,2406,0,2,0,0,0,54,4,14,0,0,0,367,10,4,15,8,0,20,9,2,0,0,100,4,27,41,1033,5149,163,4116,82
CE,13277,ARATUBA,39,152,1815,563,4,1871,2,20,7,6,3,619,151,75,1,4,0,21,7,5,50,13,2,33,3,2,0,918,117,29,17,70,2136,10382,631,8246,220
CE,13285,PINDORETAMA,207,373,728,3234,8,566,26,1785,5,4,9,200,17,662,8,9,0,178,24,26,32,70,1,58,11,43,0,3,107,73,13,3203,2780,16608,699,13828,495
CE,13293,ARNEIROZ,9,30,4,677,3,28,0,2,1,1,0,22,1,14,0,1,0,0,0,1,1,0,1,65,4,4,0,2,6,3,2166,1398,1795,6747,100,4952,116
CE,13307,OCARA,219,222,97,7362,133,791,28,66,11,17,21,222,117,397,9,15,0,3741,32,268,129,32,1,388,31,20,1,17,84,623,97,193,2692,21070,1146,18378,423
CE,13315,ASSARÉ,84,727,193,3296,146,201,7,188,43,2,0,93,40,52,10,0,0,197,6,0,57,53,1,3379,6,14,0,6,213,21,902,139,5479,18657,1369,13178,465
CE,13323,TEJUÇUOCA,56,22,66,550,8,5553,22,21,3,3,16,194,32,112,1,2,0,284,4,12,15,9,4,108,3,15,3,8,15,11,14,2791,2753,14378,483,11625,298
CE,13331,AURORA,60,124,233,4358,104,1843,10,2695,4,4,0,86,17,179,6,3,0,27,25,1,92,63,1,186,13,52,2,5,42,5,139,1889,5265,20769,1479,15504,452
CE,13340,IPAPORANGA,29,3,3,2967,0,50,7,3,2,0,2,1680,32,38,0,1,0,3,4,0,5,1,0,44,48,0,1,2,70,4,158,235,1235,7738,260,6503,229
CE,13358,BAIXIO,47,9,994,120,368,814,1,5,2,1,0,49,3,10,2,0,0,18,9,2,0,1,0,15,1,0,1,0,8,1,25,703,1367,5377,354,4010,98
CE,13366,TARRAFAS,3,85,71,1996,11,965,6,20,4,0,0,596,1,3,18,0,0,1,0,0,10,9,0,36,1,1,0,0,9,1,130,35,2263,7538,530,5275,154
CE,13374,BARBALHA,349,153,462,8949,1582,561,49,2872,65,13,3,1893,292,312,27,14,0,136,409,4,523,294,3,5078,250,5,5,9,458,21,104,571,7794,41719,3968,33925,1388
CE,13382,BANABUIÚ,25,412,50,1116,25,4995,2,411,3,1,7,269,34,171,0,2,0,476,1,8,270,2,15,101,15,11,3,5,79,192,53,269,3214,14013,570,10799,225
CE,13390,BARRO,23,94,2268,1861,26,359,6,158,3,0,1,186,28,52,1,0,0,4,19,1,15,13,0,1689,19,4,1,4,33,3,2255,179,4892,17038,1234,12146,554
CE,13404,BARROQUINHA,49,17,7,3484,2,267,0,7,1,0,2,64,361,22,4,1,0,19,65,2,1,7,1,58,9,1,1,5,60,14,3,2576,3201,12033,704,8832,277
CE,13412,BATURITÉ,197,855,1577,5361,15,1555,8,134,37,9,18,680,1075,483,6,6,0,230,35,41,62,104,49,203,68,253,11,27,149,78,979,2525,6712,27936,2152,21224,757
CE,13420,ARARENDÁ,33,30,10,1251,0,37,0,2,0,0,0,95,51,19,0,1,0,35,1,0,13,2,0,60,16,0,0,1,71,6,16,3514,2463,8707,250,6244,239
CE,13439,BEBERIBE,1227,982,816,4416,72,1840,15,1339,34,74,8,1631,2554,984,69,38,0,1702,32,53,170,140,0,237,65,86,18,48,510,415,42,6559,8327,40856,2862,32529,1195
CE,13447,CATUNDA,26,4,82,325,3,74,1,18,1,3,0,1324,15,28,1,1,0,199,1,2,6,4,2,21,3,0,0,2,19,4,716,2195,2416,8405,351,5989,144
CE,13455,BELA CRUZ,74,253,36,1801,72,4882,1,19,7,1,0,153,2660,60,160,5,0,22,8,364,25,25,1,12,48,6,3,0,43,5,2503,193,6168,22218,1036,16050,530
CE,13463,CHORÓ,46,59,611,2072,42,389,2,36,11,3,0,1323,48,148,2,1,0,187,251,40,62,16,2,130,20,11,3,25,53,23,39,1521,2953,11691,587,8738,228
CE,13471,BOA VIAGEM,3099,367,1114,3676,496,3650,7,17,20,6,0,2319,28,193,3,9,0,447,23,24,94,55,0,319,13,8,0,19,66,56,1384,7227,12292,42317,1917,30025,923
CE,13480,ITAITINGA,1237,172,298,4841,51,2259,66,533,78,9,28,4305,127,1457,22,18,0,446,24,44,58,34,5,151,29,31,19,8,143,193,33,1509,4053,25889,1350,21836,771
CE,13498,BREJO SANTO,134,51,124,898,184,1928,8,55,3,10,0,3624,154,199,8,1,0,25,7,9,100,132,0,335,27,2,0,41,69,14,320,12905,7724,34247,2002,26523,1042
CE,13501,FORTIM,75,461,122,5095,1068,973,4,81,22,8,1,103,16,152,14,12,0,55,9,9,20,22,0,60,1,1,0,0,29,22,8,288,1924,12388,669,10464,350
CE,13510,CAMOCIM,714,107,119,8706,6,1397,7,54,14,18,10,2093,1532,518,21,138,0,8,180,3,25,189,1,391,196,86,1,18,1230,18,122,12274,11049,47182,2330,36133,1064
CE,13536,CAMPOS SALES,83,1315,56,1092,47,473,5,13,4,2,1,438,7305,54,2,1,0,13,2,0,189,36,2,36,14,2,0,2,212,10,27,640,5808,20378,793,14570,453
CE,13552,CANINDÉ,379,2118,667,5807,543,7141,44,944,61,135,27,7738,167,860,12,18,0,684,504,95,93,607,5,485,96,15,16,36,423,290,1003,3781,14822,56986,2668,42164,1354
CE,13579,CAPISTRANO,63,317,4993,281,8,178,15,2036,23,7,6,403,83,171,1,6,0,501,1,10,363,31,7,104,11,30,3,14,46,22,45,168,2974,15145,953,12171,344
CE,13595,CARIDADE,143,63,614,357,19,733,44,479,19,3,30,223,2287,338,16,6,0,36,20,17,39,28,10,221,11,8,2,2,34,120,3216,1448,2851,15428,715,12577,302
CE,13617,CARIRÉ,62,11,32,95,4,8199,4,158,2,2,1,141,327,42,2,0,0,16,1,1,11,6,1,45,23,0,0,1,21,4,28,843,3691,15564,614,11873,332
CE,13633,CARIRIAÇU,61,42,525,4223,232,549,36,637,2,1,0,826,22,42,3,0,0,2401,75,0,72,298,0,66,24,1,1,6,46,7,3967,365,6793,23803,731,17010,488
CE,13650,CARIÚS,726,34,27,535,44,1396,3,58,15,3,0,4146,17,124,64,0,0,11,2,2,9,22,0,211,28,0,1,3,48,16,1591,379,4580,16145,852,11565,296
CE,13676,CARNAUBAL,69,25,12,3363,1,3079,0,3,0,1,0,83,44,29,2,5,0,14,1,0,3,10,5,7,1,4,6,1,51,2,6,507,4623,13524,543,8901,354
CE,13692,CASCAVEL,825,335,212,2422,71,9309,47,8656,87,37,39,1311,139,1840,32,26,0,2636,25,143,195,157,48,332,163,39,129,53,730,443,90,1275,11088,53293,5007,42205,2550
CE,13714,CATARINA,57,33,10,2713,1,179,1,13,0,1,0,73,9,14,2,0,0,2,4,0,8,1,0,15,1,1,0,0,1,0,75,2005,2542,8932,342,6390,191
CE,13730,CAUCAIA,9028,4304,1810,12311,242,37141,589,4221,5628,210,372,7633,2172,16183,269,278,0,2108,160,4360,1600,872,3161,1521,679,270,93,490,4253,1514,1042,9957,32144,203675,14643,171531,10183
CE,13757,CEDRO,55,218,139,802,27,8840,3,846,9,4,1,164,12,100,2,0,0,852,6,4,146,53,0,82,18,14,1,8,44,17,351,252,4414,20307,884,15893,495
CE,13773,CHAVAL,45,42,38,163,9,531,0,4,7,2,0,58,228,30,1,1,0,400,51,1,17,3,0,27,6,0,0,0,20,98,18,3907,3240,10729,794,7489,300
CE,13811,COREAÚ,755,13,1600,215,25,3026,4,36,5,2,3,776,1949,97,9,3,0,4,6,0,14,23,2,21,16,2,16,3,116,13,14,3375,4276,18464,635,14188,417
CE,13838,CRATEÚS,476,102,189,6247,21,571,5,36,30,5,8,7895,2729,336,11,3,0,48,73,37,471,77,2,415,775,37,4,52,4246,105,6109,3593,7058,49520,2635,42462,2041
CE,13854,CRATO,627,1349,2621,10060,14724,3058,257,3925,21,20,5,1638,1215,1324,41,117,0,368,403,21,878,387,7,1499,202,42,66,73,2400,162,1361,3854,16340,87678,7767,71338,4416
CE,13870,FARIAS BRITO,32,22,24,2244,191,1888,10,200,5,2,0,185,52,38,8,2,0,70,13,1,29,19,1,114,22,1,21,7,4677,15,113,160,3560,16475,1060,12915,616
CE,13897,FORTALEZA,60859,16567,36259,160825,6200,105243,5756,31631,5845,4963,2558,77260,16269,195310,10989,4836,0,27300,3136,11163,19809,28242,575,37078,14598,5722,2861,5283,58193,36656,3714,72047,273670,1656620,117213,1382950,102085
CE,13919,FRECHEIRINHA,22,9,9,55,3351,159,1,5,0,0,1,39,1341,31,1,0,0,0,0,0,1,15,2,21,7,0,2,6,274,1,7,1943,2383,11086,503,8703,244
CE,13935,GENERAL SAMPAIO,15,12,883,120,1,414,1,25,5,16,1,564,31,104,3,6,0,12,2,1,37,21,0,211,5,9,1,9,23,25,46,1992,1130,6501,210,5371,142
CE,13951,GRANJA,198,52,31,880,7,750,3,21,5,1,13,380,309,173,9,17,0,57,13,3,42,50,5,107,20,6,1,18,94,40,5892,15257,9609,39909,2193,30300,1173
CE,13978,GRANJEIRO,10,29,6,78,23,62,2,1049,1,2,1,1271,17,5,2,0,0,32,4,0,4,6,0,46,0,0,0,0,24,0,55,94,1553,5145,309,3592,120
CE,13994,GROAÍRAS,147,321,17,1524,0,592,1,9,0,2,0,99,1833,45,0,0,0,1,3,0,4,9,0,7,11,1,12,1,122,3,12,228,1928,8689,905,6761,340
CE,14010,GUARACIABA DO NORTE,1781,118,256,2122,7,7991,1,13,6,5,2,230,1826,157,11,4,0,14,5,10,40,114,4,88,24,7,1,3,112,19,73,2215,10000,31900,1930,21900,814
CE,14036,GUARAMIRANGA,17,703,691,126,6,114,2,8,7,0,8,1445,10,72,1,4,0,17,5,1,47,24,0,69,9,3,1,7,29,25,18,125,1088,5483,336,4395,164
CE,14052,HIDROLÂNDIA,46,12,109,989,77,377,3,11,1,0,0,107,1159,32,1,1,0,10,6,0,10,33,1,1548,5,0,1,2,43,16,2938,2092,4687,15980,600,11293,318
CE,14060,IBARETAMA,35,59,22,3084,13,191,9,22,20,8,0,241,9,103,1,11,0,102,2,22,91,11,0,1251,14,7,1,68,23,249,2218,129,1755,11257,606,9502,181
CE,14079,IBIAPINA,102,17,30,1768,4,3334,2,13,4,4,1,2274,1050,87,1,4,0,25,15,1,110,35,1,45,14,4,1,4,80,5,178,183,5837,18406,1393,12569,561
CE,14095,ICÓ,274,64,1609,1426,98,2574,6,475,13,10,8,926,90,445,91,3,0,1920,404,7,43,49,0,574,74,339,1,55,145,104,6754,12442,15444,52548,2290,37104,1229
CE,14117,IGUATU,834,409,248,5650,149,17526,52,3893,14,17,0,2324,685,5135,32,7,0,119,8,16,168,177,1,360,738,9,1,20,671,138,3261,1492,16382,70758,4203,54376,2280
CE,14133,INDEPENDÊNCIA,70,161,28,1933,17,1108,4,59,5,12,1,386,65,67,4,1,0,54,25,7,14,15,1,1245,67,0,0,24,704,81,2724,4026,5981,21757,1140,15776,515
CE,14150,IPAUMIRIM,4,46,288,1163,10,210,0,11,0,1,0,41,7,23,3,0,0,5,9,7,2,14,0,70,5,3,0,18,10,23,1942,1705,2214,9262,628,7048,250
CE,14176,IPU,218,1586,247,685,25,987,9,73,2,4,1,296,1984,121,7,12,0,49,3,0,48,81,0,196,20,6,8,34,3823,48,840,6217,10335,32995,2073,22660,1048
CE,14192,IPUEIRAS,65,29,28,249,2,3291,3,81,6,6,2,860,539,83,0,0,0,17,4,0,28,18,2,138,55,8,0,24,90,5,1949,10270,11764,33081,1053,21317,757
CE,14214,IRACEMA,37,1787,229,349,2,3372,12,407,2,0,2,88,2,52,6,1,0,36,74,6,17,75,0,189,8,6,2,16,87,17,35,107,2885,11325,441,8440,195
CE,14230,IRAUÇUBA,145,142,25,257,8,6888,2,113,1,5,8,603,368,97,4,8,0,70,4,1,17,3,8,323,2,6,9,81,24,25,17,2714,3851,17695,568,13844,306
CE,14257,ITAIÇABA,6,113,1146,342,1,1191,2,24,1,2,0,247,1,113,0,5,0,381,1,0,49,2,0,41,7,3,4,21,51,22,28,437,1053,6266,463,5213,237
CE,14273,ITAPAGÉ,146,322,142,1460,50,15099,19,19,28,12,23,5021,533,256,57,4,0,400,12,2,106,56,5,197,17,14,3,272,49,551,72,1176,7625,38432,1894,30807,676
CE,14290,ITAPIPOCA,847,1234,5381,23755,651,8803,86,87,539,30,66,2930,3368,1335,64,17,0,1284,35,87,103,178,1,366,130,158,10,74,1276,173,360,3576,17163,85483,4164,68320,2220
CE,14311,ITAPIÚNA,55,285,3043,818,4,1748,3,792,9,6,8,241,400,201,6,5,0,187,4,3,81,21,0,116,35,5,0,8,542,34,96,1541,3670,16261,837,12591,334
CE,14338,ITATIRA,55,38,336,163,12,204,4,1,8,7,4,4430,5,185,1,1,0,17,7,11,35,10,1,106,12,4,0,1,22,30,12,5355,4217,16747,330,12530,319
CE,14354,JAGUARETAMA,60,121,119,1065,15,3201,2,1894,31,2,2,311,81,186,2,1,0,69,11,1,84,22,14,251,9,2,3,6,126,12,38,1582,4164,15872,853,11708,461
CE,14370,JAGUARIBARA,21,1920,410,182,7,254,0,208,2,0,0,82,16,73,0,2,0,33,0,11,58,5,0,329,4,4,1,2,20,32,346,1026,1656,7961,478,6305,251
CE,14397,JAGUARIBE,251,537,482,1487,1813,5140,1,279,10,3,1,343,130,134,4,6,0,178,7,55,111,50,3,149,21,16,7,3,59,50,194,6023,8033,29643,1521,21610,788
CE,14419,JAGUARUANA,157,1517,312,6390,18,579,13,390,24,11,2,307,15,352,5,4,0,1216,12,198,60,57,6,141,688,21,11,33,227,110,3004,556,6099,27578,3018,21479,858
CE,14435,JARDIM,33,44,28,4375,103,162,3,66,1,2,0,2232,2367,45,6,2,0,4,12,0,12,300,2,108,15,0,1,21,843,5,1728,215,6216,22220,1205,16004,738
CE,14451,JATI,18,8,47,81,30,24,0,5,0,0,0,94,2,7,2,0,0,3,1,0,7,7,0,915,2,0,0,2,13,1,13,2865,1421,6612,392,5191,263
CE,14478,JUAZEIRO DO NORTE,1511,698,611,14319,21347,3449,1034,32002,348,30,17,4682,910,2056,130,53,0,980,2416,46,1107,3745,30,2009,829,34,138,280,1559,392,1859,4279,13666,147655,12402,133989,7980
CE,14494,JUCÁS,59,1010,35,498,9,314,4,259,6,5,0,356,124,131,22,3,0,10,3,1,12,12,0,20,30,0,0,4,65,32,3471,4693,6174,20080,1104,13906,432
CE,14516,LAVRAS DA MANGABEIRA,42,97,283,1065,265,3895,9,596,27,6,2,120,69,128,11,9,0,1133,882,6,60,48,0,395,24,17,0,7,71,58,134,4587,7390,25087,1261,17697,591
CE,14532,LIMOEIRO DO NORTE,252,120,107,2845,20,1647,78,39,17,7,8,3382,310,194,15,4,0,1004,32,20,428,84,1,956,155,45,7,7,158,82,5024,12014,8564,44396,2954,35832,1609
CE,14559,MARANGUAPE,1551,810,4537,4514,34,2393,102,1694,87,27,49,2425,510,3213,21,51,0,77,540,42,188,6307,1,12268,140,37,11,313,3986,392,1082,3360,11721,72902,4065,61181,2313
CE,14575,MARCO,67,371,32,822,2,6786,5,482,3,3,2,217,323,74,0,0,0,29,2,57,15,19,1,46,9,2,7,4,24,29,5276,92,3359,20355,860,16996,453
CE,14591,MARTINÓPOLE,34,14,112,34,18,2691,3,1,2,0,2,22,840,25,0,4,0,1,0,0,4,6,0,34,3,7,1,145,10,1,659,1743,1576,8888,224,7312,169
CE,14613,MASSAPÊ,168,29,43,1530,30,1116,0,61,3,3,3,1024,4600,125,2,12,0,26,4,4,56,33,4,3369,14,3,40,12,36,358,11,5401,5657,28237,2211,22580,793
