SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
MA,8265,SÃO DOMINGOS DO AZEITÃO,0,0,0,0,0,2786,22,0,0,0,3,0,0,0,0,0,0,0,734,0,0,0,25,0,1,0,0,0,0,0,569,4676,164,4107,372
MA,8273,MATA ROMA,0,0,0,0,0,4436,89,0,0,0,2,0,0,0,0,0,0,0,3584,0,0,0,357,0,8,0,0,0,0,0,2249,12470,958,10221,787
MA,8281,SÃO FRANCISCO DO BREJÃO,0,0,0,0,0,2297,3,0,0,0,1,0,0,0,0,0,0,0,2238,0,0,0,43,0,1,0,0,0,0,0,1474,6738,274,5264,407
MA,8290,MATINHA,0,0,0,0,0,3143,54,0,0,0,10,0,0,0,0,0,0,0,7392,0,0,0,141,0,7,0,0,0,0,0,4281,18034,1814,13753,1192
MA,8303,SÃO JOÃO DO CARÚ,0,0,0,0,0,2301,8,0,0,0,0,0,0,0,0,0,0,0,3239,0,0,0,17,0,5,0,0,0,0,0,3234,9683,187,6449,692
MA,8311,MATÕES,0,0,0,0,0,5707,6,0,0,0,2,0,0,0,0,0,0,0,7810,0,0,0,12,0,0,0,0,0,0,0,7411,23651,928,16240,1775
MA,8320,SÃO JOÃO DO PARAÍSO,0,0,0,0,0,1818,0,0,0,0,6,0,0,0,0,0,0,0,3961,0,0,0,30,0,0,0,0,0,0,0,1915,8252,144,6337,378
MA,8338,MIRADOR,0,0,0,0,0,6412,6,0,0,0,1,0,0,0,0,0,0,0,2260,0,0,0,25,0,3,0,0,0,0,0,4319,14635,615,10316,994
MA,8346,SÃO JOÃO DO SOTER,0,0,0,0,0,4049,3,0,0,0,3,0,0,0,0,0,0,0,3058,0,0,0,59,0,0,0,0,0,0,0,2954,11196,259,8242,811
MA,8354,MIRINZAL,0,0,0,0,0,2670,27,0,0,0,2,0,0,0,0,0,0,0,2973,0,0,0,37,0,1,0,0,0,0,0,3344,10845,1158,7501,633
MA,8362,SÃO JOSÉ DOS BASÍLIOS,0,0,0,0,0,2380,3,0,0,0,13,0,0,0,0,0,0,0,1849,0,0,0,1,0,0,0,0,0,0,0,2025,6822,258,4797,293
MA,8370,MONÇÃO,0,0,0,0,0,5470,18,0,0,0,4,0,0,0,0,0,0,0,6500,0,0,0,54,0,1,0,0,0,0,0,5754,19866,701,14112,1364
MA,8389,SÃO PEDRO DA ÁGUA BRANCA,0,0,0,0,0,2483,2,0,0,0,0,0,0,0,0,0,0,0,2237,0,0,0,58,0,0,0,0,0,0,0,2852,8443,389,5591,422
MA,8397,MONTES ALTOS,0,0,0,0,0,1714,6,0,0,0,2,0,0,0,0,0,0,0,3304,0,0,0,21,0,1,0,0,0,0,0,1672,7356,226,5684,410
MA,8400,SÃO PEDRO DOS CRENTES,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,1,0,0,0,0,0,0,0,894,3639,63,2745,225
MA,8419,MORROS,0,0,0,0,0,4710,60,0,0,0,16,0,0,0,0,0,0,0,3666,0,0,0,55,0,14,0,0,0,0,0,3315,13400,547,10085,1017
MA,8427,SÃO RAIMUNDO DO DOCA BEZERRA,0,0,0,0,0,1815,0,0,0,0,0,0,0,0,0,0,0,0,1015,0,0,0,3,0,0,0,0,0,0,0,1441,4852,264,3411,314
MA,8435,NINA RODRIGUES,0,0,0,0,0,2666,19,0,0,0,11,0,0,0,0,0,0,0,2489,0,0,0,271,0,14,0,0,0,0,0,2346,8716,199,6370,701
MA,8443,SÃO ROBERTO,0,0,0,0,0,1315,1,0,0,0,0,0,0,0,0,0,0,0,1256,0,0,0,10,0,1,0,0,0,0,0,1136,4184,158,3048,307
MA,8451,NOVA IORQUE,0,0,0,0,0,1651,14,0,0,0,1,0,0,0,0,0,0,0,613,0,0,0,5,0,0,0,0,0,0,0,521,3196,132,2675,259
MA,8460,SATUBINHA,0,0,0,0,0,2034,2,0,0,0,1,0,0,0,0,0,0,0,1300,0,0,0,6,0,1,0,0,0,0,0,1461,5333,165,3872,363
MA,8478,OLHO D'ÁGUA DAS CUNHÃS,0,0,0,0,0,4499,2,0,0,0,2,0,0,0,0,0,0,0,3799,0,0,0,45,0,0,0,0,0,0,0,4009,14068,738,10059,974
MA,8486,SENADOR ALEXANDRE COSTA,0,0,0,0,0,2439,3,0,0,0,1,0,0,0,0,0,0,0,2053,0,0,0,18,0,1,0,0,0,0,0,1880,6940,142,5060,403
MA,8494,PAÇO DO LUMIAR,0,0,0,0,0,14658,2259,0,0,0,166,0,0,0,0,0,0,0,18342,0,0,0,1458,0,294,0,0,0,0,0,6345,52914,5714,46569,3678
MA,8508,SENADOR LA ROCQUE,0,0,0,0,0,2600,6,0,0,0,3,0,0,0,0,0,0,0,5536,0,0,0,234,0,1,0,0,0,0,0,3727,13542,615,9815,820
MA,8516,PALMEIRÂNDIA,0,0,0,0,0,3532,20,0,0,0,4,0,0,0,0,0,0,0,5568,0,0,0,85,0,19,0,0,0,0,0,4749,15840,922,11091,941
MA,8524,SERRANO DO MARANHÃO,0,0,0,0,0,2247,6,0,0,0,0,0,0,0,0,0,0,0,2136,0,0,0,35,0,0,0,0,0,0,0,2039,7639,504,5600,672
MA,8532,PARAIBANO,0,0,0,0,0,4052,0,0,0,0,2,0,0,0,0,0,0,0,3861,0,0,0,13,0,1,0,0,0,0,0,5325,15000,623,9675,1123
MA,8540,SUCUPIRA DO RIACHÃO,0,0,0,0,0,1622,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,5,0,0,0,0,0,0,0,1227,4229,141,3002,336
MA,8559,PARNARAMA,0,0,0,0,0,6539,5,0,0,0,6,0,0,0,0,0,0,0,7574,0,0,0,44,0,2,0,0,0,0,0,7824,25198,1366,17374,1838
MA,8567,TRIZIDELA DO VALE,0,0,0,0,0,3729,37,0,0,0,2,0,0,0,0,0,0,0,5542,0,0,0,52,0,0,0,0,0,0,0,2803,13830,728,11027,937
MA,8575,PASSAGEM FRANCA,0,0,0,0,0,5275,1,0,0,0,3,0,0,0,0,0,0,0,2172,0,0,0,20,0,0,0,0,0,0,0,3263,12576,662,9313,1180
MA,8583,TUFILÂNDIA,0,0,0,0,0,1807,6,0,0,0,0,0,0,0,0,0,0,0,2035,0,0,0,6,0,4,0,0,0,0,0,1816,6233,165,4417,394
MA,8591,PASTOS BONS,0,0,0,0,0,4213,24,0,0,0,0,0,0,0,0,0,0,0,3468,0,0,0,24,0,3,0,0,0,0,0,1956,11208,617,9252,903
MA,8605,TURILÂNDIA,0,0,0,0,0,2717,12,0,0,0,1,0,0,0,0,0,0,0,5179,0,0,0,49,0,0,0,0,0,0,0,4621,13701,375,9080,747
MA,8613,PEDREIRAS,0,0,0,0,0,7732,97,0,0,0,14,0,0,0,0,0,0,0,9698,0,0,0,350,0,7,0,0,0,0,0,8156,29962,1881,21806,2027
MA,8621,VILA NOVA DOS MARTÍRIOS,0,0,0,0,0,1794,3,0,0,0,0,0,0,0,0,0,0,0,2596,0,0,0,32,0,3,0,0,0,0,0,1743,6716,234,4973,311
MA,8630,PENALVA,0,0,0,0,0,9452,34,0,0,0,12,0,0,0,0,0,0,0,4641,0,0,0,61,0,24,0,0,0,0,0,8759,25266,744,16507,1539
MA,8656,PERI MIRIM,0,0,0,0,0,3908,40,0,0,0,7,0,0,0,0,0,0,0,2069,0,0,0,30,0,9,0,0,0,0,0,3175,10843,929,7668,676
MA,8672,PINDARÉ-MIRIM,0,0,0,0,0,6424,21,0,0,0,2,0,0,0,0,0,0,0,8306,0,0,0,77,0,1,0,0,0,0,0,6039,23526,1127,17487,1529
MA,8699,PINHEIRO,0,0,0,0,0,13535,87,0,0,0,8,0,0,0,0,0,0,0,22136,0,0,0,216,0,24,0,0,0,0,0,14600,54972,1792,40372,2574
MA,8710,PIO XII,0,0,0,0,0,4138,6,0,0,0,3,0,0,0,0,0,0,0,7571,0,0,0,37,0,2,0,0,0,0,0,5200,19135,764,13935,1414
MA,8737,PIRAPEMAS,0,0,0,0,0,4533,28,0,0,0,1,0,0,0,0,0,0,0,2417,0,0,0,26,0,1,0,0,0,0,0,3843,12231,596,8388,786
MA,8753,POÇÃO DE PEDRAS,0,0,0,0,0,1397,10,0,0,0,0,0,0,0,0,0,0,0,7824,0,0,0,57,0,2,0,0,0,0,0,4672,15782,879,11110,941
MA,8770,PORTO FRANCO,0,0,0,0,0,2388,11,0,0,0,2,0,0,0,0,0,0,0,9425,0,0,0,16,0,0,0,0,0,0,0,3775,16613,399,12838,597
MA,8796,PRESIDENTE DUTRA,0,0,0,0,0,7215,29,0,0,0,41,0,0,0,0,0,0,0,12128,0,0,0,72,0,5,0,0,0,0,0,8159,31239,2048,23080,1542
MA,8818,PRESIDENTE JUSCELINO,0,0,0,0,0,2816,17,0,0,0,3,0,0,0,0,0,0,0,2654,0,0,0,28,0,8,0,0,0,0,0,2435,8732,255,6297,516
MA,8834,PRESIDENTE VARGAS,0,0,0,0,0,2903,22,0,0,0,3,0,0,0,0,0,0,0,2929,0,0,0,27,0,7,0,0,0,0,0,2262,9243,347,6981,743
MA,8850,PRIMEIRA CRUZ,0,0,0,0,0,3713,29,0,0,0,1,0,0,0,0,0,0,0,2548,0,0,0,23,0,2,0,0,0,0,0,2299,9497,330,7198,552
MA,8877,RIACHÃO,0,0,0,0,0,2495,1,0,0,0,0,0,0,0,0,0,0,0,6006,0,0,0,270,0,1,0,0,0,0,0,4043,14335,394,10292,1125
MA,8893,SÃO JOSÉ DE RIBAMAR,0,0,0,0,0,22819,2417,0,0,0,219,0,0,0,0,0,0,0,30621,0,0,0,1580,0,394,0,0,0,0,0,7799,80924,9157,73125,5918
MA,8915,ROSÁRIO,0,0,0,0,0,7339,150,0,0,0,39,0,0,0,0,0,0,0,10027,0,0,0,149,0,124,0,0,0,0,0,6848,29053,2595,22205,1782
MA,8931,SAMBAÍBA,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0,0,0,1664,0,0,0,10,0,0,0,0,0,0,0,886,4909,65,4023,271
MA,8958,SANTA HELENA,0,0,0,0,0,5356,40,0,0,0,2,0,0,0,0,0,0,0,7859,0,0,0,74,0,1,0,0,0,0,0,7785,23237,1003,15452,1117
MA,8974,SANTA LUZIA,0,0,0,0,0,7208,22,0,0,0,7,0,0,0,0,0,0,0,19488,0,0,0,352,0,1,0,0,0,0,0,14393,46601,2361,32208,2769
MA,8990,SANTA QUITÉRIA DO MARANHÃO,0,0,0,0,0,5999,12,0,0,0,3,0,0,0,0,0,0,0,5940,0,0,0,12,0,2,0,0,0,0,0,5320,19940,1271,14620,1381
MA,9016,SANTA RITA,0,0,0,0,0,4730,69,0,0,0,15,0,0,0,0,0,0,0,8101,0,0,0,267,0,11,0,0,0,0,0,5179,21864,1931,16685,1561
MA,9032,SANTO ANTÔNIO DOS LOPES,0,0,0,0,0,2992,7,0,0,0,1,0,0,0,0,0,0,0,4663,0,0,0,25,0,2,0,0,0,0,0,2619,11729,623,9110,797
MA,9059,SÃO BENEDITO DO RIO PRETO,0,0,0,0,0,4934,24,0,0,0,1,0,0,0,0,0,0,0,3768,0,0,0,26,0,2,0,0,0,0,0,2752,12972,547,10220,918
MA,9075,SÃO BENTO,0,0,0,0,0,7133,76,0,0,0,7,0,0,0,0,0,0,0,7809,0,0,0,66,0,52,0,0,0,0,0,9023,27390,1771,18367,1453
MA,9091,SÃO BERNARDO,0,0,0,0,0,8559,16,0,0,0,3,0,0,0,0,0,0,0,3150,0,0,0,55,0,17,0,0,0,0,0,5562,20014,1078,14452,1574
MA,9113,SÃO DOMINGOS DO MARANHÃO,0,0,0,0,0,7113,5,0,0,0,2,0,0,0,0,0,0,0,9521,0,0,0,32,0,2,0,0,0,0,0,7214,26607,1189,19393,1529
MA,9130,SÃO FÉLIX DE BALSAS,0,0,0,0,0,1081,2,0,0,0,1,0,0,0,0,0,0,0,1100,0,0,0,2,0,0,0,0,0,0,0,1048,3832,223,2784,375
MA,9156,SÃO FRANCISCO DO MARANHÃO,0,0,0,0,0,2166,1,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,4,0,1,0,0,0,0,0,2507,9107,624,6600,829
MA,9172,SÃO JOÃO BATISTA,0,0,0,0,0,6578,91,0,0,0,15,0,0,0,0,0,0,0,4784,0,0,0,90,0,11,0,0,0,0,0,3468,17137,963,13669,1137
MA,9199,SÃO JOÃO DOS PATOS,0,0,0,0,0,7448,8,0,0,0,3,0,0,0,0,0,0,0,3949,0,0,0,40,0,2,0,0,0,0,0,5730,19282,927,13552,1175
MA,9210,SÃO LUÍS,0,0,0,0,0,170360,37073,0,0,0,4231,0,0,0,0,0,0,0,206141,0,0,0,26862,0,3854,0,0,0,0,0,61769,619407,60519,557638,48598
MA,9237,SÃO MATEUS DO MARANHÃO,0,0,0,0,0,7105,28,0,0,0,15,0,0,0,0,0,0,0,8043,0,0,0,589,0,14,0,0,0,0,0,10264,29195,1353,18931,1784
MA,9253,SÃO RAIMUNDO DAS MANGABEIRAS,0,0,0,0,0,5820,3,0,0,0,1,0,0,0,0,0,0,0,2798,0,0,0,268,0,1,0,0,0,0,0,3198,13651,620,10453,942
MA,9270,SÃO VICENTE FERRER,0,0,0,0,0,4014,26,0,0,0,4,0,0,0,0,0,0,0,4118,0,0,0,43,0,74,0,0,0,0,0,3894,14308,1207,10414,928
MA,9296,SÍTIO NOVO,0,0,0,0,0,3982,4,0,0,0,0,0,0,0,0,0,0,0,4880,0,0,0,18,0,0,0,0,0,0,0,3032,12980,288,9948,776
MA,9318,SUCUPIRA DO NORTE,0,0,0,0,0,3624,3,0,0,0,1,0,0,0,0,0,0,0,1402,0,0,0,15,0,3,0,0,0,0,0,2243,8362,495,6119,576
MA,9334,TASSO FRAGOSO,0,0,0,0,0,1889,0,0,0,0,0,0,0,0,0,0,0,0,2219,0,0,0,5,0,0,0,0,0,0,0,1327,6072,212,4745,420
MA,9350,TIMBIRAS,0,0,0,0,0,5648,7,0,0,0,2,0,0,0,0,0,0,0,4780,0,0,0,13,0,1,0,0,0,0,0,2662,14949,457,12287,1379
MA,9377,TIMON,0,0,0,0,0,30119,198,0,0,0,57,0,0,0,0,0,0,0,37370,0,0,0,540,0,54,0,0,0,0,0,21069,107647,8452,86578,9788
MA,9393,TUNTUM,0,0,0,0,0,6551,12,0,0,0,0,0,0,0,0,0,0,0,10041,0,0,0,19,0,1,0,0,0,0,0,8160,27951,1448,19791,1719
MA,9415,TURIAÇU,0,0,0,0,0,2844,40,0,0,0,11,0,0,0,0,0,0,0,11199,0,0,0,113,0,7,0,0,0,0,0,7923,25462,1844,17539,1481
MA,9431,TUTÓIA,0,0,0,0,0,8909,35,0,0,0,29,0,0,0,0,0,0,0,10473,0,0,0,165,0,4,0,0,0,0,0,11806,37266,3292,25460,2553
MA,9458,URBANO SANTOS,0,0,0,0,0,6994,14,0,0,0,12,0,0,0,0,0,0,0,5345,0,0,0,89,0,15,0,0,0,0,0,3646,18287,919,14641,1253
MA,9474,VARGEM GRANDE,0,0,0,0,0,8696,25,0,0,0,5,0,0,0,0,0,0,0,9153,0,0,0,60,0,9,0,0,0,0,0,8700,29719,914,21019,2157
MA,9490,VIANA,0,0,0,0,0,11286,122,0,0,0,28,0,0,0,0,0,0,0,10559,0,0,0,208,0,26,0,0,0,0,0,9480,35780,1885,26300,2186
MA,9512,VITÓRIA DO MEARIM,0,0,0,0,0,4277,61,0,0,0,4,0,0,0,0,0,0,0,9194,0,0,0,113,0,30,0,0,0,0,0,7830,24936,1846,17106,1581
MA,9539,VITORINO FREIRE,0,0,0,0,0,8526,19,0,0,0,15,0,0,0,0,0,0,0,5254,0,0,0,38,0,14,0,0,0,0,0,6774,23504,1185,16730,1679
MA,9555,BOM JARDIM,0,0,0,0,0,8582,19,0,0,0,25,0,0,0,0,0,0,0,6351,0,0,0,151,0,6,0,0,0,0,0,8097,26379,1305,18282,1843
MA,9571,SANTA INÊS,0,0,0,0,0,23386,138,0,0,0,21,0,0,0,0,0,0,0,13211,0,0,0,319,0,28,0,0,0,0,0,13953,57399,3460,43446,2883
MA,9598,PAULO RAMOS,0,0,0,0,0,4552,7,0,0,0,0,0,0,0,0,0,0,0,4708,0,0,0,56,0,0,0,0,0,0,0,4150,15069,585,10919,1011
MA,9610,AÇAILÂNDIA,0,0,0,0,0,12882,53,0,0,0,54,0,0,0,0,0,0,0,34380,0,0,0,1188,0,27,0,0,0,0,0,16851,74729,5356,57878,3938
MA,9636,ESTREITO,0,0,0,0,0,7460,9,0,0,0,3,0,0,0,0,0,0,0,6891,0,0,0,89,0,2,0,0,0,0,0,5523,21586,574,16063,1035
MA,9652,SANTA LUZIA DO PARUÁ,0,0,0,0,0,3701,4,0,0,0,3,0,0,0,0,0,0,0,6299,0,0,0,66,0,19,0,0,0,0,0,3878,15868,911,11990,987
MA,9679,ARAME,0,0,0,0,0,5738,2,0,0,0,1,0,0,0,0,0,0,0,7198,0,0,0,59,0,2,0,0,0,0,0,5741,20385,535,14644,1109
MA,9695,MIRANDA DO NORTE,0,0,0,0,0,4088,28,0,0,0,15,0,0,0,0,0,0,0,4797,0,0,0,33,0,1,0,0,0,0,0,3878,14143,496,10265,807
MA,9717,ZÉ DOCA,0,0,0,0,0,7840,25,0,0,0,11,0,0,0,0,0,0,0,11246,0,0,0,72,0,9,0,0,0,0,0,10137,32463,1211,22326,1912
MG,40002,ALFREDO VASCONCELOS,0,0,0,0,0,2144,9,0,0,0,4,0,0,5,0,1,0,0,46,0,0,1155,0,0,0,0,0,3,0,0,652,5112,384,4460,709
MG,40010,ABADIA DOS DOURADOS,0,0,0,0,0,1631,3,0,0,0,1,0,0,2,0,2,0,0,18,0,0,1918,0,0,0,0,0,2,0,0,864,5633,515,4769,677
MG,40029,ARAPORÃ,0,0,0,0,0,1230,2,0,0,0,4,0,0,5,0,0,0,0,34,0,0,2081,0,0,0,0,0,1,0,0,554,4942,522,4388,509
MG,40037,ABAETÉ,0,0,0,0,0,2725,18,0,0,0,12,0,0,6,0,2,0,0,89,0,0,8505,0,0,0,0,0,6,0,0,3949,18384,1633,14435,1439
MG,40045,BRASILÂNDIA DE MINAS,0,0,0,0,0,4686,1,0,0,0,0,0,0,7,0,1,0,0,26,0,0,2165,0,0,0,0,0,2,0,0,2376,10454,515,8078,675
MG,40053,ABRE CAMPO,0,0,0,0,0,3806,5,0,0,0,5,0,0,10,0,3,0,0,50,0,0,2821,0,0,0,0,0,0,0,0,2579,11174,870,8595,1025
MG,40061,CAPITÃO ANDRADE,0,0,0,0,0,1149,0,0,0,0,1,0,0,2,0,2,0,0,25,0,0,1230,0,0,0,0,0,3,0,0,906,3919,211,3013,390
MG,40070,ACAIACA,0,0,0,0,0,1057,3,0,0,0,0,0,0,6,0,0,0,0,15,0,0,965,0,0,0,0,0,1,0,0,891,3484,217,2593,329
MG,40088,CARNEIRINHO,0,0,0,0,0,3600,5,0,0,0,2,0,0,3,0,1,0,0,4,0,0,1908,0,0,0,0,0,1,0,0,1197,7574,381,6377,472
MG,40096,AÇUCENA,0,0,0,0,0,2547,1,0,0,0,5,0,0,7,0,1,0,0,30,0,0,1421,0,0,0,0,0,2,0,0,2938,8666,832,5728,882
MG,40100,CATUJI,0,0,0,0,0,1673,2,0,0,0,1,0,0,0,0,1,0,0,8,0,0,2667,0,0,0,0,0,2,0,0,1898,7248,320,5350,676
MG,40118,ÁGUA BOA,0,0,0,0,0,3315,1,0,0,0,1,0,0,2,0,1,0,0,9,0,0,2882,0,0,0,0,0,29,0,0,4217,11824,321,7607,1046
MG,40126,DIVISA ALEGRE,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1563,0,0,0,0,0,2,0,0,1499,4915,217,3416,444
MG,40134,ÁGUA COMPRIDA,0,0,0,0,0,411,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,657,0,0,0,0,0,1,0,0,464,2129,278,1665,308
MG,40142,DIVISÓPOLIS,0,0,0,0,0,1153,0,0,0,0,0,0,0,5,0,1,0,0,28,0,0,2495,0,0,0,0,0,0,0,0,1544,6118,259,4574,633
MG,40150,AGUANIL,0,0,0,0,0,1085,8,0,0,0,0,0,0,5,0,0,0,0,35,0,0,1167,0,0,0,0,0,2,0,0,651,3802,469,3151,380
MG,40169,DURANDÉ,0,0,0,0,0,2800,2,0,0,0,1,0,0,4,0,4,0,0,10,0,0,832,0,0,0,0,0,2,0,0,1422,6057,377,4635,603
MG,40177,ÁGUAS FORMOSAS,0,0,0,0,0,4422,13,0,0,0,5,0,0,9,0,6,0,0,82,0,0,3463,0,0,0,0,0,2,0,0,4640,14623,637,9983,1344
MG,40185,ENTRE FOLHAS,0,0,0,0,0,1929,1,0,0,0,0,0,0,2,0,1,0,0,23,0,0,1347,0,0,0,0,0,0,0,0,1278,5417,326,4139,510
MG,40193,ÁGUAS VERMELHAS,0,0,0,0,0,2521,1,0,0,0,1,0,0,0,0,1,0,0,17,0,0,2785,0,0,0,0,0,2,0,0,3535,10106,356,6571,887
MG,40207,FERVEDOURO,0,0,0,0,0,2563,1,0,0,0,1,0,0,1,0,5,0,0,28,0,0,2537,0,0,0,0,0,1,0,0,1854,8355,585,6501,779
MG,40215,AIMORÉS,0,0,0,0,0,6911,6,0,0,0,1,0,0,31,0,3,0,0,172,0,0,4260,0,0,0,0,0,17,0,0,4231,18581,1320,14350,1629
MG,40223,FRANCISCÓPOLIS,0,0,0,0,0,848,1,0,0,0,3,0,0,0,0,0,0,0,12,0,0,1597,0,0,0,0,0,0,0,0,1745,4834,203,3089,425
MG,40231,AIURUOCA,0,0,0,0,0,392,3,0,0,0,1,0,0,2,0,0,0,0,43,0,0,2421,0,0,0,0,0,2,0,0,1300,5158,355,3858,639
MG,40240,ICARAÍ DE MINAS,0,0,0,0,0,3809,0,0,0,0,2,0,0,0,0,1,0,0,11,0,0,1256,0,0,0,0,0,1,0,0,1778,7441,140,5663,443
MG,40258,ALAGOA,0,0,0,0,0,180,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,1436,0,0,0,0,0,4,0,0,465,2386,123,1921,171
MG,40266,IPABA,0,0,0,0,0,5056,2,0,0,0,16,0,0,18,0,7,0,0,133,0,0,3070,0,0,0,0,0,9,0,0,2705,13193,1122,10488,1055
MG,40274,ALBERTINA,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1594,0,0,0,0,0,0,0,0,487,2454,91,1967,177
MG,40282,JAÍBA,0,0,0,0,0,11498,3,0,0,0,2,0,0,13,0,1,0,0,52,0,0,2682,0,0,0,0,0,5,0,0,5171,22895,1303,17724,2165
MG,40290,ALÉM PARAÍBA,0,0,0,0,0,5283,30,0,0,0,23,0,0,61,0,8,0,0,448,0,0,10830,0,0,0,0,0,17,0,0,6390,28264,2423,21874,2751
MG,40304,JAMPRUCA,0,0,0,0,0,1773,1,0,0,0,3,0,0,0,0,0,0,0,22,0,0,742,0,0,0,0,0,0,0,0,872,4035,174,3163,448
MG,40312,ALFENAS,0,0,0,0,0,11701,47,0,0,0,78,0,0,161,0,30,0,0,642,0,0,20567,0,0,0,0,0,63,0,0,11902,57162,6584,45260,5387
MG,40320,JUATUBA,0,0,0,0,0,4334,35,0,0,0,7,0,0,18,0,11,0,0,392,0,0,5819,0,0,0,0,0,8,0,0,2958,17777,2075,14819,2120
MG,40339,ALMENARA,0,0,0,0,0,11288,12,0,0,0,9,0,0,24,0,4,0,0,220,0,0,5269,0,0,0,0,0,4,0,0,8526,29146,1056,20620,2734
MG,40347,LAGOA GRANDE,0,0,0,0,0,2520,4,0,0,0,3,0,0,1,0,1,0,0,3,0,0,1872,0,0,0,0,0,1,0,0,1410,6642,322,5232,505
MG,40355,ALPERCATA,0,0,0,0,0,2053,0,0,0,0,2,0,0,7,0,2,0,0,43,0,0,1746,0,0,0,0,0,4,0,0,1560,6393,404,4833,572
MG,40363,LIMEIRA DO OESTE,0,0,0,0,0,2391,1,0,0,0,0,0,0,2,0,0,0,0,6,0,0,1482,0,0,0,0,0,1,0,0,754,5414,396,4660,381
MG,40371,ALPINÓPOLIS,0,0,0,0,0,3397,20,0,0,0,4,0,0,13,0,6,0,0,48,0,0,6330,0,0,0,0,0,13,0,0,2609,14780,1077,12171,1263
MG,40380,LONTRA,0,0,0,0,0,2386,0,0,0,0,1,0,0,0,0,1,0,0,23,0,0,2098,0,0,0,0,0,0,0,0,2330,7761,354,5431,568
MG,40398,ALTEROSA,0,0,0,0,0,3366,1,0,0,0,1,0,0,5,0,0,0,0,28,0,0,4563,0,0,0,0,0,4,0,0,1915,11381,729,9466,769
MG,40401,MAMONAS,0,0,0,0,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1862,0,0,0,0,0,1,0,0,1381,5730,161,4349,329
MG,40410,ALTO RIO DOCE,0,0,0,0,0,2956,13,0,0,0,5,0,0,2,0,2,0,0,36,0,0,2716,0,0,0,0,0,3,0,0,2448,10127,711,7679,1235
MG,40428,MATA VERDE,0,0,0,0,0,1123,0,0,0,0,0,0,0,3,0,0,0,0,35,0,0,2530,0,0,0,0,0,1,0,0,957,5550,157,4593,744
MG,40436,ALVARENGA,0,0,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1269,0,0,0,0,0,1,0,0,894,4287,133,3393,328
MG,40444,MATIAS CARDOSO,0,0,0,0,0,3042,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,807,0,0,0,0,0,0,0,0,1593,6230,212,4637,561
MG,40452,ALVINÓPOLIS,0,0,0,0,0,3692,5,0,0,0,1,0,0,8,0,2,0,0,55,0,0,3547,0,0,0,0,0,1,0,0,2911,13145,932,10234,1991
MG,40460,MONTEZUMA,0,0,0,0,0,1720,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,1514,0,0,0,0,0,0,0,0,1148,5064,116,3916,554
