SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 18, 'PARTIDO SOCIAL TRABALHISTA')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
SP,62570,BRODOWSKI,97,151,1103,1441,128,6,5,0,0,3,0,23,45,3222,0,16,2,0,10,2,1,0,371,2,12,12,1161,545,13,2,2019,12344,668,10325,374
SP,62596,BROTAS,87,159,917,753,3297,1,12,1,16,0,0,22,86,187,1,1,0,3,5,0,1,0,208,1,132,5,2793,289,36,0,2310,13374,776,11064,399
SP,62618,BURI,749,200,917,379,629,1,15,24,1,3,0,141,48,289,0,1,1,1,39,41,2,1,322,2,149,9,2390,766,26,0,2316,11139,601,8823,194
SP,62634,BURITAMA,889,474,778,56,263,0,7,29,13,0,1,41,30,491,0,0,15,0,18,2,6,10,152,1,100,19,2571,538,39,2,2211,10495,679,8284,300
SP,62650,BURITIZAL,213,15,126,105,33,0,1,0,2,1,0,8,31,514,0,0,0,0,6,0,0,0,222,0,1,0,374,104,0,0,384,2505,139,2121,42
SP,62677,CABRALIA PAULISTA,71,113,289,112,386,1,8,0,3,2,0,60,27,131,0,3,2,0,1,0,0,0,194,0,212,10,383,204,4,6,701,3391,206,2690,63
SP,62693,CABREUVA,323,634,2143,466,1155,12,35,9,156,1,0,473,600,1056,0,2,0,1,7,1,1,0,536,42,707,26,3603,1475,254,4,3554,20424,1133,16870,485
SP,62715,CACAPAVA,7273,706,9948,4780,729,265,49,11,30,2,1,508,961,2318,4,16,6,3,35,197,10,3,1304,41,351,68,4383,4578,283,1,6098,53280,2576,47182,1499
SP,62731,CACHOEIRA PAULISTA,896,424,3355,2272,231,2,23,11,22,24,1,1086,125,581,1,1,7,3,37,16,1,1,735,57,526,318,1386,1521,31,0,3162,19647,867,16485,424
SP,62758,CACONDE,125,169,826,653,148,3,7,1,0,0,0,168,60,1866,1,0,0,0,1,2,0,0,79,1,18,20,3536,268,17,3,2481,12114,594,9633,240
SP,62774,CAFELANDIA,140,458,836,118,99,0,6,8,1,3,0,49,146,2188,0,0,3,1,4,1,0,1,230,0,286,15,2863,403,56,0,2378,11750,603,9372,236
SP,62790,CAIABU,21,14,211,167,1150,1,1,0,0,0,0,5,15,61,0,0,0,0,0,1,0,0,39,0,2,3,266,147,8,0,418,3048,220,2630,71
SP,62812,CAIEIRAS,1255,998,6682,1275,2939,34,146,23,57,41,0,887,335,4188,2,17,24,12,47,22,4,2,1640,19,126,32,4722,3387,393,11,5277,43414,2670,38137,1424
SP,62839,CAIUA,46,44,240,239,166,0,1,0,28,0,0,26,3,70,0,0,0,0,0,1,0,0,14,0,23,0,1034,75,16,1,340,2692,70,2352,43
SP,62855,CAJAMAR,487,913,6178,1418,640,7,90,17,37,10,0,798,4333,3050,7,13,9,4,43,3,2,1,1155,234,161,14,2208,2264,145,6,3734,32828,1476,29094,733
SP,62871,CAJOBI,424,454,464,1734,560,1,0,0,3,0,0,21,38,80,0,0,0,1,3,6,0,0,66,3,21,5,710,120,20,0,1544,7337,476,5793,158
SP,62898,CAJURU,278,4817,582,101,79,1,13,0,6,1,2,16,147,1194,0,1,5,0,1,3,0,0,232,2,14,6,1955,309,22,2,3080,15001,661,11921,346
SP,62910,CAMPINAS,4847,39735,140780,4823,12230,615,504,2717,150,728,15,24680,9173,16410,34,708,71,113,445,119,132,24,11845,104,15719,198,122894,34520,14145,1044,103996,656596,23826,552600,19577
SP,62936,CAMPO LIMPO PAULISTA,652,729,9607,503,1526,21,69,9,12,6,0,1124,2223,1123,1,11,6,3,41,6,4,1,1357,8,229,20,10259,2166,115,6,6592,44835,1797,38243,1264
SP,62952,CAMPOS DO JORDAO,1934,477,2281,3516,1475,11,51,14,17,10,0,768,351,637,3,6,2,6,5,21,2,2,1393,6,121,23,3589,2199,92,2,5921,31602,2459,25681,1047
SP,62979,CAMPOS NOVOS PAULISTA,38,349,215,97,502,0,4,0,1,0,0,15,22,425,0,0,1,0,1,0,0,0,155,1,29,1,82,55,6,0,876,3416,201,2540,80
SP,62995,CANANEIA,372,301,668,203,67,1,9,0,3,0,0,44,94,2269,0,1,8,0,0,3,2,1,151,2,44,1,962,264,36,2,1915,8294,276,6379,160
SP,63010,CANDIDO MOTA,347,542,1485,1900,1894,3,32,3,278,1,0,375,255,737,2,2,2,0,25,5,1,1,583,0,206,37,2654,1794,248,1,4245,21620,1823,17375,563
SP,63037,CANDIDO RODRIGUES,247,32,143,14,27,0,0,0,1,0,0,7,349,374,0,0,0,1,3,1,0,0,14,0,5,1,62,90,1,0,264,2062,201,1798,61
SP,63053,CAPAO BONITO,2359,1575,2205,426,820,5,147,644,9,4,0,1161,201,1269,3,17,8,0,435,558,5,0,543,5,304,30,5835,2273,146,1,6628,32279,1857,25651,645
SP,63070,CAPELA DO ALTO,297,48,474,42,283,2,5,6,0,0,0,65,22,118,0,3,0,0,1,3,2,1,410,2,16,4,4315,311,36,1,1653,9381,540,7728,155
SP,63096,CAPIVARI,401,628,4327,2248,1487,6,59,3,7,10,0,604,680,2985,0,8,1,3,10,6,0,3,596,8,106,16,2161,1561,123,0,4542,26734,1602,22192,702
SP,63118,CARAGUATATUBA,1564,1886,5096,5213,784,21,65,21,13,12,0,1263,2093,1159,12,16,14,1,11,118,6,3,1047,14,760,41,8672,3700,248,4,10664,52568,2461,41904,1357
SP,63134,CARAPICUIBA,1838,1567,34146,1148,2519,89,339,196,190,36,5,5384,4662,3406,139,51,66,99,903,51,50,1,3749,47,656,142,82151,9200,1374,119,32963,216989,8697,184026,4857
SP,63150,CARDOSO,1459,419,682,113,40,2,11,0,5,15,0,18,619,164,0,1,1,3,22,3,1,0,87,0,196,5,1657,224,10,0,2773,9758,512,6985,193
SP,63177,CASA BRANCA,278,837,1928,1060,488,4,20,8,16,3,0,316,149,3209,0,3,1,2,2,0,0,0,247,2,56,8,2128,969,86,0,3237,17836,1050,14599,508
SP,63193,CASSIA DOS COQUEIROS,58,141,208,64,10,0,3,1,0,0,0,3,15,155,0,0,0,0,0,0,0,0,26,0,3,0,1004,46,7,0,718,2922,124,2204,93
SP,63215,CASTILHO,465,2561,1313,85,77,1,1,9,6,0,1,45,83,587,2,0,8,1,5,6,0,0,117,1,43,5,1371,353,14,0,2995,11911,669,8916,242
SP,63231,CATANDUVA,3249,16597,8010,699,1586,29,43,23,52,12,0,167,540,2407,2,6,39,5,199,30,4,1,1146,18,115,38,10343,4510,149,5,8980,68933,3638,59953,2522
SP,63258,CATIGUA,318,336,420,571,158,4,1,3,11,1,0,14,157,293,0,0,2,0,24,8,1,3,104,1,6,3,1020,239,16,0,757,5477,423,4720,215
SP,63274,CEDRAL,332,86,592,59,165,0,7,4,6,2,0,76,87,252,0,0,1,0,77,1,0,0,56,0,19,5,1370,189,18,0,913,5219,389,4306,163
SP,63290,CERQUEIRA CESAR,739,350,383,1016,921,3,8,8,9,2,0,251,66,322,1,7,0,6,4,15,0,0,159,0,61,36,1961,757,38,0,2105,10882,703,8777,258
SP,63312,CERQUILHO,522,179,2092,321,3624,5,29,14,9,0,0,390,663,321,1,5,0,5,32,35,0,2,721,3,37,38,4845,928,82,2,2723,20764,1094,18041,728
SP,63339,CESARIO LANGE,1138,140,378,175,1206,0,7,1,0,0,0,245,183,113,0,0,3,0,0,186,0,0,416,1,27,4,1410,199,11,0,1614,9167,778,7553,302
SP,63355,CHARQUEADA,84,75,416,3303,204,4,3,1,4,0,0,276,519,413,1,1,0,20,1,1,0,0,366,6,54,5,1340,257,18,0,1536,10287,475,8751,186
SP,63371,CHAVANTES,45,960,708,1111,1105,2,11,0,4,2,0,387,49,102,1,1,3,6,2,3,3,0,468,0,7,2,538,363,19,0,1574,8811,460,7237,238
SP,63398,CLEMENTINA,174,86,238,37,612,1,3,11,9,4,0,2,104,685,0,1,2,0,11,0,1,0,100,0,137,1,294,158,6,0,904,4334,253,3430,154
SP,63410,COLINA,205,110,2175,245,287,1,9,0,5,3,0,52,139,1105,0,0,0,0,1,11,0,0,86,1,19,6,3187,328,21,1,2815,12426,566,9611,272
SP,63436,COLOMBIA,149,70,389,101,511,0,0,0,0,0,1,153,666,377,0,0,1,0,0,7,0,0,41,2,27,3,395,154,4,0,1596,5252,181,3656,110
SP,63452,CONCHAL,159,291,968,544,261,1,64,7,22,2,1,903,133,3028,0,6,0,0,7,0,2,1,456,3,146,7,2955,508,25,1,3091,16342,1287,13251,413
SP,63479,CONCHAS,430,185,1125,99,1530,2,12,42,10,1,0,100,111,249,0,5,0,1,1,5,0,0,174,0,56,6,2241,444,20,0,2144,10618,695,8474,238
SP,63495,CORDEIROPOLIS,151,167,1768,904,211,2,11,1,3,0,0,328,175,511,1,1,1,1,6,1,2,0,380,0,279,10,2782,906,24,1,1494,11920,638,10426,292
SP,63517,COROADOS,141,114,248,21,768,0,4,9,2,0,0,3,6,118,0,0,7,0,0,1,0,0,174,1,191,1,238,80,22,0,533,3133,145,2600,73
SP,63533,CORONEL MACEDO,180,21,124,39,648,0,1,0,44,1,0,73,187,108,0,0,0,1,2,90,1,0,29,3,9,5,1265,44,6,0,652,4074,203,3422,75
SP,63550,CORUMBATAI,59,22,201,121,346,0,1,0,5,0,0,137,35,27,0,0,0,0,0,1,0,0,108,0,243,0,664,44,2,0,616,3045,179,2429,90
SP,63576,COSMOPOLIS,200,4685,10941,181,276,5,10,6,21,9,0,683,692,528,0,6,0,1,23,15,1,1,1258,1,240,8,1773,1239,67,3,4432,31451,1383,27019,737
SP,63592,COSMORAMA,166,686,261,105,18,0,2,9,1,0,0,39,227,233,0,2,0,2,0,1,0,0,44,0,17,6,1919,124,16,0,1179,6020,416,4841,174
SP,63614,COTIA,2423,7993,10802,733,3644,74,1013,50,394,317,3,938,8465,3503,9,27,571,12,304,136,40,4,2442,26,424,33,9376,8337,983,282,14423,93393,4454,78970,2301
SP,63630,CRAVINHOS,247,463,1120,1241,240,0,7,1,22,2,0,36,359,4243,0,0,0,0,4,5,0,0,643,4,142,13,2692,1244,40,9,2878,19026,1158,16148,853
SP,63657,CRISTAIS PAULISTA,307,42,520,474,35,0,4,0,1,0,0,130,84,156,0,1,0,0,1,0,0,0,704,3,3,5,550,131,3,0,995,4677,155,3682,78
SP,63673,CRUZALIA,32,34,170,145,429,0,2,1,6,1,0,4,26,58,0,0,0,0,0,0,0,0,135,0,6,170,416,57,16,2,321,2265,77,1944,34
SP,63690,CRUZEIRO,2028,364,6213,3433,212,26,30,6,51,7,0,1122,1051,1753,1,16,7,2,23,29,2,1,1537,36,1154,10576,4049,2776,193,9,7171,51737,2184,44566,1874
SP,63711,CUBATAO,996,4059,20728,3096,1437,20,114,7,64,224,1,2488,2766,403,2,101,16,13,17,11,18,1,7661,97,211,52,10906,4684,218,3,11609,81550,3034,69941,1584
SP,63738,CUNHA,565,103,894,788,67,2,10,7,17,6,0,467,146,2242,1,2,0,1,9,5,0,0,506,27,777,210,2736,387,17,0,4339,16870,1163,12531,303
SP,63754,DESCALVADO,244,214,1472,3181,552,6,18,8,40,1,0,44,179,1105,1,4,4,0,3,2,1,1,234,4,53,5,5598,1177,71,11,3285,21285,1634,18000,712
SP,63770,DIADEMA,4606,5268,80379,3555,4406,238,1071,192,115,440,5,9652,1528,4972,40,70,61,16,708,65,63,1,14680,30,12570,271,14051,16274,1649,78,37106,250960,10069,213854,6482
SP,63797,DIVINOLANDIA,47,81,533,105,98,2,6,0,2,2,0,99,166,737,0,2,0,2,1,2,0,0,31,0,10,9,3365,168,6,0,2034,9044,698,7010,239
SP,63819,DOBRADA,51,78,1087,42,231,2,0,0,1,0,0,5,880,277,0,0,0,0,12,1,0,0,84,1,4,2,484,100,3,1,1105,5319,271,4214,135
SP,63835,DOIS CORREGOS,244,6291,803,188,246,2,7,3,4,2,0,53,111,695,0,1,9,1,1,1,0,0,329,1,167,6,1299,251,31,0,2489,15447,982,12958,309
SP,63851,DOLCINOPOLIS,173,16,229,13,6,0,0,0,0,0,0,7,39,186,0,1,0,0,11,0,0,0,8,0,5,5,464,41,4,0,267,1765,105,1498,40
SP,63878,DOURADO,59,48,354,34,186,2,1,0,8,1,0,15,337,126,0,2,16,1,1,1,0,0,118,0,23,1,2636,196,5,0,1027,6433,583,5406,213
SP,63894,DRACENA,335,679,1132,159,785,0,12,4,7,9143,0,157,78,1079,1,0,3,3,7,3,6,2,397,3,140,9,5395,789,58,1,6801,31312,1511,24511,785
SP,63916,DUARTINA,229,154,1012,46,2992,3,7,4,4,0,0,112,130,272,0,0,0,0,15,1,0,0,264,0,398,9,645,256,19,0,1979,9676,379,7697,188
SP,63932,DUMONT,28,77,227,161,45,1,2,0,0,0,0,31,32,461,0,0,0,0,0,0,1,0,80,1,1537,4,333,155,14,3,623,4467,267,3844,110
SP,63959,ECHAPORA,34,668,263,70,720,0,1,3,4,1,0,14,72,184,0,1,2,1,2,1,0,0,578,2,48,3,215,194,47,0,1202,5019,188,3817,153
SP,63975,ELDORADO,96,700,534,609,1837,2,5,4,2,0,0,182,23,607,0,2,6,1,1,24,0,0,81,3,28,14,1426,130,34,0,2908,10359,295,7451,168
SP,63991,ELIAS FAUSTO,81,580,449,66,1012,1,7,0,2,3,1,242,40,810,0,3,0,0,0,1,0,0,132,0,971,6,1428,283,21,0,2318,9949,590,7631,225
SP,64017,EMBU,2900,4316,20369,2078,4335,253,427,235,101,49,1,3910,1454,7516,1,55,404,11,874,22,15,3,14419,205,318,48,13738,10326,788,22,19471,130737,7162,111266,3592
SP,64033,EMBU GUACU,802,366,3140,564,966,13,209,11,28,1078,0,3226,842,2526,0,20,19,1,40,7,10,0,1799,3,78,30,5393,3128,285,6,7966,38961,2047,30995,868
SP,64050,ESTRELA D OESTE,3332,44,268,160,28,1,1,4,10,3,0,23,23,52,0,0,0,0,9,0,0,0,20,0,279,0,256,99,11,0,1215,6662,335,5447,163
SP,64076,ESTRELA DO NORTE,14,12,60,914,151,0,1,0,0,0,0,1,7,44,0,2,1,0,0,0,0,0,21,0,4,0,82,17,2,0,311,1865,73,1554,30
SP,64092,FARTURA,341,140,1075,132,384,0,10,0,3,2,0,358,184,292,0,4,1,3,0,103,0,0,180,0,39,9,3587,297,39,2,2471,11156,544,8685,245
SP,64114,FERNANDOPOLIS,4355,929,4105,300,174,3,20,10,8,4,0,244,551,543,0,2,5,2,804,1,1,2,405,3,2986,45,13314,1531,65,0,8390,43831,2203,35441,873
SP,64130,FERNANDO PRESTES,461,105,220,333,747,0,1,1,4,0,0,10,194,131,0,0,0,0,2,0,0,0,23,6,2,8,236,134,2,0,554,4116,522,3562,120
SP,64157,FERRAZ DE VASCONCELOS,1448,783,11117,2074,4555,70,292,45,31,27,0,3103,698,4542,11,32,26,9,185,246,197,1,6298,17,725,218,9519,7783,1539,39,14325,82808,3782,68483,2133
SP,64173,FLORA RICA,25,297,54,4,383,0,1,0,0,5,0,3,5,55,0,0,0,0,0,0,0,0,30,1,14,0,303,27,0,0,318,1699,53,1381,15
SP,64190,FLOREAL,51,220,247,44,77,0,1,0,96,0,0,6,127,190,0,0,0,0,6,3,0,0,9,0,15,2,558,108,6,0,351,2517,178,2166,64
SP,64211,FLORIDA PAULISTA,129,248,440,107,1692,2,3,1,1,1,0,9,171,201,2,3,0,0,7,3,1,0,72,0,267,6,1582,169,14,2,1837,8380,651,6543,158
SP,64238,FLORINEA,34,26,165,276,548,0,0,0,30,0,0,45,11,31,4,0,0,0,2,2,0,0,132,0,124,4,138,53,9,0,313,2241,119,1928,46
SP,64254,FRANCA,1698,1249,34964,45448,1323,23,70,13,10,24,0,359,737,3842,6,4,23,7,44,9,15,1,35195,42,291,220,12152,3270,148,51,23013,182490,6149,159477,3816
SP,64270,FRANCISCO MORATO,2152,1425,10580,1907,3644,81,336,53,260,25,1,1981,384,1964,8,27,32,18,126,44,8,3,2998,11,250,26,11532,6164,633,35,12540,71727,4264,59187,1878
SP,64297,FRANCO DA ROCHA,2385,952,10900,2142,8310,291,190,54,110,11,1,2527,855,1944,1,43,25,18,70,25,13,0,2201,5,204,33,5429,5408,597,109,8888,67468,4535,58580,2569
SP,64319,GABRIEL MONTEIRO,296,17,273,24,87,0,1,4,0,0,0,1,4,136,0,0,3,0,0,0,2,0,9,1,77,1,441,26,2,0,236,2062,135,1826,128
SP,64335,GALIA,59,399,306,34,921,1,5,0,4,1,0,130,271,192,1,0,0,1,2,5,1,0,204,2,39,5,503,276,21,0,1224,5323,257,4099,91
SP,64351,GARCA,1497,2625,2804,336,961,4,35,0,20,12,0,115,1564,1673,8,2,3,4,64,7,4,0,1252,13,204,24,3249,1970,86,2,6339,30255,2235,23916,846
SP,64378,GASTAO VIDIGAL,24,174,191,35,57,0,1,6,16,0,0,8,45,10,0,0,6,0,0,0,0,0,25,0,14,2,1207,58,1,0,427,2752,197,2325,49
SP,64394,GENERAL SALGADO,250,546,689,134,178,1,3,8,5,1,0,17,112,199,0,3,3,0,34,0,0,0,169,1,20,7,2994,305,17,0,1707,8518,513,6811,135
SP,64416,GETULINA,108,390,607,167,191,0,5,4,2,1,0,25,26,375,1,2,1,0,3,7,0,0,270,2,659,886,832,276,14,3,1890,7938,400,6048,264
SP,64432,GLICERIO,204,66,172,42,462,0,1,8,1,0,0,10,191,102,0,0,18,0,0,0,4,0,40,0,329,8,1032,93,9,0,862,4127,154,3265,79
SP,64459,GUAICARA,326,101,922,99,74,7,1,6,7,0,0,46,61,205,0,0,0,1,0,0,0,0,100,0,896,13,627,288,32,2,1254,6045,386,4791,127
SP,64475,GUAIMBE,49,827,265,31,86,0,1,0,1,1,0,8,6,185,0,0,0,0,5,1,0,0,203,1,225,8,298,91,1,2,497,3350,176,2853,123
SP,64491,GUAIRA,1162,474,2911,218,1443,3,12,13,3,0,0,88,99,6671,0,2,1,0,2,2,1,0,191,1,31,12,2891,867,37,5,5132,25310,1193,20178,332
SP,64513,GUAPIACU,467,159,910,87,75,1,6,10,2,1,0,43,230,355,0,8,2,1,15,16,0,0,293,1,30,5,4085,576,37,1,2029,11263,787,9234,250
SP,64530,GUAPIARA,206,145,1108,41,554,4,4,32,0,5,0,126,24,272,0,0,2,0,1185,3,4,0,56,3,61,10,3779,161,23,0,3427,13151,520,9724,266
SP,64556,GUARA,1413,92,1662,142,131,0,12,0,2,0,1,110,1488,1209,2,0,2,1,6,6,1,1,682,0,26,7,962,691,19,39,3067,13614,690,10547,249
SP,64572,GUARACAI,180,129,535,255,91,2,9,6,3,0,0,14,106,362,0,2,1,124,0,1,1,0,232,1,154,4,1352,355,13,0,1367,6736,657,5369,234
SP,64599,GUARACI,84,87,235,373,100,0,0,2,0,2,0,33,49,300,0,0,0,0,2,20,0,0,16,2,11,5,3003,105,142,1,1996,7142,197,5146,91
SP,64610,GUARANI D OESTE,296,6,267,11,3,0,1,0,0,0,0,2,90,59,0,0,0,0,4,0,0,0,11,1,19,0,274,22,0,0,439,1678,65,1239,39
SP,64637,GUARANTA,104,361,346,19,515,0,2,0,1,0,0,10,240,189,0,11,0,0,2,0,0,0,150,2,58,3,504,168,19,0,1014,4528,397,3514,89
SP,64653,GUARARAPES,542,924,1560,1137,785,8,22,337,23,3,0,197,545,889,0,4,36,2,6,2,8,0,616,7,139,25,4104,1245,58,1,4325,21019,1247,16694,611
SP,64670,GUARAREMA,291,296,1067,811,175,12,21,4,19,2,1,5718,218,452,0,6,0,22,11,21,2,2,490,5,131,21,518,655,50,0,3361,16373,657,13012,265
SP,64696,GUARATINGUETA,836,423,7852,3656,398,21,48,1,36,4,0,621,471,1012,3,6,8,6,57,106,1,6,1078,2971,23525,995,6119,3397,320,2,10072,73707,3050,63635,1500
SP,64718,GUAREI,383,149,724,709,953,0,7,166,1,2,0,28,111,233,0,0,0,0,3,2,0,0,157,2,69,1,675,145,4,0,1409,7289,581,5880,230
SP,64734,GUARIBA,197,361,2900,1701,416,31,14,1,6,1,0,48,292,3856,0,2,0,2,17,0,0,0,353,5,184,8,4237,998,18,1,3987,22694,1018,18707,342
SP,64750,GUARUJA,3391,8903,32599,8913,2068,37,184,18,10095,9492,2,1458,9961,7797,4,90,120,19,75,79,23,0,8064,31,9593,66,5255,8722,337,4,26784,176038,7659,149254,3761
SP,64777,GUARULHOS,18833,3508,107002,18731,34548,499,1351,206,508,3169,34,7657,17584,9967,635,303,445,151,1468,1610,107,1559,22780,2292,92904,1084,16909,41276,4127,1924,85565,592740,26735,507175,21213
SP,64793,GUZOLANDIA,31,63,505,14,69,0,0,3,0,0,0,3,34,199,0,0,2,1,2,0,0,0,8,0,9,3,1375,31,1,0,1053,3760,100,2707,64
SP,64815,HERCULANDIA,322,139,239,993,303,0,0,0,0,2,0,5,17,290,0,7,0,1,5,0,0,0,188,5,11,6,1252,118,8,0,1201,5893,212,4692,192
SP,64831,IACANGA,54,169,420,30,1185,1,3,5,5,4,0,38,102,551,2,0,1,0,51,0,0,0,307,0,187,10,1200,167,17,1,1356,6701,332,5345,136
SP,64858,IACRI,479,149,366,85,307,0,6,0,2,2,0,8,18,144,0,0,2,0,5,2,4,0,164,1,61,5,1151,271,8,0,1212,5429,361,4217,142
SP,64874,IBATE,47,107,1706,207,615,38,13,0,5,0,0,27,172,596,0,1,20,0,2,1,0,0,442,2,480,2,6041,580,52,0,2539,16442,1023,13903,507
SP,64890,IBIRA,250,249,529,35,106,10,5,0,22,0,0,105,141,428,0,0,0,0,14,0,1,1,108,1,26,8,2425,192,6,0,1259,7069,448,5810,251
SP,64912,IBIRAREMA,51,442,259,295,839,0,5,0,1,0,1,8,43,279,0,0,0,0,0,0,0,0,221,1,287,2,248,105,2,0,981,4881,379,3900,120
SP,64939,IBITINGA,422,505,1951,242,369,7,17,0,2,4,0,58,1344,728,0,2,0,1,14989,0,3,1,192,13,265,8,1156,677,33,0,5418,32981,1610,27563,841
SP,64955,IBIUNA,1482,1079,2044,549,11431,9,116,24,16,24,0,296,813,1617,0,14,12,2,46,24,4,2,819,7,48,16,4326,1796,137,13,9161,42719,2080,33558,1036
SP,64971,ICEM,188,195,663,33,213,1,0,8,0,2,0,99,261,803,0,1,0,0,7,5,0,0,42,2,7,18,1127,187,20,0,1373,5870,203,4497,71
SP,64998,IEPE,146,38,249,273,1873,1,7,1,1,0,0,16,95,103,0,0,0,0,0,3,0,0,231,0,10,8,461,226,13,0,1431,5870,242,4439,85
SP,65013,IGARACU DO TIETE,319,509,889,1096,5932,2,5,2,3,1,0,25,105,441,0,4,6,0,6,4,2,0,114,1,81,10,740,504,29,2,2579,16259,1190,13680,499
SP,65030,IGARAPAVA,1625,97,895,338,291,3,18,2,4,1,1,62,685,4383,0,7,2,0,1,1,0,2,1458,2,8,5,2023,797,17,4,4134,19493,975,15359,397
SP,65056,IGARATA,127,126,553,440,143,18,18,3,125,1,1,2000,73,215,0,1,0,3,18,63,0,0,161,4,63,3,350,260,31,0,1476,7257,368,5781,112
SP,65072,IGUAPE,504,1034,1111,699,205,1,14,22,33,9,0,993,392,406,1,3,8,2,1,13,4,3,475,2,1492,13,5168,863,55,2,4402,20570,906,16168,449
SP,65099,ILHABELA,226,1224,1269,620,341,1,14,3,7,1,0,321,647,272,1,1,0,2,0,7,1,0,258,0,373,29,2536,601,36,0,2655,13294,610,10639,231
SP,65110,INDAIATUBA,721,25242,17372,400,1465,35,59,113,24,11,5,5902,294,11739,0,28,3,3,13,8,7,0,1000,7,2480,262,2569,3304,199,7,14963,99703,4049,84740,2398
SP,65137,INDIANA,54,232,194,154,869,1,3,1,0,2,0,74,134,96,1,0,0,0,0,0,0,0,336,0,1,2,340,174,14,0,689,3988,267,3299,89
SP,65153,INDIAPORA,211,12,197,7,12,0,2,0,0,1,0,8,119,92,0,1,0,0,9,0,0,0,11,0,10,7,1319,33,0,1,485,2843,119,2358,52
SP,65170,INUBIA PAULISTA,16,17,113,1,166,1,0,0,0,0,0,79,6,882,0,1,0,0,0,0,0,0,20,0,108,1,373,68,0,0,507,2718,131,2211,47
SP,65196,IPAUCU,67,330,794,161,1065,1,4,0,3,1,0,547,47,101,0,0,0,0,0,5,0,0,239,1,19,7,2229,291,15,0,1637,8781,478,7144,166
SP,65218,IPERO,209,254,2267,96,669,0,12,5,5,1,0,261,111,1219,1,2,5,0,5,60,3,0,383,2,13,5,1717,683,53,0,2241,11829,561,9588,265
SP,65234,IPEUNA,40,20,156,230,264,1,5,0,1,1,0,266,7,32,0,2,1,0,0,0,0,0,225,0,291,3,507,70,13,31,563,3161,149,2598,55
SP,65250,IPORANGA,527,44,150,19,289,0,2,1,1,1,0,60,3,180,0,2,1,0,105,0,0,1,48,0,16,0,271,36,4,0,827,2976,131,2149,44
SP,65277,IPUA,1077,49,1468,112,291,1,5,3,1,0,0,9,456,277,0,1,0,0,0,5,0,0,206,0,11,8,964,310,89,39,1547,8254,541,6707,182
SP,65293,IRACEMAPOLIS,114,152,1591,537,255,2,1,1,3,1,0,828,543,1242,0,0,0,1,1,2,0,0,675,0,37,4,2114,416,5,0,1111,10998,457,9887,190
SP,65315,IRAPUA,74,57,321,17,27,0,0,1,1,0,0,26,9,106,0,1,0,0,9,1,0,0,60,0,4,10,2573,74,5,0,1188,5230,315,4042,123
SP,65331,IRAPURU,62,275,271,174,825,2,2,0,2,25,0,11,11,198,0,0,0,0,4,0,0,0,100,1,103,9,1184,167,19,1,1734,6166,391,4432,174
