SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PI,10120,CABECEIRAS DO PIAUÍ,4004,904,1866,7293,62,5427,457
PI,10138,ANÍSIO DE ABREU,3355,945,1420,6154,49,4734,385
PI,10146,CALDEIRÃO GRANDE DO PIAUÍ,2399,563,878,4132,35,3254,257
PI,10154,ANTÔNIO ALMEIDA,991,825,750,2731,43,1981,122
PI,10162,CANAVIEIRA,1523,423,979,3188,32,2209,231
PI,10170,AROAZES,2876,563,1211,5024,40,3813,334
PI,10189,COIVARAS,2216,769,734,3976,25,3242,232
PI,10197,ARRAIAL,2155,365,1117,3898,37,2781,224
PI,10200,COLÔNIA DO GURGUÉIA,2664,486,1272,4769,48,3497,299
PI,10219,AVELINO LOPES,4104,1102,2249,8114,87,5865,572
PI,10227,COLÔNIA DO PIAUÍ,3046,511,1943,5932,43,3989,389
PI,10235,BARRAS,12085,8287,8353,30957,315,22604,1917
PI,10243,CORONEL JOSÉ DIAS,2549,612,927,4363,42,3436,233
PI,10251,BARREIRAS DO PIAUÍ,1347,401,997,2902,22,1905,135
PI,10260,FARTURA DO PIAUÍ,2324,372,1231,4220,21,2989,272
PI,10278,BARRO DURO,2727,980,1640,5699,56,4059,296
PI,10286,JACOBINA DO PIAUÍ,2695,411,1007,4395,69,3388,213
PI,10294,BATALHA,8295,4264,6372,20393,208,14021,1254
PI,10308,JARDIM DO MULATO,1936,621,655,3443,38,2788,193
PI,10316,BENEDITINOS,4038,1612,2017,8365,89,6348,609
PI,10324,LAGOA ALEGRE,4001,791,1636,6855,44,5219,383
PI,10332,BERTOLÍNIA,2114,567,987,3979,39,2992,272
PI,10340,LAGOA DO BARRO DO PIAUÍ,2112,320,920,3636,47,2716,237
PI,10359,BOCAINA,2416,1483,827,5020,67,4193,227
PI,10367,MARCOLÂNDIA,3240,921,1018,5827,94,4809,554
PI,10375,BOM JESUS,6342,3563,3042,13897,144,10855,806
PI,10383,PATOS DO PIAUÍ,2730,774,1247,5307,79,4060,477
PI,10391,BURITI DOS LOPES,6450,3819,3365,14764,145,11399,985
PI,10405,PASSAGEM FRANCA DO PIAUÍ,1727,423,889,3277,30,2388,208
PI,10413,CAMPINAS DO PIAUÍ,2712,383,998,4468,59,3470,316
PI,10421,QUEIMADA NOVA,3873,518,1536,6404,62,4868,415
PI,10430,CAMPO MAIOR,17181,7629,7372,34394,389,27022,1823
PI,10448,SANTA CRUZ DOS MILAGRES,1489,410,852,2942,20,2090,171
PI,10456,CANTO DO BURITI,7435,2623,3912,14919,139,11007,810
PI,10464,SANTA ROSA DO PIAUÍ,1977,644,1227,4183,34,2956,301
PI,10472,CAPITÃO DE CAMPOS,3998,1473,2119,8331,127,6212,614
PI,10480,SANTANA DO PIAUÍ,1999,626,682,3680,49,2998,324
PI,10499,CARACOL,4284,813,1568,7208,66,5640,477
PI,10502,SÃO BRAZ DO PIAUÍ,2141,389,871,3644,27,2773,216
PI,10510,CASTELO DO PIAUÍ,6371,3461,4779,15574,138,10795,825
PI,10529,SÃO JOSÉ DO DIVINO,2193,1041,1116,4627,39,3511,238
PI,10537,COCAL,6185,5873,5899,19420,361,13521,1102
PI,10545,SIGEFREDO PACHECO,3964,1272,1798,7546,64,5748,448
PI,10553,CONCEIÇÃO DO CANINDÉ,2343,352,1086,4148,63,3062,304
PI,10561,SÃO LOURENÇO DO PIAUÍ,2417,462,976,4159,42,3183,262
PI,10570,CORRENTE,8412,3063,4355,17138,174,12783,1134
PI,10588,VÁRZEA BRANCA,1937,416,992,3624,20,2632,259
PI,10596,CRISTALÂNDIA DO PIAUÍ,2312,1374,1309,5261,26,3952,240
PI,10600,BARRA D'ALCÂNTARA,1464,528,680,2919,16,2239,231
PI,10618,CRISTINO CASTRO,3413,998,2106,7015,72,4909,426
PI,10626,BELA VISTA DO PIAUÍ,1864,252,287,2646,44,2359,199
PI,10634,CURIMATÁ,3606,1755,2248,8055,86,5807,360
PI,10642,BREJO DO PIAUÍ,2041,230,876,3456,35,2580,274
PI,10650,DEMERVAL LOBÃO,4690,2036,1232,8546,94,7314,494
PI,10669,BOA HORA,2504,905,1380,5071,30,3691,252
PI,10677,DOM EXPEDITO LOPES,3548,1138,970,6063,64,5093,343
PI,10685,DOM INOCÊNCIO,4455,475,1600,7070,50,5470,490
PI,10693,ELESBÃO VELOSO,6379,1714,3369,12426,101,9057,863
PI,10707,CAPITÃO GERVÁSIO OLIVEIRA,1868,335,785,3253,41,2468,224
PI,10715,ELISEU MARTINS,1921,557,995,3773,64,2778,236
PI,10723,CAMPO GRANDE DO PIAUÍ,2717,543,740,4317,54,3577,263
PI,10731,ESPERANTINA,10105,7731,7960,27528,279,19568,1453
PI,10740,CAMPO LARGO DO PIAUÍ,2250,745,1448,4736,33,3288,260
PI,10758,FLORES DO PIAUÍ,1781,727,831,3657,37,2826,281
PI,10766,CURRAIS,2513,496,913,4211,29,3298,260
PI,10774,FLORIANO,20241,8052,9381,40066,500,30685,1892
PI,10782,GEMINIANO,2511,762,839,4630,64,3791,454
PI,10790,FRANCINÓPOLIS,2092,768,1253,4420,46,3167,261
PI,10804,GUARIBAS,2085,215,1183,3663,18,2480,162
PI,10812,FRANCISCO AYRES,2008,560,1323,4174,45,2851,238
PI,10820,ILHA GRANDE,3627,1162,1488,6879,113,5391,489
PI,10839,FRANCISCO SANTOS,3742,980,1925,7138,127,5213,364
PI,10847,JUREMA,2199,630,805,3936,38,3131,264
PI,10855,FRONTEIRAS,4564,1251,2141,8590,129,6449,505
PI,10863,LAGOA DE SÃO FRANCISCO,2612,559,1215,4695,51,3480,258
PI,10871,GILBUÉS,3415,1025,2451,7415,55,4964,469
PI,10880,MORRO CABEÇA NO TEMPO,1377,543,1182,3393,35,2211,256
PI,10898,GUADALUPE,3750,1393,2302,7877,63,5575,369
PI,10901,NOVO SANTO ANTÔNIO,1811,347,819,3199,27,2380,195
PI,10910,HUGO NAPOLEÃO,1897,559,872,3559,38,2687,193
PI,10928,NOSSA SENHORA DE NAZARÉ,2757,546,976,4551,28,3575,244
PI,10936,INHUMA,5937,1692,3261,11920,154,8659,876
PI,10944,PAQUETÁ,2112,398,726,3562,27,2836,299
PI,10952,IPIRANGA DO PIAUÍ,3769,932,1619,6911,89,5292,502
PI,10960,NOVA SANTA RITA,2054,432,917,3659,27,2742,229
PI,10979,ISAÍAS COELHO,3191,751,1795,6274,82,4479,455
PI,10987,SÃO JOÃO DO ARRAIAL,2415,1478,1400,5696,43,4296,360
PI,10995,ITAINÓPOLIS,4926,1127,1803,8710,148,6907,706
PI,11010,ITAUEIRA,3981,1868,1732,8196,115,6464,500
PI,11037,JAICÓS,5167,1735,3794,11739,134,7945,909
PI,11053,JERUMENHA,1948,808,952,3983,48,3031,227
PI,11070,JOAQUIM PIRES,4467,2460,2663,10437,110,7774,737
PI,11088,SÃO JOÃO DA CANABRAVA,2068,933,877,4123,32,3246,213
PI,11096,JOSÉ DE FREITAS,16136,4875,5741,28525,307,22784,1466
PI,11118,LANDRI SALES,2055,534,1578,4438,36,2860,235
PI,11134,LUIS CORREIA,9652,5840,5600,22642,209,17042,1341
PI,11150,LUZILÂNDIA,8212,4205,4975,18523,181,13548,950
PI,11177,MANOEL EMÍDIO,2376,449,1180,4340,35,3160,300
PI,11193,MARCOS PARENTE,1490,939,1196,3857,45,2661,187
PI,11215,MATIAS OLÍMPIO,2924,2265,2331,8029,52,5698,457
PI,11231,MIGUEL ALVES,10077,4316,6923,23137,244,16214,1577
PI,11258,MIGUEL LEÃO,564,225,248,1114,8,866,69
PI,11274,MONSENHOR GIL,5064,1530,1853,8996,63,7143,486
PI,11290,MONSENHOR HIPÓLITO,3301,1095,1124,6007,70,4883,417
PI,11312,MONTE ALEGRE DO PIAUÍ,3782,925,2322,7530,37,5208,464
PI,11339,NAZARÉ DO PIAUÍ,3367,626,1721,6160,44,4439,402
PI,11355,NOSSA SENHORA DOS REMÉDIOS,2858,1396,1820,6553,71,4733,408
PI,11371,NOVO ORIENTE DO PIAUÍ,3048,536,1446,5410,32,3964,348
PI,11398,OEIRAS,13378,5128,5974,26360,262,20386,1618
PI,11410,DOMINGOS MOURÃO,1788,610,938,3519,22,2581,161
PI,11436,PADRE MARCOS,2579,1227,1406,5638,73,4232,353
PI,11452,PAES LANDIM,1186,1027,851,3304,46,2453,194
PI,11479,PALMEIRA DO PIAUÍ,1981,711,1104,4125,44,3021,285
PI,11495,PALMEIRAIS,5846,1574,2169,10359,94,8190,676
PI,11517,PARNAGUÁ,3737,614,1864,6703,44,4839,444
PI,11533,PARNAÍBA,36686,29084,21051,92323,1175,71272,4327
PI,11550,PAULISTANA,8791,926,3465,14279,138,10814,959
PI,11576,PEDRO II,14073,4235,7650,27845,332,20195,1555
PI,11592,PICOS,24056,10667,8659,47072,674,38413,3016
PI,11614,PIMENTEIRAS,4185,1878,1920,8441,46,6521,412
PI,11630,PIO IX,6879,2337,2672,12809,192,10137,729
PI,11657,PIRACURUCA,9063,5657,1995,17845,181,15850,949
PI,11673,PIRIPIRI,19146,10621,4905,38029,655,33124,2702
PI,11690,PORTO,4109,989,2580,8299,69,5719,552
PI,11711,PRATA DO PIAUÍ,1586,341,1019,3166,21,2147,199
PI,11738,REDENÇÃO DO GURGUÉIA,2604,1476,1620,6061,44,4441,317
PI,11754,REGENERAÇÃO,7200,1559,3707,13394,136,9687,792
PI,11770,RIBEIRO GONÇALVES,2294,1067,969,4657,42,3688,285
PI,11797,RIO GRANDE DO PIAUÍ,2483,1271,1593,5668,33,4075,288
PI,11819,SANTA CRUZ DO PIAUÍ,2934,868,919,5052,44,4133,287
PI,11835,SANTA FILOMENA,2036,747,1221,4333,33,3112,296
PI,11851,SANTA LUZ,1955,1026,931,4237,67,3306,258
PI,11878,SANTO ANTÔNIO DE LISBOA,2629,945,901,4824,90,3923,259
PI,11894,SANTO INÁCIO DO PIAUÍ,1454,484,868,3038,24,2170,208
PI,11916,SÃO FÉLIX DO PIAUÍ,1764,421,853,3250,25,2397,187
PI,11932,SÃO FRANCISCO DO PIAUÍ,2781,683,1404,5220,33,3816,319
PI,11959,SÃO GONÇALO DO PIAUÍ,2354,660,819,4161,67,3342,261
PI,11975,SÃO JOÃO DA SERRA,2548,1389,1766,6048,53,4282,292
PI,11991,SÃO JOÃO DO PIAUÍ,6322,2377,3193,12883,152,9690,839
PI,12009,SÃO JOÃO DA FRONTEIRA,2287,714,1103,4425,40,3322,281
PI,12017,SÃO JOSÉ DO PEIXE,1506,397,910,3062,27,2152,222
PI,12025,SÃO JOÃO DA VARJOTA,2046,454,856,3640,31,2784,253
PI,12033,SÃO JOSÉ DO PIAUÍ,3168,749,1313,5629,67,4316,332
PI,12041,SEBASTIÃO BARROS,1965,632,1063,3928,20,2865,248
PI,12050,SÃO JULIÃO,2938,597,1095,4997,28,3902,339
PI,12068,SEBASTIÃO LEAL,1685,686,544,3172,69,2628,188
PI,12076,SÃO MIGUEL DO TAPUIO,5574,3746,4717,15035,121,10318,877
PI,12084,ALVORADA DO GURGUÉIA,2174,314,889,3592,31,2703,184
PI,12092,SÃO PEDRO DO PIAUÍ,4654,2220,2797,10526,131,7729,724
PI,12106,ASSUNÇÃO DO PIAUÍ,1974,1452,1865,5748,97,3883,360
PI,12114,SÃO RAIMUNDO NONATO,10124,4634,4120,20185,202,16065,1105
PI,12122,BETÂNIA DO PIAUÍ,3029,313,1028,4759,50,3731,339
PI,12130,SIMÕES,5376,1043,2747,10052,142,7305,744
PI,12149,BOQUEIRÃO DO PIAUÍ,2399,413,1216,4340,35,3124,277
PI,12157,SIMPLÍCIO MENDES,3867,2505,2267,9191,120,6924,432
PI,12165,CARIDADE DO PIAUÍ,2278,456,1030,4032,22,3002,246
PI,12173,SOCORRO DO PIAUÍ,1782,718,1142,3937,26,2795,269
PI,12181,CURRAL NOVO DO PIAUÍ,1987,283,839,3379,62,2540,208
PI,12190,TERESINA,251422,142192,93025,517510,7991,424485,22880
PI,12203,JÚLIO BORGES,2358,317,1228,4153,30,2925,220
PI,12211,UNIÃO,15549,6957,7011,32039,279,25028,2243
PI,12220,LAGOA DO SÍTIO,2757,357,1149,4572,28,3423,281
PI,12238,URUÇUÍ,3615,6086,3673,14208,153,10535,681
PI,12246,MILTON BRANDÃO,2710,807,1409,5259,43,3850,290
PI,12254,VALENÇA DO PIAUÍ,8162,2241,4152,15704,200,11552,949
PI,12262,PAJEÚ DO PIAUÍ,1269,482,895,2858,16,1963,196
PI,12270,VÁRZEA GRANDE,1594,862,1164,3903,27,2739,256
PI,12289,PAVUSSU,1946,413,973,3541,30,2568,179
PI,12297,DIRCEU ARCOVERDE,2809,625,1797,5538,49,3741,258
PI,12300,RIACHO FRIO,2161,357,956,3825,19,2869,332
PI,12319,ALAGOINHA DO PIAUÍ,2829,1559,1282,6120,61,4838,389
PI,12327,ACAUÃ,3449,413,731,4911,61,4180,257
PI,12335,BELÉM DO PIAUÍ,1579,324,425,2533,38,2108,167
PI,12343,CAJAZEIRAS DO PIAUÍ,1591,243,723,2779,33,2056,189
PI,12351,CAMPO ALEGRE DO FIDALGO,2327,429,1009,4052,37,3043,250
PI,12360,COCAL DE TELHA,2237,369,1265,4164,44,2899,249
PI,12378,FRANCISCO MACEDO,1447,178,417,2220,20,1803,158
PI,12386,JOÃO COSTA,1715,253,633,2839,21,2206,217
PI,12394,JATOBÁ DO PIAUÍ,2679,1005,1081,5069,39,3988,265
PI,12408,JOCA MARQUES,1926,771,1078,4095,31,3017,289
PI,12416,JUAZEIRO DO PIAUÍ,2660,1128,1314,5425,60,4111,263
PI,12424,LAGOA DO PIAUÍ,1789,577,391,2962,23,2571,182
PI,12432,LAGOINHA DO PIAUÍ,1207,388,490,2251,38,1761,128
PI,12440,MADEIRO,2291,1448,1695,5773,27,4078,312
PI,12459,MORRO DO CHAPÉU DO PIAUÍ,2258,1247,1950,5836,54,3886,327
PI,12467,MASSAPÊ DO PIAUÍ,2818,748,1439,5521,89,4082,427
PI,12475,MURICI DOS PORTELAS,2632,1199,1533,5903,59,4370,480
PI,12483,OLHO D'ÁGUA DO PIAUÍ,1172,287,452,2051,20,1599,120
PI,12491,PEDRO LAURENTINO,1413,261,647,2494,17,1847,156
PI,12505,SÃO FRANCISCO DE ASSIS DO PIAUÍ,2336,495,777,3946,32,3169,306
PI,12513,SUSSUAPARA,2845,1077,716,5008,57,4292,313
PI,12521,TANQUE DO PIAUÍ,1161,312,545,2187,36,1642,133
PI,12530,TAMBORIL DO PIAUÍ,907,925,689,2639,12,1950,106
PI,12548,VILA NOVA DO PIAUÍ,1514,308,453,2481,31,2028,175
PI,12556,VERA MENDES,1426,356,706,2781,71,2075,222
PI,12564,WALL FERRAZ,2185,385,671,3487,32,2816,214
PI,12572,CAJUEIRO DA PRAIA,3132,754,1251,5525,48,4274,340
PI,12580,CURRALINHOS,2181,588,764,3793,26,3029,234
PI,12599,PORTO ALEGRE DO PIAUÍ,940,349,484,1909,6,1425,130
PI,12602,RIBEIRA DO PIAUÍ,2005,247,861,3441,29,2580,299
PI,12610,SÃO GONÇALO DO GURGUÉIA,1085,279,620,2096,4,1476,108
PI,12629,SÃO LUIS DO PIAUÍ,1152,517,491,2343,39,1852,144
PI,12637,FLORESTA DO PIAUÍ,1188,352,650,2352,16,1702,146
PI,12653,SANTO ANTÔNIO DOS MILAGRES,1045,149,338,1667,17,1329,118
PI,12661,SÃO MIGUEL DA BAIXA GRANDE,1154,330,521,2156,20,1635,131
PI,12670,CARAÚBAS DO PIAUÍ,1685,1618,1119,4771,41,3652,308
PI,12688,CAXINGÓ,1718,1384,898,4304,41,3406,263
PI,12696,COCAL DOS ALVES,2295,807,1255,4682,73,3427,252
PI,12700,SÃO MIGUEL DO FIDALGO,1034,527,705,2487,45,1782,176
PI,12718,PAU D'ARCO DO PIAUÍ,2078,598,908,3790,24,2882,182
PI,12726,NAZÁRIA,5003,1276,1977,8799,54,6822,489
PI,12734,AROEIRAS DO ITAIM,1641,551,543,2928,41,2385,152
PR,74004,GODOY MOREIRA,1143,948,554,2728,22,2174,61
PR,74012,ABATIÁ,1966,2519,890,5561,87,4671,99
PR,74020,IBEMA,2058,1394,912,4492,51,3580,77
PR,74039,ADRIANÓPOLIS,2322,1067,1039,4592,34,3553,130
PR,74047,LINDOESTE,2211,1206,1083,4594,30,3511,64
PR,74055,AGUDOS DO SUL,2662,2388,912,6147,67,5235,118
PR,74063,OURO VERDE DO OESTE,1825,1610,471,4029,39,3558,84
PR,74071,ALMIRANTE TAMANDARÉ,24986,22389,9726,59800,1257,50074,1442
PR,74080,SANTA TEREZA DO OESTE,2886,2755,1284,7102,69,5818,108
PR,74098,ALTO PARANÁ,4175,3500,1737,9697,90,7960,195
PR,74101,ANAHY,959,957,304,2275,13,1971,42
PR,74110,ALTO PIQUIRI,3133,2384,1064,6806,75,5742,150
PR,74128,ÂNGULO,818,1036,535,2473,23,1938,61
PR,74136,ALVORADA DO SUL,2749,2305,976,6201,69,5225,102
PR,74144,BOA ESPERANÇA DO IGUAÇU,1321,600,407,2371,20,1964,23
PR,74152,AMAPORÃ,1327,1512,557,3495,32,2938,67
PR,74160,BOM SUCESSO DO SUL,1245,1051,322,2671,19,2349,34
PR,74179,AMPÉRE,7125,2782,2066,12286,92,10220,221
PR,74187,BRASILÂNDIA DO SUL,1230,862,453,2620,33,2167,42
PR,74195,ANDIRÁ,6702,5931,4063,17452,292,13389,464
PR,74209,CAFEZAL DO SUL,1282,1394,483,3249,42,2766,48
PR,74217,ANTONINA,3756,7506,4113,15809,182,11696,252
PR,74225,CANDÓI,5027,3130,2867,11314,100,8447,190
PR,74233,ANTONIO OLINTO,2433,2423,962,6031,76,5069,137
PR,74241,CRUZEIRO DO IGUAÇU,1887,647,589,3191,16,2602,52
PR,74250,APUCARANA,21089,48183,17295,90070,1254,72775,2249
PR,74268,DIAMANTE DO SUL,1291,781,659,2782,16,2123,35
PR,74276,ARAPONGAS,18075,39725,14617,76131,1387,61514,2327
PR,74284,ENTRE RIOS DO OESTE,1448,1132,313,2946,26,2633,27
PR,74292,ARAPOTI,5220,8757,3789,18239,186,14450,287
PR,74306,FAROL,914,1188,461,2718,72,2257,83
PR,74314,ARARUNA,4104,3869,2133,10442,145,8309,191
PR,74322,FAZENDA RIO GRANDE,25065,14838,10566,52626,1042,42060,1115
PR,74330,MARILÂNDIA DO SUL,2120,3299,1362,7042,118,5680,143
PR,74349,FLOR DA SERRA DO SUL,2018,1222,869,4188,32,3319,47
PR,74357,ARAUCÁRIA,42379,24517,15277,85986,1707,70709,2106
PR,74365,HONÓRIO SERPA,2276,1117,1312,4794,33,3482,56
PR,74373,ASSAÍ,3146,6761,2022,12367,173,10345,265
PR,74381,IGUATU,797,724,209,1769,19,1560,20
PR,74390,ASTORGA,5865,9564,3947,20019,276,16072,367
PR,74403,IRACEMA DO OESTE,1075,758,457,2368,18,1911,60
PR,74411,ATALAIA,1352,1307,484,3232,38,2748,51
PR,74420,NOVO ITACOLOMI,846,1130,274,2339,33,2065,56
PR,74438,BALSA NOVA,3864,3194,669,8121,176,7452,218
PR,74446,ITAPERUÇU,9435,3849,2962,16769,238,13807,285
PR,74454,BANDEIRANTES,8414,10491,5295,25051,320,19756,531
PR,74462,IVATÉ,2548,1688,758,5160,58,4402,108
PR,74470,BARBOSA FERRAZ,2784,3739,1769,8628,122,6859,214
PR,74489,LIDIANÓPOLIS,1306,1296,932,3651,37,2719,80
PR,74497,BARRACÃO,2963,2094,1257,6458,61,5201,83
PR,74500,MARIPÁ,1262,2499,717,4605,48,3888,79
PR,74519,BARRA DO JACARÉ,882,874,304,2162,42,1858,60
PR,74527,MATO RICO,1318,972,550,2941,20,2391,81
PR,74535,BELA VISTA DO PARAÍSO,3847,5736,1644,11670,157,10026,286
PR,74543,MAUÁ DA SERRA,1731,2840,1364,6142,74,4778,133
PR,74551,BITURUNA,5526,3796,2589,12258,113,9669,234
PR,74560,MERCEDES,1547,1863,536,4079,53,3543,80
PR,74578,BOA ESPERANÇA,1028,1901,664,3743,57,3079,93
PR,74586,NOVA LARANJEIRAS,3174,2409,2243,7983,42,5740,115
PR,74594,BOCAIÚVA DO SUL,3081,2866,1349,7567,118,6218,153
PR,74608,NOVA SANTA BÁRBARA,1177,1067,517,2867,33,2350,73
PR,74616,BOM SUCESSO,1865,1937,648,4625,59,3977,116
PR,74624,PATO BRAGADO,1661,1652,457,3879,50,3422,59
PR,74632,BORRAZÓPOLIS,2017,3114,1534,6861,76,5327,120
PR,74640,PINHAL DE SÃO BENTO,1382,306,327,2057,12,1730,30
PR,74659,CAFEARA,1095,505,256,1936,28,1680,52
PR,74667,PITANGUEIRAS,717,1164,234,2189,26,1955,48
PR,74675,CALIFÓRNIA,1730,3357,1253,6580,99,5327,141
PR,74683,QUATRO PONTES,1103,1522,435,3139,20,2704,59
PR,74691,CAMBARÁ,4562,9631,3756,18727,255,14971,523
PR,74705,RAMILÂNDIA,1314,1180,775,3349,26,2574,54
PR,74713,CAMBÉ,23951,29921,12149,69665,1319,57516,2325
PR,74721,RANCHO ALEGRE D'OESTE,1017,847,490,2407,26,1917,27
PR,74730,CAMBIRA,2313,2534,968,6049,93,5081,141
PR,74748,RIO BONITO DO IGUAÇU,4794,2139,2570,9681,61,7111,117
PR,74756,CAMPINA DA LAGOA,3969,4812,2962,12113,150,9151,220
PR,74764,SANTA LÚCIA,1405,1013,569,3068,29,2499,52
PR,74772,CAMPINA GRANDE DO SUL,11159,10100,6005,28335,490,22330,581
PR,74780,CAMPO BONITO,1617,1165,964,3834,38,2870,50
PR,74799,CAMPO DO TENENTE,1424,2665,817,5064,64,4247,94
PR,74802,SANTA MARIA DO OESTE,4039,1995,2849,9091,58,6242,150
PR,74810,CAMPO LARGO,29151,32004,12529,77251,1584,64722,1983
PR,74829,SANTA MÔNICA,1096,1001,338,2509,27,2171,47
PR,74837,CAMPO MOURÃO,22357,25168,13901,63285,721,49384,1138
PR,74845,SÃO MANOEL DO PARANÁ,464,949,260,1730,20,1470,37
PR,74853,CÂNDIDO DE ABREU,4368,4633,3105,12493,126,9388,261
PR,74861,SÃO PEDRO DO IGUAÇU,2160,1832,705,4879,62,4174,120
PR,74870,CAPANEMA,6687,4589,2433,14039,124,11606,206
PR,74888,TUNAS DO PARANÁ,1756,1402,866,4145,34,3279,87
PR,74896,CAPITÃO LEÔNIDAS MARQUES,5388,3298,2778,11744,96,8966,184
PR,74900,VENTANIA,2450,2646,1642,6989,98,5347,153
PR,74918,CARLÓPOLIS,3837,4174,2324,10675,101,8351,239
PR,74926,ALTO PARAÍSO,995,867,510,2442,34,1932,36
PR,74934,CASCAVEL,70184,78224,38940,193820,2295,154880,4177
PR,74942,DOUTOR ULYSSES,2309,1165,878,4512,47,3634,113
PR,74950,CASTRO,14068,23898,9102,48705,704,39603,933
PR,74969,VIRMOND,1224,1390,674,3378,38,2704,52
PR,74977,CATANDUVAS,2513,2861,1811,7357,38,5546,134
PR,74985,LARANJAL,2178,1002,1582,4886,31,3304,93
PR,74993,CENTENÁRIO DO SUL,4290,2367,1714,8652,83,6938,198
PR,75000,ITAIPULÂNDIA,3628,2122,1484,7406,88,5922,84
PR,75019,CERRO AZUL,5822,3464,2401,12162,178,9761,297
PR,75027,NOVA ESPERANÇA DO SUDOESTE,2234,982,534,3840,39,3306,51
PR,75035,CHOPINZINHO,6624,4735,3465,15381,250,11916,307
PR,75043,PINHAIS,31706,31186,16302,82958,1648,66656,2116
PR,75051,CIANORTE,14323,23776,10232,50379,878,40147,1170
PR,75060,SAUDADE DO IGUAÇU,1836,1019,893,3851,37,2958,66
PR,75078,CIDADE GAÚCHA,3787,2813,1587,8439,88,6852,164
PR,75086,ARIRANHA DO IVAÍ,928,667,515,2165,18,1650,37
PR,75094,CLEVELÂNDIA,5456,4135,3670,13601,136,9931,204
PR,75108,ARAPUÃ,1373,1178,475,3078,15,2603,37
PR,75116,MANGUEIRINHA,6130,3671,3594,13725,113,10131,217
PR,75124,BELA VISTA DA CAROBA,1534,1016,591,3208,23,2617,44
PR,75132,COLOMBO,56839,47293,23448,133380,2733,109932,3067
PR,75140,BOA VENTURA DE SÃO ROQUE,2292,1310,918,4645,32,3727,93
PR,75159,COLORADO,7509,6048,3791,18187,322,14396,517
PR,75167,BOM JESUS DO SUL,1623,926,631,3252,18,2621,54
PR,75175,CONGONHINHAS,2801,1941,1537,6506,62,4969,165
PR,75183,CAMPINA DO SIMÃO,1608,775,835,3292,24,2457,50
PR,75191,CONSELHEIRO MAIRINCK,1010,1239,450,2805,44,2355,62
PR,75205,CAMPO MAGRO,6727,5866,2360,15620,321,13260,346
PR,75213,CONTENDA,4760,3877,1617,10657,192,9040,211
PR,75221,CARAMBEÍ,3440,7129,2150,13120,191,10970,210
PR,75230,CORBÉLIA,4195,6233,2007,12726,117,10719,174
PR,75248,CORONEL DOMINGOS SOARES,2266,1208,1322,4893,24,3571,73
PR,75256,CORNÉLIO PROCÓPIO,10428,17681,8054,37550,515,29496,872
PR,75264,CRUZMALTINA,802,1240,689,2829,23,2140,75
PR,75272,CORONEL VIVIDA,7529,5301,2350,15623,164,13273,279
PR,75280,CORUMBATAÍ DO SUL,1316,1183,669,3299,32,2630,99
PR,75299,CRUZEIRO DO OESTE,6678,4935,2327,14382,156,12055,286
PR,75302,ESPERANÇA NOVA,735,647,250,1675,19,1425,24
PR,75310,CRUZEIRO DO SUL,1772,1386,541,3766,23,3225,44
PR,75329,ESPIGÃO ALTO DO IGUAÇU,1602,1215,1071,4020,41,2949,91
PR,75337,CRUZ MACHADO,4405,6320,2329,13488,146,11159,288
PR,75345,FERNANDES PINHEIRO,1949,1988,1046,5097,38,4051,76
PR,75353,CURITIBA,359869,629755,254327,1309149,24395,1054822,40803
PR,75361,FOZ DO JORDÃO,1944,735,1255,4028,34,2773,60
PR,75370,CURIÚVA,3392,4382,2959,11090,147,8131,210
PR,75388,GOIOXIM,2694,1126,1412,5350,37,3938,81
PR,75396,DIAMANTE DO NORTE,1768,1610,1182,4702,57,3520,85
PR,75400,DIAMANTE D'OESTE,1630,1174,725,3661,48,2936,84
PR,75418,DOIS VIZINHOS,13316,7827,5089,26869,248,21780,389
PR,75426,GUAMIRANGA,2882,2181,965,6244,111,5279,105
PR,75434,DOUTOR CAMARGO,1504,2385,755,4797,60,4042,93
PR,75442,IMBAÚ,3267,2450,1790,7759,112,5969,140
PR,75450,ENÉAS MARQUES,2557,1501,485,4698,64,4213,91
PR,75469,MANFRINÓPOLIS,1532,599,587,2774,9,2187,47
PR,75477,ENGENHEIRO BELTRÃO,3890,4439,2173,10819,140,8646,177
PR,75485,MARQUINHO,1560,1249,1089,3983,21,2894,64
PR,75493,FAXINAL,3565,5100,1806,10792,125,8986,196
PR,75507,PEROBAL,1700,1927,706,4504,74,3798,97
PR,75515,FÊNIX,1356,1577,874,3919,32,3045,80
PR,75523,PONTAL DO PARANÁ,4287,5676,4136,14580,213,10444,268
PR,75531,FLORAÍ,1660,1747,484,4072,81,3588,100
PR,75540,PORTO BARREIRO,1315,988,627,3002,24,2375,48
PR,75558,FLORESTA,1484,2356,524,4523,57,3999,102
PR,75566,PRADO FERREIRA,1455,845,366,2767,36,2401,65
PR,75574,FLORESTÓPOLIS,4289,3183,2184,9906,110,7722,140
PR,75582,QUARTO CENTENÁRIO,1666,1370,810,3946,39,3136,61
PR,75590,FLÓRIDA,1026,620,374,2116,29,1742,67
