SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 56, 'PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
RS,88200,CAPIVARI DO SUL,0,192,506,187,143,473,0,0,0,2,0,6,52,145,0,0,0,0,10,0,0,1,1,0,212,10,1,1,0,336,2606,86,2270,56
RS,88218,RODEIO BONITO,0,920,295,611,117,1272,0,0,0,4,0,5,15,7,0,0,0,0,0,0,0,23,2,0,21,0,1,3,0,844,4638,135,3794,56
RS,88226,NOVA CANDELÁRIA,0,264,123,107,1164,118,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,39,0,0,24,1,0,1,0,210,2266,75,2056,27
RS,88234,ROLANTE,0,1797,1101,889,475,1918,3,0,0,128,0,21,404,151,1,0,0,0,0,0,28,736,1,0,978,23,4,8,3,1447,12954,1029,11507,800
RS,88242,FLORIANO PEIXOTO,0,122,75,589,303,368,0,0,0,0,0,3,47,2,1,0,0,0,0,0,0,2,0,0,10,0,0,9,0,239,2002,88,1763,24
RS,88250,RONDA ALTA,0,505,1152,1852,757,586,0,0,0,3,0,6,79,9,0,2,0,0,1,0,0,88,2,0,56,4,1,31,0,1359,7632,463,6273,89
RS,88269,CHUVISCA,0,457,134,96,332,745,0,0,0,3,0,3,35,54,0,0,0,0,3,0,0,117,1,0,772,2,0,1,0,216,3572,273,3356,54
RS,88277,RONDINHA,0,1159,565,1010,75,428,1,0,0,0,0,5,104,6,0,0,0,0,0,0,0,45,3,0,43,2,0,1,0,443,4508,277,4065,55
RS,88285,ESPERANÇA DO SUL,0,139,70,278,831,114,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,29,0,0,670,0,0,5,0,337,2832,111,2495,47
RS,88293,ROQUE GONZALES,0,1550,390,402,243,1235,0,0,0,9,0,0,4,12,0,0,0,0,0,0,0,154,3,0,50,4,0,2,0,728,5477,232,4749,75
RS,88307,DOUTOR RICARDO,0,201,15,21,182,524,0,0,0,0,0,92,4,14,0,0,0,0,0,0,1,136,0,0,116,0,0,0,0,255,1907,164,1652,52
RS,88315,ROSÁRIO DO SUL,0,3558,2636,1581,1116,2065,3,0,0,70,1,134,7739,491,9,1,0,0,18,0,1,128,5,0,674,36,6,34,0,6702,31420,1522,24718,344
RS,88323,HERVEIRAS,0,360,113,109,501,202,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,313,0,0,3,1,0,1,0,265,2185,94,1920,25
RS,88331,SALVADOR DO SUL,0,842,355,211,236,1158,1,0,0,1,0,11,383,76,1,0,0,0,5,0,4,206,0,0,206,15,0,4,0,330,4839,351,4509,164
RS,88340,CARAÁ,0,1021,475,211,214,1290,2,0,0,0,0,18,127,217,0,2,0,0,4,0,4,113,0,0,66,5,3,2,0,575,5360,427,4785,121
RS,88358,SANANDUVA,0,1284,3337,1044,1250,1393,1,0,0,0,0,3,226,22,38,0,0,0,1,0,0,164,6,0,221,2,0,16,0,1570,12128,735,10558,154
RS,88366,FAZENDA VILANOVA,0,223,151,68,28,358,0,0,0,1,0,0,28,817,0,0,0,0,0,0,0,18,0,0,221,4,0,0,1,370,2658,147,2288,56
RS,88374,SANTA BÁRBARA DO SUL,0,1405,1668,729,270,723,0,0,0,62,0,13,91,94,0,0,0,0,13,0,0,38,1,0,117,9,3,34,0,1306,7546,399,6240,73
RS,88382,ITAARA,0,1073,301,261,140,543,1,0,0,2,0,6,30,159,0,0,0,0,0,0,1,15,14,0,189,16,1,10,0,631,3819,152,3188,37
RS,88390,SANTA CRUZ DO SUL,0,12568,4492,9986,15948,8771,73,0,0,6,1,123,1042,442,1,3,0,1,6,0,25,9675,34,0,2199,144,31,30,0,9887,86289,3952,76402,2185
RS,88404,ESTRELA VELHA,0,1022,139,72,164,647,0,0,0,0,0,1,3,1,0,0,0,0,4,0,2,149,1,0,11,0,0,0,0,415,3047,142,2632,42
RS,88412,SANTA MARIA,0,44162,11795,21868,7777,23665,188,0,0,135,299,724,3299,5779,27,11,1,4,42,1,37,942,659,0,9538,790,135,634,13,28009,184419,8823,156410,3505
RS,88420,BENJAMIN CONSTANT DO SUL,0,38,116,374,120,197,0,0,0,0,0,176,7,6,0,0,0,0,0,0,0,7,7,0,5,1,0,0,0,428,1865,179,1437,33
RS,88439,SANTANA DA BOA VISTA,0,548,257,726,1451,1221,0,0,0,2,0,11,27,27,0,3,0,0,0,1,6,63,10,0,174,5,0,4,0,926,6771,535,5845,117
RS,88447,MAÇAMBARA,0,995,493,111,238,254,0,0,0,2,0,6,71,28,0,0,0,0,0,0,0,143,0,0,178,1,1,0,0,887,3828,138,2941,32
RS,88455,SANTANA DO LIVRAMENTO,0,3143,1278,5602,5017,3270,14,0,0,75,438,62,1903,1017,10,1,0,0,3,0,3,9510,47,0,13167,367,19,67,3,14370,68388,3595,54018,896
RS,88463,DOM PEDRO DE ALCÂNTARA,0,216,136,472,130,575,1,0,0,0,0,0,25,419,0,0,0,0,0,0,11,33,2,0,56,2,1,0,0,252,2637,113,2385,38
RS,88471,SANTA ROSA,0,11439,2529,4761,3045,11633,10,0,0,109,1,15,848,454,0,0,0,0,2,0,1,64,15,0,1299,19,8,58,0,7892,48152,1133,40260,569
RS,88480,UNISTALDA,0,983,77,47,169,124,0,0,0,0,0,0,121,7,0,0,0,0,0,0,0,11,1,0,227,0,0,0,0,340,2347,83,2007,17
RS,88498,SANTA VITÓRIA DO PALMAR,0,3123,1386,3702,558,3914,15,0,0,0,0,46,219,442,5,2,0,0,59,0,2,44,17,0,1586,53,14,113,0,4195,23585,1611,19390,479
RS,88501,TURUÇU,0,719,59,141,138,964,0,0,0,0,0,0,32,60,0,0,0,0,0,0,8,19,0,0,162,0,0,2,0,207,2903,160,2696,35
RS,88510,SANTIAGO,0,15068,1162,1649,853,1941,9,0,0,5,2,27,359,473,1,0,0,0,2,0,0,275,24,0,4420,40,3,17,0,6936,37679,1802,30743,435
RS,88528,CRISTAL DO SUL,0,521,305,281,39,505,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,4,0,0,52,0,0,0,0,254,2302,105,2048,36
RS,88536,SANTO ÂNGELO,0,9261,18124,3695,934,4324,13,0,0,47,0,33,554,3093,2,0,0,2,8,0,4,145,72,0,1030,60,7,297,0,11037,59230,2411,48193,864
RS,88544,MUITOS CAPÕES,0,1118,37,23,11,172,0,0,0,4,0,1,7,151,0,0,0,0,0,0,0,15,0,0,27,7,0,4,0,472,2377,164,1905,20
RS,88552,SANTO ANTÔNIO DA PATRULHA,0,7628,1159,866,1528,3885,11,0,0,4,0,134,661,1952,4,1,0,1,2,0,5,381,16,0,1864,74,2,26,4,4070,29241,2005,25171,714
RS,88560,NOVA RAMADA,0,569,214,125,56,216,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,2,1,0,169,1,0,130,0,187,1979,95,1792,64
RS,88579,SANTO ANTÔNIO DAS MISSÕES,0,1972,1514,866,385,218,0,0,0,8,1,24,111,121,0,0,0,0,1,0,1,86,6,0,826,2,0,4,0,2213,9626,435,7413,115
RS,88587,JARI,0,977,124,121,119,265,1,0,0,1,1,1,2,27,0,0,0,0,0,0,0,10,0,0,280,0,0,52,0,436,2974,321,2538,31
RS,88595,SANTO AUGUSTO,0,4738,1390,422,324,444,3,0,0,37,2,2,60,26,0,0,0,0,0,0,0,35,0,0,142,5,6,41,0,1386,10367,437,8981,164
RS,88609,UBIRETAMA,0,814,88,217,68,231,0,0,0,0,0,0,57,9,0,0,0,0,0,0,0,58,0,0,27,0,0,0,0,173,1968,90,1795,35
RS,88617,SANTO CRISTO,0,604,205,3982,1886,2609,0,0,0,1,2,2,57,15,0,0,0,0,0,0,0,50,16,0,91,1,0,5,1,1112,11642,342,10530,128
RS,88625,BARRA DO QUARAÍ,0,647,138,671,89,133,2,0,0,0,0,0,33,119,0,0,0,0,0,0,4,55,0,0,209,2,0,0,0,755,3134,73,2379,19
RS,88633,SÃO BORJA,0,7033,7726,3889,8419,849,26,1,0,20,12,101,342,537,0,1,0,0,3,0,4,120,10,0,3265,105,5,153,1,9416,47229,1740,37813,447
RS,88641,CERRITO,0,287,174,326,754,1554,0,0,0,0,0,0,103,127,0,0,0,0,0,1,3,23,3,0,345,1,1,5,0,498,5153,455,4655,78
RS,88650,SÃO FRANCISCO DE ASSIS,0,5114,1452,539,1002,1401,2,0,0,0,2,3,104,106,0,1,0,0,0,0,2,211,1,0,419,11,2,6,0,3262,16078,1168,12816,216
RS,88668,VALE VERDE,0,268,429,186,486,290,3,0,0,0,0,0,3,28,0,0,0,0,0,0,0,86,0,0,65,2,0,8,0,402,2640,157,2238,40
RS,88676,SÃO FRANCISCO DE PAULA,0,2268,1433,2030,723,1467,7,0,0,59,0,31,340,426,1,2,0,0,27,0,1,292,24,0,1082,40,7,30,16,2726,16138,1429,13412,323
RS,88684,NOVO CABRAIS,0,1261,138,369,31,301,1,0,0,0,0,35,2,31,0,0,0,0,0,0,2,366,2,0,62,0,1,7,0,322,3339,163,3017,40
RS,88692,SÃO GABRIEL,0,1277,21067,1062,789,1430,5,0,0,14,0,33,458,4858,5,2,0,0,5,0,2,134,10,0,551,162,6,97,0,8104,44088,1214,35984,370
RS,88706,SETE DE SETEMBRO,0,318,211,285,80,298,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,179,0,0,16,0,0,0,0,179,1811,74,1632,29
RS,88714,SÃO JERÔNIMO,0,1685,231,1285,241,917,13,1,0,5,0,20,419,937,1,1,0,0,3,0,4,102,9,0,1320,21,9,35,5,2530,16205,796,13675,4421
RS,88722,TABAÍ,0,213,273,143,299,115,0,0,0,0,0,5,28,742,0,0,0,0,216,0,2,49,1,0,78,4,0,7,0,298,2930,184,2632,57
RS,88730,SÃO JOSÉ DO NORTE,0,1410,1846,1016,269,3036,4,0,0,1,0,49,665,179,0,0,0,0,0,0,1,187,89,0,4958,42,1,121,1,2568,19488,1184,16920,297
RS,88749,VILA LÂNGARO,0,55,700,80,13,693,0,0,0,1,0,1,42,3,0,0,0,0,0,0,0,61,0,0,22,0,0,7,0,183,2054,81,1871,30
RS,88757,SÃO JOSÉ DO OURO,0,766,636,319,299,618,0,0,0,0,0,2,259,14,0,0,0,0,0,0,0,605,1,0,420,2,0,1,0,569,5345,444,4776,69
RS,88765,SENADOR SALGADO FILHO,0,871,370,112,47,427,0,0,0,0,0,1,30,14,0,0,0,0,0,0,0,14,0,0,13,4,0,2,0,194,2293,48,2099,26
RS,88773,SÃO LEOPOLDO,0,5373,4490,30062,11967,15338,224,4,0,730,38,378,4979,6103,37,28,1,26,155,4,26,12912,514,0,5107,1169,103,1352,69,18039,143874,9174,125835,4787
RS,88781,VESPASIANO CORRÊA,0,754,20,43,96,471,0,0,0,1,0,3,14,18,0,0,0,0,1,0,0,75,1,0,151,1,0,2,0,420,2427,170,2007,27
RS,88790,SÃO LOURENÇO DO SUL,0,4183,969,9443,1625,5975,4,0,0,1,0,22,378,271,1,1,0,0,2,0,5,729,11,0,1330,79,6,13,0,4959,34320,1653,29361,444
RS,88803,MONTE ALEGRE DOS CAMPOS,0,1039,275,86,19,157,0,0,0,7,0,0,30,240,0,1,0,0,0,0,0,27,0,0,56,1,0,17,0,418,2727,168,2309,26
RS,88811,SÃO LUIZ GONZAGA,0,2845,3757,2168,1070,2067,6,0,0,62,1,204,163,247,1,0,0,0,0,0,1,1171,10,0,3010,51,3,33,0,6141,26687,1378,20546,443
RS,88820,MARQUES DE SOUZA,0,961,198,358,90,486,1,0,0,14,0,0,55,142,0,0,0,0,0,0,0,102,0,0,61,2,0,0,0,361,3425,238,3064,89
RS,88838,SÃO MARCOS,0,3394,663,479,215,1171,1,1,0,3,0,19,204,122,0,1,0,0,9,0,5,102,9,0,4136,3,9,81,0,2089,15257,986,13168,607
RS,88846,CHUÍ,0,225,146,525,124,441,1,0,0,0,0,1,138,192,0,0,1,0,0,0,0,3,2,0,104,4,3,1,0,447,2951,235,2504,42
RS,88854,SÃO MARTINHO,0,505,395,156,1992,422,0,0,0,4,0,1,5,8,0,0,0,0,0,0,0,74,1,0,96,0,1,8,0,768,4920,163,4152,71
RS,88862,ARARICÁ,0,1056,204,459,95,283,1,0,0,30,0,28,88,72,0,0,0,0,0,0,1,119,0,0,340,9,0,8,1,568,3990,210,3422,89
RS,88870,SÃO NICOLAU,0,643,257,431,297,1046,1,0,0,0,0,22,7,17,0,0,0,0,0,0,0,10,36,0,77,1,0,0,0,923,4506,188,3583,79
RS,88889,PASSA SETE,0,1265,278,155,417,300,0,0,0,0,0,1,8,6,0,0,0,0,0,0,0,405,0,0,15,0,1,1,0,350,3729,179,3379,56
RS,88897,SÃO PAULO DAS MISSÕES,0,1263,546,672,567,509,0,0,0,1,0,0,7,8,0,0,0,0,0,0,0,27,2,0,334,0,0,0,0,621,5104,156,4483,60
RS,88900,TOROPI,0,602,57,100,150,513,0,0,0,0,0,0,5,261,0,0,0,0,0,0,0,23,0,0,189,0,0,1,0,237,2534,177,2297,32
RS,88919,SÃO PEDRO DO SUL,0,1726,284,987,718,976,2,0,0,2,7,26,138,2202,3,0,0,0,20,0,1,45,4,0,2104,15,7,5,0,1572,12837,862,11265,256
RS,88927,BALNEÁRIO PINHAL,0,149,397,556,364,1646,5,0,0,6,0,12,226,189,1,2,0,2,0,0,2,109,59,0,260,42,1,12,0,1094,5970,239,4876,119
RS,88935,SÃO SEBASTIÃO DO CAÍ,0,2512,1113,1305,641,3255,16,0,0,88,0,18,406,548,15,0,68,1,130,0,33,270,28,0,1161,117,11,34,21,2145,17462,1170,15317,1000
RS,88943,MAMPITUBA,0,135,26,572,212,573,0,0,0,0,0,1,9,54,0,0,0,0,0,0,0,6,1,0,237,3,0,4,0,328,2521,141,2193,32
RS,88951,SÃO SEPÉ,0,1721,2262,1480,511,1849,2,0,0,41,3,23,187,3323,1,0,0,0,13,0,56,157,1,0,1566,34,3,22,0,3467,19265,926,15798,255
RS,88978,SÃO VALENTIM,0,326,81,438,296,587,0,0,0,0,0,1,287,21,0,0,0,0,1,0,0,93,1,0,19,5,0,2,0,383,3214,327,2831,55
RS,88986,ACEGUÁ,0,257,24,725,461,541,0,0,0,20,0,3,32,71,0,0,0,0,0,0,0,98,0,0,379,1,0,1,0,398,3352,94,2954,37
RS,88994,SAPIRANGA,0,15093,8933,9055,1054,2281,18,4,0,98,7,138,797,492,2,1,0,1,9,0,13,582,52,0,1061,129,11,83,108,6475,53327,2429,46852,920
RS,89001,ALMIRANTE TAMANDARÉ DO SUL,0,621,154,102,78,282,0,0,0,0,0,8,1,10,0,0,0,0,1,0,0,48,0,0,28,0,0,63,0,240,1846,86,1606,27
RS,89010,SAPUCAIA DO SUL,0,3558,2244,16015,17286,3526,143,0,0,264,69,314,4343,5028,79,176,0,5,114,0,20,3298,2835,0,4316,869,77,1383,270,10954,94748,7274,83794,2367
RS,89028,ARROIO DO PADRE,0,639,150,88,16,577,0,0,0,0,0,0,17,120,0,0,0,0,0,0,0,18,0,0,124,0,2,2,0,139,2111,94,1972,27
RS,89036,SARANDI,0,3512,3386,1508,231,715,1,0,0,49,0,80,231,186,0,3,0,0,6,0,1,272,35,0,200,3,3,45,0,2810,15639,955,12829,357
RS,89044,BOA VISTA DO CADEADO,0,629,306,80,25,234,1,0,0,0,0,0,24,7,0,0,0,0,0,0,0,4,0,0,26,1,0,20,0,270,1869,100,1599,19
RS,89052,SEBERI,0,2581,887,684,352,1491,1,0,0,19,0,0,41,15,0,0,0,0,2,0,1,64,1,0,250,4,0,0,0,1034,8414,328,7380,116
RS,89060,BOA VISTA DO INCRA,0,514,383,186,41,320,0,0,0,5,0,0,46,12,0,0,0,0,0,0,0,20,0,0,21,2,1,6,0,205,1941,69,1736,8
RS,89079,SELBACH,0,780,1072,67,34,866,0,0,0,1,1,13,28,33,0,0,0,0,1,0,0,210,0,0,30,0,0,4,0,511,4011,123,3500,35
RS,89087,BOZANO,0,572,559,102,4,174,1,0,0,3,0,1,43,5,0,0,0,0,1,0,0,7,0,0,20,0,0,120,0,161,1948,69,1787,15
RS,89095,SERAFINA CORRÊA,0,1472,810,444,222,1987,2,0,0,1,0,220,386,192,0,0,0,0,3,0,2,801,3,0,134,7,1,21,0,1220,9733,860,8513,269
RS,89109,CANUDOS DO VALE,0,257,190,228,20,545,0,0,0,0,0,0,21,17,0,0,0,0,0,0,0,94,0,0,37,0,0,0,0,239,1918,99,1679,49
RS,89117,SERTÃO,0,644,551,429,230,1900,0,0,0,0,0,14,85,27,0,1,0,2,0,0,1,143,2,0,120,1,0,14,0,846,5691,290,4845,87
RS,89125,CAPÃO BONITO DO SUL,0,352,186,104,59,184,0,0,0,0,0,1,65,39,0,0,0,0,1,0,0,31,0,0,83,4,0,8,0,179,1543,118,1364,20
RS,89133,SEVERIANO DE ALMEIDA,0,43,408,460,534,709,0,0,0,0,0,1,155,6,0,0,0,0,1,0,0,16,1,0,13,0,0,1,0,256,3037,164,2781,50
RS,89141,CAPÃO DO CIPÓ,0,825,173,300,55,257,0,0,0,0,0,0,29,14,0,0,0,0,0,0,0,9,0,0,125,2,0,2,0,356,2452,125,2096,16
RS,89150,CAPÃO DA CANOA,0,934,2999,1612,2751,3490,41,1,0,73,0,48,1156,1982,16,6,0,6,64,0,6,155,34,0,1993,98,17,88,0,4192,26052,1764,21860,574
RS,89168,COQUEIRO BAIXO,0,294,71,35,20,410,0,0,0,0,0,0,6,32,0,0,0,0,0,0,0,56,0,0,45,0,2,0,0,170,1332,66,1162,33
RS,89176,SOBRADINHO,0,3728,607,687,829,1078,12,0,0,2,0,13,84,55,0,0,0,0,0,0,23,307,6,0,117,8,1,9,4,1704,10691,494,8987,210
RS,89184,CORONEL PILAR,0,147,206,55,84,367,0,0,0,0,0,1,6,23,2,0,0,0,1,0,2,33,2,0,19,0,0,0,0,158,1475,196,1317,65
RS,89192,SOLEDADE,0,2203,7218,588,396,2006,7,0,0,13,4,321,278,237,3,0,0,0,10,0,2,802,3,0,831,18,9,161,1,3705,21971,1079,18266,363
RS,89206,CRUZALTENSE,0,331,157,165,63,383,0,1,0,0,0,0,30,195,0,1,0,0,0,0,0,5,1,0,8,0,0,0,0,210,1918,167,1708,53
RS,89214,TAPEJARA,0,444,6397,171,118,2017,0,0,0,25,0,16,105,31,0,0,0,0,6,0,0,316,4,0,107,7,2,6,2,1375,12304,420,10929,180
RS,89222,FORQUETINHA,0,541,63,103,454,383,0,0,0,0,0,1,24,48,0,0,0,0,0,0,0,108,0,0,86,0,0,0,0,225,2326,113,2101,52
RS,89230,TAPERA,0,562,3053,288,390,577,2,0,0,1,0,5,349,164,0,0,0,0,9,0,3,187,2,0,49,5,2,12,0,1020,7850,383,6830,143
RS,89247,SANTA CECÍLIA DO SUL,0,80,694,81,10,319,0,0,0,7,0,2,15,7,0,0,0,0,0,0,0,45,0,0,5,0,0,1,0,193,1618,76,1425,12
RS,89249,ITATI,0,383,209,85,157,692,1,0,0,2,0,0,31,41,2,0,0,0,0,0,1,34,0,0,30,6,0,12,0,360,2485,183,2125,41
RS,89257,TAPES,0,1049,765,1024,403,1206,23,1,0,0,1,428,338,2602,1,1,0,0,7,0,5,107,89,0,288,29,19,37,1,2343,13032,878,10689,292
RS,89265,JACUIZINHO,0,497,621,74,51,247,0,0,0,1,0,7,9,0,0,0,0,0,5,0,6,36,0,0,9,0,0,0,0,304,2142,85,1838,29
RS,89273,TAQUARA,0,4993,2022,3519,1304,5908,18,0,0,113,4,140,1520,608,3,9,0,2,24,0,11,3934,30,0,1778,85,14,54,8,5406,38215,2617,32809,1167
RS,89281,LAGOA BONITA DO SUL,0,894,318,224,59,93,0,0,0,0,0,0,10,14,0,0,0,0,0,0,2,38,2,0,5,2,1,0,0,211,2209,113,1998,47
RS,89290,TAQUARI,0,1543,2175,1134,1552,1175,12,0,0,0,0,69,392,3732,0,0,0,0,143,0,5,217,12,0,1729,46,7,190,1,2558,19801,1265,17243,448
RS,89303,MATO QUEIMADO,0,577,25,173,300,139,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,214,1608,53,1394,20
RS,89311,TENENTE PORTELA,0,1316,782,948,165,1556,1,0,0,25,0,1,119,19,0,0,0,0,0,0,0,22,0,0,1858,19,1,20,0,2201,10410,363,8209,164
RS,89320,NOVO XINGÚ,0,287,150,398,52,208,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,155,1476,56,1321,14
RS,89338,TORRES,0,1566,823,6561,1654,2664,24,0,0,0,0,50,499,911,9,1,0,0,5,0,17,403,35,0,1197,86,9,40,0,4128,24295,1371,20167,673
RS,89346,PAULO BENTO,0,262,173,232,269,113,0,0,0,0,0,78,15,49,0,0,0,0,0,0,2,7,0,0,5,0,0,0,0,137,1706,154,1569,68
RS,89354,TRAMANDAÍ,0,2110,1895,2053,963,5793,52,0,0,122,1,170,1146,1665,65,10,0,106,35,0,28,248,59,0,1042,125,19,307,1,5772,28439,1800,22667,541
RS,89362,PINHAL DA SERRA,0,411,87,305,57,247,0,0,0,33,0,1,6,16,0,0,0,0,20,0,0,17,0,0,2,1,0,0,0,510,2004,146,1494,29
RS,89370,TRÊS COROAS,0,1564,488,1717,525,3003,18,0,0,44,0,35,438,412,2,0,0,0,2,0,7,995,10,0,1084,30,18,31,2,1701,15902,1881,14201,565
RS,89389,QUATRO IRMÃOS,0,335,74,235,112,160,2,0,0,0,0,10,3,10,0,0,0,0,0,0,0,13,0,0,9,0,0,1,0,221,1412,88,1191,31
RS,89397,TRÊS DE MAIO,0,1377,7174,1232,2460,1064,0,0,0,12,0,3,77,32,0,7,0,0,3,0,0,29,3,0,549,9,2,19,0,3273,18984,489,15711,227
RS,89400,ROLADOR,0,645,117,143,44,352,0,0,0,1,0,2,6,12,0,0,0,0,0,0,0,250,0,0,163,0,2,0,0,464,2530,132,2066,41
RS,89419,TRÊS PASSOS,0,455,326,1271,2557,761,2,2,0,15,1,3,97,63,1,0,0,0,1,0,0,367,2,0,7290,8,0,86,0,3163,18565,727,15402,370
RS,89435,TRIUNFO,0,1333,3061,1987,470,1678,4,0,0,8,0,48,298,1387,2,5,1,0,77,0,33,1102,19,0,1096,34,6,29,72,1768,18803,1188,17035,1573
RS,89443,SANTA MARGARIDA DO SUL,0,145,1137,57,63,231,1,0,0,0,0,1,15,111,0,0,0,0,0,0,0,7,1,0,45,3,0,1,0,225,2257,68,2032,16
RS,89451,TUCUNDUVA,0,754,633,503,391,1212,0,0,0,0,0,0,31,17,0,0,0,0,0,0,0,14,6,0,283,3,1,2,0,564,4906,111,4342,78
RS,89460,SÃO JOSÉ DO SUL,0,464,324,67,173,98,0,0,0,0,0,0,36,21,1,1,0,0,2,0,1,55,2,0,32,1,1,0,0,104,1629,102,1525,26
RS,89478,TUPANCIRETÃ,0,3891,1836,1404,1145,1364,5,0,0,42,1,29,262,327,1,0,0,0,7,0,1,42,5,0,893,27,12,58,1,2753,16720,1064,13967,280
RS,89486,SÃO PEDRO DAS MISSÕES,0,463,133,262,33,54,0,0,0,17,0,85,1,3,0,0,0,0,0,0,0,24,1,0,7,0,0,0,0,124,1424,53,1300,28
RS,89494,TUPARENDI,0,2195,618,745,491,637,2,0,0,1,3,0,68,20,0,0,0,0,0,0,0,6,0,0,747,2,3,5,0,1166,7474,244,6308,132
RS,89508,TIO HUGO,0,218,917,29,25,214,1,0,0,0,0,9,17,19,0,0,0,0,3,0,0,17,0,0,66,0,0,6,0,236,2046,119,1810,23
RS,89516,URUGUAIANA,0,24645,2145,4117,9816,8806,38,0,0,96,10,20,2418,1122,3,7,0,1,3,0,203,515,41,0,7996,64,17,64,2,14828,86462,3237,71634,936
RS,89524,WESTFÁLIA,0,164,95,153,8,309,0,0,0,3,0,1,7,92,0,0,0,0,0,0,1,66,0,0,773,0,0,1,0,219,2232,170,2013,64
RS,89532,VACARIA,0,16590,827,1145,627,2314,11,2,0,256,0,100,625,6059,9,0,0,0,4,0,4,289,11,0,733,50,11,160,0,6838,42572,2637,35734,734
RS,89559,VENÂNCIO AIRES,0,2040,10270,3483,3232,6114,21,0,0,9,1,501,690,1109,0,3,0,0,25,0,13,3209,29,0,3720,110,18,18,6,5596,48285,3548,42689,1300
RS,89567,PEDRAS ALTAS,0,48,39,397,289,78,0,0,0,8,0,1,17,3,0,0,0,0,1,0,0,7,1,0,466,0,0,0,0,411,1994,68,1583,18
RS,89575,VERA CRUZ,0,2247,624,1368,3147,815,3,0,0,0,1,27,195,204,0,1,0,0,1,0,1,3806,6,0,361,9,8,5,0,1689,16633,693,14944,350
RS,89591,VERANÓPOLIS,0,1658,676,723,4072,2865,6,0,0,21,0,17,451,119,11,0,0,0,28,0,4,88,21,0,262,22,11,35,0,2105,17041,1756,14936,943
RS,89613,VIADUTOS,0,376,259,445,203,1090,0,0,0,0,0,9,47,603,0,0,0,0,0,0,2,116,1,0,53,12,0,14,2,741,4768,384,4027,80
RS,89630,VIAMÃO,0,7399,9424,27388,10000,12638,319,1,0,352,9,1094,8734,6602,232,27,0,13,1201,2,137,1464,515,0,8961,3621,141,1555,23,18093,149260,11107,131167,5180
RS,89656,VICENTE DUTRA,0,1234,972,144,113,422,1,0,0,11,0,18,23,5,0,0,0,0,0,0,0,35,0,0,17,0,0,1,0,917,4347,119,3430,57
RS,89672,PALMARES DO SUL,0,269,1104,861,389,2461,4,0,0,16,0,137,151,483,2,0,0,0,3,0,0,72,22,0,821,44,0,13,0,1805,9872,352,8067,120
