SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
SC,81760,BARRA BONITA,874,576,215,1792,11,1577,116
SC,81779,JOAÇABA,6883,8331,3312,19666,207,16354,933
SC,81787,BRUNÓPOLIS,1205,789,546,2724,15,2178,169
SC,81795,JOINVILLE,120474,139588,41253,321131,3108,279878,16708
SC,81809,LUZERNA,1653,2062,666,4685,56,4019,248
SC,81817,LACERDÓPOLIS,696,764,206,1775,22,1569,87
SC,81825,ZORTÉA,1021,858,328,2341,21,2013,113
SC,81833,LAGES,29078,55547,19311,110699,1136,91388,5627
SC,81850,LAGUNA,15635,11962,5987,36001,374,30014,2043
SC,81876,LAURENTINO,1487,1957,395,4142,85,3747,218
SC,81892,LAURO MÜLLER,3980,4693,1572,10987,130,9415,612
SC,81914,LEBON RÉGIS,2797,2929,2042,8444,103,6402,573
SC,81930,LEOBERTO LEAL,1112,1282,189,2736,26,2547,127
SC,81957,LONTRAS,2123,3068,983,6648,104,5665,370
SC,81973,LUÍS ALVES,1980,3483,760,6696,68,5936,405
SC,81990,MAFRA,8793,21676,5534,38650,510,33116,2137
SC,82015,MAJOR GERCINO,998,1015,410,2604,44,2194,137
SC,82031,MAJOR VIEIRA,1505,2746,777,5381,37,4604,316
SC,82058,MARAVILHA,6280,5615,3146,15975,202,12829,732
SC,82066,MAREMA,822,624,234,1808,24,1574,104
SC,82074,MASSARANDUBA,3426,5246,1260,10590,96,9330,562
SC,82090,MATOS COSTA,716,867,604,2336,25,1732,124
SC,82112,MELEIRO,1882,2459,584,5250,49,4666,276
SC,82139,MODELO,1201,1168,422,2974,35,2552,148
SC,82155,MONDAÍ,3476,2067,1151,7124,66,5973,364
SC,82171,MONTE CASTELO,1888,2599,1515,6471,69,4956,400
SC,82198,MORRO DA FUMAÇA,3940,4468,1119,10227,124,9108,576
SC,82210,NAVEGANTES,11763,12841,5805,32514,405,26709,1700
SC,82236,NOVA ERECHIM,1397,1117,452,3153,32,2701,155
SC,82252,NOVA TRENTO,2952,3866,1052,8510,158,7458,482
SC,82279,NOVA VENEZA,4193,3490,1077,9339,100,8262,479
SC,82295,ORLEANS,4098,8585,2168,15898,209,13730,838
SC,82317,OURO,1895,2589,824,5689,83,4865,298
SC,82333,PALHOÇA,29687,28765,9582,73836,1074,64254,4728
SC,82350,PALMA SOLA,2581,1524,1268,5756,51,4488,332
SC,82376,PALMITOS,4320,5112,2462,12664,122,10202,648
SC,82392,PAPANDUVA,5297,4600,2387,13149,122,10762,743
SC,82414,PAULO LOPES,2413,1547,694,5008,72,4314,282
SC,82430,PEDRAS GRANDES,1375,1676,498,3788,59,3290,180
SC,82457,PENHA,3659,6189,2878,13647,164,10769,757
SC,82473,PERITIBA,918,1238,384,2696,34,2312,122
SC,82490,PETROLÂNDIA,1551,2431,758,5064,78,4306,246
SC,82511,BALNEÁRIO PIÇARRAS,2958,4014,2366,9927,83,7561,506
SC,82538,PINHALZINHO,4499,3680,1663,10551,146,8888,563
SC,82554,PINHEIRO PRETO,771,1012,339,2285,40,1946,123
SC,82570,PIRATUBA,1705,1387,593,3898,35,3305,178
SC,82597,POMERODE,6567,8717,2088,18611,200,16523,1039
SC,82619,PONTE ALTA,1090,1852,697,3883,25,3186,219
SC,82635,PONTE SERRADA,3385,2220,1768,7942,70,6174,499
SC,82651,PORTO BELO,2557,3323,1738,8183,99,6445,466
SC,82678,PORTO UNIÃO,6983,10519,4725,23384,211,18659,946
SC,82694,POUSO REDONDO,3365,3928,1538,9541,111,8003,599
SC,82716,PRAIA GRANDE,2048,2105,502,5055,87,4553,313
SC,82732,PRESIDENTE CASTELO BRANCO,577,759,209,1620,22,1411,53
SC,82759,PRESIDENTE GETÚLIO,3319,4702,1318,9978,126,8660,513
SC,82775,PRESIDENTE NEREU,743,859,292,2043,32,1751,117
SC,82791,QUILOMBO,3273,3022,1101,7842,95,6741,351
SC,82813,RANCHO QUEIMADO,744,1151,301,2377,50,2076,131
SC,82830,RIO DAS ANTAS,1609,2486,912,5356,65,4444,284
SC,82856,RIO DO CAMPO,1381,2708,946,5311,39,4365,237
SC,82872,RIO DO OESTE,1770,2529,701,5336,58,4635,278
SC,82899,RIO DOS CEDROS,1900,3968,472,6827,69,6355,418
SC,82910,RIO DO SUL,11935,20569,6483,41553,434,35070,2132
SC,82937,RIO FORTUNA,1199,2102,241,3755,51,3514,162
SC,82953,RIO NEGRINHO,5717,17347,4375,29151,223,24776,1489
SC,82970,RODEIO,2212,4405,1041,8329,123,7288,548
SC,82996,ROMELÂNDIA,2008,1301,704,4294,58,3590,223
SC,83011,SALETE,1495,2930,905,5640,37,4735,273
SC,83038,SALTO VELOSO,1091,1273,490,3093,24,2603,215
SC,83054,SANTA CECÍLIA,1902,6468,2525,11712,127,9187,690
SC,83070,SANTA ROSA DE LIMA,834,663,105,1699,28,1594,69
SC,83097,SANTO AMARO DA IMPERATRIZ,4861,5909,1327,13038,132,11711,809
SC,83119,SÃO BENTO DO SUL,12806,29632,6279,51449,428,45170,2304
SC,83135,SÃO BONIFÁCIO,583,1495,350,2589,39,2239,122
SC,83151,SÃO CARLOS,2809,2923,1197,7361,100,6164,332
SC,83178,SÃO DOMINGOS,3074,2255,1529,7389,120,5860,411
SC,83194,SÃO FRANCISCO DO SUL,9867,11209,5665,28446,321,22781,1384
SC,83216,SÃO JOÃO BATISTA,4459,6198,1922,13625,256,11703,790
SC,83232,SÃO JOÃO DO SUL,2002,2349,371,5052,81,4681,249
SC,83259,SÃO JOAQUIM,5103,9390,3006,18756,225,15750,1032
SC,83275,SÃO JOSÉ,47480,54017,18365,129549,1801,111184,7886
SC,83291,SÃO JOSÉ DO CEDRO,4821,3398,2375,11198,155,8823,449
SC,83313,SÃO JOSÉ DO CERRITO,2907,2548,1705,7676,78,5971,438
SC,83330,SÃO LOURENÇO DO OESTE,5503,6648,3480,16752,265,13272,856
SC,83356,SÃO LUDGERO,2811,3100,917,7321,96,6404,397
SC,83372,SÃO MARTINHO,1021,1345,199,2718,33,2519,120
SC,83399,SÃO MIGUEL DO OESTE,10003,8825,4785,25060,259,20275,1188
SC,83410,SAUDADES,2603,2756,786,6546,75,5760,326
SC,83437,SCHROEDER,4687,2687,1032,8946,78,7914,462
SC,83453,SEARA,5606,4750,2018,13045,141,11027,530
SC,83470,SIDERÓPOLIS,4084,3552,1699,9871,114,8172,422
SC,83496,SOMBRIO,7759,6053,3073,17988,225,14915,878
SC,83518,TAIÓ,3173,6923,2304,13234,126,10930,708
SC,83534,TANGARÁ,2169,3084,763,6399,66,5636,317
SC,83550,TIJUCAS,7372,8574,3430,20764,206,17334,1182
SC,83577,TIMBÓ,5627,14986,2696,24707,201,22011,1197
SC,83593,TRÊS BARRAS,4549,5369,2348,13136,112,10788,758
SC,83615,TREZE DE MAIO,2097,2142,621,5183,72,4562,251
SC,83631,TREZE TÍLIAS,1026,1902,706,3905,43,3199,228
SC,83658,TROMBUDO CENTRAL,1202,2447,453,4407,48,3954,257
SC,83674,TUBARÃO,27584,25925,10177,68306,821,58129,3799
SC,83682,TUNÁPOLIS,1173,1747,489,3612,35,3123,168
SC,83690,TURVO,3174,4221,726,8636,104,7910,411
SC,83712,URUBICI,1925,3514,1587,7482,54,5895,402
SC,83739,URUSSANGA,5607,6282,2382,15253,179,12871,803
SC,83755,VARGEÃO,1225,715,381,2476,32,2095,123
SC,83771,VIDAL RAMOS,1440,2309,742,4808,76,4066,241
SC,83798,VIDEIRA,11514,12452,5243,31534,448,26291,1877
SC,83810,WITMARSUM,902,1201,426,2703,54,2277,120
SC,83836,XANXERÊ,13590,8649,4845,28779,317,23934,1378
SC,83852,XAVANTINA,1504,1294,258,3207,40,2949,111
SC,83879,XAXIM,7700,5882,2953,17838,238,14885,1065
SC,83895,BOM JARDIM DA SERRA,889,1633,440,3173,21,2733,190
SC,83917,MARACAJÁ,2753,1369,632,5053,49,4421,250
SC,83933,TIMBÉ DO SUL,1721,1820,571,4388,68,3817,208
SC,83950,CORREIA PINTO,3349,5468,1707,11285,152,9578,609
SC,83976,OTACÍLIO COSTA,3956,4746,1945,11309,116,9364,546
SE,31003,SANTANA DO SÃO FRANCISCO,2446,1075,668,4325,41,3657,95
SE,31011,AMPARO DO SÃO FRANCISCO,876,488,438,1869,17,1431,50
SE,31038,AQUIDABÃ,5479,4712,3718,14445,115,10727,421
SE,31054,ARACAJU,158770,121521,54779,347712,3632,292933,9010
SE,31070,ARAUÁ,3484,2530,1848,8137,60,6289,215
SE,31097,AREIA BRANCA,4210,3815,1475,9909,95,8434,314
SE,31119,BARRA DOS COQUEIROS,5322,6107,2501,14336,164,11835,242
SE,31135,BREJO GRANDE,2442,1072,833,4542,52,3709,143
SE,31151,BOQUIM,10174,4247,3976,18993,159,15017,437
SE,31194,CAMPO DO BRITO,5815,3401,2610,12298,106,9688,366
SE,31216,CANHOBA,1699,1073,695,3612,27,2917,118
SE,31232,CANINDÉ DO SÃO FRANCISCO,9552,2548,3329,15901,79,12572,393
SE,31259,CAPELA,7677,5795,4313,18645,201,14332,659
SE,31275,CARIRA,4806,5446,3523,14342,103,10819,464
SE,31291,CARMÓPOLIS,3450,3032,1596,8426,130,6830,218
SE,31313,CEDRO DE SÃO JOÃO,2144,1388,896,4562,37,3666,97
SE,31330,CRISTINÁPOLIS,6112,1549,3005,11002,70,7997,266
SE,31356,NOSSA SENHORA APARECIDA,2831,1728,989,5736,47,4747,141
SE,31372,CUMBE,1366,844,373,2698,40,2325,75
SE,31399,DIVINA PASTORA,1069,1194,335,2700,37,2365,65
SE,31410,ESTÂNCIA,21318,9380,7145,39424,546,32279,1035
SE,31437,FEIRA NOVA,1920,1237,713,4015,41,3302,104
SE,31453,FREI PAULO,3894,3441,1761,9479,121,7718,262
SE,31470,GENERAL MAYNARD,831,658,256,1802,11,1546,46
SE,31496,GARARU,3163,2948,1006,7418,60,6412,241
SE,31518,GRACCHO CARDOSO,2163,1273,1082,4708,44,3626,146
SE,31534,ILHA DAS FLORES,2872,1577,1611,6281,67,4670,154
SE,31550,INDIAROBA,5655,1117,1577,8673,54,7096,270
SE,31577,ITABAIANA,22316,21454,8686,54382,499,45696,1427
SE,31593,ITABAIANINHA,13233,5729,5524,25376,209,19852,681
SE,31615,ITABI,1783,1293,820,4048,47,3228,105
SE,31631,ITAPORANGA D'AJUDA,8163,7183,3073,19291,185,16218,687
SE,31658,JAPARATUBA,4949,3851,2393,11610,96,9217,321
SE,31674,JAPOATÃ,3893,3119,1814,9130,69,7316,235
SE,31690,LAGARTO,30809,16283,11890,61302,566,49412,1754
SE,31712,LARANJEIRAS,9322,5080,2251,17324,214,15073,457
SE,31739,MACAMBIRA,2270,1596,561,4636,57,4075,152
SE,31755,MALHADA DOS BOIS,1365,842,583,2900,26,2317,84
SE,31771,MALHADOR,4076,2484,1096,7996,89,6900,251
SE,31798,MARUIM,4992,3752,1673,10848,153,9175,278
SE,31810,MOITA BONITA,4006,2173,1169,7732,112,6563,272
SE,31836,MONTE ALEGRE DE SERGIPE,4056,2386,994,7778,67,6784,275
SE,31852,MURIBECA,1918,2108,1396,5636,46,4240,168
SE,31879,NEÓPOLIS,5953,4031,2382,12850,143,10468,341
SE,31895,NOSSA SENHORA DA GLÓRIA,8263,7119,3917,19973,142,16056,532
SE,31917,NOSSA SENHORA DAS DORES,6962,5799,3629,17292,270,13663,632
SE,31933,NOSSA SENHORA DE LOURDES,2277,1390,578,4418,30,3840,143
SE,31950,NOSSA SENHORA DO SOCORRO,29937,27804,12004,71757,670,59753,1342
SE,31976,PACATUBA,4141,2273,2976,9695,61,6719,244
SE,31992,PEDRA MOLE,948,832,391,2247,19,1856,57
SE,32018,PEDRINHAS,3352,1390,1499,6457,41,4958,175
SE,32034,PINHÃO,2324,1174,495,4141,28,3646,120
SE,32050,PIRAMBU,2780,2141,1276,6381,45,5105,139
SE,32077,POÇO REDONDO,7715,4235,2989,15583,95,12594,549
SE,32093,POÇO VERDE,8225,3800,3913,16480,118,12567,424
SE,32115,PORTO DA FOLHA,7454,5862,4031,18088,190,14057,551
SE,32131,PROPRIÁ,8188,6752,4343,19755,146,15412,326
SE,32158,RIACHÃO DO DANTAS,8169,2724,3201,14679,127,11478,458
SE,32174,RIACHUELO,2628,2392,584,5879,91,5295,184
SE,32190,RIBEIRÓPOLIS,5407,3673,1732,11291,113,9559,366
SE,32212,ROSÁRIO DO CATETE,2753,2465,1225,6651,62,5426,146
SE,32239,SALGADO,7000,2987,1977,12456,119,10479,373
SE,32255,SANTA LUZIA DO ITANHY,4417,1658,1967,8470,109,6503,319
SE,32298,SANTA ROSA DE LIMA,1164,1160,510,2940,26,2430,80
SE,32310,SANTO AMARO DAS BROTAS,4095,1621,1710,7704,53,5994,225
SE,32336,SÃO CRISTÓVÃO,20093,15169,6748,43675,509,36927,1156
SE,32352,SÃO DOMINGOS,2566,2514,1492,6868,55,5376,241
SE,32379,SÃO FRANCISCO,970,1011,300,2362,15,2062,66
SE,32395,SÃO MIGUEL DO ALEIXO,1377,703,504,2728,43,2224,101
SE,32417,SIMÃO DIAS,16533,5483,4493,27703,297,23210,897
SE,32433,SIRIRI,2174,1936,1091,5419,72,4328,146
SE,32450,TELHA,1024,869,390,2361,17,1971,61
SE,32476,TOBIAS BARRETO,21216,4737,7628,34579,145,26951,853
SE,32492,TOMAR DO GERU,4717,2107,2493,9724,63,7231,344
SE,32514,UMBAÚBA,7824,2557,2355,13200,147,10845,317
SP,61000,EUCLIDES DA CUNHA PAULISTA,3196,2076,2025,7477,49,5452,131
SP,61018,ADAMANTINA,7964,11465,5877,26284,395,20407,583
SP,61026,BOREBI,551,918,362,1877,21,1515,25
SP,61034,ADOLFO,1246,1054,586,3002,37,2416,79
SP,61042,TARUMÃ,4270,2867,1584,8927,58,7343,148
SP,61050,AGUAÍ,8283,8573,4249,21870,191,17621,574
SP,61069,MOTUCA,1465,1045,670,3258,21,2588,57
SP,61077,ÁGUAS DA PRATA,1623,2892,1185,5884,49,4699,135
SP,61085,IARAS,1064,958,695,2786,22,2091,47
SP,61093,ÁGUAS DE LINDÓIA,2090,7433,2244,12163,106,9919,290
SP,61107,GUATAPARÁ,2172,1254,959,4504,45,3545,74
SP,61115,ÁGUAS DE SÃO PEDRO,491,1780,689,3027,19,2338,48
SP,61123,DIRCE REIS,541,617,169,1391,33,1222,31
SP,61131,AGUDOS,9088,10579,5066,25969,363,20903,873
SP,61140,ESPÍRITO SANTO DO TURVO,1089,1085,316,2541,12,2225,39
SP,61158,ALFREDO MARCONDES,1299,1437,510,3366,39,2856,81
SP,61166,ROSANA,7732,3548,5596,17270,123,11674,271
SP,61174,ALTAIR,1229,895,789,3032,39,2243,80
SP,61182,EMBAÚBA,785,726,256,1864,45,1608,52
SP,61190,ALTINÓPOLIS,4888,4422,2687,12414,149,9727,268
SP,61204,ILHA SOLTEIRA,7569,6229,4932,19647,200,14715,717
SP,61212,ALTO ALEGRE,1292,1577,585,3576,47,2991,75
SP,61220,ALUMÍNIO,6028,3566,1205,11221,130,10016,292
SP,61239,ÁLVARES FLORENCE,776,1544,361,2792,28,2431,83
SP,61247,PEDRINHAS PAULISTA,737,1126,490,2412,17,1922,42
SP,61255,ÁLVARES MACHADO,6842,5167,2806,15308,157,12502,336
SP,61263,ARAÇARIGUAMA,3846,4047,2412,10546,85,8134,156
SP,61271,ÁLVARO DE CARVALHO,1124,974,671,2920,33,2249,118
SP,61280,BERTIOGA,10633,11085,7351,29775,216,22424,490
SP,61298,ALVINLÂNDIA,1104,720,507,2378,16,1871,31
SP,61301,SUZANÁPOLIS,1141,776,523,2536,36,2013,60
SP,61310,AMERICANA,63910,60844,21298,152445,2001,131147,4392
SP,61328,SANTO ANTÔNIO DO ARACANGUÁ,2453,1990,1298,5824,19,4526,64
SP,61336,AMÉRICO BRASILIENSE,10500,7235,3636,22314,230,18678,713
SP,61344,CANITAR,1250,1154,709,3196,28,2487,55
SP,61352,AMÉRICO DE CAMPOS,1099,2507,803,4548,43,3745,96
SP,61360,BARRA DO CHAPÉU,1695,1425,1062,4280,22,3218,76
SP,61379,AMPARO,10825,26404,7239,46246,470,39007,1308
SP,61387,EMILIANÓPOLIS,1186,802,363,2421,21,2058,49
SP,61395,ANALÂNDIA,675,2094,839,3698,24,2859,66
SP,61409,NOVAIS,1182,1009,447,2764,31,2317,95
SP,61417,ANDRADINA,15046,16353,9080,42016,485,32936,1052
SP,61425,NOVA CANAÃ PAULISTA,819,722,363,1971,28,1608,39
SP,61433,ANGATUBA,5502,6504,2675,15194,153,12519,360
SP,61441,SALTINHO,1319,3268,535,5295,66,4760,107
SP,61450,ANHEMBI,1220,1625,1125,4059,30,2934,59
SP,61468,UBARANA,1547,1219,737,3599,37,2862,59
SP,61476,ANHUMAS,1137,1073,399,2681,31,2282,41
SP,61484,CAJATI,8232,7497,5460,21725,168,16265,368
SP,61492,APARECIDA,8697,13015,3210,25577,232,22367,423
SP,61506,CAMPINA DO MONTE ALEGRE,1160,1982,762,4024,31,3262,89
SP,61514,APARECIDA D'OESTE,1522,1350,729,3743,56,3014,86
SP,61522,ASPÁSIA,539,661,228,1494,20,1266,46
SP,61530,APIAÍ,6541,7050,5486,19616,166,14130,373
SP,61549,VARGEM,1623,2614,1365,5788,83,4423,103
SP,61557,ARAÇATUBA,35548,63650,24721,127663,976,102942,2768
SP,61565,POTIM,3756,4031,1403,9371,54,7968,127
SP,61573,ARAÇOIABA DA SERRA,4762,8567,2134,15992,148,13858,381
SP,61581,ALAMBARI,814,1774,692,3346,22,2654,44
SP,61590,ARAMINA,2136,1064,532,3854,42,3322,80
SP,61603,ITAÓCA,889,853,462,2324,32,1862,88
SP,61611,ARANDU,1787,1843,772,4532,41,3760,89
SP,61620,TUIUTI,1219,2268,908,4536,57,3628,84
SP,61638,ARARAQUARA,47135,62287,22827,139101,1483,116274,5369
SP,61646,ARAPEÍ,874,808,453,2198,16,1745,47
SP,61654,ARARAS,23396,43193,11512,81552,1007,70040,2444
SP,61662,ESTIVA GERBI,3592,2421,1053,7356,83,6303,207
SP,61670,AREALVA,1508,2986,843,5548,73,4705,138
SP,61689,ENGENHEIRO COELHO,3552,3175,1755,8690,74,6935,134
SP,61697,AREIAS,1199,1130,661,3077,23,2416,64
SP,61700,RIBEIRÃO GRANDE,2638,2012,1217,6049,58,4832,124
SP,61719,AREIÓPOLIS,3281,2555,1455,7510,84,6055,135
SP,61727,HORTOLÂNDIA,64717,21130,16531,105448,950,88917,2120
SP,61735,ARIRANHA,2477,2650,1066,6436,91,5370,152
SP,61743,HOLAMBRA,3113,3679,1156,8133,67,6977,118
SP,61751,ARTUR NOGUEIRA,11226,9688,4147,25938,284,21791,593
SP,61760,ELISIÁRIO,1150,772,332,2325,22,1993,49
SP,61778,ARUJÁ,19904,20022,9471,51003,465,41532,1141
SP,61786,BOM SUCESSO DE ITARARÉ,740,1167,610,2549,5,1939,27
SP,61794,ASSIS,21369,27714,13277,64731,669,51454,1702
SP,61808,PONTALINDA,1228,1080,577,2981,42,2404,54
SP,61816,ATIBAIA,19798,46081,16088,84729,881,68641,1881
SP,61824,PARISI,475,947,257,1735,18,1478,38
SP,61832,AURIFLAMA,4011,4192,1564,10100,127,8536,206
SP,61840,TAQUARIVAÍ,965,1916,982,3915,20,2933,32
SP,61859,AVAÍ,1425,1361,953,3823,27,2870,57
SP,61867,MARAPOAMA,599,903,251,1829,17,1578,59
SP,61875,AVANHANDAVA,3089,2244,1417,6965,76,5548,139
SP,61883,SÃO JOÃO DE IRACEMA,665,416,309,1429,16,1120,23
SP,61891,AVARÉ,15650,27545,10296,55470,542,45174,1437
SP,61905,SÃO LOURENÇO DA SERRA,3047,3829,1724,8922,119,7198,203
SP,61913,BADY BASSIT,2957,4551,2002,9845,99,7843,236
SP,61921,ZACARIAS,916,545,234,1778,17,1544,66
SP,61930,BALBINOS,400,586,240,1265,13,1025,26
SP,61948,ITAPIRAPUÃ PAULISTA,1202,882,494,2661,23,2167,60
SP,61956,BÁLSAMO,1704,3087,619,5606,102,4987,94
SP,61964,MESÓPOLIS,444,664,341,1490,14,1149,27
SP,61972,BANANAL,2822,3113,1306,7551,38,6245,272
SP,61980,NOVA CAMPINA,1902,2762,1154,5914,34,4760,62
SP,61999,BARBOSA,1586,1963,1296,4983,29,3687,109
SP,62006,ILHA COMPRIDA,2232,2789,2540,7733,51,5193,121
SP,62014,BARÃO DE ANTONINA,649,1086,630,2435,23,1805,47
SP,62022,LOURDES,526,834,199,1604,15,1405,30
SP,62030,BARIRI,5175,11787,4299,22193,308,17894,624
SP,62049,TORRE DE PEDRA,560,1002,689,2300,21,1611,28
SP,62057,BARRA BONITA,7731,14884,5193,28704,278,23511,618
SP,62065,ARCO ÍRIS,560,850,193,1626,8,1433,15
SP,62073,BARRA DO TURVO,2564,1500,2450,6702,37,4252,151
SP,62081,BREJO ALEGRE,916,536,264,1791,24,1527,51
SP,62090,BARRETOS,27086,33048,15062,77684,807,62622,1681
SP,62103,CANAS,910,1382,495,2857,16,2362,54
SP,62111,BARRINHA,10504,3916,3887,18783,180,14896,296
SP,62120,PRACINHA,410,592,147,1181,7,1034,25
SP,62138,BARUERI,90392,55628,29395,181007,1915,151612,3677
SP,62146,PRATÂNIA,842,1796,725,3449,28,2724,58
SP,62154,BASTOS,4116,8486,3926,16904,161,12978,215
SP,62162,QUADRA,551,1366,593,2571,23,1978,38
SP,62170,BATATAIS,11485,19606,6315,38594,391,32279,797
SP,62189,SANTA CRUZ DA ESPERANÇA,480,619,285,1450,10,1165,56
SP,62197,BAURU,79403,97785,37578,225390,2782,187812,7842
SP,62200,SANTA SALETE,461,630,159,1316,26,1157,40
SP,62219,BEBEDOURO,16858,24835,10525,53868,546,43343,1104
SP,62227,VITÓRIA BRASIL,584,567,212,1422,27,1210,32
SP,62235,BENTO DE ABREU,683,865,233,1857,24,1624,52
SP,62243,IPIGUÁ,657,1588,403,2716,23,2313,45
SP,62251,BERNARDINO DE CAMPOS,2432,3747,1635,8083,96,6448,173
SP,62260,TAQUARAL,880,720,383,2041,28,1658,30
SP,62278,BILAC,1193,3106,839,5330,58,4491,134
SP,62286,FERNÃO,383,500,157,1070,11,913,19
SP,62294,BIRIGUI,20840,35203,11045,70504,902,59459,2514
SP,62308,GAVIÃO PEIXOTO,1460,1129,644,3320,32,2676,55
SP,62316,BIRITIBA MIRIM,4645,10238,3901,19389,200,15488,405
SP,62324,JUMIRIM,412,1059,324,1851,12,1527,44
SP,62332,BOA ESPERANÇA DO SUL,4827,2523,1971,9611,84,7640,206
SP,62340,NANTES,714,791,330,1869,14,1539,20
SP,62359,BOCAINA,2153,3796,1340,7548,74,6208,185
SP,62367,NOVA CASTILHO,275,574,205,1084,9,879,21
SP,62375,BOFETE,2138,2541,1873,6772,88,4899,132
SP,62383,OUROESTE,2206,2013,842,5250,77,4408,112
SP,62391,BOITUVA,7793,15175,5028,29211,303,24183,912
SP,62405,PAULISTÂNIA,351,713,174,1270,8,1096,24
SP,62413,BOM JESUS DOS PERDÕES,3254,6552,2171,12301,95,10130,229
SP,62421,RIBEIRÃO DOS ÍNDIOS,850,619,212,1759,35,1547,43
SP,62430,BORÁ,350,315,152,834,4,682,13
SP,62448,TRABIJU,524,472,160,1179,6,1019,17
SP,62456,BORACÉIA,1199,1190,367,2873,43,2506,74
SP,62472,BORBOREMA,3116,4978,2321,10757,120,8436,222
SP,62499,BOTUCATU,22897,40623,14106,81837,987,67731,3224
SP,62510,BRAGANÇA PAULISTA,24860,53948,16885,99523,1151,82638,2679
SP,62553,BRAÚNA,1140,1851,554,3682,49,3128,88
SP,62570,BRODOWSKI,4146,6482,2407,13641,165,11234,441
SP,62596,BROTAS,4093,7414,3358,15488,190,12130,433
SP,62618,BURI,4173,5714,2836,13080,117,10244,240
SP,62634,BURITAMA,3564,4831,2494,11316,142,8822,285
SP,62650,BURITIZAL,840,1621,522,3078,33,2556,62
SP,62677,CABRÁLIA PAULISTA,1580,1033,898,3587,26,2689,50
SP,62693,CABREÚVA,11673,8658,4512,25630,269,21118,518
SP,62715,CAÇAPAVA,19998,28781,8801,59647,588,50846,1479
SP,62731,CACHOEIRA PAULISTA,10529,6659,3931,21653,184,17722,350
SP,62758,CACONDE,3980,5751,3130,13278,143,10148,274
SP,62774,CAFELÂNDIA,4045,5367,2844,12636,122,9792,258
SP,62790,CAIABU,1666,1046,574,3384,36,2810,62
SP,62812,CAIEIRAS,24193,18343,7522,52286,720,44764,1508
SP,62839,CAIUÁ,1846,1036,778,3756,30,2978,66
SP,62855,CAJAMAR,22149,12437,5434,41301,436,35867,845
SP,62871,CAJOBI,3068,2643,1616,7582,80,5966,175
SP,62898,CAJURU,6454,6113,3407,16642,205,13235,463
SP,62910,CAMPINAS,293844,257031,110399,689904,7079,579505,21551
SP,62936,CAMPO LIMPO PAULISTA,25001,16143,8334,51403,509,43069,1416
SP,62952,CAMPOS DO JORDÃO,8360,18346,7404,35135,344,27731,681
SP,62979,CAMPOS NOVOS PAULISTA,1050,1428,419,3010,40,2591,73
SP,62995,CANANÉIA,2649,3921,2541,9334,46,6793,177
SP,63010,CÂNDIDO MOTA,8200,9970,4534,23449,285,18915,460
SP,63037,CÂNDIDO RODRIGUES,889,941,390,2321,36,1931,65
SP,63053,CAPÃO BONITO,9563,16256,8174,34949,332,26775,624
SP,63070,CAPELA DO ALTO,2747,6158,1903,11127,127,9224,192
SP,63096,CAPIVARI,8602,15822,5133,30672,378,25539,737
SP,63118,CARAGUATATUBA,20236,26476,13520,62241,664,48721,1345
SP,63134,CARAPICUÍBA,122967,73144,36189,239913,2463,203724,5150
SP,63150,CARDOSO,3696,3072,1732,8808,98,7076,210
SP,63177,CASA BRANCA,5003,9277,4179,19174,211,14995,504
SP,63193,CÁSSIA DOS COQUEIROS,538,1195,460,2295,22,1835,80
SP,63215,CASTILHO,6427,3208,3209,13239,128,10030,267
SP,63231,CATANDUVA,22078,38211,12367,76042,844,63675,2542
SP,63258,CATIGUÁ,2709,1454,534,4944,78,4410,169
SP,63274,CEDRAL,1830,2802,1177,6052,61,4875,182
SP,63290,CERQUEIRA CÉSAR,2987,6209,2640,12180,150,9540,194
SP,63312,CERQUILHO,6688,13335,3610,24615,282,21005,700
SP,63339,CESÁRIO LANGE,2205,5780,1984,10468,156,8484,343
SP,63355,CHARQUEADA,3926,5099,2091,11478,123,9387,239
SP,63371,CHAVANTES,3782,3180,1880,9201,100,7321,259
SP,63398,CLEMENTINA,1577,1976,1036,4772,42,3736,141
SP,63410,COLINA,5369,4736,2989,13530,133,10541,303
SP,63436,COLÔMBIA,1787,1559,839,4309,45,3470,79
SP,63452,CONCHAL,5714,8454,3266,18028,268,14762,326
SP,63479,CONCHAS,3222,6035,2804,12426,109,9622,256
SP,63495,CORDEIRÓPOLIS,5166,6282,1979,14011,199,12032,385
SP,63517,COROADOS,1091,1674,627,3501,35,2874,74
SP,63533,CORONEL MACEDO,1942,1473,1026,4554,32,3528,81
SP,63550,CORUMBATAÍ,598,1722,791,3227,38,2436,78
SP,63576,COSMÓPOLIS,16972,12043,6062,36353,409,30291,867
SP,63592,COSMORAMA,1585,2789,631,5174,54,4543,115
SP,63614,COTIA,50146,44454,17804,115678,1040,97874,2234
SP,63630,CRAVINHOS,5983,11121,3577,21510,225,17933,604
SP,63657,CRISTAIS PAULISTA,1410,2651,1012,5217,41,4205,103
SP,63673,CRUZÁLIA,627,1123,335,2118,12,1783,21
