SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS_NOMINAIS', 11, 'Partido Progressista')","('QT_VOTOS_NOMINAIS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS_NOMINAIS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS_NOMINAIS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 15, 'Movimento Democrático Brasileiro')","('QT_VOTOS_NOMINAIS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS_NOMINAIS', 17, 'Partido Social Liberal')","('QT_VOTOS_NOMINAIS', 18, 'Rede Sustentabilidade')","('QT_VOTOS_NOMINAIS', 19, 'Podemos')","('QT_VOTOS_NOMINAIS', 20, 'Partido Social Cristão')","('QT_VOTOS_NOMINAIS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS_NOMINAIS', 22, 'Partido da República')","('QT_VOTOS_NOMINAIS', 25, 'Democratas')","('QT_VOTOS_NOMINAIS', 27, 'Democracia Cristã')","('QT_VOTOS_NOMINAIS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 29, 'Partido da Causa Operária')","('QT_VOTOS_NOMINAIS', 30, 'Partido Novo')","('QT_VOTOS_NOMINAIS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS_NOMINAIS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS_NOMINAIS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS_NOMINAIS', 43, 'Partido Verde')","('QT_VOTOS_NOMINAIS', 44, 'Partido Republicano Progressista')","('QT_VOTOS_NOMINAIS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS_NOMINAIS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS_NOMINAIS', 51, 'Patriota')","('QT_VOTOS_NOMINAIS', 55, 'Partido Social Democrático')","('QT_VOTOS_NOMINAIS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS_NOMINAIS', 70, 'AVANTE')","('QT_VOTOS_NOMINAIS', 77, 'Solidariedade')","('QT_VOTOS_NOMINAIS', 90, 'Partido Republicano da Ordem Social')",QT_ABSTENCOES,QT_APTOS_TOT,QT_COMPARECIMENTO,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS
RS,88803,MONTE ALEGRE DOS CAMPOS,0,103,361,0,787,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,948,0,0,0,0,0,0,0,1492,6550,5058,331,295
RS,88811,SÃO LUIZ GONZAGA,0,1561,5401,0,5123,14,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,5394,50,0,0,0,0,0,0,14051,54340,40289,2329,3260
RS,88820,MARQUES DE SOUZA,0,128,385,0,953,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1008,2,0,0,0,0,0,0,971,6819,5848,304,454
RS,88838,SÃO MARCOS,0,446,604,0,4600,13,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,5808,26,0,0,0,0,0,0,2762,30204,27442,916,2584
RS,88846,CHUÍ,0,127,809,0,306,2,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1274,17,0,0,0,0,0,0,1785,7872,6087,544,704
RS,88854,SÃO MARTINHO,0,263,419,0,1053,4,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1841,5,0,0,0,0,0,0,1262,9525,8263,353,609
RS,88862,ARARICÁ,0,204,622,0,1324,8,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,1459,7,0,0,0,0,0,0,1478,9972,8494,362,680
RS,88870,SÃO NICOLAU,0,234,814,0,1013,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,776,1,0,0,0,0,0,0,1029,7484,6455,389,570
RS,88889,PASSA SETE,0,103,315,0,1259,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1206,4,0,0,0,0,0,0,878,7348,6470,331,332
RS,88897,SÃO PAULO DAS MISSÕES,0,188,1221,0,1340,5,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1370,1,0,0,0,0,0,0,1444,10416,8972,321,573
RS,88900,TOROPI,0,61,290,0,811,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,816,2,0,0,0,0,0,0,714,5152,4438,206,268
RS,88919,SÃO PEDRO DO SUL,0,429,1783,0,3274,6,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,3679,34,0,0,0,0,0,0,3367,24712,21345,1234,1635
RS,88927,BALNEÁRIO PINHAL,0,806,800,0,1526,12,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,2152,34,0,0,0,0,0,0,3727,16123,12396,528,1092
RS,88935,SÃO SEBASTIÃO DO CAÍ,0,907,1466,0,4103,18,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,5004,42,0,0,0,0,0,0,3247,30676,27429,1193,2208
RS,88943,MAMPITUBA,0,45,535,0,702,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,772,3,0,0,0,0,0,0,720,5330,4610,204,348
RS,88951,SÃO SEPÉ,0,1054,2863,0,2672,6,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,5600,33,0,0,0,0,0,0,4470,32539,28069,1624,2135
RS,88978,SÃO VALENTIM,0,59,531,0,894,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,786,4,0,0,0,0,0,0,917,6096,5179,250,374
RS,88986,ACEGUÁ,0,97,579,0,863,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1149,3,0,0,0,0,0,0,1304,7307,6003,311,340
RS,88994,SAPIRANGA,0,2954,9580,0,15578,46,0,0,0,0,0,0,0,0,0,0,1276,0,0,0,0,0,15868,113,0,0,0,0,0,0,20681,122361,101680,4070,7863
RS,89001,ALMIRANTE TAMANDARÉ DO SUL,0,175,308,0,370,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,575,10,0,0,0,0,0,0,491,3762,3271,115,253
RS,89010,SAPUCAIA DO SUL,0,11961,15299,0,22145,109,0,0,0,0,0,0,0,0,0,0,2506,0,0,0,0,0,18322,471,0,0,0,0,0,0,45053,210119,165066,9585,15279
RS,89028,ARROIO DO PADRE,0,43,102,0,337,2,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1756,5,0,0,0,0,0,0,476,5282,4806,95,134
RS,89036,SARANDI,0,1649,2070,0,4090,4,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,3911,13,0,0,0,0,0,0,4039,30904,26865,1373,1660
RS,89044,BOA VISTA DO CADEADO,0,106,176,0,542,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,659,11,0,0,0,0,0,0,663,3964,3301,104,168
RS,89052,SEBERI,0,388,1634,0,2042,3,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,2352,10,0,0,0,0,0,0,1949,16758,14809,818,1117
RS,89060,BOA VISTA DO INCRA,0,82,360,0,471,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,710,3,0,0,0,0,0,0,619,4144,3525,164,154
RS,89079,SELBACH,0,136,355,0,1458,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1379,5,0,0,0,0,0,0,1243,8647,7404,255,385
RS,89087,BOZANO,0,149,278,0,595,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,805,1,0,0,0,0,0,0,632,4614,3982,106,227
RS,89095,SERAFINA CORRÊA,0,348,750,0,4053,12,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,3149,19,0,0,0,0,0,0,3108,23842,20734,1065,1754
RS,89109,CANUDOS DO VALE,0,104,313,0,420,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,508,0,0,0,0,0,0,0,457,3530,3073,148,209
RS,89117,SERTÃO,0,184,523,0,1387,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,1579,1,0,0,0,0,0,0,970,9442,8472,335,625
RS,89125,CAPÃO BONITO DO SUL,0,217,333,0,430,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,460,1,0,0,0,0,0,0,664,3902,3238,154,227
RS,89133,SEVERIANO DE ALMEIDA,0,249,608,0,1022,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,685,3,0,0,0,0,0,0,937,6824,5887,276,469
RS,89141,CAPÃO DO CIPÓ,0,164,631,0,566,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,654,6,0,0,0,0,0,0,998,5406,4408,251,309
RS,89150,CAPÃO DA CANOA,0,2876,2832,0,8589,31,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,10194,95,0,0,0,0,0,0,16983,74727,57744,2541,4085
RS,89168,COQUEIRO BAIXO,0,21,74,0,676,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,219,0,0,0,0,0,0,0,445,2650,2205,49,112
RS,89176,SOBRADINHO,0,501,1043,0,3144,12,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,3432,13,0,0,0,0,0,0,4750,23346,18596,827,1139
RS,89184,CORONEL PILAR,0,35,118,0,664,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,309,0,0,0,0,0,0,0,397,2884,2487,78,121
RS,89192,SOLEDADE,0,1044,2792,0,4542,10,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,7389,34,0,0,0,0,0,0,5004,40571,35567,1591,2456
RS,89206,CRUZALTENSE,0,54,283,0,554,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,674,3,0,0,0,0,0,0,454,3958,3504,139,213
RS,89214,TAPEJARA,0,648,833,0,6398,7,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,4092,22,0,0,0,0,0,0,4101,32099,27998,1184,1965
RS,89222,FORQUETINHA,0,44,147,0,848,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,683,0,0,0,0,0,0,0,517,4572,4055,219,285
RS,89230,TAPERA,0,370,1064,0,2098,1,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,2409,9,0,0,0,0,0,0,2015,15447,13432,533,928
RS,89247,SANTA CECÍLIA DO SUL,0,151,152,0,648,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,427,1,0,0,0,0,0,0,421,3494,3073,149,166
RS,89249,ITATI,0,235,324,0,628,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,786,3,0,0,0,0,0,0,894,5324,4430,161,327
RS,89257,TAPES,0,969,1545,0,2018,5,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,3342,27,0,0,0,0,0,0,2777,20872,18095,931,1356
RS,89265,JACUIZINHO,0,200,375,0,462,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,514,0,0,0,0,0,0,0,556,3948,3392,162,184
RS,89273,TAQUARA,0,2116,3575,0,11323,26,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,10814,83,0,0,0,0,0,0,16710,83215,66505,2982,5046
RS,89281,LAGOA BONITA DO SUL,0,43,555,0,579,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,565,0,0,0,0,0,0,0,638,4494,3856,162,209
RS,89290,TAQUARI,0,2273,2727,0,3073,6,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,5831,64,0,0,0,0,0,0,4853,37702,32849,1705,2707
RS,89303,MATO QUEIMADO,0,44,286,0,458,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,402,1,0,0,0,0,0,0,472,3142,2670,97,222
RS,89311,TENENTE PORTELA,0,559,2219,0,2411,5,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,2091,5,0,0,0,0,0,0,2533,18574,16041,515,1118
RS,89320,NOVO XINGU,0,158,466,0,266,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,330,0,0,0,0,0,0,0,477,3110,2633,165,179
RS,89338,TORRES,0,2134,2610,0,6102,16,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,0,7285,110,0,0,0,0,0,0,13490,58523,45033,2359,4375
RS,89346,PAULO BENTO,0,58,229,0,617,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,589,2,0,0,0,0,0,0,381,3782,3401,137,243
RS,89354,TRAMANDAÍ,0,3225,3290,0,6265,30,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,8479,97,0,0,0,0,0,0,19257,70408,51151,2586,4180
RS,89362,PINHAL DA SERRA,0,69,438,0,478,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,594,0,0,0,0,0,0,0,1143,4742,3599,306,217
RS,89370,TRÊS COROAS,0,740,1468,0,5459,5,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,4926,40,0,0,0,0,0,0,3831,33937,30106,1542,2095
RS,89389,QUATRO IRMÃOS,0,69,210,0,551,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,350,4,0,0,0,0,0,0,441,3036,2595,82,157
RS,89397,TRÊS DE MAIO,0,715,2388,0,4651,6,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,5699,17,0,0,0,0,0,0,3235,33857,30622,1264,2029
RS,89400,ROLADOR,0,117,450,0,668,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,370,5,0,0,0,0,0,0,671,4312,3641,210,266
RS,89419,TRÊS PASSOS,0,851,3237,0,4712,13,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,4105,20,0,0,0,0,0,0,3908,34805,30897,1540,3171
RS,89435,TRIUNFO,0,2686,2031,0,3825,9,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,5946,34,0,0,0,0,0,0,7803,42411,34608,1870,2960
RS,89443,SANTA MARGARIDA DO SUL,0,395,359,0,503,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,636,7,0,0,0,0,0,0,960,5060,4100,159,219
RS,89451,TUCUNDUVA,0,168,600,0,1267,1,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,1543,7,0,0,0,0,0,0,1345,9382,8037,235,522
RS,89460,SÃO JOSÉ DO SUL,0,105,119,0,675,1,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,457,3,0,0,0,0,0,0,335,3610,3275,144,255
RS,89478,TUPANCIRETÃ,0,711,2943,0,3100,4,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,4873,46,0,0,0,0,0,0,5902,31884,25982,1205,1565
RS,89486,SÃO PEDRO DAS MISSÕES,0,130,459,0,162,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,393,1,0,0,0,0,0,0,462,3032,2570,164,292
RS,89494,TUPARENDI,0,372,796,0,2191,5,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,2035,12,0,0,0,0,0,0,2016,14116,12100,411,720
RS,89508,TIO HUGO,0,310,199,0,602,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,651,3,0,0,0,0,0,0,561,4646,4085,189,260
RS,89516,URUGUAIANA,0,4024,8756,0,14417,70,0,0,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,28566,256,0,0,0,0,0,0,49505,177248,127743,5452,7165
RS,89524,WESTFALIA,0,112,195,0,946,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,624,0,0,0,0,0,0,0,606,5096,4490,215,339
RS,89532,VACARIA,0,1463,4038,0,13434,19,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,12684,57,0,0,0,0,0,0,20027,93681,73654,4102,4558
RS,89540,PINTO BANDEIRA,0,165,56,0,911,1,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,547,0,0,0,0,0,0,0,672,4622,3950,134,294
RS,89559,VENÂNCIO AIRES,0,2307,4756,0,16407,23,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,14704,102,0,0,0,0,0,0,13735,102162,88427,4338,6145
RS,89567,PEDRAS ALTAS,0,77,500,0,112,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,707,3,0,0,0,0,0,0,859,3866,3007,94,196
RS,89575,VERA CRUZ,0,514,2170,0,4795,12,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,6231,27,0,0,0,0,0,0,2104,33971,31867,1500,2214
RS,89591,VERANÓPOLIS,0,544,739,0,7016,9,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,4736,35,0,0,0,0,0,0,3091,34052,30961,1357,2109
RS,89613,VIADUTOS,0,105,670,0,1452,4,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,910,6,0,0,0,0,0,0,979,8300,7321,420,520
RS,89630,VIAMÃO,0,15558,21688,0,25091,319,0,0,0,0,0,0,0,0,0,0,3370,0,0,0,0,0,36841,1519,0,0,0,0,0,0,43761,297172,253411,19104,26905
RS,89656,VICENTE DUTRA,0,482,620,0,911,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,756,8,0,0,0,0,0,0,1008,7452,6444,455,512
RS,89672,PALMARES DO SUL,0,813,1572,0,2102,7,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,2394,16,0,0,0,0,0,0,4846,20652,15806,686,1348
RS,89699,VICTOR GRAEFF,0,224,139,0,792,1,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,754,2,0,0,0,0,0,0,633,4866,4233,147,206
RS,89710,TAVARES,0,280,476,0,1020,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1244,3,0,0,0,0,0,0,1787,8856,7069,345,592
RS,89737,CAPÃO DO LEÃO,0,449,1839,0,751,9,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,9273,40,0,0,0,0,0,0,4132,32524,28392,1345,2034
RS,89753,SALTO DO JACUÍ,0,698,1793,0,1442,2,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,1719,10,0,0,0,0,0,0,2310,15518,13208,837,1053
RS,89770,COTIPORÃ,0,208,212,0,1113,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,1049,6,0,0,0,0,0,0,788,6808,6020,284,344
RS,98213,TEUTÔNIA,0,1438,2372,0,7515,17,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,5808,66,0,0,0,0,0,0,6224,47413,41189,1638,3723
RS,98230,BOM PRINCÍPIO,0,377,513,0,4548,5,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,2133,11,0,0,0,0,0,0,2414,19774,17360,532,989
RS,98256,PAROBÉ,0,2293,4541,0,9791,36,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,10127,95,0,0,0,0,0,0,12677,77646,64969,2897,6178
RS,98272,FORTALEZA DOS VALOS,0,171,579,0,687,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1335,1,0,0,0,0,0,0,798,7086,6288,291,404
RS,98299,JÓIA,0,351,1957,0,1177,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1232,6,0,0,0,0,0,0,1655,12102,10447,628,867
SC,80004,MONTE CARLO,0,0,1046,0,1599,4,2984,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,3825,0,0,0,0,3249,14649,11400,790,1122
SC,80012,ABELARDO LUZ,0,0,2868,0,1855,5,5791,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,5801,0,0,0,0,6689,26148,19459,1598,1483
SC,80020,IPORÃ DO OESTE,0,0,923,0,1882,2,3500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,4137,0,0,0,0,2125,14066,11941,514,943
SC,80039,AGROLÂNDIA,0,0,820,0,1408,3,6604,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2269,0,0,0,0,2412,15654,13242,580,1534
SC,80047,LINDÓIA DO SUL,0,0,617,0,830,0,1666,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2106,0,0,0,0,1263,7346,6083,221,629
SC,80055,AGRONÔMICA,0,0,215,0,1005,8,3864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1328,0,0,0,0,1135,8314,7179,218,527
SC,80063,APIÚNA,0,0,727,0,1400,3,5934,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,3586,0,0,0,0,2868,16154,13286,531,1078
SC,80071,ÁGUA DOCE,0,0,679,0,1059,5,3325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2674,0,0,0,0,2261,10887,8626,359,506
SC,80080,DOUTOR PEDRINHO,0,0,187,0,717,3,2244,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,1239,0,0,0,0,976,5919,4943,173,348
SC,80098,ÁGUAS DE CHAPECÓ,0,0,1390,0,559,4,1847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,2755,0,0,0,0,1784,9540,7756,486,692
SC,80101,JOSÉ BOITEUX,0,0,510,0,938,31,2310,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,1832,0,0,0,0,1618,8180,6562,391,514
SC,80110,ÁGUAS MORNAS,0,0,279,0,1680,7,4212,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6,2268,0,0,0,0,1169,11382,10213,511,1185
SC,80128,VITOR MEIRELES,0,0,666,0,932,14,2291,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2129,0,0,0,0,1877,8676,6799,307,439
SC,80136,ALFREDO WAGNER,0,0,532,0,2268,1,4397,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5,4564,0,0,0,0,1166,14286,13120,503,800
SC,80144,UNIÃO DO OESTE,0,0,482,0,543,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1309,0,0,0,0,796,5024,4228,224,361
SC,80152,ANCHIETA,0,0,1490,0,1015,8,2235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2104,0,0,0,0,1251,9380,8129,482,773
SC,80160,URUPEMA,0,0,176,0,536,3,1013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1595,0,0,0,0,844,4564,3720,143,241
SC,80179,ANGELINA,0,0,967,0,1172,13,2999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,2329,0,0,0,0,978,9686,8708,407,775
SC,80187,IRACEMINHA,0,0,355,0,1351,3,2141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1546,0,0,0,0,1185,7262,6077,246,428
SC,80195,ANITA GARIBALDI,0,0,1660,0,1137,2,2703,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,3672,0,0,0,0,4009,15098,11089,881,976
SC,80209,TIMBÓ GRANDE,0,0,934,0,1320,5,1932,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2796,0,0,0,0,2741,11194,8453,593,853
SC,80217,ANITÁPOLIS,0,0,198,0,447,6,1848,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,1697,0,0,0,0,841,5866,5025,286,508
SC,80225,ABDON BATISTA,0,0,174,0,901,2,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1397,0,0,0,0,714,4644,3930,105,188
SC,80233,ANTÔNIO CARLOS,0,0,308,0,2183,18,6481,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,10,3462,0,0,0,0,1464,15214,13750,360,829
SC,80241,SANTA ROSA DO SUL,0,0,436,0,1256,5,4885,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,3653,0,0,0,0,2552,14240,11688,512,890
SC,80250,ARAQUARI,0,0,1481,0,4371,28,13623,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,29,6576,0,0,0,0,9095,39511,30416,1549,2579
SC,80268,CELSO RAMOS,0,0,425,0,516,4,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1399,0,0,0,0,809,4906,4097,246,379
SC,80276,ARARANGUÁ,0,0,3914,0,5440,95,38481,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,89,21750,0,0,0,0,20074,99684,79610,3445,5554
SC,80284,SERRA ALTA,0,0,510,0,710,1,1558,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1211,0,0,0,0,820,5520,4700,261,441
SC,80292,ARMAZÉM,0,0,336,0,805,11,5535,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3267,0,0,0,0,1795,12690,10895,281,627
SC,80306,COCAL DO SUL,0,0,695,0,1328,32,11334,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,20,6259,0,0,0,0,4982,27530,22548,869,1814
SC,80314,ARROIO TRINTA,0,0,158,0,765,4,1757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1916,0,0,0,0,995,6180,5185,128,445
SC,80322,NOVA ITABERABA,0,0,1200,0,522,7,1772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,2373,0,0,0,0,1145,7882,6737,306,530
SC,80330,ASCURRA,0,0,351,0,709,9,6002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,1906,0,0,0,0,2227,12547,10320,451,851
SC,80349,SANTA TEREZINHA,0,0,782,0,1642,2,3747,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3079,0,0,0,0,2257,13038,10781,514,1002
SC,80357,ATALANTA,0,0,137,0,924,2,2222,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1109,0,0,0,0,818,5742,4924,122,385
SC,80365,MIRIM DOCE,0,0,191,0,496,1,1706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1087,0,0,0,0,776,4708,3932,143,299
SC,80373,AURORA,0,0,370,0,974,2,4105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2150,0,0,0,0,1117,9672,8555,348,590
SC,80381,CERRO NEGRO,0,0,700,0,840,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1819,0,0,0,0,1240,6194,4954,287,384
SC,80390,BALNEÁRIO CAMBORIÚ,0,0,4943,0,12067,247,71124,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,545,35692,0,0,0,0,23407,165329,141922,6703,8795
SC,80403,PASSO DE TORRES,0,0,451,0,1139,8,3525,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,2738,0,0,0,0,2515,12038,9523,666,952
SC,80411,BARRA VELHA,0,0,1174,0,2870,19,16707,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,45,8851,0,0,0,0,11403,46005,34602,2044,2712
SC,80420,BRAÇO DO TROMBUDO,0,0,189,0,915,7,2656,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,926,0,0,0,0,430,5692,5262,128,428
SC,80438,BENEDITO NOVO,0,0,432,0,1418,5,6741,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,3369,0,0,0,0,2648,16446,13798,622,1163
SC,80446,SUL BRASIL,0,0,558,0,482,1,1016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1548,0,0,0,0,588,4736,4148,217,323
SC,80454,BIGUAÇU,0,0,3241,0,5835,159,35218,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,151,24142,0,0,0,0,14528,96890,82362,4198,7831
SC,80462,VARGEM,0,0,302,0,868,1,937,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1533,0,0,0,0,1302,5336,4034,142,246
