SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
MG,44539,DOM SILVERIO,0,0,1132,0,442,6,0,0,0,0,0,0,0,0,0,3,0,0,57,0,0,0,1403,0,593,4288,259,3695,393
MG,44555,DOM VICOSO,0,0,113,0,126,2,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,1414,0,493,2551,165,2058,228
MG,44571,DONA EUSEBIA,0,0,558,0,122,2,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,2325,0,526,4248,264,3722,258
MG,44598,DORES DE CAMPOS,0,0,715,0,1507,3,0,0,0,0,0,0,0,1,0,0,0,0,107,0,0,0,2315,0,654,6475,641,5821,532
MG,44610,DORES DE GUANHAES,0,0,510,0,228,5,0,0,0,0,0,0,0,1,0,1,0,0,77,0,0,0,1921,0,1167,4498,202,3331,386
MG,44636,DORES DO INDAIA,0,0,1032,0,902,2,0,0,0,0,0,0,0,1,0,5,0,0,143,0,0,0,5537,0,2708,11721,627,9013,764
MG,44652,DORES DO TURVO,0,0,437,0,85,2,0,0,0,0,0,0,0,1,0,9,0,0,19,0,0,0,1869,0,621,3688,230,3067,415
MG,44679,DORESOPOLIS,0,0,77,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,803,0,250,1330,50,1080,129
MG,44695,DOURADOQUARA,0,0,332,0,132,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,601,0,197,1431,66,1234,84
MG,44717,ELOI MENDES,0,0,2800,0,228,14,0,0,0,0,0,0,0,5,0,5,0,0,266,0,0,0,8159,0,1953,15083,672,13130,981
MG,44733,ENGENHEIRO CALDAS,0,0,664,0,386,3,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,2350,0,525,4802,269,4277,495
MG,44750,ENGENHEIRO NAVARRO,0,0,613,0,57,4,0,0,0,0,0,0,0,0,0,2,0,0,61,0,0,0,2988,0,1495,5850,146,4355,484
MG,44776,ENTRE RIOS DE MINAS,0,0,1715,0,335,9,0,0,0,0,0,0,0,3,0,6,0,0,122,0,0,0,5100,0,1693,10325,595,8632,747
MG,44792,ERVALIA,0,0,1446,0,1554,18,0,0,0,0,0,0,0,0,0,5,0,0,82,0,0,0,5119,0,2884,13703,820,10819,1775
MG,44814,ESMERALDAS,0,0,4819,0,3491,29,0,0,0,0,0,0,0,7,0,18,0,0,935,0,0,0,10437,0,4163,26883,1349,22720,1635
MG,44830,ESPERA FELIZ,0,0,2975,0,256,80,0,0,0,0,0,0,0,2,0,4,0,0,794,0,0,0,6423,0,2723,14988,625,12265,1106
MG,44857,ESPINOSA,0,0,1283,0,849,4,0,0,0,0,0,0,0,1,0,2,0,0,114,0,0,0,11520,0,6623,22709,690,16086,1623
MG,44873,ESPIRITO SANTO DO DOURADO,0,0,352,0,223,1,0,0,0,0,0,0,0,1,0,2,0,0,39,0,0,0,1869,0,403,3427,252,3024,285
MG,44890,ESTIVA,0,0,769,0,118,20,0,0,0,0,0,0,0,0,0,5,0,0,62,0,0,0,4042,0,1033,7024,512,5991,463
MG,44911,ESTRELA DALVA,0,0,208,0,111,1,0,0,0,0,0,0,0,1,0,1,0,0,47,0,0,0,988,0,408,2109,69,1701,275
MG,44938,ESTRELA DO INDAIA,0,0,162,0,590,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,1261,0,705,3156,200,2451,207
MG,44954,ESTRELA DO SUL,0,0,717,0,220,1,0,0,0,0,0,0,0,1,0,1,0,0,88,0,0,0,2687,0,1133,5542,282,4409,412
MG,44970,EUGENOPOLIS,0,0,1841,0,127,38,0,0,0,0,0,0,0,0,0,8,0,0,381,0,0,0,3157,0,1527,8055,419,6528,557
MG,44997,EWBANK DA CAMARA,0,0,946,0,86,19,0,0,0,0,0,0,0,1,0,0,0,0,103,0,0,0,1021,0,360,2893,120,2533,237
MG,45012,EXTREMA,0,0,3405,0,344,53,0,0,0,0,0,0,0,0,0,5,0,0,249,0,0,0,6444,0,1936,14117,826,12181,855
MG,45039,FAMA,0,0,288,0,539,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,622,0,296,1951,94,1655,100
MG,45055,FARIA LEMOS,0,0,469,0,102,8,0,0,0,0,0,0,0,2,0,1,0,0,69,0,0,0,1513,0,508,2994,58,2486,264
MG,45071,FELICIO DOS SANTOS,0,0,232,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1372,0,1326,4065,179,2739,421
MG,45098,SAO GONCALO DO RIO PRETO,0,0,208,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,937,0,745,2587,119,1842,327
MG,45110,FELISBURGO,0,0,935,0,376,2,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,1208,0,1472,4489,69,3017,375
MG,45136,FELIXLANDIA,0,0,897,0,392,6,0,0,0,0,0,0,0,0,0,9,0,0,123,0,0,0,4670,0,1902,9372,651,7470,722
MG,45152,FERNANDES TOURINHO,0,0,282,0,423,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,901,0,513,2460,46,1947,262
MG,45179,FERROS,0,0,907,0,787,5,0,0,0,0,0,0,0,1,0,2,0,0,118,0,0,0,3275,0,2522,9342,441,6820,1284
MG,45195,FLORESTAL,0,0,1451,0,149,1,0,0,0,0,0,0,0,0,0,6,0,0,128,0,0,0,1466,0,532,4168,191,3636,244
MG,45217,FORMIGA,0,0,7812,0,1000,51,0,0,0,0,0,0,0,3,0,30,0,0,1257,0,0,0,25147,0,5588,46484,2980,40896,2616
MG,45233,FORMOSO,0,0,541,0,187,1,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0,2137,0,1507,4887,113,3380,375
MG,45250,FORTALEZA DE MINAS,0,0,453,0,181,0,0,0,0,0,0,0,0,2,0,2,0,0,22,0,0,0,1461,0,689,3424,258,2735,356
MG,45276,FORTUNA DE MINAS,0,0,220,0,155,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,864,0,224,1737,130,1513,112
MG,45292,FRANCISCO BADARO,0,0,350,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2893,0,2185,6788,182,4603,606
MG,45314,FRANCISCO DUMONT,0,0,215,0,221,4,0,0,0,0,0,0,0,1,0,2,0,0,86,0,0,0,1517,0,861,3335,94,2474,334
MG,45330,FRANCISCO SA,0,0,2363,0,2419,11,0,0,0,0,0,0,0,2,0,7,0,0,310,0,0,0,5446,0,4367,17084,683,12717,1476
MG,45357,FREI GASPAR,0,0,330,0,32,2,0,0,0,0,0,0,0,1,0,1,0,0,47,0,0,0,1851,0,869,3785,92,2916,560
MG,45373,FREI INOCENCIO,0,0,1677,0,127,60,0,0,0,0,0,0,0,0,0,1,0,0,150,0,0,0,1985,0,1393,6021,180,4628,448
MG,45390,FRONTEIRA,0,0,704,0,648,9,0,0,0,0,0,0,0,1,0,0,0,0,58,0,0,0,3113,0,459,5631,270,5172,369
MG,45411,FRUTAL,0,0,3638,0,1139,13,0,0,0,0,0,0,0,1,0,2,0,0,364,0,0,0,19091,0,5616,33086,1737,27470,1485
MG,45438,FUNILANDIA,0,0,375,0,265,1,0,0,0,0,0,0,0,0,0,1,0,0,137,0,0,0,1260,0,583,2896,90,2313,184
MG,45454,GALILEIA,0,0,566,0,223,2,0,0,0,0,0,0,0,0,0,4,0,0,121,0,0,0,2637,0,1716,5915,190,4199,456
MG,45470,GONCALVES,0,0,308,0,65,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1595,0,552,2966,187,2414,237
MG,45497,GONZAGA,0,0,169,0,255,2,0,0,0,0,0,0,0,1,0,1,0,0,77,0,0,0,1612,0,1292,4304,211,3012,684
MG,45519,GOUVEA,0,0,872,0,1146,10,0,0,0,0,0,0,0,1,0,1,0,0,100,0,0,0,3172,0,1994,8327,374,6333,657
MG,45535,GOVERNADOR VALADARES,0,0,29071,0,5142,262,0,0,0,0,0,0,0,21,0,62,0,0,8923,0,0,0,79103,0,36357,171027,5003,134670,7083
MG,45551,GRAO MOGOL,0,0,438,0,3579,2,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1213,0,2835,9194,191,6359,885
MG,45578,GRUPIARA,0,0,146,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,810,0,185,1315,56,1130,88
MG,45594,GUANHAES,0,0,2412,0,2327,55,0,0,0,0,0,0,0,4,0,20,0,0,550,0,0,0,6287,0,5097,20185,1096,15088,2337
MG,45616,GUAPE,0,0,1507,0,133,3,0,0,0,0,0,0,0,4,0,20,0,0,47,0,0,0,4695,0,1516,9135,520,7619,690
MG,45632,GUARACIABA,0,0,980,0,1830,16,0,0,0,0,0,0,0,0,0,10,0,0,31,0,0,0,1715,0,940,6787,271,5847,994
MG,45659,GUARANESIA,0,0,3136,0,306,72,0,0,0,0,0,0,0,2,0,1,0,0,240,0,0,0,5227,0,1937,12646,759,10709,966
MG,45675,GUARANI,0,0,1893,0,120,5,0,0,0,0,0,0,0,1,0,4,0,0,127,0,0,0,2609,0,1037,6780,303,5743,681
MG,45691,GUARARA,0,0,698,0,114,3,0,0,0,0,0,0,0,2,0,5,0,0,157,0,0,0,1355,0,402,3122,150,2720,236
MG,45713,GUARDA-MOR,0,0,686,0,367,5,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,1930,0,985,4542,180,3557,310
MG,45730,GUAXUPE,0,0,7861,0,1828,55,0,0,0,0,0,0,0,2,0,11,0,0,642,0,0,0,14295,0,4983,33258,1555,28275,2026
MG,45756,GUIDOVAL,0,0,1172,0,260,4,0,0,0,0,0,0,0,4,0,1,0,0,104,0,0,0,2526,0,930,5916,457,4986,458
MG,45772,GUIMARANIA,0,0,677,0,123,9,0,0,0,0,0,0,0,2,0,1,0,0,67,0,0,0,2742,0,837,4933,189,4096,286
MG,45799,GUIRICEMA,0,0,2040,0,468,7,0,0,0,0,0,0,0,0,0,5,0,0,122,0,0,0,2227,0,1150,7113,457,5963,637
MG,45810,GURINHATA,0,0,829,0,401,7,0,0,0,0,0,0,0,1,0,0,0,0,62,0,0,0,2732,0,1286,5768,177,4482,273
MG,45837,HELIODORA,0,0,518,0,636,1,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,1774,0,630,4126,203,3496,341
MG,45853,IAPU,0,0,924,0,311,14,0,0,0,0,0,0,0,0,0,2,0,0,168,0,0,0,3467,0,1471,7134,297,5663,480
MG,45870,IBERTIOGA,0,0,977,0,286,0,0,0,0,0,0,0,0,1,0,1,0,0,54,0,0,0,1615,0,365,3801,135,3436,367
MG,45896,IBIA,0,0,1778,0,285,13,0,0,0,0,0,0,0,2,0,18,0,0,255,0,0,0,8239,0,2696,15173,802,12477,1085
MG,45918,IBIAI,0,0,288,0,102,2,0,0,0,0,0,0,0,1,0,1,0,0,36,0,0,0,2457,0,1273,4811,210,3538,441
MG,45934,IBIRACI,0,0,1277,0,334,6,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,3724,0,1277,7442,271,6165,475
MG,45950,IBIRITE,0,0,20829,0,5053,78,0,0,0,0,0,0,0,12,0,82,0,0,4392,0,0,0,21298,0,7619,65975,3124,58356,3488
MG,45977,IBITIURA DE MINAS,0,0,331,0,62,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1385,0,437,2747,216,2310,275
MG,45993,IBITURUNA,0,0,121,0,140,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,1274,0,261,2015,50,1754,150
MG,46019,IGARAPE,0,0,3595,0,857,24,0,0,0,0,0,0,0,5,0,14,0,0,831,0,0,0,7156,0,2390,16779,940,14389,967
MG,46035,IGARATINGA,0,0,420,0,429,4,0,0,0,0,0,0,0,1,0,5,0,0,58,0,0,0,2644,0,654,4946,452,4292,279
MG,46051,IGUATAMA,0,0,926,0,1111,6,0,0,0,0,0,0,0,0,0,4,0,0,80,0,0,0,2668,0,1114,6561,239,5447,413
MG,46078,IJACI,0,0,724,0,297,6,0,0,0,0,0,0,0,0,0,1,0,0,74,0,0,0,1758,0,429,4033,354,3604,390
MG,46094,ILICINEA,0,0,2183,0,207,4,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,2863,0,1327,7279,377,5952,221
MG,46116,INCONFIDENTES,0,0,797,0,84,6,0,0,0,0,0,0,0,1,0,0,0,0,68,0,0,0,2963,0,794,5315,331,4521,271
MG,46132,INDIANOPOLIS,0,0,670,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1729,0,362,3210,140,2848,157
MG,46159,INGAI,0,0,191,0,164,3,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,997,0,334,1987,108,1653,170
MG,46175,INHAPIM,0,0,3537,0,1716,54,0,0,0,0,0,0,0,2,0,5,0,0,506,0,0,0,6780,0,5069,20161,973,15092,1519
MG,46191,INHAUMA,0,0,482,0,357,6,0,0,0,0,0,0,0,0,0,4,0,0,83,0,0,0,1764,0,641,3764,136,3123,291
MG,46213,INIMUTABA,0,0,564,0,133,3,0,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,2171,0,810,4362,227,3552,390
MG,46230,IPANEMA,0,0,1695,0,530,20,0,0,0,0,0,0,0,1,0,3,0,0,357,0,0,0,6234,0,2764,13062,425,10298,1033
MG,46256,IPATINGA,0,0,46799,0,3133,212,0,0,0,0,0,0,0,70,0,155,0,0,11295,0,0,0,52862,0,21739,146797,4958,125058,5574
MG,46272,IPIACU,0,0,368,0,200,1,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,1905,0,608,3439,88,2831,241
MG,46299,IPUIUNA,0,0,766,0,97,9,0,0,0,0,0,0,0,0,0,1,0,0,104,0,0,0,4130,0,977,6957,436,5980,437
MG,46310,IRAI DE MINAS,0,0,494,0,252,1,0,0,0,0,0,0,0,0,0,2,0,0,45,0,0,0,2230,0,582,4110,153,3528,351
MG,46337,ITABIRA,0,0,20252,0,4568,81,0,0,0,0,0,0,0,25,0,54,0,0,2350,0,0,0,28682,0,9336,73326,3231,63990,4747
MG,46353,ITABIRINHA,0,0,517,0,1146,8,0,0,0,0,0,0,0,1,0,2,0,0,125,0,0,0,2138,0,630,5417,244,4787,606
MG,46370,ITABIRITO,0,0,9213,0,611,43,0,0,0,0,0,0,0,6,0,24,0,0,673,0,0,0,11672,0,2723,27984,1558,25261,1461
MG,46396,ITACAMBIRA,0,0,333,0,121,2,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,1625,0,774,3447,132,2673,435
MG,46418,ITACARAMBI,0,0,1450,0,274,5,0,0,0,0,0,0,0,0,0,2,0,0,187,0,0,0,4457,0,3041,10973,293,7932,1264
MG,46434,ITAGUARA,0,0,1356,0,151,7,0,0,0,0,0,0,0,1,0,4,0,0,107,0,0,0,4412,0,1051,8402,647,7351,666
MG,46450,ITAIPE,0,0,387,0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,3069,0,1952,6550,140,4598,882
MG,46477,ITAJUBA,0,0,14671,0,1004,172,0,0,0,0,0,0,0,8,0,55,0,0,1635,0,0,0,29344,0,7997,59512,2149,51515,2477
MG,46493,ITAMARANDIBA,0,0,3602,0,916,11,0,0,0,0,0,0,0,2,0,9,0,0,182,0,0,0,6624,0,4779,19083,1395,14304,1563
MG,46515,ITAMARATI DE MINAS,0,0,833,0,190,2,0,0,0,0,0,0,0,0,0,1,0,0,87,0,0,0,1147,0,379,3074,201,2695,234
MG,46531,ITAMBACURI,0,0,1863,0,368,13,0,0,0,0,0,0,0,2,0,3,0,0,223,0,0,0,6958,0,5095,16928,559,11833,1844
MG,46558,ITAMBE DO MATO DENTRO,0,0,183,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,789,0,266,1786,84,1520,292
MG,46574,ITAMOGI,0,0,932,0,741,3,0,0,0,0,0,0,0,1,0,3,0,0,63,0,0,0,3509,0,1574,8217,576,6643,815
MG,46590,ITAMONTE,0,0,944,0,140,13,0,0,0,0,0,0,0,2,0,4,0,0,166,0,0,0,5195,0,1198,8902,598,7704,642
MG,46612,ITANHANDU,0,0,1726,0,274,24,0,0,0,0,0,0,0,1,0,4,0,0,220,0,0,0,5098,0,1305,9714,443,8409,619
MG,46639,ITANHOMI,0,0,2319,0,402,59,0,0,0,0,0,0,0,0,0,1,0,0,193,0,0,0,2631,0,2902,9645,348,6743,790
MG,46655,ITAOBIM,0,0,3597,0,532,11,0,0,0,0,0,0,0,1,0,10,0,0,177,0,0,0,4620,0,4467,15198,447,10731,1336
MG,46671,ITAPAGIPE,0,0,624,0,210,2,0,0,0,0,0,0,0,1,0,5,0,0,26,0,0,0,5620,0,1585,8791,324,7206,394
MG,46698,ITAPECERICA,0,0,2203,0,1152,15,0,0,0,0,0,0,0,5,0,6,0,0,150,0,0,0,8624,0,2987,17479,879,14492,1458
MG,46710,ITAPEVA,0,0,509,0,115,8,0,0,0,0,0,0,0,0,0,1,0,0,114,0,0,0,2832,0,911,5299,309,4388,500
MG,46736,ITATIAIUCU,0,0,1673,0,213,15,0,0,0,0,0,0,0,0,0,1,0,0,145,0,0,0,2345,0,939,6155,375,5216,449
MG,46752,ITAUNA,0,0,15236,0,1663,171,0,0,0,0,0,0,0,7,0,25,0,0,1507,0,0,0,25801,0,4997,54352,2530,49355,2415
MG,46779,ITAVERAVA,0,0,702,0,193,2,0,0,0,0,0,0,0,1,0,2,0,0,39,0,0,0,2334,0,768,5019,510,4251,468
MG,46795,ITINGA,0,0,1720,0,523,9,0,0,0,0,0,0,0,0,0,26,0,0,73,0,0,0,3183,0,2876,9366,196,6490,760
MG,46817,ITUETA,0,0,416,0,643,3,0,0,0,0,0,0,0,2,0,0,0,0,79,0,0,0,2107,0,1082,4738,179,3656,227
MG,46833,ITUIUTABA,0,0,15607,0,1834,196,0,0,0,0,0,0,0,10,0,21,0,0,907,0,0,0,31033,0,13048,66915,1909,53867,2350
MG,46850,ITUMIRIM,0,0,685,0,230,9,0,0,0,0,0,0,0,1,0,2,0,0,85,0,0,0,2476,0,720,4937,272,4217,457
MG,46876,ITURAMA,0,0,4095,0,642,7,0,0,0,0,0,0,0,1,0,8,0,0,144,0,0,0,10926,0,4019,21569,616,17550,1111
MG,46892,ITUTINGA,0,0,578,0,124,7,0,0,0,0,0,0,0,1,0,3,0,0,29,0,0,0,1489,0,543,3147,193,2604,180
MG,46914,JABOTICATUBAS,0,0,1412,0,1886,10,0,0,0,0,0,0,0,3,0,10,0,0,258,0,0,0,3930,0,1956,10905,470,8949,970
MG,46930,JACINTO,0,0,665,0,74,6,0,0,0,0,0,0,0,0,0,1,0,0,146,0,0,0,3982,0,2951,9216,310,6265,1081
MG,46957,JACUI,0,0,285,0,136,2,0,0,0,0,0,0,0,0,0,8,0,0,54,0,0,0,3279,0,789,5303,379,4514,371
MG,46973,JACUTINGA,0,0,1669,0,370,12,0,0,0,0,0,0,0,2,0,2,0,0,176,0,0,0,7613,0,2137,13686,875,11549,830
MG,46990,JAGUARACU,0,0,812,0,72,0,0,0,0,0,0,0,0,0,0,4,0,0,67,0,0,0,809,0,358,2382,106,2024,154
MG,47015,JANAUBA,0,0,6238,0,2960,18,0,0,0,0,0,0,0,9,0,5,0,0,676,0,0,0,16943,0,9119,40960,2012,31841,2980
MG,47031,JANUARIA,0,0,6943,0,670,18,0,0,0,0,0,0,0,3,0,12,0,0,472,0,0,0,17596,0,11422,42135,1206,30713,3793
MG,47058,JAPARAIBA,0,0,447,0,710,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,824,0,293,2570,146,2277,133
MG,47074,JECEABA,0,0,917,0,210,3,0,0,0,0,0,0,0,0,0,2,0,0,52,0,0,0,2071,0,752,4688,316,3936,365
MG,47090,JEQUERI,0,0,1378,0,168,5,0,0,0,0,0,0,0,1,0,5,0,0,120,0,0,0,3829,0,2818,10310,655,7492,1331
MG,47112,JEQUITAI,0,0,490,0,372,3,0,0,0,0,0,0,0,1,0,3,0,0,43,0,0,0,2806,0,1805,6306,210,4501,573
MG,47139,JEQUITIBA,0,0,480,0,163,1,0,0,0,0,0,0,0,0,0,1,0,0,87,0,0,0,2314,0,909,4464,190,3555,319
MG,47155,JEQUITINHONHA,0,0,3448,0,507,13,0,0,0,0,0,0,0,1,0,13,0,0,203,0,0,0,4723,0,4752,15717,548,10965,1509
MG,47171,JESUANIA,0,0,545,0,301,4,0,0,0,0,0,0,0,0,0,2,0,0,41,0,0,0,1773,0,654,3781,137,3127,324
MG,47198,JOAIMA,0,0,2261,0,715,5,0,0,0,0,0,0,0,2,0,32,0,0,63,0,0,0,2300,0,2751,9387,232,6636,1026
MG,47210,JOANESIA,0,0,956,0,141,10,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,1498,0,1688,5366,339,3678,633
MG,47236,JOAO MONLEVADE,0,0,17890,0,2597,64,0,0,0,0,0,0,0,19,0,67,0,0,1490,0,0,0,17300,0,7445,50686,1970,43241,1844
MG,47252,JOAO PINHEIRO,0,0,3886,0,721,9,0,0,0,0,0,0,0,4,0,9,0,0,464,0,0,0,14937,0,6774,30207,1298,23433,2105
MG,47279,JOAQUIM FELICIO,0,0,218,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,1505,0,316,2564,217,2248,246
MG,47295,JORDANIA,0,0,747,0,183,1,0,0,0,0,0,0,0,0,0,3,0,0,207,0,0,0,2730,0,2147,7079,429,4932,632
MG,47317,NOVA UNIAO,0,0,580,0,350,7,0,0,0,0,0,0,0,0,0,2,0,0,97,0,0,0,1844,0,786,4351,319,3565,366
MG,47333,JUIZ DE FORA,0,0,119665,0,7970,651,0,0,0,0,0,0,0,63,0,457,0,0,19948,0,0,0,111882,0,38667,329757,13263,291090,17191
MG,47350,JURAMENTO,0,0,492,0,179,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1444,0,805,3467,72,2662,446
MG,47376,JURUAIA,0,0,372,0,114,2,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,3482,0,1068,5742,196,4674,460
MG,47392,LADAINHA,0,0,743,0,202,23,0,0,0,0,0,0,0,2,0,1,0,0,73,0,0,0,4391,0,3340,10320,211,6980,1334
MG,47414,LAGAMAR,0,0,475,0,311,1,0,0,0,0,0,0,0,1,0,0,0,0,65,0,0,0,3616,0,1342,6432,262,5090,359
MG,47430,LAGOA DA PRATA,0,0,3807,0,2965,20,0,0,0,0,0,0,0,2,0,11,0,0,399,0,0,0,12457,0,3573,26015,1256,22442,1525
MG,47457,LAGOA DOS PATOS,0,0,288,0,100,1,0,0,0,0,0,0,0,1,0,0,0,0,34,0,0,0,1651,0,884,3432,86,2548,387
MG,47473,LAGOA DOURADA,0,0,1095,0,632,10,0,0,0,0,0,0,0,1,0,1,0,0,70,0,0,0,4000,0,887,7911,634,7024,581
MG,47490,LAGOA FORMOSA,0,0,775,0,721,7,0,0,0,0,0,0,0,1,0,1,0,0,158,0,0,0,6839,0,2397,12875,1220,10478,756
MG,47511,LAGOA SANTA,0,0,6070,0,703,25,0,0,0,0,0,0,0,4,0,23,0,0,1274,0,0,0,12050,0,4025,27259,1366,23234,1719
MG,47538,LAJINHA,0,0,2194,0,1689,11,0,0,0,0,0,0,0,0,0,10,0,0,443,0,0,0,4506,0,3160,13592,515,10432,1064
MG,47554,LAMBARI,0,0,2486,0,317,28,0,0,0,0,0,0,0,2,0,5,0,0,308,0,0,0,6906,0,2041,13682,615,11641,974
MG,47570,LAMIM,0,0,350,0,124,7,0,0,0,0,0,0,0,1,0,3,0,0,16,0,0,0,1482,0,418,2883,164,2465,318
MG,47597,LARANJAL,0,0,1078,0,105,13,0,0,0,0,0,0,0,0,0,2,0,0,133,0,0,0,2369,0,597,4972,263,4375,412
MG,47619,LASSANCE,0,0,528,0,212,8,0,0,0,0,0,0,0,0,0,2,0,0,45,0,0,0,1987,0,1114,4432,122,3318,414
MG,47635,LAVRAS,0,0,14112,0,1852,121,0,0,0,0,0,0,0,6,0,67,0,0,1187,0,0,0,25354,0,7164,56108,2757,48944,3488
MG,47651,LEANDRO FERREIRA,0,0,328,0,487,1,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,1131,0,467,2745,160,2278,145
MG,47678,LEOPOLDINA,0,0,12046,0,699,34,0,0,0,0,0,0,0,9,0,41,0,0,1492,0,0,0,12607,0,5849,36210,1729,30361,1704
MG,47694,LIBERDADE,0,0,755,0,375,5,0,0,0,0,0,0,0,2,0,2,0,0,86,0,0,0,1876,0,905,4629,213,3724,410
MG,47716,LIMA DUARTE,0,0,3814,0,314,39,0,0,0,0,0,0,0,1,0,32,0,0,204,0,0,0,4274,0,2151,12398,657,10247,912
MG,47732,LUMINARIAS,0,0,410,0,168,2,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,1831,0,603,3834,309,3231,475
MG,47759,LUZ,0,0,1724,0,1781,18,0,0,0,0,0,0,0,0,0,4,0,0,163,0,0,0,5055,0,2463,12841,856,10378,777
MG,47775,MACHACALIS,0,0,929,0,117,16,0,0,0,0,0,0,0,2,0,5,0,0,62,0,0,0,1849,0,1799,5459,176,3660,504
MG,47791,MACHADO,0,0,3528,0,537,20,0,0,0,0,0,0,0,0,0,9,0,0,292,0,0,0,13474,0,3252,23992,1407,20740,1473
MG,47813,MADRE DE DEUS DE MINAS,0,0,428,0,144,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2263,0,646,3878,123,3232,235
MG,47830,MALACACHETA,0,0,1351,0,470,7,0,0,0,0,0,0,0,3,0,1,0,0,99,0,0,0,5407,0,5036,14711,395,9675,1942
MG,47856,MANGA,0,0,1569,0,958,6,0,0,0,0,0,0,0,2,0,6,0,0,272,0,0,0,5105,0,3936,13835,586,9899,1395
