SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AM,2437,ITAPIRANGA,1,242,80,133,118,1114,0,19,367,291,0,137,15,69,3,233,0,3,1119,7,117,20,130,51,0,45,1,1207,5802,23,4595,56
AM,2453,JAPURÁ,0,946,177,217,135,49,0,5,40,22,0,21,34,50,0,34,0,11,7,3,109,1,10,25,0,69,80,946,3192,13,2246,22
AM,2470,JURUÁ,0,114,17,54,5,680,0,0,40,196,0,12,136,17,0,8,0,1,61,19,5,1,4,1223,0,235,142,2254,5760,19,3506,216
AM,2496,JUTAÍ,3,54,50,416,13,1011,0,25,279,201,1,113,4,1524,1,15,0,241,30,3,22,13,27,16,1,846,0,3678,9744,56,6066,470
AM,2518,LÁBREA,4,5561,68,3145,46,412,0,828,347,151,0,139,0,49,1,27,0,3,117,0,81,5,94,77,0,596,106,6757,20006,91,13249,418
AM,2534,MANACAPURU,26,978,652,823,1298,14364,1,81,5443,940,0,1168,635,1438,21,193,0,431,1551,114,423,751,4681,302,0,3071,200,13725,58041,489,44316,1436
AM,2550,MANAUS,2704,83705,15811,68688,24648,127271,413,11974,95769,26730,315,37075,17594,39923,5674,32847,0,9913,67633,10850,37365,19406,55106,16417,234,39651,3512,155231,1123758,33579,968527,30240
AM,2577,MANICORÉ,5,3393,61,418,154,1870,0,1387,1450,73,0,95,374,704,0,35,0,7,394,66,249,35,70,2691,0,384,1,6880,23150,143,16270,851
AM,2593,MARAÃ,3,107,138,345,11,1280,0,1,129,325,0,15,8,39,0,10,0,8,267,32,54,14,225,47,0,366,375,2881,7414,27,4533,225
AM,2615,MAUÉS,15,364,2385,291,120,563,0,38,65,144,1,376,42,7679,9,164,0,578,1013,35,58,19,3313,84,0,408,4,7800,27518,161,19718,417
AM,2631,NHAMUNDÁ,0,250,147,193,11,945,0,405,209,139,0,217,0,134,5,98,0,38,2171,59,66,37,35,684,0,1123,1,3117,11205,61,8088,459
AM,2658,NOVA OLINDA DO NORTE,1,322,138,563,111,709,2,155,650,148,0,316,7,432,2,27,0,89,3918,44,71,46,45,52,0,161,132,3783,13448,56,9665,636
AM,2674,NOVO ARIPUANÃ,1,99,62,137,52,1310,0,1414,483,7,0,200,84,51,1,74,0,493,350,1,398,5,222,163,1,375,29,3508,10695,95,7187,501
AM,2690,PARINTINS,41,248,412,2810,76,1287,1,13620,514,602,0,1761,97,600,1203,149,0,797,5845,1015,526,32,479,3544,1,3756,124,13715,57694,659,43979,1233
AM,2712,PAUINI,0,1985,46,126,1,2039,0,14,10,23,0,126,0,70,0,12,0,0,140,4,73,2,98,0,0,10,196,2909,8552,40,5643,243
AM,2739,SANTO ANTÔNIO DO IÇÁ,2,163,104,1030,6,1770,0,117,445,235,1,441,117,359,0,466,0,123,116,0,57,19,79,7,0,137,2,2787,10762,98,7975,1236
AM,2755,SÃO PAULO DE OLIVENÇA,2,44,2344,1057,195,1790,0,1,800,90,0,30,11,139,0,3,0,99,57,34,6,1,47,108,0,66,4,2581,12410,93,9829,1870
AM,2771,SILVES,4,173,9,224,223,407,0,115,509,347,0,121,4,116,1,286,0,135,239,139,34,97,379,165,0,380,0,1282,5920,55,4638,165
AM,2798,TAPAUÁ,0,1792,395,199,29,835,0,10,255,29,1,37,125,634,0,3,0,9,587,8,261,223,591,129,0,14,18,3657,10703,110,7046,152
AM,2810,TEFÉ,35,916,304,1045,264,5583,0,9,966,883,1,422,556,1785,7,249,0,1601,1139,518,70,83,1631,1611,1,776,454,9641,33570,373,23929,645
AM,2836,SÃO GABRIEL DA CACHOEIRA,0,1010,777,705,378,3892,4,6,247,2,0,251,436,913,6,362,0,0,88,4,169,542,2327,493,2,79,340,7206,22745,231,15539,967
AM,2852,URUCARÁ,1,484,317,216,498,515,0,49,193,156,0,700,39,527,11,71,0,32,951,250,136,62,322,30,0,339,300,2744,9696,72,6952,298
AM,2879,URUCURITUBA,8,92,230,455,195,1414,0,265,511,735,0,491,19,543,13,48,0,239,354,84,124,174,162,70,0,51,73,2842,10144,65,7302,313
AM,2895,ALVARÃES,13,71,329,706,10,947,0,0,516,232,1,31,286,59,0,16,0,65,203,8,67,24,1014,47,0,142,18,2190,7944,56,5754,407
AM,2917,AMATURÁ,0,25,38,153,84,441,0,4,376,185,0,67,612,1,0,1,0,2,13,9,5,119,2,1,0,217,23,1170,4597,19,3427,699
AM,2933,ANAMÃ,0,276,431,66,48,717,0,4,62,191,0,39,166,625,1,50,0,183,101,0,30,7,454,8,0,158,2,1755,6034,25,4279,302
AM,2950,BERURI,1,989,346,391,14,1222,0,4,289,26,0,432,434,79,0,10,0,42,173,45,13,4,229,36,0,132,15,2274,8367,44,6093,684
AM,2976,BOA VISTA DO RAMOS,1,103,714,207,41,586,0,328,235,181,0,371,17,623,6,44,0,235,1100,6,110,47,162,185,0,388,25,2396,8998,52,6602,303
AM,2992,CAAPIRANGA,3,84,95,96,47,2736,0,5,78,142,0,52,9,38,72,15,0,28,65,25,41,11,135,17,0,273,6,2045,6550,34,4505,65
AM,98353,IRANDUBA,12,2813,501,714,900,1590,0,68,806,1137,3,653,216,359,31,539,0,381,4408,169,626,233,655,146,1,477,389,4287,24149,230,19862,382
AM,98370,ITAMARATI,0,53,7,58,4,1668,0,2,257,279,0,16,331,534,0,14,0,1,3,1,2,0,13,7,0,15,23,1626,5305,23,3679,49
AM,98396,MANAQUIRI,3,215,113,219,988,1869,0,28,657,55,1,495,38,449,0,68,0,290,271,49,41,57,359,14,0,203,10,2789,10827,60,8038,881
AM,98418,PRESIDENTE FIGUEIREDO,9,1714,143,710,167,2270,0,23,805,69,117,1826,134,302,11,129,0,36,1113,43,204,101,148,102,0,263,67,2611,14625,248,12014,361
AM,98434,RIO PRETO DA EVA,10,887,90,421,817,558,0,41,665,108,1,427,905,508,37,151,0,178,566,33,247,44,1203,244,0,274,38,2145,11556,121,9411,215
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,4,276,12,272,117,252,0,120,329,141,0,158,5,81,34,172,0,55,536,16,61,10,223,53,0,146,4,1217,4904,26,3687,359
AM,98477,TABATINGA,23,409,423,1706,1592,2443,1,30,654,899,3,1772,34,1034,11,34,0,236,437,8,323,9,1663,553,0,1207,12,5715,24557,276,18842,1296
AM,98493,UARINI,0,342,46,154,61,2133,0,7,317,153,0,39,29,28,0,6,0,102,115,19,1,2,195,21,0,12,2,1771,6030,25,4259,52
AM,98515,TONANTINS,0,57,10,128,0,2279,0,0,176,169,0,260,47,50,7,78,0,312,125,0,6,80,17,8,0,552,0,1823,7062,54,5239,318
AP,6009,PRACUÚBA,67,122,224,168,56,270,0,3,0,24,5,24,70,182,9,96,0,0,1,0,50,26,6,190,0,11,405,328,2508,8,2180,38
AP,6017,AMAPÁ,43,446,817,182,211,230,0,6,0,230,35,72,185,205,7,103,0,1,5,0,230,48,20,258,3,37,854,978,5548,30,4570,76
AP,6025,PORTO GRANDE,162,464,778,608,666,596,1,11,0,142,137,94,278,744,128,335,0,4,29,0,183,103,60,1358,3,146,645,1603,10126,92,8523,176
AP,6033,CALÇOENE,79,230,741,317,235,396,0,0,0,80,50,95,59,476,44,159,0,0,41,0,160,605,18,129,2,31,732,1159,6371,46,5212,88
AP,6041,ITAUBAL,24,97,452,96,167,347,0,0,0,168,48,203,226,51,15,116,0,0,1,0,135,90,8,233,2,12,460,573,3760,4,3187,37
AP,6050,MACAPÁ,6690,14160,30310,6406,13256,13548,28,1746,286,14524,3916,7590,7982,9208,3643,13090,0,98,933,0,11485,4889,1189,14477,166,3224,9362,32283,243099,2898,210816,5013
AP,6068,CUTIAS,16,353,179,259,206,383,0,1,0,34,15,35,60,440,46,63,0,0,17,0,137,21,10,75,0,10,163,687,3482,8,2795,22
AP,6076,MAZAGÃO,58,298,1860,335,746,661,0,5,0,282,45,79,270,1756,188,544,0,8,4,0,179,397,14,548,1,51,637,1703,11675,38,9972,318
AP,6084,ÁGUA BRANCA DO AMAPARI,35,78,382,172,204,964,0,2,38,302,7,93,163,222,35,137,0,0,15,0,58,102,11,202,2,25,461,1010,5189,43,4179,73
AP,6092,OIAPOQUE,138,871,1860,227,694,913,0,2,0,186,14,182,275,509,52,354,0,0,123,0,645,1077,4,366,11,172,408,4963,15380,209,10417,191
AP,6106,SERRA DO NAVIO,64,115,351,136,125,778,0,2,2,78,5,110,36,121,9,114,0,0,21,0,22,12,9,19,6,25,175,665,3226,31,2561,48
AP,6114,FERREIRA GOMES,48,186,544,270,238,288,0,2,0,82,59,112,60,189,26,117,0,1,7,0,59,136,17,236,3,33,317,308,3599,29,3291,31
AP,6122,VITÓRIA DO JARI,25,219,638,341,291,255,0,2,1,213,4,62,357,160,15,363,0,0,3,0,86,289,8,2509,0,19,683,2338,9584,69,7246,135
AP,6130,LARANJAL DO JARI,151,866,2979,1209,3167,632,0,9,3,452,13,119,490,680,240,2264,0,1,23,0,647,1036,32,1302,2,159,2360,5116,25862,287,20746,303
AP,6157,SANTANA,1142,2387,8129,3487,6299,3411,5,141,9,1816,692,1049,1427,7074,2773,1946,0,471,209,0,1595,971,137,3065,19,1299,1894,7706,63992,680,56286,1144
AP,6173,TARTARUGALZINHO,77,343,477,178,126,621,0,1,2,101,21,48,111,406,9,135,0,1,5,0,98,150,4,266,0,10,2125,1119,6930,25,5811,112
BA,30007,LUÍS EDUARDO MAGALHÃES,199,1356,676,1042,4,433,0,44,178,124,0,206,109,3397,0,170,0,1398,1,12,299,385,58,688,12,5559,41,5246,26060,1524,20814,726
BA,30058,EUNÁPOLIS,775,4757,413,1932,23,835,1,121,49,3151,1,87,75,832,1,396,0,13,20,5159,490,147,606,229,151,621,21508,17826,68174,2141,50348,1861
BA,30660,IUIU,4,642,530,727,0,2447,0,0,1,13,0,6,22,15,2,12,0,1,0,0,1,2,349,0,0,87,2,2026,7836,107,5810,65
BA,30678,JABORANDI,0,399,60,1370,3,170,0,1371,0,73,0,4,3,76,0,24,0,3,0,0,16,153,3,560,1,123,0,1376,6884,257,5508,143
BA,30694,JUSSARI,12,298,16,657,0,342,0,0,77,233,0,17,2,248,0,3,0,1,2,5,21,12,202,128,1,357,14,1022,4430,61,3408,87
BA,30716,AMÉRICA DOURADA,2,45,225,1825,1,1751,0,6,2097,116,0,354,7,34,0,0,0,4,0,0,19,9,22,46,2,144,3,3506,11801,255,8295,180
BA,30732,ARATACA,5,18,686,288,0,47,0,0,508,71,0,8,64,87,2,8,0,0,1,0,10,24,1518,44,4,180,23,1301,5744,91,4443,79
BA,30759,BARRO ALTO,45,625,27,1088,1,2494,0,73,72,27,0,39,9,56,0,5,0,7,1,0,53,14,1133,67,2,37,2,1558,8596,294,7038,106
BA,30775,BARROCAS,41,306,92,2060,10,183,0,4,2234,180,0,511,12,739,0,3,0,4,0,5,39,6,692,41,0,65,2,2162,11042,267,8880,232
BA,30791,BURITIRAMA,2,65,114,1833,0,127,0,0,1,219,0,56,4,2858,0,0,0,2,0,1,9,22,3,1043,4,1178,0,4517,14132,90,9615,305
BA,30813,CAPELA DO ALTO ALEGRE,1,992,21,3248,10,33,1,4,13,28,0,17,18,847,0,2,0,0,0,6,6,109,21,25,2,78,0,1610,8400,254,6790,149
BA,30830,CAPIM GROSSO,11,1497,318,1281,2,1409,0,12,112,905,0,2112,7,303,0,33,0,1,2,15,176,76,194,3066,26,87,22,4842,19556,824,14714,409
BA,30856,CANUDOS,68,527,775,2962,3,1629,1,0,5,254,0,121,1,56,0,4,0,3,5,0,18,25,27,453,4,137,3,3121,11538,111,8417,187
BA,30872,DIAS D'ÁVILA,1316,1917,559,9875,335,1301,0,214,787,789,0,235,595,175,16,159,0,499,61,1845,1312,560,428,190,157,739,573,7383,38857,2078,31474,1193
BA,30899,FÁTIMA,12,1351,3690,691,7,76,0,1,1647,37,0,10,1,63,0,0,0,1,0,0,25,29,141,21,9,109,8,3512,13594,475,10082,170
BA,30910,FILADÉLFIA,19,46,1992,1248,3,207,0,1,37,404,0,2416,67,57,0,6,0,0,2,24,202,7,231,578,16,139,1,3529,13161,536,9632,189
BA,30937,GAVIÃO,3,180,630,1088,2,12,0,1,9,24,0,21,10,241,0,1,0,0,0,3,7,0,20,18,5,110,0,701,3743,97,3042,80
BA,30953,GUAJERU,9,811,83,945,0,56,0,249,5,289,0,10,0,226,0,19,0,0,1,0,0,6,880,2,0,31,0,2792,7242,151,4450,93
BA,30970,HELIÓPOLIS,3,24,681,863,0,152,0,0,227,128,0,3,28,849,0,9,0,0,0,2,35,32,6,29,5,2552,89,3266,10629,416,7363,248
BA,30996,JOÃO DOURADO,29,186,90,3281,7,434,0,16,586,112,0,3108,6,1145,0,4,0,2,15,2,164,19,31,219,1,530,8,4104,16446,506,12342,239
BA,33014,ABAÍRA,2,2687,39,235,0,27,0,38,5,2,0,932,0,45,0,0,0,0,11,0,10,33,10,79,2,35,0,1321,6504,208,5183,171
BA,33030,ABARÉ,3,2108,567,678,0,3831,0,4,0,91,0,146,0,10,0,3,0,0,0,3,145,2,6,7,1,259,1,1315,10782,143,9467,179
BA,33057,ACAJUTIBA,122,1493,60,1091,6,51,0,19,74,2080,0,15,16,563,0,23,0,3,3,7,35,83,69,27,3,54,605,1851,9735,355,7884,214
BA,33065,ADUSTINA,14,889,842,1977,0,590,0,0,11,45,0,16,3,1850,0,0,0,0,0,3,10,7,75,28,1,185,3,3041,11486,445,8445,183
BA,33073,ÁGUA FRIA,124,204,1876,1675,31,822,0,4,32,282,0,142,54,969,6,11,0,1,4,37,113,17,64,44,1,202,4,2022,10700,234,8678,375
BA,33090,ÉRICO CARDOSO,3,1806,21,865,0,129,0,19,11,40,0,271,3,1144,0,8,0,0,0,0,3,26,0,0,0,106,0,2907,8677,256,5770,81
BA,33111,AIQUARA,5,14,381,390,0,764,0,0,5,13,0,594,1,0,0,7,0,0,5,8,8,35,199,5,0,31,0,946,3989,78,3043,51
BA,33138,ALAGOINHAS,1417,557,1160,35569,157,1237,0,249,1852,2923,1,356,221,5439,33,155,0,82,66,751,1942,253,191,1171,84,6282,2877,19884,97745,3442,77861,2208
BA,33154,ALCOBAÇA,18,116,676,1099,3,5235,0,0,9,565,0,15,33,46,0,75,0,5,507,2,149,27,6,19,53,131,10,4699,15771,568,11072,294
BA,33170,ALMADINA,4,38,14,153,3,1258,0,0,1221,27,0,17,3,10,0,12,0,1,0,0,20,1,115,13,0,37,50,1172,4831,63,3659,68
BA,33197,AMARGOSA,433,716,138,7568,6,621,0,31,28,324,0,87,23,3590,3,50,0,12,14,27,236,45,38,382,8,399,16,4318,22339,693,18021,522
BA,33219,AMÉLIA RODRIGUES,511,375,192,2400,24,640,0,92,145,2206,0,481,311,1527,6,14,0,11,21,24,368,75,212,133,30,462,19,2321,15799,992,13478,543
BA,33235,ANAGÉ,3,74,1810,3158,0,545,0,22,11,21,0,30,10,2923,0,20,0,4,76,1,278,744,39,41,0,619,1,3688,16746,340,13058,339
BA,33251,ANDARAÍ,7,75,1287,3454,3,12,0,3,10,54,0,16,2,36,0,5,0,1,1,2,15,15,6,133,11,84,2,2892,9836,196,6944,177
BA,33260,ANDORINHA,19,31,50,3740,3,258,0,0,10,364,0,174,3,78,0,0,0,0,0,3,72,8,1899,640,10,244,15,2708,11840,274,9132,175
BA,33278,ANGICAL,13,18,1549,703,0,700,0,0,0,30,0,17,25,1194,0,7,0,0,0,0,50,1273,1,198,1,1785,15,2105,11235,214,9130,234
BA,33294,ANGUERA,65,90,310,307,3,2073,0,2,165,840,0,1233,6,42,1,3,0,8,1,9,28,21,24,66,2,17,2,1344,7899,261,6555,132
BA,33316,ANTAS,8,37,1647,1073,2,371,0,1,6,17,1,7,4,2776,0,1,0,0,2,2,41,5,8,37,1,195,6,1490,9180,242,7690,163
BA,33332,ANTÔNIO CARDOSO,41,995,48,861,7,83,0,9,183,2175,0,1251,10,145,5,6,0,1,27,5,24,373,98,95,4,72,2,1280,9298,291,8018,182
BA,33359,ANTÔNIO GONÇALVES,13,12,56,949,0,1502,0,1,0,225,0,38,138,852,0,9,0,0,1,7,27,26,616,29,3,49,0,1256,6864,140,5608,159
BA,33375,APORÁ,34,830,204,1819,5,158,0,2,33,790,0,20,13,1696,2,4,0,2,2,0,31,26,34,124,5,44,1281,3779,12760,323,8981,282
BA,33383,ARAÇÁS,62,32,1775,817,15,502,0,38,64,101,0,26,15,65,1,11,0,4,1,7,168,10,15,31,3,39,1969,2462,9706,330,7244,177
BA,33391,ARACATU,6,126,104,995,0,485,0,18,50,90,0,22,93,4075,0,9,0,0,4,6,18,539,8,13,0,179,0,2900,11333,207,8433,198
BA,33405,APUAREMA,8,15,1444,350,0,42,0,0,1,99,0,817,1,4,0,2,0,1,1,0,12,3,190,62,2,241,3,1375,5500,87,4125,69
BA,33413,ARACI,214,6971,9656,1994,8,1007,0,10,28,103,0,76,2,669,0,5,0,4,3,5,138,86,57,71,1,65,23,11326,36596,488,25270,423
BA,33430,ARAMARI,31,198,1841,1774,29,55,0,9,34,144,0,14,3,487,1,8,0,16,2,8,67,4,7,27,2,54,250,1047,7318,197,6271,167
BA,33456,ARATUÍPE,111,52,61,416,50,1472,0,23,81,135,0,57,5,1552,0,11,0,6,6,29,85,21,51,34,6,245,0,1314,6968,154,5654,186
BA,33472,AURELINO LEAL,33,90,2183,493,4,64,0,10,39,279,2,96,5,16,0,10,0,8,0,6,275,128,166,1429,0,143,7,3823,10670,151,6847,168
BA,33499,BAIANÓPOLIS,8,9,485,511,3,98,0,17,2,21,0,8,10,3485,0,55,0,2,0,0,41,27,2,892,0,1025,1,1833,9974,222,8141,247
BA,33510,BAIXA GRANDE,28,48,81,3481,3,714,0,8,25,1031,0,565,1789,50,0,1,0,3,2,29,81,37,120,66,3,383,10,3123,14140,550,11017,316
BA,33529,BANZAÊ,5,2511,281,820,3,65,0,0,9,81,0,18,1,1088,0,2,0,1,0,1,40,65,702,6,2,66,1,2376,9106,197,6730,94
BA,33537,BARRA,15,11127,380,2651,3,276,0,15,95,162,1,1680,21,178,0,21,0,4,3,9,40,133,26,1541,10,269,0,9640,32367,401,22727,411
BA,33553,BARRA DA ESTIVA,63,140,720,68,8,76,0,1616,1,50,0,22,7,1126,3,68,0,2,3,0,8,6261,18,21,2,594,0,3025,15730,472,12705,378
BA,33570,BARRA DO CHOÇA,150,5243,161,1513,1,369,0,12,11,291,1,41,821,1615,0,22,0,0,77,0,991,519,666,618,2,322,1,6681,24011,867,17330,550
BA,33596,BARRA DO MENDES,29,154,1393,215,0,542,0,109,186,18,0,2666,285,489,0,13,0,1,0,0,54,65,9,95,11,64,0,2972,10989,351,8017,262
BA,33618,BARRA DO ROCHA,7,59,126,868,2,979,1,6,13,117,0,62,0,25,0,1,0,2,0,3,23,23,104,37,0,31,2,1164,4205,63,3041,68
BA,33634,BARREIRAS,1218,472,862,3582,23,8170,1,120,195,758,1,135,493,11629,1,195,0,112,14,19,2443,800,154,5340,115,15472,703,17294,81283,3313,63989,1995
BA,33650,BARRO PRETO,10,14,27,148,3,1482,0,10,286,283,0,15,5,11,6,0,0,0,0,1,9,10,577,79,0,57,6,849,4757,177,3908,120
BA,33677,BELMONTE,134,1984,55,815,3,90,0,1,41,350,1,9,164,130,0,41,0,2,3,107,352,17,204,152,0,439,3164,3322,13663,464,10341,364
BA,33693,BELO CAMPO,48,343,46,1340,1,481,0,573,0,115,1,1641,10,2176,0,29,0,0,122,0,117,49,44,63,0,298,0,4489,13811,351,9322,211
BA,33715,BIRITINGA,82,920,189,1447,19,470,0,6,39,118,0,39,5,2750,0,7,0,4,1,13,25,51,45,94,2,199,1,1866,10462,349,8596,309
BA,33731,BOA NOVA,39,47,1574,718,0,1509,0,2,14,236,1,1142,3,44,0,10,0,0,1,4,140,48,39,14,2,544,7,4558,12712,265,8154,259
BA,33758,BOA VISTA DO TUPIM,5,86,2191,365,0,82,0,2,10,131,0,22,2,31,0,8,0,4,2,0,34,20,140,4151,5,218,1,2233,11614,181,9381,270
BA,33774,BOM JESUS DA LAPA,124,178,1064,2733,4,4281,0,86,36,649,1,136,29,502,2,165,0,10,10,14,188,14136,117,67,3,408,6,12674,42776,1001,30102,702
BA,33782,BOM JESUS DA SERRA,7,6,1321,120,1,454,0,0,38,8,0,12,3,1685,0,7,0,1,1,0,315,0,5,16,0,308,0,2530,7942,94,5412,143
BA,33790,BONINAL,5,15,28,2109,3,107,0,1571,9,46,1,156,1,17,0,15,0,0,0,0,273,122,21,99,0,429,0,2446,8759,227,6313,161
BA,33804,BONITO,6,641,2650,1493,0,284,0,0,6,38,0,46,2,44,0,17,0,0,2,3,16,15,268,28,1,346,0,2706,10445,361,7739,169
BA,33812,BOQUIRA,19,46,2962,1198,3,1155,0,987,32,569,0,759,6,267,2,42,0,12,4,0,48,122,42,27,1,152,0,3754,14411,431,10657,211
BA,33839,BOTUPORÃ,10,624,124,221,0,1974,0,28,40,23,0,1350,3,226,0,1,0,0,0,0,4,41,4,3,2,118,0,2686,8765,248,6079,120
BA,33855,BREJÕES,15,4343,67,231,0,144,0,16,24,77,1,33,7,1044,1,18,0,4,0,5,69,13,27,143,33,192,2,3471,11391,256,7920,179
BA,33871,BREJOLÂNDIA,2,157,67,435,0,973,0,3,0,14,0,2,6,1724,0,24,0,3,2,1,20,27,5,328,0,589,0,1601,7205,277,5604,133
BA,33898,BROTAS DE MACAÚBAS,0,1977,39,2540,0,61,0,26,68,8,1,302,5,35,0,1,0,1,1,0,7,136,7,14,3,49,0,1781,8182,146,6401,140
BA,33910,BRUMADO,121,578,9332,865,10,12302,0,788,59,560,1,90,35,545,7,239,0,10,19,395,151,491,150,120,8,1560,3,5894,41554,2030,35660,1221
BA,33936,BUERAREMA,2089,104,591,1844,2,359,0,6,242,477,1,45,23,457,11,24,0,3,3,15,61,30,270,241,12,161,1163,2532,12678,272,10146,267
BA,33952,CAATIBA,23,395,20,61,0,1334,0,2,3,25,0,10,6,1682,0,5,0,0,19,0,27,13,123,3,0,30,3,2090,6835,111,4745,114
BA,33960,CABACEIRAS DO PARAGUAÇU,49,2121,78,600,14,72,1,5,65,1016,0,41,17,2236,4,3,0,13,6,202,41,15,39,19,4,632,31,3603,12558,389,8955,251
BA,33979,CACHOEIRA,421,366,472,1763,55,466,0,5475,2222,313,0,217,60,240,8,35,0,30,23,124,328,112,1520,90,44,602,25,3244,21657,988,18413,529
BA,33995,CACULÉ,1,882,196,1927,7,530,0,897,5,176,0,182,14,49,0,70,0,0,30,3,127,97,4176,19,2,152,0,2977,14538,511,11561,306
BA,34010,CAEM,11,85,39,406,1,1570,0,0,35,225,0,254,2,7,10,13,0,0,0,7,167,33,774,1267,1,36,0,2315,8591,180,6276,191
BA,34029,CAETANOS,3,8,2781,535,1,503,0,3,5,9,0,0,0,270,0,1,0,0,3,0,48,23,6,5,0,121,0,2815,8440,155,5625,149
BA,34037,CAETITÉ,99,4821,6334,3352,5,1883,0,28,14,402,1,189,440,51,0,71,0,2,19,6,183,226,92,123,8,2228,6,7037,33642,1292,26605,1059
BA,34053,CAFARNAUM,8,72,3008,1247,0,359,1,60,197,904,0,44,0,341,0,32,0,4,0,0,18,16,24,37,3,264,0,3550,12187,445,8637,165
BA,34070,CAIRU,92,73,55,1416,74,102,0,19,17,1285,1,387,85,1855,0,5,0,5,0,33,58,148,71,382,6,64,3,1515,9045,310,7530,200
BA,34096,CALDEIRÃO GRANDE,1,31,21,481,0,1044,0,1,5,24,0,733,8,15,0,1,0,1,0,6,22,2,97,1879,0,62,0,1378,6927,109,5549,162
BA,34118,CAMACAN,143,83,131,3919,1,641,0,9,529,273,0,109,44,2494,3,58,0,1,94,21,387,88,359,166,1,1128,80,3786,17365,555,13579,368
BA,34134,CAMAÇARI,4752,445,1965,32976,339,11758,0,941,4611,5192,4,611,602,873,21,702,0,238,191,538,5030,906,10501,2521,593,2454,993,20632,134108,7963,113476,5275
BA,34150,CAMAMU,49,3383,112,4711,23,244,0,13,223,1009,0,494,51,662,0,41,0,399,19,3,361,34,196,356,26,492,9,7153,23298,491,16145,424
BA,34177,CAMPO ALEGRE DE LOURDES,37,43,241,3860,4,2733,0,0,76,45,0,1895,5,2,0,0,0,1,6,0,856,107,3,483,115,53,0,6442,19842,245,13400,328
BA,34193,CAMPO FORMOSO,49,120,623,2036,4,119,0,12,53,350,0,8245,462,252,0,20,0,2,5,15,77,40,17309,78,4,331,20,9008,44322,1265,35314,750
BA,34215,CANÁPOLIS,1,159,923,1484,0,1155,0,1,1,25,0,411,0,113,2,16,0,4,0,0,6,7,0,4,0,11,0,1227,6971,362,5744,133
BA,34231,CANARANA,49,2455,777,2616,1,2309,0,146,160,182,0,630,9,115,0,6,0,29,0,0,31,20,694,36,5,81,0,2802,15163,378,12361,186
BA,34258,CANAVIEIRAS,156,69,127,1471,23,5048,0,12,56,2634,0,75,17,1648,1,132,0,1,32,35,167,62,488,460,0,844,351,8966,25994,529,17028,696
BA,34274,CANDEAL,86,50,76,817,5,829,0,17,64,274,0,739,5,510,0,4,0,9,256,35,62,9,12,404,1,36,1,837,6227,222,5390,129
BA,34290,CANDEIAS,1156,136,8130,4687,165,4144,0,344,359,687,1,426,115,8369,41,239,0,318,161,127,5929,279,92,192,304,358,31,8537,54250,3024,45713,1376
BA,34312,CANDIBA,1,1397,754,1095,1,2451,0,1,1,36,0,14,68,7,0,18,0,0,0,0,8,10,31,5,1,247,0,1445,9338,453,7893,186
BA,34339,CÂNDIDO SALES,62,1036,2723,880,0,142,0,82,11,426,0,13,3,1992,0,22,0,0,36,3,417,73,46,1801,7,1241,0,7132,21010,632,13878,329
