SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
ES,56049,IRUPI,0,0,0,0,0,5188,0,0,0,0,0,4571,0,0,0,0,0,0,0,0,0,0,922,443,0,0,1967,8721,1160,6754,1224
ES,56057,ALFREDO CHAVES,0,0,0,0,0,6681,0,0,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,2520,1080,0,0,1755,10928,2477,9173,1628
ES,56065,ALTO RIO NOVO,0,0,0,0,0,3654,0,0,0,0,0,2916,0,0,0,0,0,0,0,0,0,0,571,658,0,0,1039,5588,528,4549,771
ES,56073,ANCHIETA,0,0,0,0,0,10340,0,0,0,0,0,9819,0,0,0,0,0,0,0,0,0,0,3445,1853,0,0,2850,18423,3338,15573,2351
ES,56081,VILA PAVÃO,0,0,0,0,0,5202,0,0,0,0,0,3586,0,0,0,0,0,0,0,0,0,0,962,926,0,0,890,6948,749,6058,691
ES,56090,APIACÁ,0,0,0,0,0,3541,0,0,0,0,0,2980,0,0,0,0,0,0,0,0,0,0,1202,254,0,0,1625,6413,693,4788,906
ES,56103,MARECHAL FLORIANO,0,0,0,0,0,7377,0,0,0,0,0,5829,0,0,0,0,0,0,0,0,0,0,2303,887,0,0,2262,12491,2437,10229,1625
ES,56111,ARACRUZ,0,0,0,0,0,37048,0,0,0,0,0,33790,0,0,0,0,0,0,0,0,0,0,6913,5309,0,0,9623,58420,7006,48797,7528
ES,56120,MARATAÍZES,0,0,0,0,0,14366,0,0,0,0,0,13129,0,0,0,0,0,0,0,0,0,0,4404,1452,0,0,5639,24937,2706,19298,2539
ES,56138,ATÍLIO VIVÁCQUA,0,0,0,0,0,5421,0,0,0,0,0,4483,0,0,0,0,0,0,0,0,0,0,1076,768,0,0,1172,7974,918,6802,938
ES,56146,BREJETUBA,0,0,0,0,0,5236,0,0,0,0,0,4129,0,0,0,0,0,0,0,0,0,0,1218,614,0,0,2218,8938,1015,6720,1228
ES,56154,BAIXO GUANDU,0,0,0,0,0,15301,0,0,0,0,0,13121,0,0,0,0,0,0,0,0,0,0,2033,2220,0,0,5243,24101,2346,18858,2695
ES,56162,SÃO ROQUE DO CANAÃ,0,0,0,0,0,5705,0,0,0,0,0,2947,0,0,0,0,0,0,0,0,0,0,2560,804,0,0,1738,9139,1589,7401,1197
ES,56170,BARRA DE SÃO FRANCISCO,0,0,0,0,0,19274,0,0,0,0,0,15812,0,0,0,0,0,0,0,0,0,0,2925,3944,0,0,7821,32005,2807,24184,3606
ES,56189,SOORETAMA,0,0,0,0,0,9650,0,0,0,0,0,8794,0,0,0,0,0,0,0,0,0,0,2530,651,0,0,3890,17099,2489,13209,2304
ES,56197,BOA ESPERANÇA,0,0,0,0,0,7386,0,0,0,0,0,5341,0,0,0,0,0,0,0,0,0,0,1003,1249,0,0,3188,11976,1237,8788,1360
ES,56200,PONTO BELO,0,0,0,0,0,3757,0,0,0,0,0,2858,0,0,0,0,0,0,0,0,0,0,1053,431,0,0,1167,5890,505,4723,842
ES,56219,BOM JESUS DO NORTE,0,0,0,0,0,4123,0,0,0,0,0,3633,0,0,0,0,0,0,0,0,0,0,1473,528,0,0,1818,8232,1424,6414,1647
ES,56227,VILA VALÉRIO,0,0,0,0,0,8320,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,2560,1020,0,0,2026,11565,1086,9539,1092
ES,56235,CACHOEIRO DE ITAPEMIRIM,0,0,0,0,0,82909,0,0,0,0,0,58602,0,0,0,0,0,0,0,0,0,0,21686,16270,0,0,20734,127743,20277,107009,14274
ES,56251,CARIACICA,0,0,0,0,0,158522,0,0,0,0,0,145070,0,0,0,0,0,0,0,0,0,0,24679,24463,0,0,33494,237231,26979,203737,27761
ES,56278,CASTELO,0,0,0,0,0,16186,0,0,0,0,0,11081,0,0,0,0,0,0,0,0,0,0,3779,5098,0,0,2585,25259,5388,22674,3816
ES,56294,COLATINA,0,0,0,0,0,52406,0,0,0,0,0,39913,0,0,0,0,0,0,0,0,0,0,10104,10399,0,0,14275,82171,12627,67896,10343
ES,56308,GOVERNADOR LINDENBERG,0,0,0,0,0,5830,0,0,0,0,0,3234,0,0,0,0,0,0,0,0,0,0,1414,1601,0,0,1623,8705,1086,7082,999
ES,56316,CONCEIÇÃO DA BARRA,0,0,0,0,0,12263,0,0,0,0,0,10913,0,0,0,0,0,0,0,0,0,0,1473,1024,0,0,6100,21442,1963,15342,3048
ES,56332,CONCEIÇÃO DO CASTELO,0,0,0,0,0,5206,0,0,0,0,0,3885,0,0,0,0,0,0,0,0,0,0,1515,735,0,0,1408,8587,1572,7179,1445
ES,56359,DIVINO DE SÃO LOURENÇO,0,0,0,0,0,2185,0,0,0,0,0,2041,0,0,0,0,0,0,0,0,0,0,636,219,0,0,897,3947,477,3050,542
ES,56375,DOMINGOS MARTINS,0,0,0,0,0,16131,0,0,0,0,0,12342,0,0,0,0,0,0,0,0,0,0,4808,1913,0,0,4598,26574,5428,21976,3330
ES,56391,DORES DO RIO PRETO,0,0,0,0,0,3585,0,0,0,0,0,2989,0,0,0,0,0,0,0,0,0,0,869,221,0,0,1327,6138,886,4811,1072
ES,56413,ECOPORANGA,0,0,0,0,0,10570,0,0,0,0,0,9284,0,0,0,0,0,0,0,0,0,0,2036,1032,0,0,3040,16312,1119,13272,2503
ES,56430,FUNDÃO,0,0,0,0,0,8188,0,0,0,0,0,7184,0,0,0,0,0,0,0,0,0,0,1556,1152,0,0,1967,12654,1658,10687,1636
ES,56456,GUAÇUÍ,0,0,0,0,0,12082,0,0,0,0,0,9800,0,0,0,0,0,0,0,0,0,0,2045,2106,0,0,4790,21067,3235,16277,3286
ES,56472,GUARAPARI,0,0,0,0,0,43536,0,0,0,0,0,40963,0,0,0,0,0,0,0,0,0,0,12434,6608,0,0,15358,78439,11862,63081,10759
ES,56499,IBIRAÇU,0,0,0,0,0,5141,0,0,0,0,0,4053,0,0,0,0,0,0,0,0,0,0,1242,1377,0,0,1538,9053,1399,7515,1818
ES,56502,IBITIRAMA,0,0,0,0,0,4212,0,0,0,0,0,3898,0,0,0,0,0,0,0,0,0,0,506,267,0,0,1840,7281,979,5441,1020
ES,56510,ICONHA,0,0,0,0,0,6042,0,0,0,0,0,3256,0,0,0,0,0,0,0,0,0,0,3595,792,0,0,962,9699,2219,8737,1570
ES,56537,ITAGUAÇU,0,0,0,0,0,7160,0,0,0,0,0,5114,0,0,0,0,0,0,0,0,0,0,2126,1109,0,0,2776,12486,2274,9710,1637
ES,56553,ITAPEMIRIM,0,0,0,0,0,13391,0,0,0,0,0,14735,0,0,0,0,0,0,0,0,0,0,4732,1559,0,0,5384,25307,2736,19923,2693
ES,56570,ITARANA,0,0,0,0,0,5863,0,0,0,0,0,4048,0,0,0,0,0,0,0,0,0,0,2169,830,0,0,1754,9545,1383,7791,1289
ES,56596,IÚNA,0,0,0,0,0,12245,0,0,0,0,0,10550,0,0,0,0,0,0,0,0,0,0,2412,1454,0,0,4624,20740,2825,16116,2746
ES,56618,JERÔNIMO MONTEIRO,0,0,0,0,0,5670,0,0,0,0,0,4447,0,0,0,0,0,0,0,0,0,0,1260,885,0,0,1013,8460,1174,7447,1458
ES,56626,JOÃO NEIVA,0,0,0,0,0,8150,0,0,0,0,0,6118,0,0,0,0,0,0,0,0,0,0,1819,1467,0,0,2154,13021,2088,10867,2092
ES,56634,LINHARES,0,0,0,0,0,58671,0,0,0,0,0,49969,0,0,0,0,0,0,0,0,0,0,15342,9471,0,0,18819,98564,13726,79745,12311
ES,56650,MANTENÓPOLIS,0,0,0,0,0,5575,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,0,0,1093,627,0,0,1834,9690,1091,7856,1774
ES,56677,MIMOSO DO SUL,0,0,0,0,0,12517,0,0,0,0,0,10808,0,0,0,0,0,0,0,0,0,0,2955,981,0,0,4620,21555,3226,16935,3383
ES,56693,MONTANHA,0,0,0,0,0,7983,0,0,0,0,0,6443,0,0,0,0,0,0,0,0,0,0,864,1413,0,0,2459,12388,1375,9929,1780
ES,56715,MUCURICI,0,0,0,0,0,3027,0,0,0,0,0,2483,0,0,0,0,0,0,0,0,0,0,550,461,0,0,1175,4927,317,3752,666
ES,56731,MUNIZ FREIRE,0,0,0,0,0,8451,0,0,0,0,0,4826,0,0,0,0,0,0,0,0,0,0,2462,1983,0,0,3526,14753,2412,11227,2320
ES,56758,MUQUI,0,0,0,0,0,6241,0,0,0,0,0,5155,0,0,0,0,0,0,0,0,0,0,2048,1194,0,0,1069,10126,1950,9057,1526
ES,56774,NOVA VENÉCIA,0,0,0,0,0,22442,0,0,0,0,0,14048,0,0,0,0,0,0,0,0,0,0,4439,5132,0,0,6975,34003,4208,27028,3787
ES,56790,PANCAS,0,0,0,0,0,9964,0,0,0,0,0,8033,0,0,0,0,0,0,0,0,0,0,1821,980,0,0,3818,15673,1288,11855,1624
ES,56812,PINHEIROS,0,0,0,0,0,10494,0,0,0,0,0,9484,0,0,0,0,0,0,0,0,0,0,1246,1308,0,0,2579,15492,1322,12913,1972
ES,56839,PIÚMA,0,0,0,0,0,6681,0,0,0,0,0,6069,0,0,0,0,0,0,0,0,0,0,2083,1257,0,0,2699,12511,1947,9812,1587
ES,56855,PRESIDENTE KENNEDY,0,0,0,0,0,5470,0,0,0,0,0,4046,0,0,0,0,0,0,0,0,0,0,2491,245,0,0,1378,8654,1094,7276,1206
ES,56871,RIO NOVO DO SUL,0,0,0,0,0,5888,0,0,0,0,0,4335,0,0,0,0,0,0,0,0,0,0,2021,807,0,0,1876,9911,1817,8035,1202
ES,56898,SANTA LEOPOLDINA,0,0,0,0,0,6369,0,0,0,0,0,5352,0,0,0,0,0,0,0,0,0,0,1643,709,0,0,1898,10153,1420,8255,1017
ES,56910,SANTA TERESA,0,0,0,0,0,10662,0,0,0,0,0,7135,0,0,0,0,0,0,0,0,0,0,4478,1174,0,0,3538,18336,3330,14798,2817
ES,56936,SÃO GABRIEL DA PALHA,0,0,0,0,0,15703,0,0,0,0,0,12037,0,0,0,0,0,0,0,0,0,0,2790,2675,0,0,4406,23585,2772,19179,2381
ES,56952,SÃO JOSÉ DO CALÇADO,0,0,0,0,0,4283,0,0,0,0,0,4205,0,0,0,0,0,0,0,0,0,0,1865,631,0,0,1306,8342,1414,7036,1674
ES,56979,SÃO MATEUS,0,0,0,0,0,47089,0,0,0,0,0,41687,0,0,0,0,0,0,0,0,0,0,5766,5660,0,0,14536,71060,6373,56524,6473
ES,56995,SERRA,0,0,0,0,0,166081,0,0,0,0,0,158943,0,0,0,0,0,0,0,0,0,0,27405,25953,0,0,38576,259239,30702,220663,32242
ES,57010,VIANA,0,0,0,0,0,25980,0,0,0,0,0,22444,0,0,0,0,0,0,0,0,0,0,4375,4062,0,0,2357,34911,4197,32554,4050
ES,57037,VILA VELHA,0,0,0,0,0,171178,0,0,0,0,0,136190,0,0,0,0,0,0,0,0,0,0,48084,42653,0,0,43987,283000,40131,239013,39790
ES,57053,VITÓRIA,0,0,0,0,0,138240,0,0,0,0,0,104338,0,0,0,0,0,0,0,0,0,0,56938,42201,0,0,41861,250714,37042,208853,38947
ES,57070,MARILÂNDIA,0,0,0,0,0,6317,0,0,0,0,0,3615,0,0,0,0,0,0,0,0,0,0,2263,937,0,0,1386,9489,1788,8103,1286
ES,57096,IBATIBA,0,0,0,0,0,10255,0,0,0,0,0,7856,0,0,0,0,0,0,0,0,0,0,2762,1101,0,0,3692,16941,2138,13249,2386
ES,57118,RIO BANANAL,0,0,0,0,0,8598,0,0,0,0,0,5633,0,0,0,0,0,0,0,0,0,0,2069,2096,0,0,2912,14001,2134,11089,1648
ES,57134,JAGUARÉ,0,0,0,0,0,12101,0,0,0,0,0,9447,0,0,0,0,0,0,0,0,0,0,1779,1940,0,0,3576,18619,2812,15043,2007
ES,57150,PEDRO CANÁRIO,0,0,0,0,0,9712,0,0,0,0,0,8427,0,0,0,0,0,0,0,0,0,0,2501,843,0,0,4577,17431,1689,12854,2536
ES,57916,LARANJA DA TERRA,0,0,0,0,0,5970,0,0,0,0,0,5049,0,0,0,0,0,0,0,0,0,0,1415,228,0,0,1603,9183,1295,7580,1203
ES,57932,SANTA MARIA DE JETIBÁ,0,0,0,0,0,17166,0,0,0,0,0,14985,0,0,0,0,0,0,0,0,0,0,4511,829,0,0,2654,24280,3401,21626,2360
ES,57959,VARGEM ALTA,0,0,0,0,0,8951,0,0,0,0,0,4822,0,0,0,0,0,0,0,0,0,0,2127,2587,0,0,2523,13809,2294,11286,1791
ES,57975,VENDA NOVA DO IMIGRANTE,0,0,0,0,0,9179,0,0,0,0,0,5821,0,0,0,0,0,0,0,0,0,0,3462,1448,0,0,2689,15204,2805,12515,2315
ES,57991,ÁGUIA BRANCA,0,0,0,0,0,5349,0,0,0,0,0,2861,0,0,0,0,0,0,0,0,0,0,1386,1587,0,0,977,7289,656,6312,785
GO,92010,ABADIÂNIA,0,368,0,1419,0,0,7,0,0,0,3,0,0,5329,0,0,0,0,0,0,0,0,4588,21,0,0,2142,9705,1126,7563,2386
GO,92029,BONFINÓPOLIS,0,360,0,954,0,0,2,0,0,0,6,0,0,3402,0,0,0,0,0,0,0,0,2866,52,0,0,647,5383,446,4736,1480
GO,92037,ÁGUA LIMPA,0,65,0,436,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,0,0,0,0,1057,6,0,0,250,1995,131,1745,638
GO,92053,ALEXÂNIA,0,1490,0,2660,0,0,14,0,0,0,8,0,0,7830,0,0,0,0,0,0,0,0,6989,40,0,0,1500,14333,2188,12833,4933
GO,92061,CAMPOS VERDES,0,216,0,1309,0,0,1,0,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,1731,4,0,0,1112,4637,180,3525,1845
GO,92096,ALOÂNDIA,0,51,0,728,0,0,1,0,0,0,1,0,0,691,0,0,0,0,0,0,0,0,647,4,0,0,269,1867,131,1598,955
GO,92100,CEZARINA,0,446,0,1307,0,0,5,0,0,0,8,0,0,4234,0,0,0,0,0,0,0,0,3381,45,0,0,1411,7403,821,5992,1839
GO,92118,ALTO PARAÍSO DE GOIÁS,0,684,0,504,0,0,7,0,0,0,5,0,0,2261,0,0,0,0,0,0,0,0,2201,25,0,0,1484,5023,444,3539,1160
GO,92126,COLINAS DO SUL,0,270,0,799,0,0,1,0,0,0,1,0,0,1167,0,0,0,0,0,0,0,0,1021,2,0,0,812,3066,143,2254,1157
GO,92150,ALVORADA DO NORTE,0,345,0,1390,0,0,1,0,0,0,0,0,0,2654,0,0,0,0,0,0,0,0,2389,9,0,0,1174,5834,487,4660,2170
GO,92169,MORRO AGUDO DE GOIÁS,0,101,0,898,0,0,0,0,0,0,0,0,0,1561,0,0,0,0,0,0,0,0,749,4,0,0,251,2181,112,1930,448
GO,92177,AMORINÓPOLIS,0,211,0,1092,0,0,15,0,0,0,2,0,0,1942,0,0,0,0,0,0,0,0,1335,0,0,0,570,3534,205,2964,1144
GO,92207,EDEALINA,0,180,0,826,0,0,2,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,1404,7,0,0,556,3360,325,2804,1299
GO,92215,ANÁPOLIS,0,20026,0,43837,0,0,324,0,0,0,180,0,0,133493,0,0,0,0,0,0,0,0,92000,2774,0,0,39925,230076,33324,190151,60557
GO,92223,FAINA,0,384,0,1757,0,0,5,0,0,0,1,0,0,2739,0,0,0,0,0,0,0,0,2193,24,0,0,1338,6111,443,4773,2078
GO,92231,ANHANGÜERA,0,47,0,284,0,0,1,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,345,4,0,0,123,929,31,806,463
GO,92258,ANICUNS,0,2674,0,2996,0,0,5,0,0,0,5,0,0,9580,0,0,0,0,0,0,0,0,5959,62,0,0,3211,16381,1659,13170,3741
GO,92266,GOUVELÂNDIA,0,329,0,912,0,0,0,0,0,0,1,0,0,1595,0,0,0,0,0,0,0,0,1424,0,0,0,510,3487,340,2977,1404
GO,92274,APARECIDA DE GOIÂNIA,0,24569,0,58412,0,0,649,0,0,0,1275,0,0,144762,0,0,0,0,0,0,0,0,81466,4366,0,0,40556,251177,32122,210621,78209
GO,92282,ITAGUARI,0,124,0,1379,0,0,5,0,0,0,0,0,0,1903,0,0,0,0,0,0,0,0,1500,10,0,0,615,4010,403,3395,1482
GO,92290,APORÉ,0,427,0,195,0,0,0,0,0,0,1,0,0,1319,0,0,0,0,0,0,0,0,1608,1,0,0,921,3158,286,2237,664
GO,92312,ARAÇU,0,108,0,814,0,0,28,0,0,0,6,0,0,2485,0,0,0,0,0,0,0,0,1587,28,0,0,545,3980,417,3435,1413
GO,92320,MATRINCHÃ,0,90,0,1163,0,0,1,0,0,0,3,0,0,2436,0,0,0,0,0,0,0,0,1448,2,0,0,885,3799,122,2914,586
GO,92339,ARAGARÇAS,0,710,0,4248,0,0,7,0,0,0,11,0,0,5470,0,0,0,0,0,0,0,0,4270,65,0,0,3106,13506,1533,10400,4687
GO,92347,MIMOSO DE GOIÁS,0,124,0,473,0,0,2,0,0,0,1,0,0,1441,0,0,0,0,0,0,0,0,1077,4,0,0,456,2348,162,1892,536
GO,92355,ARAGOIÂNIA,0,410,0,2217,0,0,11,0,0,0,17,0,0,3216,0,0,0,0,0,0,0,0,1971,44,0,0,923,6335,520,5412,2485
GO,92363,MONTIVIDIU,0,1856,0,1341,0,0,0,0,0,0,0,0,0,3788,0,0,0,0,0,0,0,0,2511,9,0,0,1442,7734,945,6292,2251
GO,92444,NOVO PLANALTO,0,597,0,1178,0,0,0,0,0,0,1,0,0,966,0,0,0,0,0,0,0,0,743,2,0,0,521,2876,229,2355,1060
GO,92460,PALESTINA DE GOIÁS,0,167,0,1332,0,0,1,0,0,0,0,0,0,2129,0,0,0,0,0,0,0,0,1026,0,0,0,696,3455,169,2759,716
GO,92495,ARUANÃ,0,143,0,580,0,0,3,0,0,0,0,0,0,2792,0,0,0,0,0,0,0,0,2796,5,0,0,912,4646,212,3734,949
GO,92517,AURILÂNDIA,0,805,0,918,0,0,26,0,0,0,6,0,0,1471,0,0,0,0,0,0,0,0,853,5,0,0,464,3059,380,2595,960
GO,92550,AVELINÓPOLIS,0,153,0,587,0,0,2,0,0,0,2,0,0,1874,0,0,0,0,0,0,0,0,1458,20,0,0,447,2960,178,2513,777
GO,92568,SANTA FÉ DE GOIÁS,0,282,0,1139,0,0,1,0,0,0,0,0,0,1833,0,0,0,0,0,0,0,0,1433,1,0,0,1057,4288,323,3231,1506
GO,92614,BALIZA,0,237,0,1006,0,0,3,0,0,0,1,0,0,749,0,0,0,0,0,0,0,0,711,7,0,0,535,2556,142,2021,1231
GO,92622,SÃO JOÃO DA PARAÚNA,0,100,0,443,0,0,0,0,0,0,1,0,0,879,0,0,0,0,0,0,0,0,745,11,0,0,397,1880,154,1483,648
GO,92630,BARRO ALTO,0,347,0,1407,0,0,2,0,0,0,1,0,0,3145,0,0,0,0,0,0,0,0,2678,16,0,0,999,6077,632,5078,2015
GO,92649,SÃO LUIZ DO NORTE,0,372,0,1114,0,0,0,0,0,0,0,0,0,1726,0,0,0,0,0,0,0,0,1248,3,0,0,831,4000,450,3169,1538
GO,92657,BELA VISTA DE GOIÁS,0,939,0,3360,0,0,31,0,0,0,10,0,0,10025,0,0,0,0,0,0,0,0,7576,138,0,0,3294,17474,1931,14180,4569
GO,92665,SÃO MIGUEL DO PASSA QUATRO,0,215,0,903,0,0,1,0,0,0,1,0,0,1719,0,0,0,0,0,0,0,0,1348,25,0,0,559,3361,301,2802,1138
GO,92673,BOM JARDIM DE GOIÁS,0,174,0,2079,0,0,3,0,0,0,0,0,0,2733,0,0,0,0,0,0,0,0,2646,7,0,0,1012,6450,436,5438,2823
GO,92690,BOM JESUS DE GOIÁS,0,737,0,1438,0,0,8,0,0,0,4,0,0,8106,0,0,0,0,0,0,0,0,7384,12,0,0,3021,14730,2486,11709,3347
GO,92703,SENADOR CANEDO,0,13440,0,9408,0,0,71,0,0,0,55,0,0,28958,0,0,0,0,0,0,0,0,15967,848,0,0,8471,51419,6761,42948,12833
GO,92711,BRAZABRANTES,0,159,0,731,0,0,3,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,955,19,0,0,335,2493,258,2158,944
GO,92720,SIMOLÂNDIA,0,411,0,1363,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,2011,4,0,0,1350,5496,327,4146,2087
GO,92754,BRITÂNIA,0,160,0,1479,0,0,0,0,0,0,1,0,0,1887,0,0,0,0,0,0,0,0,1425,9,0,0,938,4478,306,3540,1855
GO,92762,TERESINA DE GOIÁS,0,69,0,531,0,0,1,0,0,0,11,0,0,989,0,0,0,0,0,0,0,0,934,2,0,0,746,2447,80,1701,806
GO,92770,BURITI ALEGRE,0,429,0,1135,0,0,0,0,0,0,14,0,0,3914,0,0,0,0,0,0,0,0,3485,13,0,0,956,6905,938,5949,2107
GO,92789,TROMBAS,0,425,0,791,0,0,0,0,0,0,2,0,0,1288,0,0,0,0,0,0,0,0,1023,0,0,0,570,2889,163,2319,1084
GO,92797,CABECEIRAS,0,1962,0,621,0,0,4,0,0,0,10,0,0,2633,0,0,0,0,0,0,0,0,3102,14,0,0,748,5364,587,4616,1195
GO,92800,TURVELÂNDIA,0,278,0,1393,0,0,2,0,0,0,1,0,0,1346,0,0,0,0,0,0,0,0,1183,0,0,0,1085,4207,202,3122,1885
GO,92819,CACHOEIRA ALTA,0,1300,0,1512,0,0,7,0,0,0,2,0,0,2197,0,0,0,0,0,0,0,0,2090,30,0,0,1564,6616,895,5052,2325
GO,92827,RIO QUENTE,0,250,0,524,0,0,1,0,0,0,2,0,0,1707,0,0,0,0,0,0,0,0,1245,12,0,0,518,2853,275,2335,701
GO,92835,CACHOEIRA DE GOIÁS,0,88,0,226,0,0,5,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,755,1,0,0,302,1518,121,1216,317
GO,92851,CAÇU,0,957,0,2092,0,0,7,0,0,0,7,0,0,3600,0,0,0,0,0,0,0,0,3262,46,0,0,1303,8282,823,6979,3319
GO,92860,GUARINOS,0,42,0,266,0,0,4,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,1095,2,0,0,271,1889,140,1618,550
GO,92878,CAIAPÔNIA,0,1590,0,3689,0,0,8,0,0,0,4,0,0,5230,0,0,0,0,0,0,0,0,2910,58,0,0,2328,11701,1010,9373,4502
GO,92886,COCALZINHO DE GOIÁS,0,898,0,2405,0,0,5,0,0,0,5,0,0,5269,0,0,0,0,0,0,0,0,4169,21,0,0,2544,11993,1936,9449,4501
GO,92894,CALDAS NOVAS,0,3172,0,5634,0,0,27,0,0,0,31,0,0,27355,0,0,0,0,0,0,0,0,23605,257,0,0,9574,48203,6015,38629,12029
GO,92908,SANTO ANTÔNIO DE GOIÁS,0,376,0,947,0,0,2,0,0,0,3,0,0,2114,0,0,0,0,0,0,0,0,1221,44,0,0,477,3560,345,3083,1160
GO,92916,CAMPESTRE DE GOIÁS,0,101,0,830,0,0,2,0,0,0,2,0,0,1811,0,0,0,0,0,0,0,0,1362,36,0,0,598,3281,215,2683,1025
GO,92924,CHAPADÃO DO CÉU,0,447,0,882,0,0,1,0,0,0,4,0,0,2248,0,0,0,0,0,0,0,0,1929,4,0,0,1056,4927,755,3871,1529
GO,92932,CAMPINORTE,0,756,0,1762,0,0,4,0,0,0,4,0,0,3784,0,0,0,0,0,0,0,0,3298,24,0,0,1784,8060,838,6276,2306
GO,92940,ALTO HORIZONTE,0,68,0,896,0,0,0,0,0,0,0,0,0,1814,0,0,0,0,0,0,0,0,1718,0,0,0,672,3627,231,2955,1206
GO,92959,CAMPO ALEGRE DE GOIÁS,0,250,0,1277,0,0,3,0,0,0,0,0,0,1883,0,0,0,0,0,0,0,0,1566,1,0,0,631,4247,312,3616,1990
GO,92967,CASTELÂNDIA,0,369,0,1089,0,0,1,0,0,0,0,0,0,1456,0,0,0,0,0,0,0,0,1054,0,0,0,893,3613,211,2720,1267
GO,92975,CAMPOS BELOS,0,682,0,3036,0,0,1,0,0,0,4,0,0,6492,0,0,0,0,0,0,0,0,5341,11,0,0,4058,14539,899,10481,4714
GO,92983,JESÚPOLIS,0,1018,0,204,0,0,0,0,0,0,0,0,0,1407,0,0,0,0,0,0,0,0,673,15,0,0,400,2177,203,1777,484
GO,92991,CARMO DO RIO VERDE,0,398,0,976,0,0,4,0,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,3425,11,0,0,882,6395,862,5513,1769
GO,93009,APARECIDA DO RIO DOCE,0,776,0,561,0,0,1,0,0,0,5,0,0,1099,0,0,0,0,0,0,0,0,706,2,0,0,372,2401,209,2029,767
GO,93017,CATALÃO,0,1966,0,14856,0,0,91,0,0,0,58,0,0,26101,0,0,0,0,0,0,0,0,15847,313,0,0,9110,59338,8060,50228,33700
GO,93025,CIDADE OCIDENTAL,0,3099,0,4983,0,0,33,0,0,0,34,0,0,14946,0,0,0,0,0,0,0,0,12450,187,0,0,5405,30151,6261,24746,8482
GO,93033,CATURAÍ,0,93,0,883,0,0,4,0,0,0,2,0,0,1811,0,0,0,0,0,0,0,0,1370,20,0,0,443,3382,415,2939,1294
GO,93041,PROFESSOR JAMIL,0,195,0,816,0,0,1,0,0,0,1,0,0,1515,0,0,0,0,0,0,0,0,1194,19,0,0,746,3218,265,2472,961
GO,93050,CAVALCANTE,0,489,0,1838,0,0,8,0,0,0,6,0,0,2292,0,0,0,0,0,0,0,0,1855,32,0,0,2508,7064,291,4556,2469
GO,93068,PEROLÂNDIA,0,163,0,794,0,0,1,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,885,12,0,0,678,2781,214,2103,1089
