SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 18, 'Rede Sustentabilidade')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 23, 'Partido Popular Socialista')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
MG,42951,CARVALHOS,0,0,0,1255,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,37,0,0,1175,5,0,0,0,0,0,0,0,802,3901,288,3099,333
MG,42978,CASA GRANDE,0,0,0,751,0,0,0,0,0,0,0,8,0,0,0,2,0,1,0,0,0,24,0,0,796,4,0,0,0,0,0,0,0,393,2307,177,1914,151
MG,42994,CASCALHO RICO,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,52,0,0,753,9,0,0,0,0,0,0,0,555,2819,173,2264,141
MG,43010,CÁSSIA,0,0,0,4388,0,0,0,0,0,0,0,18,0,0,0,38,0,9,0,0,0,133,0,0,4797,24,0,0,0,0,0,0,0,2972,14061,952,11089,730
MG,43036,CONCEIÇÃO DA BARRA DE MINAS,0,0,0,1311,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,25,0,0,1308,9,0,0,0,0,0,0,0,456,3433,149,2977,172
MG,43052,CATAGUASES,0,0,0,21189,0,0,0,0,0,0,0,47,0,0,0,33,0,12,0,0,0,1647,0,0,10965,141,0,0,0,0,0,0,0,10418,53250,4638,42832,4160
MG,43079,CATAS ALTAS DA NORUEGA,0,0,0,1308,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,41,0,0,1145,1,0,0,0,0,0,0,0,573,3445,205,2872,169
MG,43095,CAXAMBU,0,0,0,5465,0,0,0,0,0,0,0,14,0,0,0,13,0,4,0,0,0,446,0,0,5194,45,0,0,0,0,0,0,0,4414,17876,1124,13462,1157
MG,43117,CEDRO DO ABAETÉ,0,0,0,325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,550,0,0,0,0,0,0,0,0,411,1416,82,1005,38
MG,43133,CENTRAL DE MINAS,0,0,0,3203,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,78,0,0,696,5,0,0,0,0,0,0,0,1395,5953,308,4558,265
MG,43150,CENTRALINA,0,0,0,3141,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,62,0,0,1520,9,0,0,0,0,0,0,0,1209,6794,500,5585,339
MG,43176,CHÁCARA,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,574,5,0,0,0,0,0,0,0,390,2674,165,2284,195
MG,43192,CHALÉ,0,0,0,2135,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,36,0,0,987,3,0,0,0,0,0,0,0,826,4542,332,3716,217
MG,43214,CHAPADA DO NORTE,0,0,0,3488,0,0,0,0,0,0,0,4,0,0,0,29,0,0,0,0,0,21,0,0,1633,5,0,0,0,0,0,0,0,4068,9928,222,5860,458
MG,43230,CHIADOR,0,0,0,534,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,100,0,0,1524,2,0,0,0,0,0,0,0,615,3069,130,2454,157
MG,43257,CIPOTÂNEA,0,0,0,1236,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,59,0,0,1593,8,0,0,0,0,0,0,0,1755,5450,548,3695,238
MG,43273,CLARAVAL,0,0,0,668,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,41,0,0,2772,4,0,0,0,0,0,0,0,748,4529,177,3781,116
MG,43290,CLARO DOS POÇÕES,0,0,0,3339,0,0,0,0,0,0,0,9,0,0,0,2,0,3,0,0,0,95,0,0,1593,6,0,0,0,0,0,0,0,1848,7581,324,5733,362
MG,43311,CLÁUDIO,0,0,0,3851,0,0,0,0,0,0,0,14,0,0,0,6,0,9,0,0,0,157,0,0,10458,31,0,0,0,0,0,0,0,2740,19545,1431,16805,848
MG,43338,COIMBRA,0,0,0,2115,0,0,0,0,0,0,0,4,0,0,0,23,0,2,0,0,0,126,0,0,1647,9,0,0,0,0,0,0,0,603,5660,630,5057,501
MG,43354,COLUNA,0,0,0,2498,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,54,0,0,747,686,0,0,0,0,0,0,0,2231,6858,252,4627,380
MG,43370,COMENDADOR GOMES,0,0,0,838,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,16,0,0,916,3,0,0,0,0,0,0,0,542,2533,140,1991,72
MG,43397,COMERCINHO,0,0,0,3204,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,128,0,0,780,5,0,0,0,0,0,0,0,2303,6900,190,4597,285
MG,43419,CONCEIÇÃO DA APARECIDA,0,0,0,3039,0,0,0,0,0,0,0,4,0,0,0,2,0,4,0,0,0,47,0,0,2559,5,0,0,0,0,0,0,0,1544,7844,407,6300,233
MG,43435,CONCEIÇÃO DAS PEDRAS,0,0,0,830,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,20,0,0,958,1,0,0,0,0,0,0,0,450,2587,188,2137,136
MG,43451,CONCEIÇÃO DAS ALAGOAS,0,0,0,7804,0,0,0,0,0,0,0,13,0,0,0,13,0,8,0,0,0,324,0,0,3889,35,0,0,0,0,0,0,0,3946,18185,1330,14239,823
MG,43478,CONCEIÇÃO DE IPANEMA,0,0,0,1782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,911,4,0,0,0,0,0,0,0,640,3673,122,3033,185
MG,43494,CONCEIÇÃO DO MATO DENTRO,0,0,0,5531,0,0,0,0,0,0,0,14,0,0,0,21,0,3,0,0,0,204,0,0,2631,27,0,0,0,0,0,0,0,4396,14793,944,10397,1022
MG,43516,CONCEIÇÃO DO PARÁ,0,0,0,1612,0,0,0,0,0,0,0,3,0,0,0,1,0,9,0,0,0,65,0,0,1450,15,0,0,0,0,0,0,0,814,4694,409,3880,316
MG,43532,CONCEIÇÃO DO RIO VERDE,0,0,0,2428,0,0,0,0,0,0,0,12,0,0,0,37,0,1,0,0,0,78,0,0,4161,15,0,0,0,0,0,0,0,2188,9946,610,7758,416
MG,43559,CONCEIÇÃO DOS OUROS,0,0,0,2437,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,102,0,0,3563,26,0,0,0,0,0,0,0,1355,8406,523,7051,394
MG,43575,CONGONHAL,0,0,0,1976,0,0,0,0,0,0,0,7,0,0,0,2,0,2,0,0,0,140,0,0,3570,6,0,0,0,0,0,0,0,1088,7677,511,6589,375
MG,43591,CONGONHAS,0,0,0,13876,0,0,0,0,0,0,0,96,0,0,0,67,0,58,0,0,0,1158,0,0,9803,253,0,0,0,0,0,0,0,4995,38525,4276,33530,3943
MG,43613,CONGONHAS DO NORTE,0,0,0,1619,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,0,0,683,1,0,0,0,0,0,0,0,1240,4029,145,2789,321
MG,43630,CONQUISTA,0,0,0,1253,0,0,0,0,0,0,0,13,0,0,0,12,0,1,0,0,0,72,0,0,2197,8,0,0,0,0,0,0,0,680,5002,368,4322,398
MG,43656,CONSELHEIRO LAFAIETE,0,0,0,36926,0,0,0,0,0,0,0,148,0,0,0,81,0,61,0,0,0,2195,0,0,20016,444,0,0,0,0,0,0,0,12379,89899,8771,77520,8878
MG,43672,CONSELHEIRO PENA,0,0,0,5405,0,0,0,0,0,0,0,10,0,0,0,20,0,5,0,0,0,351,0,0,4825,12,0,0,0,0,0,0,0,4382,16640,874,12258,756
MG,43699,CONSOLAÇÃO,0,0,0,438,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,760,3,0,0,0,0,0,0,0,322,1687,100,1365,56
MG,43710,CONTAGEM,0,0,0,177873,0,0,0,0,0,0,0,1321,0,0,0,1424,0,416,0,0,0,15684,0,0,96418,3437,0,0,0,0,0,0,0,71884,443448,35555,371564,39436
MG,43737,COQUEIRAL,0,0,0,2168,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,43,0,0,2964,7,0,0,0,0,0,0,0,1621,7654,508,6033,336
MG,43753,CORAÇÃO DE JESUS,0,0,0,11934,0,0,0,0,0,0,0,19,0,0,0,1,0,2,0,0,0,144,0,0,1801,21,0,0,0,0,0,0,0,5468,20961,639,15493,932
MG,43770,CORDISBURGO,0,0,0,2455,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,71,0,0,2067,8,0,0,0,0,0,0,0,1627,6999,419,5372,347
MG,43796,CORDISLÂNDIA,0,0,0,869,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,0,0,1306,0,0,0,0,0,0,0,0,728,3116,93,2388,105
MG,43818,CORINTO,0,0,0,7613,0,0,0,0,0,0,0,14,0,0,0,12,0,8,0,0,0,287,0,0,4557,22,0,0,0,0,0,0,0,5662,19966,939,14304,852
MG,43834,COROACI,0,0,0,3099,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,64,0,0,2522,5,0,0,0,0,0,0,0,2752,9416,419,6664,546
MG,43850,COROMANDEL,0,0,0,9656,0,0,0,0,0,0,0,11,0,0,0,7,0,6,0,0,0,247,0,0,5375,29,0,0,0,0,0,0,0,4708,22670,1453,17962,1178
MG,43877,CORONEL FABRICIANO,0,0,0,25651,0,0,0,0,0,0,0,207,0,0,0,117,0,38,0,0,0,3006,0,0,21752,197,0,0,0,0,0,0,0,16647,79716,6525,63069,5576
MG,43893,CORONEL MURTA,0,0,0,2507,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,23,0,0,2085,5,0,0,0,0,0,0,0,1776,6898,201,5122,294
MG,43915,CORONEL PACHECO,0,0,0,771,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,227,0,0,836,3,0,0,0,0,0,0,0,330,2569,187,2239,206
MG,43931,CORONEL XAVIER CHAVES,0,0,0,982,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,60,0,0,931,10,0,0,0,0,0,0,0,448,2740,145,2292,158
MG,43958,CÓRREGO DANTA,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,1138,3,0,0,0,0,0,0,0,772,3105,99,2333,130
MG,43974,CÓRREGO DO BOM JESUS,0,0,0,767,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,53,0,0,1659,9,0,0,0,0,0,0,0,625,3591,228,2966,244
MG,43990,CÓRREGO NOVO,0,0,0,1428,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,37,0,0,849,0,0,0,0,0,0,0,0,1169,3816,146,2647,177
MG,44016,COUTO DE MAGALHÃES DE MINAS,0,0,0,1644,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,34,0,0,509,4,0,0,0,0,0,0,0,1185,3779,173,2594,225
MG,44032,CRISTAIS,0,0,0,2992,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,111,0,0,2181,6,0,0,0,0,0,0,0,1509,8120,728,6611,586
MG,44059,CRISTÁLIA,0,0,0,2392,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,11,0,0,953,2,0,0,0,0,0,0,0,1295,4891,84,3596,151
MG,44075,CRISTIANO OTONI,0,0,0,1513,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,49,0,0,1199,10,0,0,0,0,0,0,0,574,4212,482,3638,378
MG,44091,CRISTINA,0,0,0,1391,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,57,0,0,3963,18,0,0,0,0,0,0,0,1683,8054,381,6371,552
MG,44113,CRUCILÂNDIA,0,0,0,1293,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,71,0,0,1789,8,0,0,0,0,0,0,0,846,4662,411,3816,241
MG,44130,CRUZEIRO DA FORTALEZA,0,0,0,1499,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,1060,1,0,0,0,0,0,0,0,855,3781,183,2926,162
MG,44156,CRUZÍLIA,0,0,0,3954,0,0,0,0,0,0,0,10,0,0,0,4,0,1,0,0,0,102,0,0,4235,19,0,0,0,0,0,0,0,2297,11915,762,9618,531
MG,44172,CURVELO,0,0,0,21678,0,0,0,0,0,0,0,45,0,0,0,26,0,10,0,0,0,627,0,0,15688,106,0,0,0,0,0,0,0,10179,54491,3773,44312,2359
MG,44199,DATAS,0,0,0,1754,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,25,0,0,1086,3,0,0,0,0,0,0,0,1359,4732,223,3373,279
MG,44210,DELFIM MOREIRA,0,0,0,1540,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,66,0,0,3174,18,0,0,0,0,0,0,0,1171,6586,374,5415,236
MG,44237,DELFINÓPOLIS,0,0,0,1808,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,36,0,0,2259,5,0,0,0,0,0,0,0,1411,5992,251,4581,216
MG,44253,DESCOBERTO,0,0,0,1003,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,777,0,0,1321,20,0,0,0,0,0,0,0,675,4362,271,3687,289
MG,44270,DESTERRO DE ENTRE RIOS,0,0,0,1225,0,0,0,0,0,0,0,8,0,0,0,3,0,1,0,0,0,42,0,0,2425,0,0,0,0,0,0,0,0,889,5684,761,4795,330
MG,44296,DESTERRO DO MELO,0,0,0,771,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,20,0,0,1486,5,0,0,0,0,0,0,0,389,3021,165,2632,182
MG,44318,DIAMANTINA,0,0,0,13593,0,0,0,0,0,0,0,39,0,0,0,13,0,14,0,0,0,331,0,0,8212,85,0,0,0,0,0,0,0,9499,35810,1909,26311,2115
MG,44334,DIOGO DE VASCONCELOS,0,0,0,1593,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50,0,0,1086,2,0,0,0,0,0,0,0,721,3806,114,3085,238
MG,44350,DIONÍSIO,0,0,0,2659,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,110,0,0,1324,10,0,0,0,0,0,0,0,2269,7279,467,5010,430
MG,44377,DIVINÉSIA,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,45,0,0,1612,5,0,0,0,0,0,0,0,459,3447,144,2988,147
MG,44393,DIVINO,0,0,0,6517,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,203,0,0,3074,8,0,0,0,0,0,0,0,3666,14950,800,11284,674
MG,44415,DIVINO DAS LARANJEIRAS,0,0,0,1575,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,86,0,0,1124,13,0,0,0,0,0,0,0,995,4251,198,3256,256
MG,44431,DIVINOLÂNDIA DE MINAS,0,0,0,1920,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,78,0,0,1648,8,0,0,0,0,0,0,0,1740,6083,259,4343,421
MG,44458,DIVINÓPOLIS,0,0,0,60242,0,0,0,0,0,0,0,361,0,0,0,237,0,122,0,0,0,3893,0,0,37460,978,0,0,0,0,0,0,0,15490,152052,16137,136562,17132
MG,44474,DIVISA NOVA,0,0,0,1602,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,40,0,0,1855,8,0,0,0,0,0,0,0,857,4679,150,3822,156
MG,44490,DOM CAVATI,0,0,0,1615,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,77,0,0,1702,2,0,0,0,0,0,0,0,1049,4834,180,3785,201
MG,44512,DOM JOAQUIM,0,0,0,1239,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,20,0,0,1122,5,0,0,0,0,0,0,0,929,3745,186,2816,240
MG,44539,DOM SILVÉRIO,0,0,0,1728,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,38,0,0,1281,4,0,0,0,0,0,0,0,760,4429,245,3669,368
MG,44555,DOM VIÇOSO,0,0,0,822,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,1240,1,0,0,0,0,0,0,0,373,2679,139,2306,90
MG,44571,DONA EUSÉBIA,0,0,0,2339,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,133,0,0,1398,7,0,0,0,0,0,0,0,765,5120,248,4355,223
MG,44598,DORES DE CAMPOS,0,0,0,2127,0,0,0,0,0,0,0,5,0,0,0,9,0,4,0,0,0,319,0,0,2378,24,0,0,0,0,0,0,0,835,7355,836,6520,818
MG,44610,DORES DE GUANHÃES,0,0,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,0,966,5,0,0,0,0,0,0,0,1292,4881,199,3589,336
MG,44636,DORES DO INDAIÁ,0,0,0,2410,0,0,0,0,0,0,0,5,0,0,0,5,0,2,0,0,0,93,0,0,4756,14,0,0,0,0,0,0,0,2863,11272,657,8409,467
MG,44652,DORES DO TURVO,0,0,0,1976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,36,0,0,1538,8,0,0,0,0,0,0,0,680,4569,140,3889,189
MG,44679,DORESÓPOLIS,0,0,0,564,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,524,1,0,0,0,0,0,0,0,440,1734,129,1294,64
MG,44695,DOURADOQUARA,0,0,0,831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,466,2,0,0,0,0,0,0,0,369,1916,150,1547,71
MG,44717,ELÓI MENDES,0,0,0,4563,0,0,0,0,0,0,0,18,0,0,0,19,0,5,0,0,0,377,0,0,8656,45,0,0,0,0,0,0,0,3060,19019,1403,15959,873
MG,44733,ENGENHEIRO CALDAS,0,0,0,2498,0,0,0,0,0,0,0,8,0,0,0,6,0,3,0,0,0,115,0,0,2402,7,0,0,0,0,0,0,0,1673,7534,389,5861,433
MG,44750,ENGENHEIRO NAVARRO,0,0,0,2899,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,56,0,0,804,3,0,0,0,0,0,0,0,1474,5860,270,4386,346
MG,44776,ENTRE RIOS DE MINAS,0,0,0,3993,0,0,0,0,0,0,0,15,0,0,0,13,0,2,0,0,0,107,0,0,3795,43,0,0,0,0,0,0,0,1694,11464,923,9770,879
MG,44792,ERVÁLIA,0,0,0,7237,0,0,0,0,0,0,0,9,0,0,0,6,0,1,0,0,0,146,0,0,3703,26,0,0,0,0,0,0,0,2858,15904,1095,13046,823
MG,44814,ESMERALDAS,0,0,0,18276,0,0,0,0,0,0,0,77,0,0,0,33,0,32,0,0,0,841,0,0,8554,93,0,0,0,0,0,0,0,7681,41441,3277,33760,2577
MG,44830,ESPERA FELIZ,0,0,0,7409,0,0,0,0,0,0,0,16,0,0,0,11,0,8,0,0,0,404,0,0,2661,16,0,0,0,0,0,0,0,2738,15534,1237,12796,1034
MG,44857,ESPINOSA,0,0,0,10595,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,112,0,0,4485,12,0,0,0,0,0,0,0,8330,25302,941,16972,816
MG,44873,ESPÍRITO SANTO DO DOURADO,0,0,0,659,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,31,0,0,2504,5,0,0,0,0,0,0,0,541,4235,257,3694,228
MG,44890,ESTIVA,0,0,0,2407,0,0,0,0,0,0,0,10,0,0,0,4,0,7,0,0,0,53,0,0,3454,22,0,0,0,0,0,0,0,1388,8756,811,7368,600
MG,44911,ESTRELA DALVA,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,238,0,0,934,3,0,0,0,0,0,0,0,634,2601,84,1967,142
MG,44938,ESTRELA DO INDAIÁ,0,0,0,554,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,30,0,0,1390,0,0,0,0,0,0,0,0,792,3075,174,2283,130
MG,44954,ESTRELA DO SUL,0,0,0,2497,0,0,0,0,0,0,0,3,0,0,0,11,0,3,0,0,0,88,0,0,1152,7,0,0,0,0,0,0,0,1378,5964,482,4586,343
MG,44970,EUGENÓPOLIS,0,0,0,3771,0,0,0,0,0,0,0,10,0,0,0,4,0,2,0,0,0,204,0,0,1822,9,0,0,0,0,0,0,0,1522,8317,481,6795,492
MG,44997,EWBANK DA CÂMARA,0,0,0,1414,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,151,0,0,980,4,0,0,0,0,0,0,0,662,3677,250,3015,209
MG,45012,EXTREMA,0,0,0,4849,0,0,0,0,0,0,0,29,0,0,0,97,0,11,0,0,0,864,0,0,10056,122,0,0,0,0,0,0,0,5131,25203,2435,20072,1609
MG,45039,FAMA,0,0,0,951,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,59,0,0,869,4,0,0,0,0,0,0,0,552,2720,144,2168,139
MG,45055,FARIA LEMOS,0,0,0,1443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0,659,2,0,0,0,0,0,0,0,382,2831,116,2449,177
MG,45071,FELÍCIO DOS SANTOS,0,0,0,1035,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,0,0,1746,0,0,0,0,0,0,0,0,1679,4753,102,3074,164
MG,45098,SÃO GONÇALO DO RIO PRETO,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,734,6,0,0,0,0,0,0,0,871,2908,116,2037,153
MG,45110,FELISBURGO,0,0,0,1864,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,1155,1,0,0,0,0,0,0,0,1793,5182,91,3389,254
MG,45136,FELIXLÂNDIA,0,0,0,3946,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,125,0,0,3270,9,0,0,0,0,0,0,0,2807,11527,915,8720,446
MG,45152,FERNANDES TOURINHO,0,0,0,1159,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,18,0,0,698,0,0,0,0,0,0,0,0,588,2708,74,2120,164
MG,45179,FERROS,0,0,0,3407,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,62,0,0,1959,14,0,0,0,0,0,0,0,2107,8503,418,6396,528
MG,45195,FLORESTAL,0,0,0,2398,0,0,0,0,0,0,0,16,0,0,0,4,0,5,0,0,0,137,0,0,1413,33,0,0,0,0,0,0,0,1044,5880,384,4836,446
MG,45217,FORMIGA,0,0,0,16711,0,0,0,0,0,0,0,94,0,0,0,63,0,44,0,0,0,985,0,0,17333,280,0,0,0,0,0,0,0,9516,53613,4690,44097,3897
MG,45233,FORMOSO,0,0,0,2398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,1450,1,0,0,0,0,0,0,0,1204,5426,72,4222,286
MG,45250,FORTALEZA DE MINAS,0,0,0,961,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,28,0,0,1157,4,0,0,0,0,0,0,0,808,3505,312,2697,230
MG,45276,FORTUNA DE MINAS,0,0,0,1026,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,42,0,0,834,7,0,0,0,0,0,0,0,508,2696,156,2188,111
MG,45292,FRANCISCO BADARÓ,0,0,0,1924,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0,2065,2,0,0,0,0,0,0,0,2848,7333,215,4485,271
MG,45314,FRANCISCO DUMONT,0,0,0,1465,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,59,0,0,1052,2,0,0,0,0,0,0,0,1402,4362,176,2960,204
MG,45330,FRANCISCO SÁ,0,0,0,10046,0,0,0,0,0,0,0,17,0,0,0,23,0,5,0,0,0,248,0,0,1911,21,0,0,0,0,0,0,0,4118,18244,683,14126,1172
MG,45357,FREI GASPAR,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,47,0,0,872,1,0,0,0,0,0,0,0,1312,4883,157,3571,366
MG,45373,FREI INOCÊNCIO,0,0,0,3101,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,105,0,0,1353,4,0,0,0,0,0,0,0,1728,6873,232,5145,331
MG,45390,FRONTEIRA,0,0,0,4338,0,0,0,0,0,0,0,7,0,0,0,4,0,4,0,0,0,232,0,0,1730,25,0,0,0,0,0,0,0,2452,10018,685,7566,541
MG,45411,FRUTAL,0,0,0,13214,0,0,0,0,0,0,0,71,0,0,0,50,0,12,0,0,0,780,0,0,11464,100,0,0,0,0,0,0,0,8684,40183,3759,31499,2049
MG,45438,FUNILÂNDIA,0,0,0,1312,0,0,0,0,0,0,0,13,0,0,0,1,0,1,0,0,0,85,0,0,1412,5,0,0,0,0,0,0,0,826,4049,175,3223,219
MG,45454,GALILÉIA,0,0,0,1996,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,62,0,0,1547,2,0,0,0,0,0,0,0,1137,5182,193,4045,238
MG,45470,GONÇALVES,0,0,0,524,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,31,0,0,2018,12,0,0,0,0,0,0,0,727,3659,179,2932,159
MG,45497,GONZAGA,0,0,0,1122,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,38,0,0,1807,3,0,0,0,0,0,0,0,1152,4635,203,3483,305
MG,45519,GOUVEIA,0,0,0,4529,0,0,0,0,0,0,0,8,0,0,0,2,0,3,0,0,0,38,0,0,1988,9,0,0,0,0,0,0,0,2655,10089,333,7434,524
MG,45535,GOVERNADOR VALADARES,0,0,0,63784,0,0,0,0,0,0,0,245,0,0,0,209,0,46,0,0,0,4228,0,0,63975,420,0,0,0,0,0,0,0,48211,201412,11182,153201,9112
MG,45551,GRÃO MOGOL,0,0,0,4767,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,66,0,0,2362,3,0,0,0,0,0,0,0,3287,11423,305,8136,629
MG,45578,GRUPIARA,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,466,1,0,0,0,0,0,0,0,287,1495,80,1208,68
