,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO
4430,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4561,FLORESTA DO ARAGUAIA,PA,4356
4431,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4570,CURUÇÁ,PA,10190
4432,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4588,BANNACH,PA,948
4433,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4596,FARO,PA,934
4434,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4600,NOVA IPIXUNA,PA,3351
4435,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4618,GURUPÁ,PA,6151
4436,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4626,PLACAS,PA,3771
4437,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4634,IGARAPÉ-AÇU,PA,7804
4438,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4642,MARITUBA,PA,12766
4439,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4650,IGARAPÉ-MIRI,PA,18210
4440,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4669,TRACUATEUA,PA,5840
4441,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4677,INHANGAPI,PA,2708
4442,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4685,QUATIPURU,PA,1865
4443,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4693,IRITUIA,PA,9985
4444,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4707,CANAÃ DOS CARAJÁS,PA,9667
4445,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4715,ITAITUBA,PA,23626
4446,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4723,ANAPU,PA,4633
4447,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4731,ITUPIRANGA,PA,12622
4448,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4740,CURUÁ,PA,4796
4449,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4758,JACUNDÁ,PA,9632
4450,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4766,CACHOEIRA DO PIRIÁ,PA,6223
4451,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4774,JURUTI,PA,12837
4452,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4782,PIÇARRA,PA,4164
4453,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4790,LIMOEIRO DO AJURU,PA,8597
4454,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4804,BELTERRA,PA,3981
4455,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4812,MAGALHÃES BARATA,PA,2367
4456,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4820,SÃO JOÃO DA PONTA,PA,1793
4457,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4839,MARABÁ,PA,64141
4458,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4847,SAPUCAIA,PA,1239
4459,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4855,MARACANÃ,PA,6742
4460,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4863,MOJUÍ DOS CAMPOS,PA,3381
4461,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4871,MARAPANIM,PA,6491
4462,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4898,MELGAÇO,PA,3132
4463,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4910,MOCAJUBA,PA,9506
4464,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4936,MOJU,PA,16800
4465,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4952,MONTE ALEGRE,PA,13385
4466,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4979,MUANÁ,PA,10834
4467,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,4995,NOVA TIMBOTEUA,PA,3486
4468,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5010,ÓBIDOS,PA,16472
4469,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5037,OEIRAS DO PARÁ,PA,7552
4470,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5053,ORIXIMINÁ,PA,16346
4471,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5070,OURÉM,PA,4189
4472,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5096,PARAGOMINAS,PA,24387
4473,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5118,PEIXE-BOI,PA,2147
4474,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5134,PONTA DE PEDRAS,PA,6472
4475,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5150,PORTEL,PA,6227
4476,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5177,PORTO DE MOZ,PA,6089
4477,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5193,PRAINHA,PA,7642
4478,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5215,PRIMAVERA,PA,2585
4479,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5231,SALINÓPOLIS,PA,9362
4480,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5258,SALVATERRA,PA,6620
4481,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5274,SANTA CRUZ DO ARARI,PA,2509
4482,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5290,SANTA ISABEL DO PARÁ,PA,9986
4483,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5312,SANTA MARIA DO PARÁ,PA,5419
4484,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5339,SANTANA DO ARAGUAIA,PA,5237
4485,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5355,SANTARÉM,PA,50095
4486,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5371,SANTARÉM NOVO,PA,2199
4487,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5398,SANTO ANTÔNIO DO TAUÁ,PA,5708
4488,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5410,SÃO CAETANO DE ODIVELAS,PA,2698
4489,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5436,SÃO DOMINGOS DO CAPIM,PA,8235
4490,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5452,SÃO FÉLIX DO XINGU,PA,13027
4491,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5479,SÃO FRANCISCO DO PARÁ,PA,3214
4492,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5495,SÃO JOÃO DO ARAGUAIA,PA,4416
4493,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5517,SÃO MIGUEL DO GUAMÁ,PA,8747
4494,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5533,SÃO SEBASTIÃO DA BOA VISTA,PA,8647
4495,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5550,SENADOR JOSÉ PORFÍRIO,PA,3267
4496,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5576,SOURE,PA,7131
4497,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5592,TOMÉ-AÇU,PA,13816
4498,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5614,TUCURUÍ,PA,29719
4499,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5630,VIGIA,PA,9725
4500,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5657,VISEU,PA,19473
4501,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5673,REDENÇÃO,PA,17645
4502,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5690,RIO MARIA,PA,3764
4503,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5711,XINGUARA,PA,8325
4504,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5738,RONDON DO PARÁ,PA,12149
4505,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5754,URUARÁ,PA,10601
4506,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5770,MEDICILÂNDIA,PA,4337
4507,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5797,SÃO GERALDO DO ARAGUAIA,PA,6685
4508,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5819,CONCÓRDIA DO PARÁ,PA,7493
4509,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5835,PARAUAPEBAS,PA,44666
4510,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5851,CURIONÓPOLIS,PA,4886
4511,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5878,GARRAFÃO DO NORTE,PA,7588
4512,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5894,RURÓPOLIS,PA,5562
4513,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5916,PACAJÁ,PA,10016
4514,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5932,BREJO GRANDE DO ARAGUAIA,PA,1644
4515,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5959,OURILÂNDIA DO NORTE,PA,7548
4516,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5975,DOM ELISEU,PA,12646
4517,PAULO ROBERTO GALVAO DA ROCHA,PAULO ROCHA,13,Partido dos Trabalhadores,PT,5991,SANTA MARIA DAS BARREIRAS,PA,4721
4518,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7005,ÁGUA DOCE DO MARANHÃO,MA,2714
4519,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7013,AFONSO CUNHA,MA,978
4520,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7021,ALTO ALEGRE DO MARANHÃO,MA,2815
4521,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7030,ALCÂNTARA,MA,4755
4522,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7048,ALTO ALEGRE DO PINDARÉ,MA,6989
4523,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7056,ALDEIAS ALTAS,MA,4745
4524,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7064,APICUM-AÇU,MA,3389
4525,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7072,ALTAMIRA DO MARANHÃO,MA,1485
4526,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7080,AMAPÁ DO MARANHÃO,MA,1709
4527,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7099,ALTO PARNAÍBA,MA,1867
4528,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7102,ARAGUANÃ,MA,2516
4529,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7110,AMARANTE DO MARANHÃO,MA,9717
4530,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7129,BACABEIRA,MA,3604
4531,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7137,ANAJATUBA,MA,7360
4532,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7145,BACURITUBA,MA,763
4533,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7153,ANAPURUS,MA,2894
4534,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7161,BELÁGUA,MA,2155
4535,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7170,ARAIOSES,MA,3116
4536,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7188,BELA VISTA DO MARANHÃO,MA,3034
4537,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7196,ARARI,MA,6468
4538,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7200,BERNARDO DO MEARIM,MA,1521
4539,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7218,AXIXÁ,MA,2813
4540,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7226,CACHOEIRA GRANDE,MA,1976
4541,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7234,BACABAL,MA,27529
4542,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7242,DAVINÓPOLIS,MA,4038
4543,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7250,BACURI,MA,4312
4544,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7269,BOM JESUS DAS SELVAS,MA,6070
4545,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7277,BALSAS,MA,21512
4546,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7285,BOM LUGAR,MA,2268
4547,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7293,BARÃO DE GRAJAÚ,MA,3083
4548,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7307,BREJO DE AREIA,MA,2231
4549,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7315,BARRA DO CORDA,MA,17886
4550,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7323,BOA VISTA DO GURUPI,MA,1053
4551,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7331,BARREIRINHAS,MA,8840
4552,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7340,BURITICUPU,MA,12146
4553,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7358,BENEDITO LEITE,MA,904
4554,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7366,BURITIRANA,MA,3296
4555,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7374,BEQUIMÃO,MA,4445
4556,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7382,CAMPESTRE DO MARANHÃO,MA,2842
4557,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7390,BREJO,MA,6071
4558,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7404,CAPINZAL DO NORTE,MA,2454
4559,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7412,BURITI,MA,5573
4560,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7420,CENTRAL DO MARANHÃO,MA,2078
4561,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7439,BURITI BRAVO,MA,4511
4562,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7447,CENTRO DO GUILHERME,MA,1135
4563,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7455,CAJAPIÓ,MA,1559
4564,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7463,CENTRO NOVO DO MARANHÃO,MA,3190
4565,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7471,CAJARI,MA,3824
4566,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7480,CIDELÂNDIA,MA,3492
4567,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7498,CÂNDIDO MENDES,MA,4691
4568,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7501,CONCEIÇÃO DO LAGO-AÇU,MA,2506
4569,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7510,CANTANHEDE,MA,1702
4570,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7528,FEIRA NOVA DO MARANHÃO,MA,2918
4571,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7536,CAROLINA,MA,6260
4572,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7544,FERNANDO FALCÃO,MA,2158
4573,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7552,CARUTAPERA,MA,5758
4574,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7560,FORMOSA DA SERRA NEGRA,MA,5897
4575,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7579,CAXIAS,MA,33035
4576,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7595,CEDRAL,MA,2223
4577,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7609,GOVERNADOR EDISON LOBÃO,MA,5568
4578,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7617,CHAPADINHA,MA,12271
4579,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7625,GOVERNADOR LUIZ ROCHA,MA,1928
4580,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7633,CODÓ,MA,24564
4581,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7641,GOVERNADOR NEWTON BELLO,MA,2580
4582,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7650,COELHO NETO,MA,7477
4583,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7668,GOVERNADOR NUNES FREIRE,MA,6375
4584,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7676,COLINAS,MA,8381
4585,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7684,IGARAPÉ DO MEIO,MA,3360
4586,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7692,COROATÁ,MA,13461
4587,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7706,ITAIPAVA DO GRAJAÚ,MA,2923
4588,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7714,CURURUPU,MA,4318
4589,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7722,ITINGA DO MARANHÃO,MA,6400
4590,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7730,DOM PEDRO,MA,5895
4591,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7749,JATOBÁ,MA,1443
4592,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7757,DUQUE BACELAR,MA,2550
4593,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7765,JENIPAPO DOS VIEIRAS,MA,3132
4594,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7773,ESPERANTINÓPOLIS,MA,5291
4595,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7781,JUNCO DO MARANHÃO,MA,1320
4596,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7790,FORTALEZA DOS NOGUEIRAS,MA,2463
4597,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7803,LAGO DOS RODRIGUES,MA,2296
4598,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7811,FORTUNA,MA,2413
4599,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7820,LAGOA DO MATO,MA,1542
4600,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7838,GODOFREDO VIANA,MA,1791
4601,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7846,LAGOA GRANDE DO MARANHÃO,MA,3113
4602,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7854,GONÇALVES DIAS,MA,4542
4603,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7862,LAJEADO NOVO,MA,2938
4604,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7870,GOVERNADOR ARCHER,MA,1762
4605,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7889,MARACAÇUMÉ,MA,4426
4606,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7897,GOVERNADOR EUGÊNIO BARROS,MA,2204
4607,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7900,MARAJÁ DO SENA,MA,2109
4608,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7919,GRAÇA ARANHA,MA,1482
4609,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7927,MARANHÃOZINHO,MA,941
4610,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7935,GRAJAÚ,MA,14825
4611,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7943,MATÕES DO NORTE,MA,1069
4612,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7951,GUIMARÃES,MA,1919
4613,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7960,MILAGRES DO MARANHÃO,MA,1194
4614,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7978,HUMBERTO DE CAMPOS,MA,7195
4615,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7986,NOVA COLINAS,MA,1875
4616,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,7994,ICATU,MA,4631
4617,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,8001,NOVA OLINDA DO MARANHÃO,MA,2837
4618,ROBERTO COELHO ROCHA,ROBERTO ROCHA,40,Partido Socialista Brasileiro,PSB,8010,IGARAPÉ GRANDE,MA,2681
