,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO
3048,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49212,OURO PRETO,MG,18285
3049,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49239,OURO VERDE DE MINAS,MG,1793
3050,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49255,PADRE PARAISO,MG,3810
3051,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49271,PAINEIRAS,MG,1917
3052,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49298,PAINS,MG,2500
3053,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49310,PAIVA,MG,269
3054,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49336,PALMA,MG,2032
3055,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49352,FRONTEIRA DOS VALES,MG,1093
3056,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49379,PAPAGAIOS,MG,3143
3057,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49395,PARACATU,MG,18620
3058,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49417,PARA DE MINAS,MG,17702
3059,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49433,PARAGUACU,MG,5328
3060,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49450,PARAISOPOLIS,MG,5012
3061,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49476,PARAOPEBA,MG,7521
3062,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49492,PASSABEM,MG,599
3063,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49514,PASSA QUATRO,MG,3819
3064,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49530,PASSA TEMPO,MG,2504
3065,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49557,PASSA VINTE,MG,663
3066,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49573,PASSOS,MG,24362
3067,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49590,PATOS DE MINAS,MG,37250
3068,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49611,PATROCINIO,MG,17567
3069,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49638,PATROCINIO DO MURIAE,MG,1642
3070,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49654,PAULA CANDIDO,MG,2560
3071,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49670,PAULISTAS,MG,1160
3072,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49697,PAVAO,MG,2310
3073,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49719,PECANHA,MG,3210
3074,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49735,PEDRA AZUL,MG,6167
3075,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49751,PEDRA DO ANTA,MG,1069
3076,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49778,PEDRA DO INDAIA,MG,1775
3077,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49794,PEDRA DOURADA,MG,614
3078,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49816,PEDRALVA,MG,3851
3079,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49832,PEDRINOPOLIS,MG,1282
3080,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49859,PEDRO LEOPOLDO,MG,14004
3081,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49875,PEDRO TEIXEIRA,MG,297
3082,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49891,PEQUERI,MG,890
3083,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49913,PEQUI,MG,1205
3084,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49930,PERDIGAO,MG,1883
3085,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49956,PERDIZES,MG,4013
3086,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49972,PERDOES,MG,6132
3087,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,49999,PESCADOR,MG,1133
3088,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50016,PIAU,MG,620
3089,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50032,PIEDADE DE PONTE NOVA,MG,1177
3090,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50059,PIEDADE DO RIO GRANDE,MG,913
3091,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50075,PIEDADE DOS GERAIS,MG,523
3092,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50091,PIMENTA,MG,2660
3093,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50113,PIRACEMA,MG,1784
3094,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50130,PIRAJUBA,MG,830
3095,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50156,PIRANGA,MG,4319
3096,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50172,PIRANGUCU,MG,1853
3097,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50199,PIRANGUINHO,MG,1753
3098,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50210,PIRAPETINGA,MG,3287
3099,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50237,PIRAPORA,MG,9041
3100,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50253,PIRAUBA,MG,2340
3101,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50270,PITANGUI,MG,3027
3102,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50296,PIUMHI,MG,10789
3103,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50318,PLANURA,MG,2801
3104,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50334,POCO FUNDO,MG,3660
3105,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50350,POCOS DE CALDAS,MG,43936
3106,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50377,POCRANE,MG,2802
3107,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50393,POMPEU,MG,6665
3108,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50415,PONTE NOVA,MG,14299
3109,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50431,PORTEIRINHA,MG,9993
3110,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50458,PORTO FIRME,MG,2252
3111,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50474,POTE,MG,3270
3112,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50490,POUSO ALEGRE,MG,31661
3113,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50512,POUSO ALTO,MG,1772
3114,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50539,PRADOS,MG,1793
3115,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50555,PRATA,MG,6662
3116,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50571,PRATAPOLIS,MG,2606
3117,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50598,PRATINHA,MG,1131
3118,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50610,PRESIDENTE BERNARDES,MG,1656
3119,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50636,PRESIDENTE JUSCELINO,MG,1531
3120,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50652,PRESIDENTE KUBITSCHEK,MG,1146
3121,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50679,PRESIDENTE OLEGARIO,MG,5078
3122,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50695,ALTO JEQUITIBA,MG,2607
3123,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50717,PRUDENTE DE MORAIS,MG,2444
3124,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50733,QUARTEL GERAL,MG,1369
3125,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50750,QUELUZITO,MG,389
3126,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50776,RAPOSOS,MG,3121
3127,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50792,RAUL SOARES,MG,3740
3128,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50814,RECREIO,MG,2619
3129,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50830,RESENDE COSTA,MG,3038
3130,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50857,RESPLENDOR,MG,6476
3131,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50873,RESSAQUINHA,MG,741
3132,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50890,RIACHO DOS MACHADOS,MG,3209
3133,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50911,RIBEIRAO DAS NEVES,MG,32245
3134,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50938,RIBEIRAO VERMELHO,MG,951
3135,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50954,RIO ACIMA,MG,1839
3136,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50970,RIO CASCA,MG,3480
3137,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,50997,RIO DOCE,MG,523
3138,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51012,RIO DO PRADO,MG,1464
3139,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51039,RIO ESPERA,MG,1724
3140,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51055,RIO MANSO,MG,1515
3141,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51071,RIO NOVO,MG,2036
3142,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51098,RIO PARANAIBA,MG,1753
3143,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51110,RIO PARDO DE MINAS,MG,7537
3144,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51136,RIO PIRACICABA,MG,3612
3145,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51152,RIO POMBA,MG,3106
3146,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51179,RIO PRETO,MG,1550
3147,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51195,RIO VERMELHO,MG,2481
3148,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51217,RITAPOLIS,MG,1705
3149,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51233,ROCHEDO DE MINAS,MG,717
3150,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51250,RODEIRO,MG,1370
3151,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51276,ROMARIA,MG,869
3152,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51292,RUBELITA,MG,3532
3153,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51314,RUBIM,MG,3223
3154,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51330,SABARA,MG,19144
3155,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51357,SABINOPOLIS,MG,2960
3156,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51373,SACRAMENTO,MG,6475
3157,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51390,SALINAS,MG,9427
3158,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51411,SALTO DA DIVISA,MG,1072
3159,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51438,SANTA BARBARA,MG,7483
3160,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51454,SANTA BARBARA DO TUGURIO,MG,1515
3161,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51470,SANTA CRUZ DO ESCALVADO,MG,1218
3162,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51497,SANTA EFIGENIA DE MINAS,MG,929
3163,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51519,SANTA FE DE MINAS,MG,1241
3164,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51535,SANTA JULIANA,MG,2610
3165,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51551,SANTA LUZIA,MG,32975
3166,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51578,SANTA MARGARIDA,MG,3058
3167,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51594,SANTA MARIA DE ITABIRA,MG,1958
3168,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51616,SANTA MARIA DO SALTO,MG,1293
3169,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51632,SANTA MARIA DO SUACUI,MG,3422
3170,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51659,SANTANA DA VARGEM,MG,2338
3171,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51675,SANTANA DE CATAGUASES,MG,1292
3172,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51691,SANTANA DE PIRAPAMA,MG,2884
3173,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51713,SANTANA DO DESERTO,MG,966
3174,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51730,SANTANA DO GARAMBEU,MG,806
3175,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51756,SANTANA DO JACARE,MG,1059
3176,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51772,SANTANA DO MANHUACU,MG,1845
3177,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51799,SANTANA DO RIACHO,MG,1288
3178,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51810,SANTANA DOS MONTES,MG,1157
3179,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51837,SANTA RITA DE CALDAS,MG,3277
3180,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51853,SANTA RITA DE JACUTINGA,MG,1314
3181,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51870,SANTA RITA DO IBITIPOCA,MG,329
3182,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51896,SANTA RITA DO ITUETO,MG,2493
3183,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51918,SANTA RITA DO SAPUCAI,MG,12350
3184,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51934,SANTA ROSA DA SERRA,MG,1059
3185,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51950,SANTA VITORIA,MG,4420
3186,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51977,SANTO ANTONIO DO AMPARO,MG,4506
3187,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,51993,SANTO ANTONIO DO AVENTUREIRO,MG,1297
3188,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,52019,SANTO ANTONIO DO GRAMA,MG,1158
3189,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,52035,SANTO ANTONIO DO ITAMBE,MG,841
3190,EDUARDO BRANDÃO DE AZEREDO,EDUARDO AZEREDO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,52051,SANTO ANTONIO DO JACINTO,MG,2925
