,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS_NOMINAIS ELEITO
176,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34436,CASA NOVA,BA,13731
177,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34452,CASTRO ALVES,BA,8379
178,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34479,CATOLÂNDIA,BA,1503
179,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34495,CATU,BA,12362
180,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34509,CATURAMA,BA,3706
181,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34517,CENTRAL,BA,6247
182,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34533,CHORROCHÓ,BA,4576
183,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34550,CÍCERO DANTAS,BA,7740
184,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34576,CIPÓ,BA,5379
185,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34592,COARACI,BA,5049
186,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34614,COCOS,BA,6088
187,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34630,CONCEIÇÃO DA FEIRA,BA,7351
188,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34657,CONCEIÇÃO DO ALMEIDA,BA,7355
189,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34673,CONCEIÇÃO DO COITÉ,BA,17711
190,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34690,CONCEIÇÃO DO JACUÍPE,BA,8354
191,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34711,CONDE,BA,7418
192,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34738,CONDEÚBA,BA,5428
193,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34754,CONTENDAS DO SINCORÁ,BA,1915
194,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34770,CORAÇÃO DE MARIA,BA,8691
195,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34797,CORDEIROS,BA,2485
196,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34819,CORIBE,BA,6028
197,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34835,CORONEL JOÃO SÁ,BA,7692
198,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34851,CORRENTINA,BA,9512
199,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34878,COTEGIPE,BA,5988
200,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34894,CRAVOLÂNDIA,BA,1666
201,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34916,CRISÓPOLIS,BA,8261
202,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34932,CRISTÓPOLIS,BA,5680
203,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34959,CRUZ DAS ALMAS,BA,17106
204,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34975,CURAÇÁ,BA,11722
205,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,34991,DÁRIO MEIRA,BA,3795
206,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35017,DOM BASÍLIO,BA,5311
207,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35033,DOM MACEDO COSTA,BA,2122
208,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35050,ELÍSIO MEDRADO,BA,2849
209,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35076,ENCRUZILHADA,BA,6844
210,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35092,ENTRE RIOS,BA,11646
211,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35114,ESPLANADA,BA,9732
212,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35130,EUCLIDES DA CUNHA,BA,19298
213,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35149,FEIRA DA MATA,BA,2388
214,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35157,FEIRA DE SANTANA,BA,118255
215,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35173,FIRMINO ALVES,BA,2309
216,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35190,FLORESTA AZUL,BA,3428
217,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35211,FORMOSA DO RIO PRETO,BA,8245
218,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35238,GANDU,BA,8622
219,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35254,GENTIO DO OURO,BA,4009
220,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35270,GLÓRIA,BA,7031
221,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35297,GONGOGI,BA,2282
222,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35319,GOVERNADOR MANGABEIRA,BA,6955
223,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35335,GUANAMBI,BA,26135
224,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35351,GUARATINGA,BA,5985
225,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35378,IAÇU,BA,8223
226,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35394,IBIASSUCÊ,BA,3300
227,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35416,IBICARAÍ,BA,6166
228,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35432,IBICOARA,BA,4939
229,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35459,IBICUÍ,BA,4887
230,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35475,IBIPEBA,BA,6531
231,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35491,SANTA RITA DE CÁSSIA,BA,8031
232,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35513,IBIPITANGA,BA,5913
233,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35530,IBIQUERA,BA,822
234,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35556,IBIRAPITANGA,BA,6542
235,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35572,IBIRAPUÃ,BA,1533
236,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35599,IBIRATAIA,BA,5795
237,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35610,IBITIARA,BA,6068
238,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35637,IBITITÁ,BA,6822
239,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35653,IBOTIRAMA,BA,7896
240,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35670,ICHU,BA,2488
241,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35696,IGAPORÃ,BA,6001
242,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35700,IGRAPIÚNA,BA,3963
243,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35718,IGUAÍ,BA,7023
244,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35734,ILHÉUS,BA,31596
245,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35750,INHAMBUPE,BA,10974
246,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35777,IPECAETÁ,BA,5437
247,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35793,IPIAÚ,BA,10002
248,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35815,IPIRÁ,BA,18512
249,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35831,IPUPIARA,BA,3067
250,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35858,IRAJUBA,BA,2450
251,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35874,IRAMAIA,BA,3902
252,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35890,IRAQUARA,BA,8778
253,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35912,IRARÁ,BA,10132
254,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35939,IRECÊ,BA,21927
255,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35947,ITABELA,BA,7372
256,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35955,ITABERABA,BA,15515
257,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35971,ITABUNA,BA,37137
258,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,35998,ITACARÉ,BA,6038
259,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36013,ITAETÉ,BA,4036
260,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36030,ITAGI,BA,4730
261,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36056,ITAGIBÁ,BA,4290
262,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36072,ITAGIMIRIM,BA,2056
263,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36080,ITAGUAÇU DA BAHIA,BA,5755
264,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36099,ITAJU DO COLÔNIA,BA,2152
265,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36110,ITAJUÍPE,BA,6158
266,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36137,ITAMARAJU,BA,13554
267,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36153,ITAMARI,BA,2576
268,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36170,ITAMBÉ,BA,6732
269,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36196,ITANAGRA,BA,2921
270,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36218,ITANHÉM,BA,5903
271,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36234,ITAPARICA,BA,7522
272,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36250,ITAPÉ,BA,3079
273,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36277,ITAPEBI,BA,3634
274,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36293,ITAPETINGA,BA,9468
275,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36315,ITAPICURU,BA,10650
276,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36331,ITAPITANGA,BA,2457
277,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36358,ITAQUARA,BA,3030
278,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36374,ITARANTIM,BA,3565
279,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36382,ITATIM,BA,5892
280,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36390,ITIRUÇU,BA,3131
281,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36412,ITIÚBA,BA,10908
282,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36439,ITORORÓ,BA,3258
283,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36455,ITUAÇU,BA,6332
284,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36471,ITUBERÁ,BA,6705
285,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36498,JACARACI,BA,6114
286,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36510,JACOBINA,BA,21335
287,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36536,JAGUAQUARA,BA,12432
288,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36552,JAGUARARI,BA,9496
289,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36579,JAGUARIPE,BA,6969
290,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36595,JANDAÍRA,BA,4051
291,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36617,JEQUIÉ,BA,38365
292,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36633,JEREMOABO,BA,13177
293,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36650,JIQUIRIÇÁ,BA,5259
294,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36676,JITAÚNA,BA,5202
295,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36692,JUAZEIRO,BA,56876
296,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36706,JUCURUÇU,BA,3992
297,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36714,JUSSARA,BA,6480
298,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36730,JUSSIAPE,BA,3105
299,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36757,LAFAIETE COUTINHO,BA,1995
300,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36765,LAGOA REAL,BA,4385
301,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36773,LAJE,BA,8595
302,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36790,LAJEDÃO,BA,894
303,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36811,LAJEDINHO,BA,1867
304,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36820,LAJEDO DO TABOCAL,BA,2528
305,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36838,LAMARÃO,BA,3753
306,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36854,LAURO DE FREITAS,BA,43410
307,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36870,LENÇÓIS,BA,2767
308,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36897,LICÍNIO DE ALMEIDA,BA,4683
309,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36919,LIVRAMENTO DE NOSSA SENHORA,BA,15239
310,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36935,MACAJUBA,BA,3683
311,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36951,MACARANI,BA,4208
312,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36978,MACAÚBAS,BA,14161
313,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,36994,MACURURÉ,BA,2972
314,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37010,MAIQUINIQUE,BA,2461
315,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37036,MAIRI,BA,5045
316,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37052,MALHADA,BA,5936
317,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37079,MALHADA DE PEDRAS,BA,3726
318,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37095,MANOEL VITORINO,BA,6629
319,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37117,MARACÁS,BA,8507
320,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37133,MARAGOGIPE,BA,17175
321,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37150,MARAÚ,BA,5059
322,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37176,MARCIONÍLIO SOUZA,BA,3603
323,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37192,MASCOTE,BA,3514
324,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37214,MATA DE SÃO JOÃO,BA,14387
325,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37222,MATINA,BA,4760
326,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37230,MEDEIROS NETO,BA,5676
327,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37257,MIGUEL CALMON,BA,7919
328,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37273,MILAGRES,BA,4345
329,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37290,MIRANGABA,BA,5348
330,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37303,MIRANTE,BA,3871
331,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37311,MONTE SANTO,BA,18210
332,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37338,MORPARÁ,BA,3435
333,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37354,MORRO DO CHAPÉU,BA,10905
334,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37370,MORTUGABA,BA,2707
335,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37397,MUCUGÊ,BA,3358
336,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37419,MUCURI,BA,4719
337,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37427,MULUNGU DO MORRO,BA,5589
338,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37435,MUNDO NOVO,BA,6420
339,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37451,MUNIZ FERREIRA,BA,3754
340,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37460,MUQUÉM DO SÃO FRANCISCO,BA,4626
341,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37478,MURITIBA,BA,8873
342,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37494,MUTUÍPE,BA,6166
343,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37516,NAZARÉ,BA,9320
344,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37532,NILO PEÇANHA,BA,3580
345,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37559,NOVA CANAÃ,BA,5404
346,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37567,NOVA FÁTIMA,BA,3321
347,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37575,NOVA ITARANA,BA,2817
348,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37583,NOVA REDENÇÃO,BA,3203
349,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37591,NOVA SOURE,BA,9823
350,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37613,NOVA VIÇOSA,BA,5847
351,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37621,NOVO TRIUNFO,BA,3329
352,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37630,OLINDINA,BA,9159
353,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37656,OLIVEIRA DOS BREJINHOS,BA,8154
354,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37672,OURIÇANGAS,BA,3278
355,ANGELO MARIO CORONEL DE AZEVEDO MARTINS,ANGELO CORONEL,55,Partido Social Democrático,PSD,37680,OUROLÂNDIA,BA,5941
