,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO,QT_VOTOS SUBSTITUÍDO
2953,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12050,SÃO JULIÃO,PI,1292,0
2954,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12068,SEBASTIÃO LEAL,PI,1963,0
2955,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12076,SÃO MIGUEL DO TAPUIO,PI,3750,0
2956,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12084,ALVORADA DO GURGUÉIA,PI,1131,0
2957,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12092,SÃO PEDRO DO PIAUÍ,PI,2380,0
2958,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12106,ASSUNÇÃO DO PIAUÍ,PI,661,0
2959,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12114,SÃO RAIMUNDO NONATO,PI,4350,0
2960,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12122,BETÂNIA DO PIAUÍ,PI,1538,0
2961,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12130,SIMÕES,PI,4098,0
2962,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12149,BOQUEIRÃO DO PIAUÍ,PI,1574,0
2963,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12157,SIMPLÍCIO MENDES,PI,2015,0
2964,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12165,CARIDADE DO PIAUÍ,PI,1750,0
2965,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12173,SOCORRO DO PIAUÍ,PI,1643,0
2966,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12181,CURRAL NOVO DO PIAUÍ,PI,2025,0
2967,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12190,TERESINA,PI,107028,0
2968,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12203,JÚLIO BORGES,PI,1313,0
2969,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12211,UNIÃO,PI,8460,0
2970,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12220,LAGOA DO SÍTIO,PI,1684,0
2971,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12238,URUÇUÍ,PI,1997,0
2972,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12246,MILTON BRANDÃO,PI,2991,0
2973,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12254,VALENÇA DO PIAUÍ,PI,4038,0
2974,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12262,PAJEÚ DO PIAUÍ,PI,1461,0
2975,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12270,VÁRZEA GRANDE,PI,1400,0
2976,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12289,PAVUSSU,PI,2054,0
2977,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12297,DIRCEU ARCOVERDE,PI,2271,0
2978,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12300,RIACHO FRIO,PI,1015,0
2979,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12319,ALAGOINHA DO PIAUÍ,PI,2162,0
2980,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12327,ACAUÃ,PI,2868,0
2981,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12335,BELÉM DO PIAUÍ,PI,1283,0
2982,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12343,CAJAZEIRAS DO PIAUÍ,PI,1240,0
2983,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12351,CAMPO ALEGRE DO FIDALGO,PI,2059,0
2984,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12360,COCAL DE TELHA,PI,945,0
2985,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12378,FRANCISCO MACEDO,PI,277,0
2986,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12386,JOÃO COSTA,PI,1063,0
2987,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12394,JATOBÁ DO PIAUÍ,PI,1421,0
2988,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12408,JOCA MARQUES,PI,2220,0
2989,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12416,JUAZEIRO DO PIAUÍ,PI,1889,0
2990,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12424,LAGOA DO PIAUÍ,PI,699,0
2991,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12432,LAGOINHA DO PIAUÍ,PI,1112,0
2992,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12440,MADEIRO,PI,2801,0
2993,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12459,MORRO DO CHAPÉU DO PIAUÍ,PI,1277,0
2994,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12467,MASSAPÊ DO PIAUÍ,PI,2145,0
2995,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12475,MURICI DOS PORTELAS,PI,2839,0
2996,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12483,OLHO D'ÁGUA DO PIAUÍ,PI,1038,0
2997,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12491,PEDRO LAURENTINO,PI,1296,0
2998,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12505,SÃO FRANCISCO DE ASSIS DO PIAUÍ,PI,1300,0
2999,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12513,SUSSUAPARA,PI,2976,0
3000,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12521,TANQUE DO PIAUÍ,PI,960,0
3001,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12530,TAMBORIL DO PIAUÍ,PI,1037,0
3002,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12548,VILA NOVA DO PIAUÍ,PI,359,0
3003,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12556,VERA MENDES,PI,847,0
3004,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12564,WALL FERRAZ,PI,445,0
3005,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12572,CAJUEIRO DA PRAIA,PI,1925,0
3006,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12580,CURRALINHOS,PI,1496,0
3007,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12599,PORTO ALEGRE DO PIAUÍ,PI,171,0
3008,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12602,RIBEIRA DO PIAUÍ,PI,1410,0
3009,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12610,SÃO GONÇALO DO GURGUÉIA,PI,596,0
3010,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12629,SÃO LUIS DO PIAUÍ,PI,610,0
3011,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12637,FLORESTA DO PIAUÍ,PI,776,0
3012,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12653,SANTO ANTÔNIO DOS MILAGRES,PI,728,0
3013,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12661,SÃO MIGUEL DA BAIXA GRANDE,PI,916,0
3014,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12670,CARAÚBAS DO PIAUÍ,PI,1629,0
3015,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12688,CAXINGÓ,PI,1449,0
3016,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12696,COCAL DOS ALVES,PI,828,0
3017,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12700,SÃO MIGUEL DO FIDALGO,PI,1028,0
3018,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12718,PAU D'ARCO DO PIAUÍ,PI,965,0
3019,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12726,NAZÁRIA,PI,2195,0
3020,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,PARTIDO PROGRESSISTA,PP,12734,AROEIRAS DO ITAIM,PI,1436,0
3021,CRISTOVAM RICARDO CAVALCANTI BUARQUE,CRISTOVAM BUARQUE,12,PARTIDO DEMOCRÁTICO TRABALHISTA,PDT,97012,BRASÍLIA,DF,833480,0
3022,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,55000,NOVA ALVORADA DO SUL,MS,5404,0
3023,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,55018,ALCINÓPOLIS,MS,1319,0
3024,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,55026,LAGUNA CARAPÃ,MS,2199,0
3025,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,55034,JAPORÃ,MS,2159,0
3026,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,55042,NOVO HORIZONTE DO SUL,MS,2033,0
3027,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,55050,PARAÍSO DAS ÁGUAS,MS,1678,0
3028,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,55069,FIGUEIRÃO,MS,948,0
3029,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90034,ÁGUA CLARA,MS,3867,0
3030,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90115,AMAMBAI,MS,10790,0
3031,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90131,ANASTÁCIO,MS,10044,0
3032,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90158,ANAURILÂNDIA,MS,3684,0
3033,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90174,ANTÔNIO JOÃO,MS,3895,0
3034,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90190,APARECIDA DO TABOADO,MS,6392,0
3035,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90212,AQUIDAUANA,MS,19456,0
3036,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90298,BANDEIRANTES,MS,2932,0
3037,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90379,BATAGUASSU,MS,7686,0
3038,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90395,BATAYPORÃ,MS,4276,0
3039,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90417,BELA VISTA,MS,8542,0
3040,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90433,BONITO,MS,8243,0
3041,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90450,BRASILÂNDIA,MS,4255,0
3042,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90492,CAMAPUÃ,MS,5229,0
3043,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90514,CAMPO GRANDE,MS,245242,0
3044,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90530,CARACOL,MS,2513,0
3045,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90557,CAARAPÓ,MS,8233,0
3046,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90573,CASSILÂNDIA,MS,5611,0
3047,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90611,CORGUINHO,MS,1709,0
3048,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90638,CORUMBÁ,MS,45774,0
3049,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90654,COXIM,MS,11608,0
3050,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90735,DOURADOS,MS,61448,0
3051,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90751,FÁTIMA DO SUL,MS,6288,0
3052,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90794,GLÓRIA DE DOURADOS,MS,3230,0
3053,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90816,GUIA LOPES DA LAGUNA,MS,3994,0
3054,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90859,IGUATEMI,MS,5050,0
3055,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90875,INOCÊNCIA,MS,3138,0
3056,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90891,ITAPORÃ,MS,5940,0
3057,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90930,IVINHEMA,MS,6420,0
3058,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90972,JARAGUARI,MS,2065,0
3059,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,90999,JARDIM,MS,9123,0
3060,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91014,JATEÍ,MS,1382,0
3061,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91030,LADÁRIO,MS,7674,0
3062,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91073,MARACAJU,MS,11956,0
3063,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91111,MIRANDA,MS,9830,0
3064,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91138,NAVIRAÍ,MS,17083,0
3065,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91154,NIOAQUE,MS,5395,0
3066,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91235,NOVA ANDRADINA,MS,16591,0
3067,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91251,PARANAÍBA,MS,16972,0
3068,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91278,PEDRO GOMES,MS,2902,0
3069,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91316,PONTA PORÃ,MS,26689,0
3070,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91375,PORTO MURTINHO,MS,4518,0
3071,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91413,RIBAS DO RIO PARDO,MS,5487,0
3072,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91430,RIO BRILHANTE,MS,10887,0
3073,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91456,RIO NEGRO,MS,2025,0
3074,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91472,RIO VERDE DE MATO GROSSO,MS,6983,0
3075,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91499,ROCHEDO,MS,1199,0
3076,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91570,SIDROLÂNDIA,MS,14167,0
3077,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91596,TERENOS,MS,4766,0
3078,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91650,TRÊS LAGOAS,MS,32092,0
3079,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91693,ANGÉLICA,MS,3193,0
3080,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91715,ARAL MOREIRA,MS,2909,0
3081,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91731,ELDORADO,MS,3307,0
3082,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91758,DEODÁPOLIS,MS,3803,0
3083,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91782,CHAPADÃO DO SUL,MS,6036,0
3084,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91790,MUNDO NOVO,MS,5013,0
3085,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91804,DOIS IRMÃOS DO BURITI,MS,4375,0
3086,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91820,JUTI,MS,2470,0
3087,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91847,PARANHOS,MS,3487,0
3088,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91863,SANTA RITA DO PARDO,MS,2364,0
3089,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91880,SONORA,MS,5311,0
3090,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,91901,VICENTINA,MS,2477,0
3091,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98019,BODOQUENA,MS,3876,0
3092,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98035,COSTA RICA,MS,7205,0
3093,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98051,DOURADINA,MS,1567,0
3094,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98078,ITAQUIRAÍ,MS,4288,0
3095,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98094,SÃO GABRIEL DO OESTE,MS,8241,0
3096,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98116,SELVÍRIA,MS,2535,0
3097,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98132,SETE QUEDAS,MS,3838,0
3098,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98159,TACURU,MS,3372,0
3099,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98175,TAQUARUSSU,MS,1098,0
3100,DELCÍDIO DO AMARAL GOMEZ,DELCÍDIO,13,PARTIDO DOS TRABALHADORES,PT,98590,CORONEL SAPUCAIA,MS,5068,0
3101,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92010,ABADIÂNIA,GO,5329,0
3102,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92029,BONFINÓPOLIS,GO,3402,0
3103,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92037,ÁGUA LIMPA,GO,1166,0
3104,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92053,ALEXÂNIA,GO,7830,0
3105,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92061,CAMPOS VERDES,GO,1832,0
3106,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92096,ALOÂNDIA,GO,691,0
3107,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92100,CEZARINA,GO,4234,0
3108,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92118,ALTO PARAÍSO DE GOIÁS,GO,2261,0
3109,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92126,COLINAS DO SUL,GO,1167,0
3110,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92150,ALVORADA DO NORTE,GO,2654,0
3111,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92169,MORRO AGUDO DE GOIÁS,GO,1561,0
3112,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92177,AMORINÓPOLIS,GO,1942,0
3113,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92207,EDEALINA,GO,1597,0
3114,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92215,ANÁPOLIS,GO,133493,0
3115,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92223,FAINA,GO,2739,0
3116,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92231,ANHANGÜERA,GO,446,0
3117,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92258,ANICUNS,GO,9580,0
3118,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92266,GOUVELÂNDIA,GO,1595,0
3119,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92274,APARECIDA DE GOIÂNIA,GO,144762,0
3120,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92282,ITAGUARI,GO,1903,0
3121,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92290,APORÉ,GO,1319,0
3122,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92312,ARAÇU,GO,2485,0
3123,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92320,MATRINCHÃ,GO,2436,0
3124,DEMOSTENES LAZARO XAVIER TORRES,DEMOSTENES TORRES,25,DEMOCRATAS,DEM,92339,ARAGARÇAS,GO,5470,0
