year,cod_microregion,IS_mt,XD_mt,cod_mesoregion,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,workforce
2000,29013,.055531573,.008409082,2904,2243.076250877129,106234.616824374,47.361126,2.5867558,2.4539077,.0026936007,.0070208563,.0005369380413463,.3621976217228891,.4868334613378215,.0148777307282749,.0070508006292985,.1400266939978007,.3692484223521876,.6973961384208236,29,51218.46821796894
2000,29014,.096438736,.26748952,2904,1643.061472122339,66600.99509919934,40.534695,3.912509,6.4758391,.0024489334,.12562346,.0014938869547935,.2833787002787412,.4545713754525744,.0228867387417937,.0022632271511903,.1887448209178716,.2856419274299316,.6610981307466791,29,142501.7332046032
2000,29015,.07727889,.036420211,2904,3797.584205836989,234024.3882886141,61.624542,3.868017,3.2152929,.0030174546,.0053267749,.0015041883496615,.3388049221260093,.5423960997956997,.0272945528043484,.0008227003067524,.2217037634160741,.3396276224327616,.5810865206456044,29,143484.3822721243
2000,29016,.12602839,.074730761,2904,4565.418235145567,308475.6256327482,67.567879,5.9207029,4.8984771,.010130844,.0090106865,.0020395296597674,.2730568852226589,.5138342576088482,.0437260267809525,.0077061138552875,.285047050494527,.2807629990779464,.5203693188099914,29,194550.5384503603
2000,29017,.11568418,.749901,2904,7851.933669573686,695768.7731728342,88.611137,7.0093384,22.873323,.02082859,.043405995,.0015195441604168,.1970614744619962,.4100881692215254,.0475443923382403,.0030245924987989,.2929365364060144,.200086066960795,.3108198660890963,29,144949.1715859175
2000,29018,.082344495,.080773227,2904,4378.872536609182,289763.350987948,66.17305,5.2367115,6.2107482,.016614685,.010403585,.000507354822849,.2132984358123081,.4177448248828861,.0375797304920818,.0003577006567203,.2807855176493491,.2136561364690284,.3981044735693437,29,48396.5278455019
2000,29019,.33770737,3.1685147,2991,8122.404234314396,732026.6621264428,90.124382,15.165531,82.294571,.06130537,.44874051,.0010789798431961,.066673298638474,.2728729728358673,.0491084839996091,.009611182536784,.3343679309365111,.0762844811752581,.2025387610156634,29,102923.7836604118
2000,29021,.37474832,.52046061,2991,56505.65555856586,13431913.20297269,237.70918,18.639521,22.81868,.093062118,.085260175,.0190589053812559,.0071956214254093,.2641792460131203,.0532309504509474,.0019603220809659,.483722567359837,.0091559435063751,.013066391476178,29,1818027.154663086
2000,29026,.087517567,.30848902,2991,6458.222638414241,519002.5826408033,80.363068,4.3277221,7.1488452,.00684541,.12585646,.0019035690643829,.2458149910335672,.432367664123234,.0386263834460524,.0028161351756892,.2300634553486049,.2486311262092564,.5160495094796275,29,181581.2703088522
2000,29027,.055855051,.4222813,2991,4587.084654428123,310674.1599065253,67.72802,2.5416837,7.5739064,.00068344624,.178627,.0014212080071525,.2845332688175627,.4646400654865169,.0237774930638263,.0065225005472562,.2185691420337158,.2910557693648189,.6505119781367809,29,135568.8953663111
