year,cod_microregion,IS_mt,XD_mt,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,state,idcluster,workforce,sizerural,sizeinformal,sizeprim,sizeagric,sizemine,sizemanuf,sizenontrade,tot_work_main,munic_size,_merge
2000,35019,.21934296,.39767507,12.048203,7.651721,.03454617,.01776759,35,3504,85083.79746687412,.1116774677652749,.2880734664988098,.1072038149716727,.179699685385883,.0003427584820678,.2232031572058501,.5922197957267165,50661.98550057411,.0008919580993275,matched (3)
2000,35020,.43944147,.20675258,22.297195,10.247973,.082194492,.026565768,35,3504,301990.4883717299,.0648262358901298,.2814144426565688,.0568876892656284,.0919615806537011,.0005804459505138,.1639176788854446,.7369139165344655,185640.4240760803,.003165853782301,matched (3)
2000,35021,.59161651,.32460153,34.566067,13.927951,.12943254,.019914204,35,3504,181688.6099826097,.0531247814357306,.2740177513757995,.1020834788176417,.1549047829300001,.0014222704616013,.2824400868708696,.5588480446996542,118644.8856174946,.0019046943372813,matched (3)
2000,35022,.35864216,.061277453,19.827078,8.1072264,.067435771,.016685268,35,3504,89528.10287439823,.125334098538407,.3059414675510016,.1231803739261343,.209414957468506,.0001024385092137,.135912359804588,.646732429573373,52635.74958777428,.000938549040519,matched (3)
2000,35023,.35156378,.31179282,20.024275,17.226595,.066561155,.10351016,35,3504,103454.3773334026,.0914045010413167,.2734233476476142,.0836717164393483,.1359712994848229,.0023512239771574,.178318924809492,.6765358495001534,62579.86846971512,.0010845422103937,matched (3)
2000,35024,.72847503,.28877321,33.799877,14.278975,.1207556,.041374523,35,3505,265999.9531039,.0746514384640578,.2605363369280105,.0971160183785382,.1559262470527752,.0007422516086898,.2149081712140828,.6185849579082637,164888.6442075968,.0027885545739086,matched (3)
2000,35025,1.3464971,.13919567,59.57019,26.401543,.23025042,.038622208,35,3505,162338.5271673203,.0645942210274598,.2511923688574029,.0725754564906733,.1094845905353587,.0039373891501159,.2329836586577261,.6477239775805386,103875.745669961,.0017018418130216,matched (3)
2000,35026,1.2173264,.16798763,56.280869,29.934793,.24549043,.046254478,35,3506,127936.6704194546,.0606139854989297,.2897210728389353,.0594083260461051,.0892858347445262,.0027262719323995,.2346835617937034,.6668351541659489,82603.29758799076,.001341197181826,matched (3)
2000,35027,.79481715,.26931468,40.080162,16.913443,.12371777,.036041569,35,3506,301413.1993604898,.0501049832005027,.2764943036947462,.0526109563729802,.0831173951884338,.0010724645582027,.2796537749809284,.6262678275073571,188355.6609966755,.003159801894344,matched (3)
2000,35028,.80424517,.50157028,36.155056,21.715517,.14775206,.16915564,35,3506,291447.7301921844,.069558163686879,.2863434553529122,.0366526603526965,.0548106429624956,.002608635068628,.2426247591888256,.6953941517210177,186040.9087607861,.0030553309938564,matched (3)
2000,35029,.51158726,.29159138,28.369171,9.480545,.093626007,.026154233,35,3507,97448.37031650543,.0822957333086402,.2574925861197983,.0885811145524295,.1429380287387934,.0011775212870952,.2389896102588458,.6085702463503322,59896.97331345081,.0010215794987749,matched (3)
2000,35030,.43636784,.18431745,19.727104,10.343104,.073285088,.074118838,35,3507,229166.5441122055,.1590665634239457,.2922863134165281,.1403573994364384,.2225672157895811,.002088269383013,.1624678842887828,.6080984314298639,143175.7615208626,.0024024192760715,matched (3)
2000,35033,.62945491,.32692942,28.27389,16.380302,.11271472,.13968684,35,3507,94626.45473611355,.2808258652425186,.3783713959854136,.1048462428041008,.1448438367013483,.001817556322441,.22279024459465,.6148246020861826,67647.17042708397,.0009919965401801,matched (3)
2000,35034,.26976833,.032252558,15.19631,5.780962,.052234147,.012108064,35,3508,62252.54959893227,.1423109724317466,.3433686298785895,.1158796977441452,.195684072425674,.002513598837337,.1144988885389038,.6794337566618885,36397.03022420406,.0006526115132575,matched (3)
