year,cod_microregion,IS_mt,XD_mt,idcluster,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,region,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,wls_b_avghourwage_s0,wls_b_avghourwage_s1,wls_b_avghourwage_s3,wls_b_avghourwage_s4,wls_b_formal_s0,wls_b_migrated_s0,wls_b_occup_skill_s0,wls_b_outmigrated_s0,wls_b_wagehrskill,wls_b_wagehrunskill,wls_b_work_main_s0,wls_b_work_main_s4,wls_se_avghourwage_s0,wls_se_avghourwage_s1,wls_se_avghourwage_s3,wls_se_avghourwage_s4,wls_se_formal_s0,wls_se_migrated_s0,wls_se_occup_skill_s0,wls_se_outmigrated_s0,wls_se_wagehrskill,wls_se_wagehrunskill,wls_se_work_main_s0,wls_se_work_main_s4,wls_wgt,workforce,dstate2,dstate3,dstate4,dstate5,dstate6,dstate7,dstate8,dstate9,dstate10,dstate11,dstate12,dstate13,dstate14,dstate15,dstate16,dstate17,dstate18,dstate19,dstate20,dstate21,dstate22,dstate23,dstate24,dstate25,dstate26,dstate27,Dwls_b_avghourwage_s0
2000,31017,.24142991,.37457576,3105,51679.01992084086,11748201.9445023,227.3302,12.048083,7.9442406,.044045419,.11666556,.0008242280848786,3,.1128825844183589,.3577051118771207,.0704394431039523,.0002570835826625,.3934577854391442,.1131396680010214,.1151861611446393,31,-.12687047,.012182287,-.14699557,-.16010883,-.008968127,-.0018104761,-.01294572,.058557235,-.16245326,-.11624539,-.0065325378,.036600489,.010998772,.025275236,.028401358,.013507161,.0069811624,.002752817,.0048995526,.004270283,.031225724,.011213563,.0049827839,.0062924107,.00087391789,78623.03789067268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1382500678300858
2001,31017,.24142991,.37457576,3105,51679.01992084086,11748201.9445023,227.3302,12.048083,7.9442406,.044045419,.11666556,.0008242280848786,3,.1128825844183589,.3577051118771207,.0704394431039523,.0002570835826625,.3934577854391442,.1131396680010214,.1151861611446393,31,.0113796,.22217008,.059093513,-.055759326,.061233182,.047362883,-.01720308,.088316575,-.083654054,.051222805,.022083495,-.020634115,.0087412735,.025041018,.016831744,.011139374,.0060971673,.0035944972,.004360429,.0050018313,.027978258,.0088547748,.0044600298,.0057223584,.0010852185,78623.03789067268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1998,31018,.25837588,.25389332,3105,86890.44389785826,25612856.94600526,294.77185,14.343751,7.9855967,.054881077,.084042564,.0044574602921577,3,.0653791568277517,.32180442797536,.0816570262498683,.0006915676105947,.463153229704467,.0660707244383464,.0571973394207923,31,.051354673,.12655836,-.00569432,.0076759015,.078394786,,-.0032852986,,.03792695,.050149005,.014620124,.078541614,.0041148271,.0097597521,.0061441641,.0060571954,.0024458864,,.0017529255,,.012979956,.0043904302,.0017129912,.0026685626,.0038723978,425196.7093527317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1999,31018,.25837588,.25389332,3105,86890.44389785826,25612856.94600526,294.77185,14.343751,7.9855967,.054881077,.084042564,.0044574602921577,3,.0653791568277517,.32180442797536,.0816570262498683,.0006915676105947,.463153229704467,.0660707244383464,.0571973394207923,31,.065110371,.025016494,.08497294,.044265356,.034568287,.055391483,.0058043124,.029363615,.088851117,.051074285,.040621266,.12178952,.0066798814,.015855797,.017894348,.0079705911,.003837323,.0023265849,.0025306451,.004640819,.018986007,.0068919924,.0025396449,.003526137,.0041458313,425196.7093527317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2000,31018,.25837588,.25389332,3105,86890.44389785826,25612856.94600526,294.77185,14.343751,7.9855967,.054881077,.084042564,.0044574602921577,3,.0653791568277517,.32180442797536,.0816570262498683,.0006915676105947,.463153229704467,.0660707244383464,.0571973394207923,31,.10797579,.13620783,.098378845,.081456512,.066100292,.038551137,-.010503383,.02043144,.0940945,.11690163,.018717324,.087534025,.0045067663,.013887798,.0112244,.0052313223,.0030765107,.0015131575,.0021431798,.0036145211,.011865292,.0045448295,.0022099849,.0025977856,.0043184534,425196.7093527317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0369586572051048
2001,31018,.25837588,.25389332,3105,86890.44389785826,25612856.94600526,294.77185,14.343751,7.9855967,.054881077,.084042564,.0044574602921577,3,.0653791568277517,.32180442797536,.0816570262498683,.0006915676105947,.463153229704467,.0660707244383464,.0571973394207923,31,.14493445,.28108114,.13243003,.11175351,.088545054,.043242678,.023750804,.025249269,.063328288,.16371754,.059863091,.046784494,.0049849972,.015404149,.012928084,.0059919818,.0034343596,.0021531391,.0028688107,.0044617648,.011907828,.0051655234,.0025929359,.0031017906,.0034840985,425196.7093527317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1998,31019,.14453071,.13829005,3105,47552.53162479401,10369563.24148914,218.06543,6.3254547,3.8355536,.021422012,.051537991,.0011305272625305,3,.2218645714022781,.357230168632755,.0728656271437178,.0073363131991458,.3159317533746389,.2292008846014239,.1882915820551816,31,-.23146874,-.080581084,-.25662339,-.22965355,-.038414896,,-.04008032,,-.21764253,-.20073113,-.0036536185,-.085665807,.0082422579,.012115309,.013848803,.01568429,.0050067278,,.0025503461,,.036053415,.0085679293,.0029899625,.0045649465,.0011161536,107840.8870421648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1999,31019,.14453071,.13829005,3105,47552.53162479401,10369563.24148914,218.06543,6.3254547,3.8355536,.021422012,.051537991,.0011305272625305,3,.2218645714022781,.357230168632755,.0728656271437178,.0073363131991458,.3159317533746389,.2292008846014239,.1882915820551816,31,-.31185141,-.20903102,-.36445624,-.29990885,-.16369979,.022572747,-.021103473,-.053226214,-.27521572,-.30195388,.026764849,-.10881472,.012856374,.018613972,.031476378,.020644814,.0060521704,.0039088968,.004062362,.0019487572,.047479253,.013011325,.0043855445,.0067594503,.001340454,107840.8870421648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2000,31019,.14453071,.13829005,3105,47552.53162479401,10369563.24148914,218.06543,6.3254547,3.8355536,.021422012,.051537991,.0011305272625305,3,.2218645714022781,.357230168632755,.0728656271437178,.0073363131991458,.3159317533746389,.2292008846014239,.1882915820551816,31,-.08023949,.082196131,-.050622772,-.10616159,.035493705,.019191014,-.024802687,-.032591969,-.12745318,-.061791725,.027149431,-.12265661,.0081152301,.012982409,.021666052,.011688169,.0058576739,.0025798657,.0034662341,.0012203373,.028339291,.0080179665,.0040588207,.0055675209,.0013009579,107840.8870421648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0753159965388477
2001,31019,.14453071,.13829005,3105,47552.53162479401,10369563.24148914,218.06543,6.3254547,3.8355536,.021422012,.051537991,.0011305272625305,3,.2218645714022781,.357230168632755,.0728656271437178,.0073363131991458,.3159317533746389,.2292008846014239,.1882915820551816,31,-.0049234931,.18316159,-.060779635,-.042039752,.013088342,.017448392,-.015791338,-.038268819,-.14671992,.033657577,.048173945,-.11102653,.0071994369,.01357013,.019241784,.0098371441,.0052461396,.0027922476,.00358317,.0015983138,.020282065,.0076382044,.0037749738,.0050915065,.0015868435,107840.8870421648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1998,31020,.14520279,.068925813,3105,66440.15970470011,17125608.10394213,257.75989,7.9985671,4.0037808,.025153276,.02103083,.0014460034570123,3,.1951868657284145,.3613682090636677,.0746088454506434,.000799748009951,.3518608561218735,.1959866137383656,.1689410398520028,31,-.26859415,-.099306434,-.29658285,-.30381125,-.095805585,,-.035925422,,-.11756173,-.25719649,.00073438429,-.01942122,.0078661889,.012656244,.015491507,.012318922,.004253726,,.0021410827,,.030598911,.0081108157,.0025481607,.0039559025,.0015534791,137934.1309480667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1999,31020,.14520279,.068925813,3105,66440.15970470011,17125608.10394213,257.75989,7.9985671,4.0037808,.025153276,.02103083,.0014460034570123,3,.1951868657284145,.3613682090636677,.0746088454506434,.000799748009951,.3518608561218735,.1959866137383656,.1689410398520028,31,-.2511358,-.15162411,-.19911343,-.27193919,-.1360285,-.016626207,-.020495215,-.034580644,-.1356203,-.25105444,.025707508,-.054637179,.011605731,.018997047,.034813777,.015945347,.0056734513,.0030965959,.0035828124,.0038075442,.040846895,.011814969,.0040264423,.0061838483,.0016333747,137934.1309480667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2000,31020,.14520279,.068925813,3105,66440.15970470011,17125608.10394213,257.75989,7.9985671,4.0037808,.025153276,.02103083,.0014460034570123,3,.1951868657284145,.3613682090636677,.0746088454506434,.000799748009951,.3518608561218735,.1959866137383656,.1689410398520028,31,-.03124946,.11940192,-.021620149,-.052621521,.029490586,.019840179,-.028191691,-.01658088,-.018622924,-.018012328,.032989159,-.07819546,.0076459935,.01255724,.02090952,.010634317,.0050555537,.0022676832,.0030997922,.0025169246,.027429029,.0074552731,.0036191351,.0048653674,.0016647044,137934.1309480667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0549614317715168
2001,31020,.14520279,.068925813,3105,66440.15970470011,17125608.10394213,257.75989,7.9985671,4.0037808,.025153276,.02103083,.0014460034570123,3,.1951868657284145,.3613682090636677,.0746088454506434,.000799748009951,.3518608561218735,.1959866137383656,.1689410398520028,31,.023711972,.18392973,-.015283002,-.0037443484,.026749654,.019687967,-.014545826,-.0015836093,-.073563337,.062169928,.035207864,-.036147207,.0068698339,.014008923,.021900995,.0086754942,.0046772682,.0025595394,.0033126867,.0034999812,.019943029,.0070571722,.0034844594,.0044526192,.0018386835,137934.1309480667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1998,31021,.17428973,.21921217,3105,53720.63097661012,12451212.85665602,231.77711,8.7929688,6.2636151,.042843945,.050237663,.0009463488667348,3,.1862501495792053,.3867331889012172,.0700051229892268,.0016229531408703,.3450495717387082,.1878731027200756,.2287478476653881,31,-.054243926,.1536984,-.075035341,-.11539295,-.019489976,,-.043770809,,-.18161546,-.012031616,-.0054225894,-.089015365,.0080474559,.011148711,.016575018,.015647087,.0047827167,,.0023586722,,.037238993,.0083744265,.0026263045,.0042100493,.0012483703,90272.12754833698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1999,31021,.17428973,.21921217,3105,53720.63097661012,12451212.85665602,231.77711,8.7929688,6.2636151,.042843945,.050237663,.0009463488667348,3,.1862501495792053,.3867331889012172,.0700051229892268,.0016229531408703,.3450495717387082,.1878731027200756,.2287478476653881,31,-.10959966,.0057627787,-.14962411,-.10305141,-.1434944,.0094153406,-.032818049,.005023032,-.11042107,-.08688803,.0082882801,-.069125317,.014275344,.020759597,.043589681,.021475766,.0062852837,.0038443003,.004042095,.003640292,.055824906,.014531769,.0044021909,.0069345213,.0012780024,90272.12754833698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2000,31021,.17428973,.21921217,3105,53720.63097661012,12451212.85665602,231.77711,8.7929688,6.2636151,.042843945,.050237663,.0009463488667348,3,.1862501495792053,.3867331889012172,.0700051229892268,.0016229531408703,.3450495717387082,.1878731027200756,.2287478476653881,31,-.049946025,.17680146,-.084308736,-.10123936,-.023168495,.021711217,-.02181631,-.0017083294,-.1476659,-.020328367,.018867087,-.063269749,.0095905531,.01843841,.022625329,.012821803,.005830348,.0027082008,.0038252287,.0024499455,.030788226,.0099187866,.0041611409,.0056833774,.0012444253,90272.12754833698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1627387925982475
2001,31021,.17428973,.21921217,3105,53720.63097661012,12451212.85665602,231.77711,8.7929688,6.2636151,.042843945,.050237663,.0009463488667348,3,.1862501495792053,.3867331889012172,.0700051229892268,.0016229531408703,.3450495717387082,.1878731027200756,.2287478476653881,31,.11279277,.34282345,.16772446,.014140754,.071499921,.06163897,-.0044573233,-.0034110714,-.069724068,.15469968,.031103935,-.099541798,.0076614502,.017695719,.016414648,.010306827,.0049721142,.0030087498,.0037517285,.0031503206,.020901822,.0082258582,.0036625089,.0048925141,.0016457338,90272.12754833698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1998,31022,.45164534,.30534217,3105,90670.77032404486,27302408.36518522,301.11588,22.629946,14.029452,.11621813,.10404629,.0018311664166509,3,.0664993993439938,.2925778302124937,.0953615913953215,.0012750240135099,.4774695046820983,.0677744233575037,.0561732273580697,31,.014738097,.15389462,-.06169568,-.04063756,.06988012,,-.0077404678,,-.050865456,.021237114,-.013133962,.077028386,.0054526539,.012495798,.0085052624,.0080228215,.0034112113,,.0023829928,,.017026156,.0057148682,.0023337596,.003639044,.0021090622,174674.7886923552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1999,31022,.45164534,.30534217,3105,90670.77032404486,27302408.36518522,301.11588,22.629946,14.029452,.11621813,.10404629,.0018311664166509,3,.0664993993439938,.2925778302124937,.0953615913953215,.0012750240135099,.4774695046820983,.0677744233575037,.0561732273580697,31,-.01186529,.058466423,-.012133564,-.05926061,.072546758,.0088910414,-.0059844661,.015984012,-.072959118,-.0040592607,.014843305,.10544607,.011062656,.029883595,.027183231,.013179102,.0059399861,.0031142784,.003900232,.0043006605,.028756455,.011791774,.0039254492,.0053969175,.0017564063,174674.7886923552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2000,31022,.45164534,.30534217,3105,90670.77032404486,27302408.36518522,301.11588,22.629946,14.029452,.11621813,.10404629,.0018311664166509,3,.0664993993439938,.2925778302124937,.0953615913953215,.0012750240135099,.4774695046820983,.0677744233575037,.0561732273580697,31,.088567652,.1744308,.086195312,.052584186,.13932534,.019880723,-.015742913,-.002596363,-.02134064,.12423672,.053592972,.072232336,.0067052078,.019575745,.015638545,.0079601696,.0046463939,.0021234106,.0032952675,.002885035,.017688423,.0068407306,.0033822029,.0039605624,.001956783,174674.7886923552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0662708804011345
2001,31022,.45164534,.30534217,3105,90670.77032404486,27302408.36518522,301.11588,22.629946,14.029452,.11621813,.10404629,.0018311664166509,3,.0664993993439938,.2925778302124937,.0953615913953215,.0012750240135099,.4774695046820983,.0677744233575037,.0561732273580697,31,.15483853,.29494026,.25453204,.090016648,.12910786,.056851625,.01995099,.0027163448,-.025449689,.20476039,.049261298,.029872732,.0056520267,.02048433,.013659596,.0067172511,.0039596884,.0024523849,.0032140501,.0034737755,.013230454,.005985138,.0030145193,.0036700496,.0023629388,174674.7886923552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1998,31023,.25126612,2.9119799,3105,66032.95416069124,16968407.70464597,256.96878,13.079167,25.417568,.045888446,1.6368564,.0010672293721431,3,.1638974316549072,.3196418043017068,.0651962176576338,.0129153945261545,.3617291487834074,.1768128261810617,.1347406003569391,31,-.02590218,.12907515,-.012136228,-.081010275,.055583227,,-.035771802,,.12117307,-.025268758,-.003971885,-.056273866,.0082178703,.012842882,.014352566,.014332075,.0046185357,,.0026481135,,.030869659,.0086688669,.002917991,.0045645507,.0011631184,101802.9073547125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1999,31023,.25126612,2.9119799,3105,66032.95416069124,16968407.70464597,256.96878,13.079167,25.417568,.045888446,1.6368564,.0010672293721431,3,.1638974316549072,.3196418043017068,.0651962176576338,.0129153945261545,.3617291487834074,.1768128261810617,.1347406003569391,31,-.16557172,-.11744113,.021516312,-.19964924,-.035759941,.018386535,-.024008732,-.033665385,-.13238396,-.15983139,.0028712871,.0056463694,.012953874,.021920005,.042438313,.017012658,.0067669027,.0036612621,.0040308577,.003077402,.043386843,.013374333,.0045550982,.0066566924,.001393394,101802.9073547125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2000,31023,.25126612,2.9119799,3105,66032.95416069124,16968407.70464597,256.96878,13.079167,25.417568,.045888446,1.6368564,.0010672293721431,3,.1638974316549072,.3196418043017068,.0651962176576338,.0129153945261545,.3617291487834074,.1768128261810617,.1347406003569391,31,.010700756,.22055061,-.0081927264,-.038504075,.08037404,.0091844592,-.024364728,-.032171156,-.021631509,.028241184,.018287394,-.055215634,.0089202607,.015231877,.023082446,.012309743,.0058759451,.0023676839,.0038116488,.0018629159,.028769489,.0087960018,.0041267574,.0055211727,.0013104302,101802.9073547125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1037799259647727
2001,31023,.25126612,2.9119799,3105,66032.95416069124,16968407.70464597,256.96878,13.079167,25.417568,.045888446,1.6368564,.0010672293721431,3,.1638974316549072,.3196418043017068,.0651962176576338,.0129153945261545,.3617291487834074,.1768128261810617,.1347406003569391,31,.11448068,.33477464,.092387795,.039447613,.097432904,.031724811,-.0052376809,-.033608355,-.059616901,.15821366,.055323686,-.097538546,.0069835051,.013500533,.019139547,.0094100842,.0048779491,.0027669312,.0036258625,.0025173607,.020149175,.007267389,.0036416855,.0048797373,.0015787092,101802.9073547125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1998,31024,.34430206,.055684712,3106,33427.45121844206,6111599.624654363,182.83176,16.718754,14.984626,.11546582,.029365038,.0005234208800933,3,.1457390701664121,.3666503629225083,.0904012287202395,.0066789867961181,.3217064540041767,.1524180569625302,.1485400695441192,31,-.12836394,-.015212008,-.0007556476,-.16125053,-.050688423,,-.031751361,,-.0084726484,-.11654754,-.031520262,-.076537646,.010516156,.014296558,.018775094,.021093672,.006920388,,.0032618577,,.049691994,.010874651,.0040906179,.0061684907,.00058680627,49929.06750369072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1999,31024,.34430206,.055684712,3106,33427.45121844206,6111599.624654363,182.83176,16.718754,14.984626,.11546582,.029365038,.0005234208800933,3,.1457390701664121,.3666503629225083,.0904012287202395,.0066789867961181,.3217064540041767,.1524180569625302,.1485400695441192,31,-.30526766,-.30108798,.095355392,-.34866396,-.11355835,.021437099,-.023578901,-.030243164,-.049312647,-.32043016,-.00046735676,-.10637409,.022299845,.033634059,.058866329,.032915056,.009701116,.0056037945,.0052311691,.0038543826,.090832047,.023044528,.0064879768,.010038073,.00063534139,49929.06750369072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2000,31024,.34430206,.055684712,3106,33427.45121844206,6111599.624654363,182.83176,16.718754,14.984626,.11546582,.029365038,.0005234208800933,3,.1457390701664121,.3666503629225083,.0904012287202395,.0066789867961181,.3217064540041767,.1524180569625302,.1485400695441192,31,-.11190522,-.0191289,-.027987733,-.13985622,-.022027854,.010133279,-.011996223,-.032921545,-.05713902,-.1197537,-.0075085019,-.069862604,.013892467,.026812732,.033799805,.018752133,.0086105512,.0036614125,.0051392335,.0023524195,.047631752,.014031337,.0061291819,.0084867179,.00054893369,49929.06750369072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0155999734997749
2001,31024,.34430206,.055684712,3106,33427.45121844206,6111599.624654363,182.83176,16.718754,14.984626,.11546582,.029365038,.0005234208800933,3,.1457390701664121,.3666503629225083,.0904012287202395,.0066789867961181,.3217064540041767,.1524180569625302,.1485400695441192,31,-.096305251,.024583064,-.093916178,-.1307573,-.035973288,.021350984,-.016665755,-.022338927,-.1853044,-.081766494,.000039533239,-.048165057,.011098059,.023706807,.036224496,.013663293,.0080708051,.0043191928,.0050046938,.0032330577,.036292274,.01155198,.00585014,.0078021786,.00062813848,49929.06750369072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1998,31025,.41656724,.043486856,3106,17161.77158460044,2248242.6180782,131.00294,16.835026,13.361941,.086691089,.032218479,.000815631628913,3,.1387829455309517,.3276405701089547,.0642542498332573,.0165087827020955,.3286149263258971,.1552917282330472,.2089194809682009,31,-.087955281,.015584341,-.062007722,-.099339135,-.0096342266,,-.013982085,,-.00079912314,-.084294498,-.037841748,-.000076055228,.0086297328,.01290817,.014775047,.015082562,.0052208332,,.0027251998,,.042304818,.0088543436,.0031696716,.0050545349,.0010000918,77803.02278137207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1999,31025,.41656724,.043486856,3106,17161.77158460044,2248242.6180782,131.00294,16.835026,13.361941,.086691089,.032218479,.000815631628913,3,.1387829455309517,.3276405701089547,.0642542498332573,.0165087827020955,.3286149263258971,.1552917282330472,.2089194809682009,31,-.40224102,-.41476452,-.27694306,-.35582122,-.060968827,-.011603471,-.0076094428,.071083568,-.16631007,-.42484444,-.013737034,-.061370894,.014573979,.021618556,.037864663,.021754691,.0075674625,.003815237,.0041271299,.006347558,.057405747,.014639141,.0049416791,.0074624754,.0011296435,77803.02278137207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2000,31025,.41656724,.043486856,3106,17161.77158460044,2248242.6180782,131.00294,16.835026,13.361941,.086691089,.032218479,.000815631628913,3,.1387829455309517,.3276405701089547,.0642542498332573,.0165087827020955,.3286149263258971,.1552917282330472,.2089194809682009,31,-.25806826,-.24353473,-.23467988,-.23312038,.0113965,-.010340449,.00069910393,.011989186,-.23981975,-.265876,-.030029481,-.035035741,.0097374218,.015643835,.025538247,.013249884,.0067659062,.0023493643,.004319679,.0041735368,.034047522,.0096094096,.0046469294,.0063159084,.0010181275,77803.02278137207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.086155965924263
