CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13)","('QT_VOTOS', 16)","('QT_VOTOS', 23)","('QT_VOTOS', 29)","('QT_VOTOS', 40)","('QT_VOTOS', 45)","('QT_VOTOS', 95)","('QT_VOTOS', 96)","('QT_VOTOS', 97)",QTD_ABSTENCOES,QTD_APTOS_TOT,QTD_COMPARECIMENTO,QTD_VOTOS_BRANCOS,QTD_VOTOS_NULOS
5932.0,BREJO GRANDE DO ARAGUAIA,1132,3,390,1,672,872,76,458,0,1471,5075,3604,76,458
5959.0,OURILANDIA DO NORTE,1998,10,566,3,1509,1568,174,725,0,3091,9644,6553,174,725
5975.0,DOM ELISEU,4369,12,2017,2,2189,4110,511,1629,0,5664,20503,14839,511,1629
5991.0,SANTA MARIA DAS BARREIRAS,931,1,409,1,613,1289,94,497,0,2337,6172,3835,94,497
6009.0,PRACUUBA,304,3,246,0,379,68,8,80,0,92,1180,1088,8,80
6017.0,AMAPA,1472,17,659,1,965,225,29,244,0,577,4189,3612,29,244
6025.0,PORTO GRANDE,1827,17,767,1,1080,428,46,322,0,338,4826,4488,46,322
6033.0,CALCOENE,1213,9,683,0,1017,254,37,237,0,741,4191,3450,37,237
6041.0,ITAUBAL,637,3,159,0,630,148,9,108,0,112,1806,1694,9,108
6050.0,MACAPA,71135,846,22491,40,36406,11305,1080,6736,0,24554,174593,150039,1080,6736
6068.0,CUTIAS,688,2,112,1,760,117,10,147,0,449,2286,1837,10,147
6076.0,MAZAGAO,3374,18,834,2,1321,713,49,535,0,1151,7997,6846,49,535
6084.0,AMAPARI,769,3,145,1,347,289,13,101,0,186,1854,1668,13,101
6092.0,OIAPOQUE,2965,10,669,2,1038,719,92,423,0,2203,8121,5918,92,423
6106.0,SERRA DO NAVIO,786,3,222,0,421,103,10,81,0,177,1803,1626,10,81
6114.0,FERREIRA GOMES,941,8,325,0,633,145,17,204,0,379,2652,2273,17,204
6122.0,VITORIA DO JARI,2331,5,195,2,1010,649,53,341,0,1013,5599,4586,53,341
6130.0,LARANJAL DO JARI,6309,46,1886,3,3745,1550,251,912,0,3349,18051,14702,251,912
6157.0,SANTANA,20773,135,3992,9,10181,3320,285,1732,0,6101,46528,40427,285,1732
6173.0,TARTARUGALZINHO,983,9,622,0,1093,504,28,349,0,837,4425,3588,28,349
7005.0,AGUA DOCE,705,6,929,0,752,657,675,1125,0,1363,6212,4849,675,1125
7013.0,AFONSO CUNHA,465,0,1027,0,212,172,155,913,0,429,3373,2944,155,913
7021.0,ALTO ALEGRE DO MARANHAO,1827,5,932,2,2571,364,298,1211,0,2802,10012,7210,298,1211
7030.0,ALCANTARA,3425,28,836,3,2175,431,724,1402,0,1938,10962,9024,724,1402
7048.0,ALTO ALEGRE DO PINDARE,3386,3,1543,5,1191,1868,274,2465,0,3889,14624,10735,274,2465
7056.0,ALDEIAS ALTAS,2598,9,1569,1,540,833,412,2431,0,2757,11150,8393,412,2431
7064.0,APICUM ACU,494,4,816,1,1110,1015,239,837,0,1373,5889,4516,239,837
7072.0,ALTAMIRA DO MARANHAO,1178,1,993,0,658,131,91,834,0,1218,5104,3886,91,834
7080.0,AMAPA DO MARANHAO,731,4,443,1,370,381,129,643,0,1053,3755,2702,129,643
7099.0,ALTO PARNAIBA,696,5,1418,0,340,715,162,936,0,1967,6239,4272,162,936
7102.0,ARAGUANA,1322,6,518,3,970,402,103,888,0,1888,6100,4212,103,888
7110.0,AMARANTE DO MARANHAO,2818,7,2692,2,2260,1823,315,2156,0,3421,15494,12073,315,2156
7129.0,BACABEIRA,1658,6,1115,5,1206,379,225,1155,0,1172,6921,5749,225,1155
7137.0,ANAJATUBA,6220,16,614,1,1013,352,458,2027,0,3780,14481,10701,458,2027
7145.0,BACURITUBA,461,3,270,0,1041,79,80,502,0,1083,3519,2436,80,502
7153.0,ANAPURUS,1323,5,798,2,922,1332,573,1316,0,927,7198,6271,573,1316
7161.0,BELAGUA,1004,0,852,1,190,102,116,718,0,717,3700,2983,116,718
7170.0,ARAIOSES,2093,24,3612,6,1312,3475,1440,3725,0,6790,22477,15687,1440,3725
7188.0,BELA VISTA,1170,1,940,1,1025,270,147,943,0,1479,5976,4497,147,943
7196.0,ARARI,5760,20,959,2,2463,1020,539,2009,0,2724,15496,12772,539,2009
7200.0,BERNARDO DO MEARIM,537,2,973,2,549,192,102,595,0,540,3492,2952,102,595
7218.0,AXIXA,913,16,953,1,1623,591,202,719,0,1716,6734,5018,202,719
7226.0,CACHOEIRA GRANDE,947,5,197,0,1209,78,58,594,0,1318,4406,3088,58,594
7234.0,BACABAL,15602,78,7064,21,9103,2861,991,5622,0,15497,56839,41342,991,5622
7242.0,DAVINOPOLIS,1414,11,1164,2,1322,545,120,892,0,2095,7565,5470,120,892
7250.0,BACURI,1833,5,1114,2,855,947,189,1571,0,2219,8735,6516,189,1571
7269.0,BOM JESUS DAS SELVAS,2200,7,1305,2,1010,1106,223,1676,0,2644,10173,7529,223,1676
7277.0,BALSAS,7799,70,5240,6,3389,5219,809,3626,0,8848,35006,26158,809,3626
7285.0,BOM LUGAR,1564,15,1343,6,1166,583,135,1088,0,2049,7949,5900,135,1088
7293.0,BARAO DE GRAJAU,1560,6,3014,6,541,922,299,1859,0,1662,9869,8207,299,1859
7307.0,BREJO DE AREIA,1035,0,1267,4,411,135,175,1101,0,1333,5461,4128,175,1101
7315.0,BARRA DO CORDA,3845,28,9210,12,6268,4206,1429,6705,0,9799,41502,31703,1429,6705
7323.0,BOA VISTA DO GURUPI,585,3,200,1,577,445,81,490,0,788,3170,2382,81,490
7331.0,BARREIRINHAS,9045,22,2145,2,2363,1589,924,3772,0,5760,25622,19862,924,3772
7340.0,BURITICUPU,6627,13,2353,1,3487,2038,584,3223,0,5877,24203,18326,584,3223
7358.0,BENEDITO LEITE,468,7,772,1,259,484,127,695,0,790,3603,2813,127,695
7366.0,BURITIRANA,1223,1,1531,0,1803,727,149,1278,0,1582,8294,6712,149,1278
7374.0,BEQUIMAO,4245,20,952,1,2445,225,685,1806,0,5209,15588,10379,685,1806
7382.0,CAMPESTRE DO MARANHAO,1306,3,1309,3,808,489,139,982,0,1649,6688,5039,139,982
7390.0,BREJO,2123,12,2106,2,1335,4599,659,2782,0,4206,17824,13618,659,2782
7404.0,CAPINZAL DO NORTE,1460,4,1100,1,648,229,143,1222,0,976,5783,4807,143,1222
7412.0,BURITI,2674,15,1833,4,625,2503,774,2364,0,4073,14865,10792,774,2364
7420.0,CENTRAL DO MARANHAO,1377,3,262,1,544,63,76,686,0,1269,4281,3012,76,686
7439.0,BURITI BRAVO,2723,6,1802,3,873,1192,236,2355,0,2224,11414,9190,236,2355
7447.0,CENTRO DO GUILHERME,874,1,468,0,313,213,90,827,0,982,3768,2786,90,827
7455.0,CAJAPIO,1508,7,241,2,1507,171,150,1011,0,1250,5847,4597,150,1011
7463.0,CENTRO NOVO DO MARANHAO,1208,7,1087,2,536,704,134,1144,0,1536,6358,4822,134,1144
7471.0,CAJARI,3143,8,1010,3,1172,400,415,1336,0,3211,10698,7487,415,1336
7480.0,CIDELANDIA,1927,5,1371,1,784,503,125,786,0,2188,7690,5502,125,786
7498.0,CANDIDO MENDES,1138,7,1796,1,1600,802,154,1156,0,3349,10003,6654,154,1156
7501.0,CONCEICAO DO LAGO ACU,1195,8,875,3,1201,627,146,1197,0,1812,7064,5252,146,1197
7510.0,CANTANHEDE,1975,6,1108,1,728,814,107,1067,0,2399,8205,5806,107,1067
7528.0,FEIRA NOVA DO MARANHAO,1118,2,191,1,760,369,176,700,0,629,3946,3317,176,700
7536.0,CAROLINA,3613,15,2395,5,1140,2031,308,1741,0,4477,15725,11248,308,1741
7544.0,FERNANDO FALCAO,419,2,1454,5,645,250,107,1018,0,641,4541,3900,107,1018
7552.0,CARUTAPERA,1869,14,2920,1,1581,470,189,1298,0,2571,10913,8342,189,1298
7560.0,FORMOSA DA SERRA NEGRA,947,3,921,0,1065,1926,133,1186,0,916,7097,6181,133,1186
7579.0,CAXIAS,23956,184,8231,14,7809,6428,1697,10109,0,23676,82104,58428,1697,10109
7595.0,CEDRAL,766,11,755,2,2057,102,252,671,0,1416,6032,4616,252,671
7609.0,GOVERNADOR EDSON LOBAO,1259,3,1238,1,884,666,98,635,0,979,5763,4784,98,635
7617.0,CHAPADINHA,7757,41,4436,4,4802,2009,2244,5347,0,7386,34026,26640,2244,5347
7625.0,GOVERNADOR LUIZ ROCHA,690,4,1359,2,852,664,90,1032,0,823,5516,4693,90,1032
7633.0,CODO,12695,45,8791,10,5881,4322,1669,8585,0,20219,62217,41998,1669,8585
7641.0,GOVERNADOR NEWTON BELLO,978,3,1381,0,502,239,130,936,0,1728,5897,4169,130,936
7650.0,COELHO NETO,6248,27,3557,6,2619,1569,864,4976,0,7313,27179,19866,864,4976
7668.0,GOVERNADOR NUNES FREIRE,2196,5,1116,0,1449,772,184,1457,0,1797,8976,7179,184,1457
7676.0,COLINAS,2594,13,3259,2,1673,2289,448,3299,0,4958,18535,13577,448,3299
7684.0,IGARAPE DO MEIO,1263,7,674,2,720,253,121,936,0,1582,5558,3976,121,936
7692.0,COROATA,5765,49,1080,5,14281,891,702,3086,0,9949,35808,25859,702,3086
7706.0,ITAIPAVA DO GRAJAU,833,4,1444,2,440,619,90,813,132,1261,5638,4377,90,813
7714.0,CURURUPU,3253,17,2904,4,2601,2316,714,2334,0,3737,17880,14143,714,2334
7722.0,ITINGA DO MARANHAO,2620,14,1899,5,1155,2364,241,1594,0,3019,12911,9892,241,1594
7730.0,DOM PEDRO,1939,23,3695,5,1341,1387,484,1860,0,3475,14209,10734,484,1860
7749.0,JATOBA,603,1,960,0,382,376,131,649,0,901,4003,3102,131,649
7757.0,DUQUE BACELAR,1860,10,550,0,167,362,212,1206,0,1580,5947,4367,212,1206
7765.0,JENIPAPO DOS VIEIRAS,484,6,1838,0,694,1108,182,1400,0,1008,6720,5712,182,1400
7773.0,ESPERANTINOPOLIS,2956,7,1528,0,1541,718,307,1828,0,2099,10984,8885,307,1828
7781.0,JUNCO DO MARANHAO,898,4,441,0,351,353,74,559,0,799,3479,2680,74,559
7790.0,FORTALEZA DOS NOGUEIRAS,2291,12,855,1,466,660,163,973,0,1570,6991,5421,163,973
7803.0,LAGO DOS RODRIGUES,1796,5,688,2,1007,415,177,1062,0,841,5993,5152,177,1062
7811.0,FORTUNA,2042,5,1771,4,1422,679,330,1614,0,2171,10038,7867,330,1614
7820.0,LAGOA DO MATO,744,0,1137,1,560,653,156,1128,0,1339,5718,4379,156,1128
7838.0,GODOFREDO VIANA,525,11,626,0,675,432,154,659,0,1395,4477,3082,154,659
7846.0,LAGOA GRANDE DO MARANHAO,1380,4,1470,2,455,427,140,1292,0,1622,6792,5170,140,1292
7854.0,GONCALVES DIAS,1506,11,1778,4,1551,762,245,1857,0,2429,10143,7714,245,1857
7862.0,LAJEADO NOVO,554,1,1133,1,340,375,51,594,0,660,3709,3049,51,594
7870.0,GOVERNADOR ARCHER,936,2,1058,3,857,458,205,1213,0,1380,6112,4732,205,1213
7889.0,MARACACUME,1423,9,1142,2,1589,938,196,1505,0,3244,10048,6804,196,1505
7897.0,GOVERNADOR EUGENIO BARROS,1951,8,1388,1,806,267,247,1468,0,1272,7408,6136,247,1468
7900.0,MARAJA DO SENA,998,4,849,1,592,473,159,1285,0,969,5330,4361,159,1285
7919.0,GRACA ARANHA,680,4,757,2,962,294,137,836,0,881,4553,3672,137,836
7927.0,MARANHAOZINHO,1027,1,789,1,689,231,142,661,0,947,4488,3541,142,661
7935.0,GRAJAU,3678,10,6890,4,2471,1714,599,4041,0,5355,24762,19407,599,4041
7943.0,MATOES DO NORTE,1110,3,470,1,341,353,107,803,0,1315,4503,3188,107,803
7951.0,GUIMARAES,2156,11,1280,0,1071,243,383,985,0,1636,7765,6129,383,985
7960.0,MILAGRES DO MARANHAO,317,7,321,0,602,758,162,654,0,546,3367,2821,162,654
7978.0,HUMBERTO DE CAMPOS,3883,17,1031,1,1824,905,615,1956,0,2406,12638,10232,615,1956
7986.0,NOVA COLINAS,803,2,738,0,121,150,56,542,0,522,2934,2412,56,542
7994.0,ICATU,1986,5,1553,2,3107,1141,376,1787,0,1906,11863,9957,376,1787
8001.0,NOVA OLINDA DO MARANHAO,2032,6,1240,2,1732,388,216,1532,0,1508,8656,7148,216,1532
8010.0,IGARAPE GRANDE,1378,11,1250,1,872,893,170,1088,0,1555,7218,5663,170,1088
8028.0,OLINDA NOVA DO MARANHAO,894,0,686,2,972,562,250,923,0,1837,6126,4289,250,923
8036.0,IMPERATRIZ,28069,426,25130,22,26392,13033,1787,8271,0,31780,134910,103130,1787,8271
8044.0,PAULINO NEVES,1269,5,877,1,612,375,357,1152,0,2160,6808,4648,357,1152
8052.0,SAO LUIS GONZAGA DO MARANHAO,3694,15,2148,5,1355,1049,382,2499,0,4460,15607,11147,382,2499
8060.0,PEDRO DO ROSARIO,1763,6,596,4,2003,227,190,1699,0,2110,8598,6488,190,1699
8079.0,ITAPECURU MIRIM,9016,50,2495,7,2794,1425,556,4065,0,7570,27978,20408,556,4065
8087.0,PERITORO,2440,14,916,6,1587,667,296,1328,0,2734,9988,7254,296,1328
8095.0,JOAO LISBOA,2933,23,2491,3,2065,1931,277,1983,0,3883,15589,11706,277,1983
8109.0,PORTO RICO DO MARANHAO,646,12,586,1,1173,591,189,519,0,1461,5178,3717,189,519
8117.0,JOSELANDIA,941,6,1358,3,2500,498,237,1712,0,1583,8838,7255,237,1712
8125.0,PRESIDENTE MEDICI,819,4,591,0,611,140,77,542,0,583,3367,2784,77,542
8133.0,LAGO DA PEDRA,5569,18,3845,8,4813,1532,536,4722,0,7237,28280,21043,536,4722
8141.0,PRESIDENTE SARNEY,978,6,601,1,1948,235,149,1021,0,2378,7317,4939,149,1021
8150.0,LAGO DO JUNCO,1972,6,619,2,720,269,228,901,0,1243,5960,4717,228,901
8168.0,RAPOSA,2256,29,1825,1,3132,360,217,1326,0,2804,11950,9146,217,1326
8176.0,LAGO VERDE,2011,2,530,1,1531,487,356,1514,0,2500,8932,6432,356,1514
8184.0,RIBAMAR FIQUENE,728,4,1224,0,458,468,105,616,0,855,4458,3603,105,616
8192.0,LIMA CAMPOS,1744,13,697,3,1723,540,421,1421,0,1414,7976,6562,421,1421
8206.0,SANTA FILOMENA DO MARANHAO,379,4,1062,1,541,334,109,611,0,428,3469,3041,109,611
8214.0,LORETO,1454,6,1319,3,190,329,164,1075,0,1665,6205,4540,164,1075
8222.0,SANTANA DO MARANHAO,451,0,134,3,488,1176,63,806,0,993,4114,3121,63,806
8230.0,LUIS DOMINGUES DO MARANHAO,443,3,873,0,897,223,38,476,0,898,3851,2953,38,476
8249.0,SANTO AMARO DO MARANHAO,1437,20,542,4,916,455,451,969,0,1848,6642,4794,451,969
8257.0,MAGALHAES DE ALMEIDA,1469,6,1722,3,937,890,202,1394,0,2673,9296,6623,202,1394
8265.0,SAO DOMINGOS DO AZEITAO,908,0,1053,0,362,72,88,899,0,788,4170,3382,88,899
8273.0,MATA ROMA,1401,10,1086,4,1488,1272,554,1491,0,831,8137,7306,554,1491
8281.0,SAO FRANCISCO DO BREJAO,811,3,1124,1,551,505,76,616,0,639,4326,3687,76,616
8290.0,MATINHA,2830,6,1715,3,2463,674,623,1467,0,2389,12170,9781,623,1467
8303.0,SAO JOAO DO CARU,974,8,901,0,1053,635,211,1407,0,2259,7448,5189,211,1407
8311.0,MATOES,2379,16,1956,3,1512,1481,447,3023,0,2840,13657,10817,447,3023
8320.0,SAO JOAO DO PARAISO,943,3,1737,1,604,520,95,878,0,1440,6221,4781,95,878
8338.0,MIRADOR,1796,6,2140,4,1430,998,347,1965,0,2875,11561,8686,347,1965
8346.0,SAO JOAO DO SOTER,1608,6,1314,1,658,583,170,1519,0,2524,8383,5859,170,1519
8354.0,MIRINZAL,1729,10,1309,0,1289,358,223,845,0,2058,7821,5763,223,845
8362.0,SAO JOSE DOS BASILIOS,748,1,1366,3,840,230,67,981,0,877,5113,4236,67,981
8370.0,MONCAO,2967,8,1478,1,1965,1262,382,2244,0,3739,14046,10307,382,2244
8389.0,SAO PEDRO DA AGUA BRANCA,1776,6,1125,0,485,362,93,830,0,1972,6649,4677,93,830
8397.0,MONTES ALTOS,1151,13,2055,0,534,315,161,944,0,956,6129,5173,161,944
8400.0,SAO PEDRO DOS CRENTES,379,0,834,1,565,129,40,300,0,417,2665,2248,40,300
8419.0,MORROS,2471,10,547,2,1396,230,191,1475,0,2532,8854,6322,191,1475
8427.0,SAO RAIMUNDO DA DOCA BEZERRA,518,3,1050,3,308,312,81,713,0,693,3681,2988,81,713
8435.0,NINA RODRIGUES,1722,7,1193,0,468,223,83,976,0,955,5627,4672,83,976
8443.0,SAO ROBERTO,536,2,932,2,249,157,56,659,0,521,3114,2593,56,659
8451.0,NOVA IORQUE,448,4,453,0,329,599,78,599,0,575,3085,2510,78,599
8460.0,SATUBINHA,1349,4,422,0,396,171,86,699,0,775,3902,3127,86,699
8478.0,OLHO D AGUA DAS CUNHAS,2516,9,2453,1,948,1050,353,1957,0,3055,12342,9287,353,1957
8486.0,SENADOR ALEXANDRE COSTA,981,3,934,1,543,266,135,1030,0,2175,6068,3893,135,1030
8494.0,PACO DO LUMIAR,11455,146,3498,8,8378,1011,982,3022,0,6090,34590,28500,982,3022
8508.0,SENADOR LA ROQUE,2682,5,1639,5,2306,1136,305,2009,0,2283,12370,10087,305,2009
8516.0,PALMEIRANDIA,3459,10,776,3,1101,393,491,1695,0,2295,10223,7928,491,1695
8524.0,SERRANO DO MARANHAO,1271,8,587,0,513,576,415,1138,0,2068,6576,4508,415,1138
8532.0,PARAIBANO,2530,8,1879,4,1189,1037,430,2367,0,3627,13071,9444,430,2367
8540.0,SUCUPIRA DO RIACHAO,294,2,849,1,427,226,116,664,0,571,3150,2579,116,664
8559.0,PARNARAMA,4801,25,1969,3,1221,1945,780,3345,0,3802,17891,14089,780,3345
8567.0,TRIZIDELA DO VALE,3246,15,2340,3,1181,423,280,1704,0,3223,12415,9192,280,1704
8575.0,PASSAGEM FRANCA,1503,7,1817,1,1085,812,352,2030,0,2548,10155,7607,352,2030
8583.0,TUFILANDIA,489,0,915,2,457,210,90,738,0,1061,3962,2901,90,738
8591.0,PASTOS BONS,1715,16,2481,5,927,587,338,1881,0,1813,9763,7950,338,1881
8605.0,TURILANDIA,1843,12,710,2,1718,191,219,1514,0,2821,9030,6209,219,1514
8613.0,PEDREIRAS,6972,39,4157,6,3293,1250,438,3180,0,6565,25900,19335,438,3180
8621.0,VILA NOVA DOS MARTIRIOS,916,4,630,1,258,377,110,480,0,545,3321,2776,110,480
8630.0,PENALVA,4938,11,1809,4,2509,1187,260,2568,0,5097,18383,13286,260,2568
8656.0,PERI MIRIM,1568,16,1024,3,1541,219,287,1165,0,2532,8355,5823,287,1165
8672.0,PINDARE MIRIM,4497,19,2419,2,2243,1353,359,2629,0,2818,16339,13521,359,2629
8699.0,PINHEIRO,7561,32,6987,4,7685,1899,802,4184,0,12471,41625,29154,802,4184
8710.0,PIO XII,3120,10,2334,5,1715,672,743,2387,0,3315,14301,10986,743,2387
8737.0,PIRAPEMAS,2335,14,777,2,1204,772,237,1626,0,2068,9035,6967,237,1626
8753.0,POCAO DE PEDRAS,2240,18,1789,5,2060,1342,474,1981,0,3721,13630,9909,474,1981
8770.0,PORTO FRANCO,2451,1,2808,1,836,1270,140,1210,0,2257,10974,8717,140,1210
8796.0,PRESIDENTE DUTRA,3487,17,6179,4,2792,1901,551,2990,0,6141,24062,17921,551,2990
8818.0,PRESIDENTE JUSCELINO,1328,8,464,0,1136,82,74,823,0,1664,5579,3915,74,823
8834.0,PRESIDENTE VARGAS,1660,10,1051,1,622,437,194,1137,0,1102,6214,5112,194,1137
8850.0,PRIMEIRA CRUZ,1360,5,745,2,1258,602,480,1186,0,974,6612,5638,480,1186
8877.0,RIACHAO,3470,12,939,5,1200,1036,314,1565,0,2991,11532,8541,314,1565
8893.0,SAO JOSE DE RIBAMAR,12817,161,4036,6,11141,1656,807,2844,0,8350,41818,33468,807,2844
8915.0,ROSARIO,5782,42,1855,6,4141,844,701,2911,0,6665,22947,16282,701,2911
8931.0,SAMBAIBA,531,3,1562,1,284,275,80,575,0,1061,4372,3311,80,575
8958.0,SANTA HELENA,4507,19,1530,2,3053,526,460,2327,0,3726,16150,12424,460,2327
8974.0,SANTA LUZIA,10261,12,3610,8,4372,3088,1086,5973,0,10830,39240,28410,1086,5973
8990.0,SANTA QUITERIA DO MARANHAO,2361,11,1143,2,1252,2221,1079,2897,0,2064,13030,10966,1079,2897
9016.0,SANTA RITA,2912,16,1898,3,1619,1223,493,2258,0,4996,15418,10422,493,2258
9032.0,SANTO ANTONIO DOS LOPES,1669,7,1405,2,1573,800,200,1538,0,1586,8780,7194,200,1538
9059.0,SAO BENEDITO DO RIO PRETO,2060,13,1171,1,1337,590,573,1539,0,1609,8893,7284,573,1539
9075.0,SAO BENTO,4757,19,2903,2,1874,1863,630,2632,0,5300,19980,14680,630,2632
9091.0,SAO BERNARDO,1667,10,597,1,1633,3908,292,2270,0,3161,13539,10378,292,2270
9113.0,SAO DOMINGOS DO MARANHAO,2406,22,3683,4,2686,2912,581,3657,0,4967,20918,15951,581,3657
9130.0,SAO FELIX DE BALSAS,465,1,744,0,427,307,108,577,0,486,3115,2629,108,577
9156.0,SAO FRANCISCO DO MARANHAO,550,7,1334,1,498,1222,370,1481,0,2104,7567,5463,370,1481
9172.0,SAO JOAO BATISTA,4653,10,1747,2,1647,327,216,1842,0,4195,14639,10444,216,1842
9199.0,SAO JOAO DOS PATOS,2024,18,3764,3,1455,922,466,2135,0,4241,15028,10787,466,2135
9210.0,SAO LUIS,227320,2477,50560,197,105604,16620,8398,26648,765,107624,546213,438589,8398,26648
9237.0,SAO MATEUS DO MARANHAO,3842,23,1666,4,4268,1987,621,2647,0,6038,21096,15058,621,2647
9253.0,SAO RAIMUNDO DAS MANGABEIRAS,1440,11,2309,0,472,1144,339,1361,0,2560,9636,7076,339,1361
9270.0,SAO VICENTE FERRER,2011,7,945,1,2173,432,523,1809,0,4340,12241,7901,523,1809
9296.0,SITIO NOVO,895,4,3810,2,986,494,146,1665,0,2473,10475,8002,146,1665
9318.0,SUCUPIRA DO NORTE,795,4,1208,1,774,708,174,1308,0,1582,6554,4972,174,1308
9334.0,TASSO FRAGOSO,518,6,948,2,387,398,85,649,0,1050,4043,2993,85,649
9350.0,TIMBIRAS,1620,22,1608,4,2892,1128,284,1520,0,4589,13667,9078,284,1520
9377.0,TIMON,27482,154,5980,12,12778,4149,1404,7603,0,18875,78437,59562,1404,7603
9393.0,TUNTUM,3458,16,1979,10,4803,2284,735,3350,0,6062,22697,16635,735,3350
9415.0,TURIACU,2984,12,2018,0,2550,1251,783,2422,0,5472,17492,12020,783,2422
9431.0,TUTOIA,2534,21,3963,2,1568,2869,1328,3573,0,6366,22224,15858,1328,3573
9458.0,URBANO SANTOS,3899,13,795,4,1394,575,1165,2317,0,3306,13468,10162,1165,2317
9474.0,VARGEM GRANDE,5381,11,2836,12,1540,1835,467,3518,0,7036,22636,15600,467,3518
9490.0,VIANA,5998,48,4299,7,4769,1119,519,3620,0,9490,29869,20379,519,3620
9512.0,VITORIA DO MEARIM,4207,24,1242,7,2998,1776,686,2552,0,6950,20442,13492,686,2552
9539.0,VITORINO FREIRE,3777,16,2189,4,3161,1728,946,2895,0,5299,20015,14716,946,2895
9555.0,BOM JARDIM,4280,26,2812,4,2689,1911,738,3073,0,5235,20768,15533,738,3073
9571.0,SANTA INES,12276,66,7469,5,5828,4358,879,4977,0,7175,43033,35858,879,4977
9598.0,PAULO RAMOS,2024,7,1060,2,1834,1570,576,2084,0,2098,11255,9157,576,2084
9610.0,ACAILANDIA,11786,61,7409,6,8955,6247,1201,4875,0,12337,52877,40540,1201,4875
9636.0,ESTREITO,2895,22,2307,2,1290,2785,293,1558,0,3066,14218,11152,293,1558
9652.0,SANTA LUZIA DO PARUA,2472,5,1897,1,2775,581,245,1814,0,1869,11659,9790,245,1814
9679.0,ARAME,3337,7,1396,3,1193,1837,376,2459,0,3639,14247,10608,376,2459
9695.0,MIRANDA DO NORTE,3283,14,775,2,1511,264,259,1380,0,2923,10411,7488,259,1380
9717.0,ZE DOCA,3507,34,4510,8,3294,2276,717,3810,0,8396,26552,18156,717,3810
10006.0,BRASILEIRA,1236,2,488,0,239,1469,203,613,0,893,5143,4250,203,613
10014.0,AGRICOLANDIA,1808,4,323,0,374,678,79,434,0,1125,4825,3700,79,434
10022.0,ALEGRETE DO PIAUI,591,0,852,1,111,574,103,468,0,402,3102,2700,103,468
10030.0,AGUA BRANCA,3482,16,983,6,1025,1483,222,1110,0,1568,9895,8327,222,1110
10049.0,BAIXA GRANDE DO RIBEIRO,622,5,264,1,538,1413,75,639,0,1010,4567,3557,75,639
10057.0,ALTO LONGA,2180,13,1755,4,710,2101,176,1443,0,1818,10200,8382,176,1443
10065.0,BOM PRINCIPIO DO PIAUI,1137,4,1288,0,247,445,103,593,0,698,4515,3817,103,593
10073.0,ALTOS,8522,23,2431,9,1714,3351,612,2761,0,2908,22331,19423,612,2761
10081.0,BONFIM DO PIAUI,672,3,103,0,50,1445,74,494,0,554,3395,2841,74,494
10090.0,AMARANTE,2924,22,1121,3,793,2836,319,1436,0,1687,11141,9454,319,1436
10103.0,BURITI DOS MONTES,719,2,1687,1,108,634,100,819,0,520,4590,4070,100,819
10111.0,ANGICAL DO PIAUI,2362,6,492,1,479,827,127,496,0,754,5544,4790,127,496
10120.0,CABECEIRAS DO PIAUI,1651,4,1175,1,213,1072,110,878,0,807,5911,5104,110,878
10138.0,ANISIO DE ABREU,1168,5,249,0,205,1520,92,681,0,736,4656,3920,92,681
10146.0,CALDEIRAO GRANDE DO PIAUI,667,5,416,1,114,1523,79,490,0,445,3740,3295,79,490
10154.0,ANTONIO ALMEIDA,479,2,221,1,329,723,51,306,0,385,2497,2112,51,306
10162.0,CANAVIEIRA,634,1,344,0,162,700,41,430,0,325,2637,2312,41,430
10170.0,AROAZES,1289,2,1023,4,155,452,107,513,0,766,4311,3545,107,513
10189.0,COIVARAS,1038,5,421,1,384,641,56,425,0,374,3345,2971,56,425
10197.0,ARRAIAL,514,2,282,0,136,1131,39,480,0,510,3094,2584,39,480
10200.0,COLONIA DO GURGUEIA,744,2,600,2,515,641,60,449,0,529,3542,3013,60,449
10219.0,AVELINO LOPES,2095,3,353,1,806,1493,119,791,0,1314,6975,5661,119,791
10227.0,COLONIA DO PIAUI,1469,3,477,2,193,815,167,769,0,960,4855,3895,167,769
10235.0,BARRAS,8234,12,1381,2,1223,5588,508,3441,0,3736,24125,20389,508,3441
10243.0,CORONEL JOSE DIAS,1390,4,164,1,179,915,91,451,0,428,3623,3195,91,451
10251.0,BARREIRAS DO PIAUI,721,0,203,0,128,434,49,314,0,382,2231,1849,49,314
10260.0,FARTURA DO PIAUI,1069,0,43,1,175,946,53,447,0,416,3150,2734,53,447
10278.0,BARRO DURO,1344,6,521,1,774,868,102,531,0,866,5013,4147,102,531
10286.0,JACOBINA DO PIAUI,1272,5,157,1,356,917,119,458,0,435,3720,3285,119,458
10294.0,BATALHA,5629,5,1343,3,835,2929,303,1983,0,2639,15669,13030,303,1983
10308.0,JARDIM DO MULATO,702,5,181,1,297,843,75,355,0,356,2815,2459,75,355
10316.0,BENEDITINOS,1680,7,611,4,527,2441,236,1027,0,1040,7573,6533,236,1027
10324.0,LAGOA ALEGRE,1153,3,407,1,318,1555,108,733,0,643,4921,4278,108,733
10332.0,BERTOLINIA,808,0,836,1,361,592,92,423,0,514,3627,3113,92,423
