STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_PSTU_16,VOTES_PCB_21,VOTES_DC_27,VOTES_PRTB_28,VOTES_PCO_29,VOTES_PV_43,VOTES_CHALLENGER,VOTES_PSOL_50,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
SP,61808,PONTALINDA,1263,1,1,0,1,1,226,909,2,730,3312,2582,130,48
SP,61816,ATIBAIA,16063,29,20,41,31,9,14054,39892,646,17441,94164,76723,2990,2948
SP,61824,PARISI,525,0,0,0,0,0,187,813,11,286,1919,1633,57,40
SP,61832,AURIFLAMA,4210,4,1,2,1,0,1382,2615,39,2071,11068,8997,422,321
SP,61840,TAQUARIVAÍ,1044,1,0,0,1,0,164,2173,9,1047,4584,3537,56,89
SP,61859,AVAÍ,1180,0,1,4,2,0,556,1239,20,570,3710,3140,64,74
SP,61867,MARAPOAMA,677,1,1,1,0,0,165,1029,5,328,2330,2002,72,51
SP,61875,AVANHANDAVA,2425,2,1,5,0,1,1098,2065,31,1466,7459,5993,196,169
SP,61883,SÃO JOÃO DE IRACEMA,620,0,0,0,0,0,107,451,3,246,1507,1261,24,56
SP,61891,AVARÉ,12169,21,11,19,13,6,9477,21957,464,11569,59766,48197,1969,2091
SP,61905,SÃO LOURENÇO DA SERRA,3052,4,1,2,3,1,1172,3234,45,1929,10114,8185,329,342
SP,61913,BADY BASSITT,3332,3,2,4,5,0,1108,3861,75,2011,11004,8993,280,323
SP,61921,ZACARIAS,736,3,0,1,0,0,165,669,4,292,1994,1702,46,78
SP,61930,BALBINOS,366,1,1,1,0,0,184,416,9,308,1390,1082,58,46
SP,61948,ITAPIRAPUÃ PAULISTA,1174,1,1,0,1,0,158,897,1,659,3004,2345,43,69
SP,61956,BÁLSAMO,1532,3,1,0,3,1,696,2831,46,825,6361,5536,273,150
SP,61964,MESÓPOLIS,534,1,0,0,0,0,137,534,0,371,1638,1267,46,15
SP,61972,BANANAL,2088,0,1,4,30,1,1094,2726,38,1505,8031,6526,198,346
SP,61980,NOVA CAMPINA,2051,1,2,2,2,0,363,2474,8,1356,6473,5117,72,142
SP,61999,BARBOSA,1295,0,1,0,1,0,438,1888,15,716,4569,3853,80,135
SP,62006,ILHA COMPRIDA,1866,0,1,1,3,1,850,2252,25,1658,6929,5271,100,172
SP,62014,BARÃO DE ANTONINA,660,0,1,0,2,0,142,859,24,426,2292,1866,77,101
SP,62022,LOURDES,602,0,1,1,0,0,140,754,5,354,1928,1574,26,45
SP,62030,BARIRI,3841,11,3,5,10,3,3182,9455,163,5055,23541,18486,1052,761
SP,62049,TORRE DE PEDRA,476,0,0,0,0,0,240,948,7,658,2428,1770,50,49
SP,62057,BARRA BONITA,6911,13,3,14,9,1,4469,10869,232,5444,29833,24389,949,919
SP,62065,ARCO-ÍRIS,627,1,0,2,0,0,139,736,3,297,1873,1576,32,36
SP,62073,BARRA DO TURVO,2660,2,2,5,1,0,338,1097,15,2543,6974,4431,83,228
SP,62081,BREJO ALEGRE,948,0,0,0,0,0,155,513,4,285,2022,1737,55,62
SP,62090,BARRETOS,21368,42,8,21,29,6,12773,28389,416,15067,82151,67084,2006,2026
SP,62103,CANAS,647,2,1,2,0,0,539,1414,16,502,3244,2742,54,67
SP,62111,BARRINHA,8121,14,4,1,4,1,2893,3686,94,4064,20347,16283,794,671
SP,62120,PRACINHA,423,0,0,0,0,0,88,541,5,230,1352,1122,22,43
SP,62138,BARUERI,68523,92,37,101,89,18,34360,54596,1480,28095,198261,170166,5306,5564
SP,62146,PRATÂNIA,958,0,0,1,1,0,600,1337,16,816,3945,3129,125,91
SP,62154,BASTOS,3516,5,3,3,4,0,1719,7447,31,3634,17165,13531,446,357
SP,62162,QUADRA,560,0,0,1,2,0,160,1266,11,605,2713,2108,48,60
SP,62170,BATATAIS,9667,14,6,12,16,2,5277,16568,230,7047,41351,34304,1256,1256
SP,62189,SANTA CRUZ DA ESPERANÇA,420,0,0,0,0,0,154,659,12,365,1720,1355,25,85
SP,62197,BAURU,61580,186,57,99,85,43,52986,69907,2187,41017,243516,202499,7037,8332
SP,62200,SANTA SALETE,488,1,0,0,0,0,143,455,8,169,1352,1183,64,24
SP,62219,BEBEDOURO,11659,35,7,15,23,4,6926,22250,388,11377,56410,45033,1957,1769
SP,62227,VITÓRIA BRASIL,477,2,0,0,0,0,150,552,7,211,1497,1286,55,43
SP,62235,BENTO DE ABREU,601,0,0,0,0,0,307,610,6,365,2058,1693,79,90
SP,62243,IPIGUÁ,916,1,0,0,0,0,243,1269,15,543,3162,2619,115,60
SP,62251,BERNARDINO DE CAMPOS,1874,2,0,1,2,1,1312,3074,35,1721,8421,6700,209,190
SP,62260,TAQUARAL,570,1,0,1,0,1,195,794,8,453,2162,1709,86,53
SP,62278,BILAC,1133,0,0,0,3,2,642,2471,18,1154,5769,4615,186,160
SP,62286,FERNÃO,389,0,0,0,0,0,85,592,3,239,1371,1132,33,30
SP,62294,BIRIGUI,17408,31,17,28,11,3,11474,29037,465,11889,76075,64186,2656,3056
SP,62308,GAVIÃO PEIXOTO,1193,0,0,3,1,0,402,1092,12,380,3297,2917,98,116
SP,62316,BIRITIBA MIRIM,4965,10,1,2,8,2,2485,8258,106,3953,20972,17019,596,586
SP,62324,JUMIRIM,479,1,0,1,3,0,207,882,16,354,2030,1676,41,46
SP,62332,BOA ESPERANÇA DO SUL,3943,1,2,1,3,0,752,2843,32,1929,10043,8114,218,319
SP,62340,NANTES,818,1,1,0,0,0,154,656,19,384,2121,1737,34,54
SP,62359,BOCAINA,1559,2,1,2,2,1,1336,3208,40,1423,8054,6631,268,212
SP,62367,NOVA CASTILHO,402,0,0,0,0,0,108,470,4,196,1214,1018,18,16
SP,62375,BOFETE,1978,1,3,4,2,0,598,2255,30,2092,7408,5316,228,217
SP,62383,OUROESTE,2535,3,1,0,2,0,849,1580,11,1276,6624,5348,160,207
SP,62391,BOITUVA,6908,11,4,11,8,3,4236,14003,208,6055,33625,27570,1043,1135
SP,62405,PAULISTÂNIA,368,1,1,0,0,0,182,552,1,277,1472,1195,31,59
SP,62413,BOM JESUS DOS PERDÕES,3623,1,1,9,10,1,1761,5050,64,2484,13876,11392,391,481
SP,62421,RIBEIRÃO DOS ÍNDIOS,740,1,0,0,1,0,144,636,6,325,1966,1641,70,43
SP,62430,BORÁ,324,0,1,1,0,0,147,300,2,134,951,817,19,23
SP,62448,TRABIJU,411,0,0,0,0,0,109,598,9,209,1372,1163,12,24
SP,62456,BORACÉIA,999,0,2,0,1,0,410,1143,20,484,3307,2823,125,123
SP,62472,BORBOREMA,2258,1,2,4,6,0,1315,4337,66,2511,11334,8823,471,363
SP,62499,BOTUCATU,18594,52,22,28,47,13,20210,26375,914,15653,88612,72959,2836,3868
SP,62510,BRAGANÇA PAULISTA,19998,31,29,44,38,4,16255,46994,736,18426,109472,91046,3143,3774
SP,62553,BRAÚNA,734,2,0,0,0,0,438,1786,25,562,3754,3192,117,90
SP,62570,BRODOWSKI,3959,7,3,4,5,1,1979,5264,83,2535,14762,12227,446,476
SP,62596,BROTAS,3088,4,2,16,5,0,2132,6516,52,3678,16613,12935,590,530
SP,62618,BURI,3577,1,3,1,2,2,1312,5461,73,3135,14202,11067,368,267
SP,62634,BURITAMA,3695,3,1,1,1,0,1038,3856,35,2667,12049,9382,383,369
SP,62650,BURITIZAL,534,0,1,2,1,0,285,1487,15,353,2879,2526,86,115
SP,62677,CABRÁLIA PAULISTA,1243,0,2,1,1,0,530,807,18,848,3655,2807,103,102
SP,62693,CABREÚVA,9657,10,7,9,10,4,3642,8829,129,4827,28903,24076,961,818
SP,62715,CAÇAPAVA,12989,132,9,32,33,5,11987,24732,511,10141,64375,54234,1915,1889
SP,62731,CACHOEIRA PAULISTA,6673,12,6,3,16,2,5001,6242,170,4389,23576,19187,536,526
SP,62758,CACONDE,3397,3,3,3,2,1,926,5623,50,3195,13858,10663,315,340
SP,62774,CAFELÂNDIA,3050,3,4,0,1,0,1862,4602,43,2928,13170,10242,361,316
SP,62790,CAIABU,1406,1,0,0,1,0,375,961,6,611,3534,2923,112,61
SP,62812,CAIEIRAS,19996,33,16,35,21,7,11142,14640,477,7783,58263,50480,2025,2088
SP,62839,CAIUÁ,1532,0,0,0,0,0,285,998,5,931,3946,3015,46,149
SP,62855,CAJAMAR,18645,25,14,22,27,2,7964,11772,314,7040,48853,41813,1497,1531
SP,62871,CAJOBI,2323,4,1,1,2,0,831,2657,40,1600,7896,6296,259,178
SP,62898,CAJURU,5330,9,2,6,4,0,1575,5968,125,3738,17938,14200,612,569
SP,62910,CAMPINAS,220181,552,223,390,294,92,148560,209003,8411,125730,761315,635585,21010,26869
SP,62936,CAMPO LIMPO PAULISTA,18922,27,17,32,36,2,10681,13598,379,8751,56040,47289,1496,2099
SP,62952,CAMPOS DO JORDÃO,5637,14,5,19,15,7,3866,16774,248,8611,37447,28836,1172,1079
SP,62979,CAMPOS NOVOS PAULISTA,835,0,0,1,1,0,462,1319,20,643,3443,2800,85,77
SP,62995,CANANÉIA,2260,2,6,2,3,1,1121,3062,48,2911,9864,6953,181,267
SP,63010,CÂNDIDO MOTA,5981,4,2,5,5,0,3080,8717,144,5073,24442,19369,855,576
SP,63037,CÂNDIDO RODRIGUES,734,4,1,0,1,2,185,827,6,378,2383,2005,166,79
SP,63053,CAPÃO BONITO,8447,6,9,8,13,3,4557,12570,160,8315,35866,27551,936,842
SP,63070,CAPELA DO ALTO,2964,2,2,4,1,0,1482,4660,86,2138,11958,9820,384,235
SP,63096,CAPIVARI,6882,10,9,21,15,2,5076,13312,182,5771,33437,27666,1115,1042
SP,63118,CARAGUATATUBA,16946,40,9,18,24,3,10733,22093,332,14671,68781,54110,1756,2156
SP,63134,CARAPICUÍBA,104006,144,64,141,158,24,45826,56479,2090,36633,260967,224334,7787,7615
SP,63150,CARDOSO,3450,2,1,5,4,0,752,2717,17,2339,9910,7571,297,326
SP,63177,CASA BRANCA,4203,7,6,7,9,1,3090,7014,187,4667,20505,15838,640,674
SP,63193,CÁSSIA DOS COQUEIROS,597,0,1,1,1,0,194,949,15,633,2595,1962,85,119
SP,63215,CASTILHO,5437,1,1,2,1,0,1764,2660,43,1727,12196,10469,287,273
SP,63231,CATANDUVA,19309,37,11,29,21,3,11686,30260,548,13795,81132,67337,2522,2911
SP,63258,CATIGUÁ,1893,2,2,0,2,1,784,1563,16,750,5511,4761,276,222
SP,63274,CEDRAL,1423,4,1,1,2,1,578,2623,39,829,5912,5083,211,200
SP,63290,CERQUEIRA CÉSAR,2996,4,2,4,1,2,1434,5080,55,2839,13174,10335,417,340
SP,63312,CERQUILHO,5950,11,8,9,12,5,3157,12805,235,4094,28349,24255,952,1111
SP,63339,CESÁRIO LANGE,2078,2,5,3,1,2,999,4908,31,2061,11035,8974,478,467
SP,63355,CHARQUEADA,2639,3,0,1,2,0,1672,4857,64,2172,12135,9963,362,363
SP,63371,CHAVANTES,2365,3,1,3,2,1,1424,3234,73,1769,9403,7634,288,240
SP,63398,CLEMENTINA,1386,3,2,1,0,0,476,1803,29,979,4983,4004,112,192
SP,63410,COLINA,4268,6,4,2,1,1,1218,4632,30,3120,14112,10992,388,442
SP,63436,COLÔMBIA,1560,1,1,3,0,1,518,1599,21,1290,5247,3957,112,141
SP,63452,CONCHAL,4321,5,9,11,1,4,1917,7673,84,3417,18726,15309,719,565
SP,63479,CONCHAS,3106,5,3,2,9,1,1326,4708,105,3411,13475,10064,380,419
SP,63495,CORDEIRÓPOLIS,4052,15,3,3,14,3,2554,5586,176,2358,15808,13450,516,528
SP,63517,COROADOS,1041,2,1,1,1,1,500,1438,18,719,3926,3207,104,100
SP,63533,CORONEL MACEDO,1790,1,0,3,2,0,199,1293,34,655,4136,3481,68,91
SP,63550,CORUMBATAÍ,517,4,0,2,0,1,331,1512,16,744,3303,2559,84,92
SP,63576,COSMÓPOLIS,15682,21,7,17,10,5,7456,7752,283,6827,40830,34003,1459,1311
SP,63592,COSMORAMA,1599,0,0,2,1,0,365,2508,30,894,5660,4766,159,102
SP,63614,COTIA,44956,76,37,64,79,22,20958,37692,1004,19203,131999,112796,3862,4046
SP,63630,CRAVINHOS,3987,4,6,1,9,2,2657,10767,124,4188,23552,19364,861,946
SP,63657,CRISTAIS PAULISTA,1662,2,1,1,1,0,532,2469,16,1117,6103,4986,133,169
SP,63673,CRUZÁLIA,684,1,1,0,0,0,226,843,7,340,2164,1824,35,27
SP,63690,CRUZEIRO,11373,23,11,35,40,6,10743,21721,512,9448,57418,47970,1542,1964
SP,63711,CUBATÃO,35205,57,26,63,33,13,17887,19650,590,15447,93290,77843,2059,2260
SP,63738,CUNHA,6620,5,4,7,4,1,2183,4322,39,4956,19124,14168,472,511
SP,63754,DESCALVADO,3915,6,8,3,6,5,3001,11136,158,4489,24623,20134,1011,885
SP,63770,DIADEMA,139005,183,86,136,109,40,48575,57578,2085,44513,312300,267787,9111,10879
SP,63797,DIVINOLÂNDIA,1846,5,0,0,2,2,614,4530,36,2135,10010,7875,479,361
SP,63819,DOBRADA,1835,1,1,1,1,0,555,1693,13,627,5037,4410,163,147
SP,63835,DOIS CÓRREGOS,3410,10,6,10,3,1,2268,7620,136,3757,18273,14516,607,445
SP,63851,DOLCINÓPOLIS,972,0,0,0,1,0,150,552,6,297,2070,1773,53,39
SP,63878,DOURADO,1398,2,3,2,3,0,635,3070,53,1431,7229,5798,373,259
SP,63894,DRACENA,8603,8,2,5,5,2,4545,11646,122,4288,30790,26502,836,728
SP,63916,DUARTINA,2815,2,2,2,7,1,1451,3068,44,1402,9406,8004,308,304
SP,63932,DUMONT,1509,2,0,0,0,1,611,2430,11,919,5904,4985,232,189
SP,63959,ECHAPORÃ,1378,0,0,4,0,0,571,1710,21,1333,5307,3974,114,176
SP,63975,ELDORADO,3973,2,2,9,4,1,949,2777,40,3384,11590,8206,162,287
SP,63991,ELIAS FAUSTO,3741,3,0,29,14,1,1324,3937,61,2574,12477,9903,423,370
SP,64017,EMBU,66428,95,40,91,89,13,27826,40290,1184,23785,170578,146793,5470,5267
SP,64033,EMBU-GUAÇU,16990,16,17,22,29,5,6323,12361,309,8302,46903,38601,1265,1264
SP,64050,ESTRELA D'OESTE,1904,2,1,3,1,0,730,2446,34,1116,6740,5624,290,213
SP,64076,ESTRELA DO NORTE,644,1,0,0,0,0,296,852,15,389,2307,1918,63,47
SP,64092,FARTURA,3115,1,2,3,2,0,1166,4660,40,2800,12375,9575,307,279
SP,64114,FERNANDÓPOLIS,17947,13,5,7,14,9,5726,13427,173,9668,49450,39782,1356,1105
SP,64130,FERNANDO PRESTES,1198,1,1,0,4,0,458,1670,15,866,4679,3813,317,149
SP,64157,FERRAZ DE VASCONCELOS,44151,59,20,54,81,12,21202,20548,761,15970,109865,93895,3334,3673
SP,64173,FLORA RICA,636,0,0,0,0,0,168,525,7,343,1725,1382,32,14
SP,64190,FLOREAL,903,0,0,0,0,0,226,815,16,390,2508,2118,88,70
SP,64211,FLÓRIDA PAULISTA,2892,2,1,0,1,0,748,2781,38,1030,8000,6970,292,215
SP,64238,FLORÍNEA,948,0,0,0,4,0,295,736,8,447,2559,2112,72,49
SP,64254,FRANCA,58278,83,38,54,46,12,28971,87859,1232,31870,218769,186899,4913,5413
SP,64270,FRANCISCO MORATO,45054,71,23,54,46,3,12572,18045,719,15869,99210,83341,3399,3355
SP,64297,FRANCO DA ROCHA,35221,97,16,50,28,9,14532,17078,614,12797,87010,74213,3095,3473
SP,64319,GABRIEL MONTEIRO,407,0,1,0,0,0,179,1300,11,400,2490,2090,66,126
SP,64335,GÁLIA,1377,0,0,2,0,0,414,2000,22,1387,5519,4132,163,154
SP,64351,GARÇA,5710,9,3,12,7,7,3854,14588,216,7629,34141,26512,1178,928
SP,64378,GASTÃO VIDIGAL,1388,0,0,1,0,0,264,660,12,723,3252,2529,124,80
SP,64394,GENERAL SALGADO,2850,2,0,0,3,0,842,2739,40,1066,7951,6885,215,194
SP,64416,GETULINA,2305,2,1,4,7,1,815,2635,35,2171,8487,6316,242,269
SP,64432,GLICÉRIO,1290,1,0,1,0,0,425,1145,16,724,3794,3070,97,95
SP,64459,GUAIÇARA,2524,4,2,0,1,1,987,2374,38,1583,7947,6364,267,166
SP,64475,GUAIMBÉ,1344,2,0,0,1,0,378,1441,13,796,4233,3437,106,152
SP,64491,GUAÍRA,9492,5,1,4,6,0,2006,10040,78,6122,28855,22733,586,515
SP,64513,GUAPIAÇU,4391,2,1,1,1,1,1122,4804,52,2476,13588,11112,414,323
SP,64530,GUAPIARA,5882,3,3,11,5,1,624,3779,71,4493,15622,11129,253,497
SP,64556,GUARÁ,5945,3,2,3,5,0,1129,4175,40,3042,14995,11953,321,330
SP,64572,GUARAÇAÍ,2314,4,3,1,2,0,704,1892,36,1577,7036,5459,261,242
SP,64599,GUARACI,2836,8,1,2,4,0,577,2453,15,1921,8180,6259,166,197
SP,64610,GUARANI D'OESTE,573,0,0,0,1,0,133,447,5,276,1513,1237,38,40
SP,64637,GUARANTÃ,1593,2,1,1,1,0,681,1553,16,1161,5318,4157,185,124
SP,64653,GUARARAPES,6261,7,1,4,2,1,3287,7622,153,5381,24117,18736,658,740
SP,64670,GUARAREMA,5691,9,4,9,7,2,2831,7233,128,3010,19974,16964,460,590
SP,64696,GUARATINGUETÁ,17175,44,13,35,49,14,21223,27947,787,14265,86092,71827,2314,2226
SP,64718,GUAREÍ,2044,3,2,2,2,0,883,3260,96,1804,8876,7072,466,314
SP,64734,GUARIBA,8801,9,3,6,6,1,3760,8329,96,4502,26733,22231,625,595
SP,64750,GUARUJÁ,70676,123,93,134,243,22,39606,50361,1453,35489,211242,175753,6432,6610
SP,64777,GUARULHOS,248526,618,219,416,412,90,151652,220441,7347,104373,788677,684304,24217,30366
SP,64793,GUZOLÂNDIA,1478,1,0,0,2,0,264,989,9,537,3478,2941,98,100
SP,64815,HERCULÂNDIA,2540,2,0,0,2,0,687,1740,18,1394,6723,5329,132,208
SP,64831,IACANGA,1579,1,1,2,2,0,1226,2485,13,980,6645,5665,219,137
SP,64858,IACRI,1408,0,0,0,2,0,536,1917,18,1069,5239,4170,141,148
SP,64874,IBATÉ,5956,16,7,3,16,3,3432,7943,170,3754,22879,19125,892,687
SP,64890,IBIRÁ,1465,0,1,0,0,0,549,3739,26,1502,7778,6276,267,229
SP,64912,IBIRAREMA,1041,2,1,0,0,0,685,1918,14,756,4806,4050,253,136
SP,64939,IBITINGA,9420,24,0,16,26,3,5713,14544,229,7170,39957,32787,1524,1288
SP,64955,IBIÚNA,9364,17,11,18,18,2,4763,25128,314,11382,54043,42661,1262,1764
SP,64971,ICÉM,2245,5,2,0,5,0,552,1802,33,1480,6437,4957,126,187
SP,64998,IEPÊ,1254,2,2,0,3,0,530,2641,27,1075,5798,4723,110,154
SP,65013,IGARAÇU DO TIETÊ,5955,4,3,7,5,4,2265,5317,120,3178,18441,15263,882,701
SP,65030,IGARAPAVA,6626,7,4,15,6,3,2670,5645,84,5416,21711,16295,703,532
SP,65056,IGARATÁ,2144,7,1,2,1,0,767,2409,20,1030,6786,5756,144,261
SP,65072,IGUAPE,6235,8,3,5,7,2,2218,6905,117,6371,22827,16456,433,523
SP,65099,ILHABELA,3673,2,2,3,18,1,3328,7986,74,4378,20204,15826,327,412
SP,65110,INDAIATUBA,41159,78,37,57,57,11,24593,36548,1006,19912,133413,113501,4732,5223
SP,65137,INDIANA,1282,0,0,2,1,0,559,1361,16,775,4278,3503,159,123
SP,65153,INDIAPORÃ,1129,5,2,0,2,0,273,974,9,396,2922,2526,51,81
SP,65170,INÚBIA PAULISTA,646,1,0,0,0,0,288,1279,3,444,2842,2398,104,77
SP,65196,IPAUSSU,2038,7,2,0,8,0,1476,3942,69,1967,10029,8062,319,201
SP,65218,IPERÓ,5589,4,7,1,3,0,1907,4624,119,3078,16245,13167,436,477
SP,65234,IPEÚNA,1032,1,2,2,0,0,770,1599,21,930,4584,3654,94,133
SP,65250,IPORANGA,1440,0,2,0,0,0,256,598,9,1056,3504,2448,46,97
SP,65277,IPUÃ,3633,5,1,2,4,0,678,3397,24,2087,10333,8246,278,224
SP,65293,IRACEMÁPOLIS,3647,7,4,19,4,6,2817,5455,140,1932,14856,12924,393,432
SP,65315,IRAPUÃ,1474,3,1,3,4,0,423,1992,20,1228,5574,4346,241,185
SP,65331,IRAPURU,1448,2,1,1,1,0,594,1958,16,1058,5341,4283,144,118
SP,65358,ITABERÁ,5098,4,0,8,3,0,779,4577,77,2598,13746,11148,336,266
SP,65374,ITAÍ,5477,4,2,2,2,5,1197,5134,60,3520,16312,12792,457,452
SP,65390,ITAJOBI,2594,4,3,4,3,1,926,5280,57,2357,12211,9854,574,408
SP,65412,ITAJU,477,0,0,0,0,0,318,1089,14,576,2665,2089,112,79
SP,65439,ITANHAÉM,16101,19,18,25,15,7,8139,18733,316,17124,63544,46420,1412,1635
SP,65455,ITAPECERICA DA SERRA,40688,53,27,48,50,8,14977,24309,632,15542,102029,86487,2958,2737
SP,65471,ITAPETININGA,18480,44,17,31,28,5,17555,39007,701,17287,98917,81630,2972,2790
SP,65498,ITAPEVA,14969,15,18,27,21,3,6713,26954,314,12780,64563,51783,1458,1291
SP,65510,ITAPEVI,54573,48,27,63,54,5,21100,24890,705,19031,128169,109138,4111,3562
SP,65536,ITAPIRA,8645,14,9,34,13,3,6919,24181,487,8600,52892,44292,2043,1944
SP,65552,ITÁPOLIS,7132,4,5,15,7,9,3231,10475,149,6827,30351,23524,1469,1028
SP,65579,ITAPORANGA,2734,5,3,5,5,0,781,4402,54,1832,10491,8659,290,380
SP,65595,ITAPUÍ,1895,2,1,4,3,0,991,3379,46,1509,8314,6805,277,207
SP,65617,ITAPURA,1507,1,1,2,0,0,256,439,16,946,3361,2415,88,105
SP,65633,ITAQUAQUECETUBA,75914,102,62,149,126,26,29734,40504,1385,29519,191064,161545,6440,7103
SP,65650,ITARARÉ,7916,7,8,16,14,3,4127,13954,243,8800,36904,28104,922,894
SP,65676,ITARIRI,2409,3,3,5,3,1,938,2761,31,2420,8963,6543,169,220
SP,65692,ITATIBA,13658,18,16,28,25,5,8256,29731,543,11058,68134,57076,2422,2374
SP,65714,ITATINGA,2860,5,6,2,3,0,1684,4968,44,2489,12902,10413,454,387
SP,65730,ITIRAPINA,2416,3,0,1,2,1,1059,3267,51,2094,9482,7388,281,307
SP,65757,ITIRAPUÃ,1838,1,0,1,1,0,328,1335,18,915,4693,3778,111,145
SP,65773,ITOBI,1987,0,0,0,1,1,552,1855,26,1309,6137,4828,237,169
SP,65790,ITU,25855,49,26,81,54,14,20023,39067,1000,18703,112493,93790,3475,4146
SP,65811,ITUPEVA,7587,15,3,13,3,1,4081,8839,116,4737,27205,22468,848,962
SP,65838,ITUVERAVA,8505,9,2,1,8,6,3056,9804,102,7007,30016,23009,748,768
SP,65854,JABORANDI,1937,1,2,8,2,0,380,1270,12,638,4642,4004,247,145
SP,65870,JABOTICABAL,9706,15,13,13,25,10,7621,20831,286,10705,51957,41252,1454,1278
SP,65897,JACAREÍ,39792,280,29,67,47,17,30678,48445,1136,23531,151377,127846,3401,3954
SP,65919,JACI,1570,3,0,0,2,0,277,1699,18,694,4496,3802,114,119
SP,65935,JACUPIRANGA,2831,2,2,4,1,0,1582,4896,51,3576,13503,9927,206,352
SP,65951,JAGUARIÚNA,7614,13,3,12,7,2,4423,11426,211,5511,31330,25819,1091,1017
SP,65978,JALES,9817,12,10,9,8,2,4817,12921,215,7343,37334,29991,1210,970
SP,65994,JAMBEIRO,834,2,1,1,0,0,660,1686,15,537,3920,3383,94,90
SP,66010,JANDIRA,27291,63,20,52,26,6,11783,18936,510,10589,73535,62946,2250,2009
SP,66036,JARDINÓPOLIS,5645,15,8,8,7,0,2773,9671,220,5008,25231,20223,978,898
SP,66052,JARINU,4121,10,3,10,3,2,2017,6106,59,3517,16867,13350,436,583
SP,66079,JAÚ,19968,40,17,27,36,8,13773,37585,856,14542,93262,78720,3488,2922
SP,66095,JERIQUARA,1085,0,0,0,1,0,230,962,10,845,3261,2416,72,56
SP,66117,JOANÓPOLIS,1917,1,1,2,8,0,928,3593,36,1731,8822,7091,327,278
SP,66133,JOÃO RAMALHO,1012,3,0,0,1,0,326,1233,10,921,3718,2797,77,135
SP,66150,JOSÉ BONIFÁCIO,6019,3,6,5,1,2,2415,9195,165,4129,23518,19389,1022,556
SP,66176,JÚLIO MESQUITA,1423,1,0,0,0,0,309,1072,14,455,3463,3008,94,95
SP,66192,JUNDIAÍ,70868,113,66,113,114,26,51555,87637,2587,39193,270141,230948,6900,10969
SP,66214,JUNQUEIRÓPOLIS,3554,4,2,3,2,1,1577,5029,36,1749,12565,10816,337,271
SP,66230,JUQUIÁ,4170,5,2,5,6,0,1652,5229,70,5443,17222,11779,217,423
SP,66257,JUQUITIBA,6389,9,4,6,7,1,2306,6603,104,4901,21530,16629,529,671
SP,66273,LAGOINHA,891,2,1,1,3,0,490,2359,16,1015,5067,4052,183,106
SP,66290,LARANJAL PAULISTA,3403,7,4,9,5,0,1732,9760,105,3358,19503,16145,553,567
SP,66311,LAVÍNIA,1700,1,2,1,3,1,312,1009,13,647,3927,3280,101,137
SP,66338,LAVRINHAS,1404,4,2,1,1,0,646,2285,24,866,5522,4656,142,147
SP,66354,LEME,19124,16,11,21,14,2,10179,21157,394,10390,66481,56091,2776,2397
SP,66370,LENÇÓIS PAULISTA,7530,14,5,18,12,2,8413,18020,460,6705,44111,37406,1504,1428
SP,66397,LIMEIRA,51008,88,44,98,67,25,39927,57472,1745,30984,195463,164479,6965,7040
SP,66419,LINDÓIA,781,0,2,2,2,1,557,2524,23,781,4934,4153,114,147
SP,66435,LINS,10954,15,15,18,24,3,8722,19090,387,11183,53631,42448,1678,1542
SP,66451,LORENA,11110,20,13,25,40,2,15351,20505,432,11381,61817,50436,1529,1409
SP,66478,LOUVEIRA,6829,7,7,5,3,0,4690,10070,125,4894,28156,23262,822,704
SP,66494,LUCÉLIA,4214,5,2,5,0,0,1529,4851,48,3463,14907,11444,364,426
SP,66516,LUCIANÓPOLIS,626,1,0,3,0,0,226,607,5,315,1876,1561,43,50
SP,66532,LUÍS ANTÔNIO,2971,2,2,4,2,1,905,2117,38,1284,7775,6491,207,242
SP,66559,LUIZIÂNIA,1350,2,0,0,0,0,269,1338,16,897,4018,3121,66,80
SP,66575,LUPÉRCIO,1270,0,0,0,0,0,276,1143,26,818,3697,2879,92,72
SP,66591,LUTÉCIA,882,0,1,0,0,1,255,676,14,477,2429,1952,49,74
SP,66613,MACATUBA,3124,3,1,5,6,1,2234,4202,85,2444,12906,10462,472,329
SP,66630,MACAUBAL,1122,2,2,1,1,0,479,2875,42,901,5888,4987,337,126
SP,66656,MACEDÔNIA,1026,0,3,1,0,1,322,914,9,529,2966,2437,79,82
SP,66672,MAGDA,994,2,0,0,2,0,378,749,8,546,2850,2304,99,72
SP,66699,MAIRINQUE,11666,11,7,14,12,3,4564,10066,221,5998,34518,28520,951,1005
SP,66710,MAIRIPORÃ,13029,12,13,36,15,2,8107,18059,332,9167,52095,42928,1582,1741
SP,66737,MANDURI,1838,3,3,4,6,2,827,2576,36,1404,7174,5770,252,223
SP,66753,MARABÁ PAULISTA,1221,3,0,0,0,0,327,874,12,844,3459,2615,73,105
SP,66770,MARACAÍ,3567,2,1,6,3,0,2042,2646,57,1483,10245,8762,230,208
SP,66796,MARIÁPOLIS,1119,1,0,0,0,0,267,1001,10,612,3237,2625,142,85
SP,66818,MARÍLIA,31910,69,34,76,45,15,28154,56765,1187,28831,157597,128766,5221,5290
SP,66834,MARINÓPOLIS,619,1,0,0,0,0,156,702,4,387,2021,1634,95,57
