"","NM_PARLA","PARTY","STATE","COD_PARLA","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"714","ROBERTO MAGALHÃES","PFL","Pernambuco",159,8,0,2,13,0.73677384853363,0.91304347826087,-0.634981215000153,0.772527694702148,0,0,0
"715","ROBERTO ROCHA","PSDB","Maranhão",83,56,4,6,99,0.797247290611267,0.939393939393939,-0.685087025165558,0.0283686555922031,0,0,0
"716","ROBERTO SANTIAGO","PV","São Paulo",386,204,27,18,150,0.75026923418045,0.887218045112782,0.203575551509857,0.330979406833649,0,0,0
"717","ROCHA LOURES","PMDB","Paraná",468,67,10,7,37,0.71217554807663,0.859504132231405,0.0890870913863182,-0.57962703704834,0,0,0
"718","RODOVALHO","DEM","Distrito Federal",412,53,10,9,32,0.643721640110016,0.817307692307692,0.291948765516281,-0.0439512878656387,0,0,0
"719","RODOVALHO","PFL","Distrito Federal",412,9,2,2,10,0.634698629379272,0.826086956521739,0.213387697935104,-0.976967632770538,0,0,0
"720","RODOVALHO","PP","Distrito Federal",412,16,2,2,5,0.728069186210632,0.84,0.335744738578796,-0.19419926404953,0,0,0
"721","RODRIGO BETHLEM","PMDB","Rio de Janeiro",579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","RODRIGO DE CASTRO","PSDB","Minas Gerais",268,88,2,6,127,0.839070379734039,0.964125560538117,-0.755560874938965,0.104563981294632,0,0,0
"723","RODRIGO MAIA","DEM","Rio de Janeiro",322,45,7,4,87,0.843371987342834,0.923076923076923,-0.728026747703552,-0.618642330169678,0,0,0
"724","RODRIGO MAIA","PFL","Rio de Janeiro",322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","RODRIGO ROCHA LOURES","PMDB","Paraná",468,86,10,4,46,0.804022073745728,0.904109589041096,0.557731211185455,-0.537367045879364,0,0,0
"726","RODRIGO ROLLEMBERG","PSB","Distrito Federal",416,188,20,16,108,0.78403639793396,0.891566265060241,0.511093556880951,-0.154745236039162,0,0,0
"727","ROGERIO LISBOA","DEM","Rio de Janeiro",320,28,5,7,59,0.79102349281311,0.878787878787879,-0.695020794868469,-0.718989610671997,0,0,0
"728","ROGERIO LISBOA","PFL","Rio de Janeiro",320,7,0,0,16,0.963425815105438,1,-0.624584078788757,0.780957579612732,0,0,0
"729","ROGÉRIO MARINHO","PSB","Rio Grande do Norte",126,93,21,16,52,0.610458433628082,0.796703296703297,0.132642135024071,-0.56160968542099,0,0,0
"730","ROGÉRIO MARINHO","PSDB","Rio Grande do Norte",126,29,6,8,51,0.671406447887421,0.851063829787234,-0.723622441291809,0.510528683662415,0,0,0
"731","ROGÉRIO SILVA","PP","Mato Grosso",556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","ROMERO JUCÁ","PMDB","Roraima",881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","ROMEU TUMA","PTB","São Paulo",848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","RONALDO CAIADO","DEM","Goiás",429,74,4,8,151,0.83978134393692,0.949367088607595,-0.742375612258911,-0.669984042644501,0,0,0
"735","RONALDO CAIADO","PFL","Goiás",429,13,0,0,13,0.954039990901947,1,-0.595469534397125,0.803377985954285,0,0,0
"736","RONALDO CUNHA LIMA","PSDB","Paraíba",135,8,2,1,19,0.770854771137238,0.9,-0.95964252948761,-0.204598188400269,0,0,0
"737","RONALDO DE BRITO LEITE","PHS","Amazonas",562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","RONALDO LEITE","PHS","Amazonas",562,13,2,1,4,0.717670023441315,0.85,0.208451017737389,0.968888223171234,0,0,0
"739","ROSALBA CIARLINI","DEM","Rio Grande do Norte",816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","ROSE DE FREITAS","PMDB","Espírito Santo",282,151,5,6,81,0.851373076438904,0.954732510288066,0.455565631389618,-0.510271787643433,0,0,0
"741","ROSEANA SARNEY","PMDB","Maranhão",808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","RUBENS OTONI","PT","Goiás",425,115,2,3,72,0.926656186580658,0.973958333333333,0.868955492973328,0.183755084872246,0,0,0
"743","RÔMULO GOUVEIA","PSDB","Paraíba",132,77,3,7,98,0.804272651672363,0.945945945945946,-0.762272357940674,0.0665630996227264,0,0,0
"744","SABINO CASTELO BRANCO","PTB","Amazonas",43,109,10,21,57,0.682443082332611,0.842639593908629,0.22516804933548,0.529287099838257,0,0,0
"745","SANDES JÚNIOR","PP","Goiás",426,177,9,14,92,0.843725502490997,0.921232876712329,0.512104034423828,0.0136106573045254,0,0,0
"746","SANDRA ROSADO","PSB","Rio Grande do Norte",125,130,12,12,71,0.798327744007111,0.893333333333333,0.384728848934174,-0.22178603708744,0,0,0
"747","SANDRO MABEL","PR","Goiás",431,122,10,5,46,0.827508509159088,0.918032786885246,0.728650391101837,-0.278145313262939,0,0,0
"748","SANDRO MATOS","PR","Rio de Janeiro",326,31,2,3,15,0.843424439430237,0.901960784313726,0.723545908927917,-0.00165437872055918,0,0,0
"749","SARAIVA FELIPE","PMDB","Minas Gerais",265,192,5,7,93,0.878604590892792,0.95959595959596,0.638549864292145,-0.488485753536224,0,0,0
"750","SARNEY FILHO","PV","Maranhão",85,113,10,6,82,0.761552691459656,0.924170616113744,0.20961207151413,0.551924228668213,0,0,0
"751","SATURNINO MASSON","PSDB","Mato Grosso",549,5,1,2,26,0.757231473922729,0.911764705882353,-0.633546590805054,-0.61491197347641,0,0,0
"752","SEBASTIÃO BALA ROCHA","PDT","Amapá",17,172,20,9,99,0.798863589763641,0.903333333333333,0.366511195898056,-0.0108890170231462,0,0,0
"753","SEBASTIÃO MADEIRA","PSDB","Maranhão",86,40,3,5,89,0.779175221920013,0.941605839416058,-0.652020514011383,0.282417178153992,0,0,0
"754","SERGIO PETECÃO","PMN","Acre",59,167,13,11,94,0.813218712806702,0.91578947368421,0.492180556058884,0.264295846223831,0,0,0
"755","SERYS SLHESSARENKO","PT","Mato Grosso",877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","SEVERIANO ALVES","PDT","Bahia",215,110,4,2,68,0.893455684185028,0.967391304347826,0.612057209014893,0.287510126829147,0,0,0
"757","SEVERIANO ALVES","PMDB","Bahia",215,21,1,0,6,0.77108097076416,0.964285714285714,0.440125674009323,-0.621214091777802,0,0,0
"758","SIBÁ MACHADO","PT","Acre",923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","SILAS BRASILEIRO","PMDB","Minas Gerais",590,66,4,1,31,0.873622119426727,0.950980392156863,0.682932138442993,-0.674990952014923,0,0,0
"760","SILAS CÂMARA","PAN","Amazonas",39,20,0,0,8,0.950316548347473,1,0.573588848114014,-0.353711813688278,0,0,0
"761","SILAS CÂMARA","PSC","Amazonas",39,95,12,8,51,0.745676517486572,0.879518072289157,0.305742472410202,0.210728868842125,0,0,0
"762","SILAS CÂMARA","PTB","Amazonas",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","SILVINHO PECCIOLI","DEM","São Paulo",387,27,1,2,104,0.87944108247757,0.977611940298508,-0.713561832904816,-0.667865991592407,0,0,0
"764","SILVINHO PECCIOLI","PFL","São Paulo",387,11,0,0,16,0.972650229930878,1,-0.777305901050568,0.629122972488403,0,0,0
"765","SILVIO COSTA","PMN","Pernambuco",528,151,15,10,99,0.765945076942444,0.909090909090909,0.620206534862518,0.635052919387817,0,0,0
"766","SILVIO COSTA","PTB","Pernambuco",528,29,1,0,16,0.905282855033875,0.978260869565217,0.526132524013519,0.0589987933635712,0,0,0
"767","SILVIO LOPES","PSDB","Rio de Janeiro",321,95,5,12,207,0.808728754520416,0.946708463949843,-0.816131055355072,0.0330015160143375,0,0,0
"768","SILVIO TORRES","PSDB","São Paulo",388,88,6,8,158,0.801236569881439,0.946153846153846,-0.783125042915344,0.149917930364609,0,0,0
"769","SIMÃO SESSIM","PP","Rio de Janeiro",327,208,12,19,128,0.84224808216095,0.915531335149864,0.514228701591492,-0.117983780801296,0,0,0
"770","SOLANGE ALMEIDA","PMDB","Rio de Janeiro",323,166,10,5,97,0.844202935695648,0.946043165467626,0.536141574382782,-0.577026069164276,0,0,0
"771","SOLANGE AMARAL","DEM","Rio de Janeiro",324,49,3,7,97,0.820939779281616,0.935897435897436,-0.715045869350433,-0.699077486991882,0,0,0
"772","SOLANGE AMARAL","PFL","Rio de Janeiro",324,9,0,1,15,0.91894257068634,0.96,-0.55025053024292,0.834999561309814,0,0,0
"773","SUELI VIDIGAL","PDT","Espírito Santo",281,165,21,9,105,0.79890102148056,0.9,0.346721917390823,0.0925629809498787,0,0,0
"774","SUELY","PR","Rio de Janeiro",325,124,12,15,93,0.796832084655762,0.889344262295082,0.3780857026577,0.3829265832901,0,0,0
"775","SÁ","PR","Roraima",609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","SÉRGIO BARRADAS CARNEIRO","PT","Bahia",212,226,4,7,161,0.912298917770386,0.972361809045226,0.844267547130585,0.299504488706589,0,0,0
"777","SÉRGIO BRITO","PDT","Bahia",213,112,4,5,67,0.844054877758026,0.952127659574468,0.490169256925583,-0.0148163791745901,0,0,0
"778","SÉRGIO BRITO","PMDB","Bahia",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","SÉRGIO BRITO","PSC","Bahia",213,12,3,0,8,0.818468928337097,0.869565217391304,0.140248686075211,-0.9901162981987,0,0,0
"780","SÉRGIO GUERRA","PSDB","Pernambuco",824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","SÉRGIO MORAES","PTB","Rio Grande do Sul",512,176,12,14,91,0.780200719833374,0.911262798634812,0.333331257104874,-0.176092714071274,0,0,0
"782","SÉRGIO ZAMBIASI","PTB","Rio Grande do Sul",860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","TADEU FILIPPELLI","PMDB","Distrito Federal",413,214,8,6,128,0.887175261974335,0.960674157303371,0.600846648216248,-0.412434458732605,0,0,0
"784","TAKAYAMA","PAN","Paraná",469,24,2,0,5,0.913240909576416,0.935483870967742,0.711791276931763,-0.702391028404236,0,0,0
"785","TAKAYAMA","PSC","Paraná",469,127,10,10,77,0.809819102287292,0.910714285714286,0.456726878881454,0.0179567951709032,0,0,0
"786","TAKAYAMA","PTB","Paraná",469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","TARCÍSIO ZIMMERMANN","PT","Rio Grande do Sul",515,113,4,2,66,0.88293045759201,0.967567567567568,0.645979106426239,0.292216330766678,0,0,0
"788","TASSO JEREISSATI","PSDB","Ceará",876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","TATICO","PTB","Goiás",414,139,5,8,86,0.875157535076141,0.945378151260504,0.587670505046844,0.191245809197426,0,0,0
"790","THELMA DE OLIVEIRA","PSDB","Mato Grosso",405,67,0,8,123,0.805371105670929,0.95959595959596,-0.783945143222809,0.0604348853230476,0,0,0
"791","THEMÍSTOCLES SAMPAIO","PMDB","Piauí",599,38,3,1,17,0.784558057785034,0.932203389830508,0.774558961391449,-0.535686433315277,0,0,0
"792","TIÃO VIANA","PT","Acre",849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","TONHA MAGALHÃES","PFL","Bahia",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","TONHA MAGALHÃES","PR","Bahia",216,130,14,14,80,0.741743743419647,0.882352941176471,0.301097303628922,0.0951551496982574,0,0,0
"795","ULDURICO PINTO","PHS","Bahia",523,42,0,3,18,0.844194948673248,0.952380952380952,0.372837573289871,-0.110297799110413,0,0,0
"796","ULDURICO PINTO","PMN","Bahia",523,103,10,3,61,0.839372277259827,0.926553672316384,0.64016455411911,-0.0638870298862457,0,0,0
"797","URZENI ROCHA","PSDB","Roraima",8,71,8,4,128,0.773668766021729,0.943127962085308,-0.706661820411682,-0.00529672391712666,0,0,0
"798","VACCAREZZA","PT","São Paulo",389,15,0,0,13,0.974247574806213,1,0.618581533432007,0.188531056046486,0,0,0
"799","VADÃO GOMES","PP","São Paulo",392,86,8,3,46,0.823686480522156,0.923076923076923,0.332425564527512,0.178470492362976,0,0,0
"800","VALADARES FILHO","PSB","Sergipe",183,210,18,14,115,0.828158676624298,0.910364145658263,0.494417518377304,-0.383015841245651,0,0,0
"801","VALDEMAR COSTA NETO","PR","São Paulo",393,135,2,9,56,0.89399379491806,0.945544554455445,0.554956197738647,0.213718205690384,0,0,0
"802","VALDIR COLATTO","PMDB","Santa Catarina",483,160,28,25,93,0.649747908115387,0.826797385620915,0.116499237716198,-0.434417724609375,0,0,0
"803","VALDIR RAUPP","PMDB","Rondonia",868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","VALTENIR LUIZ PEREIRA","PSB","Mato Grosso",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","VALTENIR PEREIRA","PSB","Mato Grosso",404,162,18,8,105,0.826810717582703,0.911262798634812,0.464652389287949,-0.359507381916046,0,0,0
"806","VALTER PEREIRA","PMDB","Mato Grosso do Sul",946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","VANDER LOUBET","PT","Mato Grosso do Sul",438,164,6,6,96,0.875973045825958,0.955882352941177,0.750911176204681,0.292771130800247,0,0,0
"808","VANDERLEI MACRIS","PSDB","São Paulo",391,80,11,6,157,0.803891658782959,0.933070866141732,-0.787210702896118,0.267054170370102,0,0,0
"809","VANESSA GRAZZIOTIN","PCdoB","Amazonas",40,198,12,19,121,0.813545286655426,0.911428571428571,0.60946798324585,-0.0141995614394546,0,0,0
"810","VELOSO","PMDB","Bahia",219,230,8,6,131,0.876920342445374,0.962666666666667,0.590122580528259,-0.508015215396881,0,0,0
"811","VIC PIRES FRANCO","DEM","Pará",35,56,5,7,111,0.844772517681122,0.932960893854749,-0.69777125120163,-0.716320633888245,0,0,0
"812","VIC PIRES FRANCO","PFL","Pará",35,9,0,0,14,0.981025636196136,1,-0.72561252117157,0.688103556632996,0,0,0
"813","VICENTE ARRUDA","PR","Ceará",107,180,14,16,120,0.787738978862762,0.909090909090909,0.516111671924591,0.142740443348885,0,0,0
"814","VICENTE ARRUDA","PSDB","Ceará",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","VICENTINHO","PT","São Paulo",396,190,2,8,135,0.903730750083923,0.970149253731343,0.901415288448334,0.244801118969917,0,0,0
"816","VICENTINHO ALVES","PR","Tocantins",67,177,10,14,101,0.848551332950592,0.920529801324503,0.468073487281799,-0.00722553720697761,0,0,0
"817","VIEIRA DA CUNHA","PDT","Rio Grande do Sul",514,167,19,19,96,0.757558703422546,0.87375415282392,0.271697044372559,-0.141287848353386,0,0,0
"818","VIGNATTI","PT","Santa Catarina",484,202,6,8,106,0.912880539894104,0.956521739130435,0.888547718524933,-0.189836874604225,0,0,0
"819","VILSON COVATTI","PP","Rio Grande do Sul",516,178,8,13,101,0.846368014812469,0.93,0.412518322467804,-0.127576366066933,0,0,0
"820","VINICIUS CARVALHO","PTdoB","Rio de Janeiro",328,177,19,13,125,0.768584132194519,0.904191616766467,0.329735100269318,0.0809133425354958,0,0,0
"821","VIRGÍLIO GUIMARÃES","PT","Minas Gerais",264,187,6,14,122,0.805926442146301,0.939209726443769,0.818210244178772,0.484635829925537,0,0,0
"822","VITAL DO RÊGO FILHO","PMDB","Paraíba",134,182,10,9,97,0.85211443901062,0.936241610738255,0.494210302829742,-0.464769542217255,0,0,0
"823","VITOR PENIDO","DEM","Minas Gerais",270,71,8,14,123,0.773438155651093,0.898148148148148,-0.58727490901947,-0.572430551052094,0,0,0
"824","VITOR PENIDO","PFL","Minas Gerais",270,11,0,1,20,0.935479462146759,0.96875,-0.525993883609772,0.850488364696503,0,0,0
"825","WALDEMIR MOKA","PMDB","Mato Grosso do Sul",439,184,9,12,91,0.793111562728882,0.929054054054054,0.353489905595779,-0.220187813043594,0,0,0
"826","WALDIR MARANHÃO","PP","Maranhão",84,158,11,11,88,0.839284837245941,0.917910447761194,0.415861934423447,0.072293683886528,0,0,0
"827","WALDIR NEVES","PSDB","Mato Grosso do Sul",436,46,1,4,121,0.842085957527161,0.970930232558139,-0.788903534412384,0.17026874423027,0,0,0
"828","WALTER BRITO NETO","PRB","Paraíba",546,31,5,1,16,0.839033424854279,0.886792452830189,0.445074319839478,0.306189179420471,0,0,0
"829","WALTER FELDMAN","PSDB","São Paulo",397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","WALTER IHOSHI","DEM","São Paulo",394,70,4,5,135,0.864871084690094,0.957943925233645,-0.70072603225708,-0.713430404663086,0,0,0
"831","WALTER IHOSHI","PFL","São Paulo",394,11,1,0,18,0.915409564971924,0.966666666666667,-0.753992795944214,0.656882703304291,0,0,0
"832","WALTER PINHEIRO","PT","Bahia",218,136,0,4,82,0.913669347763062,0.981981981981982,0.914140641689301,0.0609505735337734,0,0,0
"833","WANDENKOLK GONÇALVES","PSDB","Pará",32,97,3,14,145,0.80888694524765,0.934362934362934,-0.757827341556549,0.00646735262125731,0,0,0
"834","WASHINGTON LUIZ","PT","Maranhão",593,34,1,2,30,0.886506021022797,0.955223880597015,0.9008669257164,0.43409538269043,0,0,0
"835","WELLINGTON FAGUNDES","PR","Mato Grosso",406,109,6,8,45,0.805646479129791,0.916666666666667,0.399205207824707,5.93420809309464e-05,0,0,0
"836","WELLINGTON ROBERTO","PR","Paraíba",136,177,6,8,98,0.876591384410858,0.951557093425606,0.541091740131378,-0.0727228373289108,0,0,0
"837","WELLINGTON SALGADO DE OLIVEIRA","PMDB","Minas Gerais",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","WILLIAM WOO","PPS","São Paulo",395,13,2,4,16,0.702854931354523,0.828571428571429,-0.616117060184479,0.0733120366930962,0,0,0
"839","WILLIAM WOO","PSDB","São Paulo",395,58,12,14,112,0.73620194196701,0.86734693877551,-0.749980747699738,0.0668123364448547,0,0,0
"840","WILSON BRAGA","PMDB","Paraíba",139,87,8,10,52,0.723875045776367,0.885350318471338,0.492612540721893,-0.217327073216438,0,0,0
"841","WILSON PICLER","PDT","Paraná",591,55,6,5,37,0.765105009078979,0.893203883495146,0.373631775379181,0.0470567755401134,0,0,0
"842","WILSON SANTIAGO","PMDB","Paraíba",137,173,3,7,118,0.895723521709442,0.966777408637874,0.825225353240967,0.0764361023902893,0,0,0
"843","WLADIMIR COSTA","PMDB","Pará",23,138,7,5,62,0.850910723209381,0.943396226415094,0.533808171749115,-0.600061535835266,0,0,0
"844","WOLNEY QUEIROZ","PDT","Pernambuco",164,189,17,15,104,0.781933605670929,0.901538461538462,0.485317707061768,-0.0550094805657864,0,0,0
"845","ZENALDO COUTINHO","PSDB","Pará",34,91,12,13,177,0.787634074687958,0.914675767918089,-0.755823194980621,0.154859408736229,0,0,0
"846","ZEQUINHA MARINHO","PMDB","Pará",33,142,9,2,87,0.858266174793243,0.954166666666667,0.59151953458786,-0.4331014752388,0,0,0
"847","ZEQUINHA MARINHO","PSC","Pará",33,39,7,3,15,0.688271343708038,0.84375,0.354124516248703,-0.935198247432709,0,0,0
"848","ZEZÉU RIBEIRO","PT","Bahia",217,184,4,5,115,0.925259590148926,0.970779220779221,0.841372489929199,0.379609405994415,0,0,0
"849","ZONTA","PP","Santa Catarina",485,217,22,21,134,0.75716245174408,0.890862944162436,0.239978060126305,-0.18598872423172,0,0,0
"850","ZÉ FERNANDO","PV","Minas Gerais",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","ZÉ GERALDO","PT","Pará",25,175,5,6,109,0.893064677715302,0.96271186440678,0.818836092948914,0.312734365463257,0,0,0
"852","ZÉ GERARDO","PMDB","Ceará",108,181,6,5,97,0.888033449649811,0.961937716262976,0.699125289916992,-0.351017028093338,0,0,0
"853","ZÉ VIEIRA","PR","Maranhão",575,13,1,12,9,0.538449883460999,0.628571428571429,-0.304870963096619,0.496087074279785,0,0,0
"854","ZÉ VIEIRA","PSDB","Maranhão",575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","ZÉ VIEIRA","S.Part.","Maranhão",575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","ÁLVARO DIAS","PSDB","Paraná",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","ÁTILA LINS","PMDB","Amazonas",38,157,15,7,102,0.809019386768341,0.921708185053381,0.472820401191711,-0.424666851758957,0,0,0
"858","ÁTILA LIRA","PSB","Piauí",109,198,12,11,131,0.858148813247681,0.934659090909091,0.652527093887329,-0.0483988970518112,0,0,0
"859","ÁTILA LIRA","PSDB","Piauí",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","ÍRIS DE ARAÚJO","PMDB","Goiás",417,176,2,6,111,0.868563950061798,0.972881355932203,0.516399502754211,-0.364232689142227,0,0,0
