"","NM_PARLA","PARTY","STATE","COD_PARLA","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"585","MURILO ZAUITH","PFL","Mato Grosso do Sul",436,52,4,3,45,0.809713900089264,0.932692307692308,-0.750306069850922,0.0149272540584207,0,0,0
"586","MUSSA DEMES","PFL","Piauí",117,39,4,1,38,0.843161225318909,0.939024390243902,-0.757072687149048,0.0501860454678535,0,0,0
"587","MÁRCIO FORTES","PSDB","Rio de Janeiro",599,12,0,2,10,0.816523671150208,0.916666666666667,-0.902722418308258,0.430223315954208,0,0,0
"588","MÁRCIO REINALDO MOREIRA","PP","Minas Gerais",247,39,8,3,49,0.798982083797455,0.888888888888889,-0.127474099397659,0.504947423934937,0,0,0
"589","MÁRCIO REINALDO MOREIRA","PPB","Minas Gerais",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","MÁRIO ASSAD JÚNIOR","PL","Minas Gerais",262,24,1,3,22,0.836521029472351,0.92,0.00247303396463394,-0.105554409325123,0,0,0
"591","MÁRIO ASSAD JÚNIOR","PSB","Minas Gerais",262,21,2,7,28,0.668121457099915,0.844827586206897,-0.0016192466719076,-0.62109363079071,0,0,0
"592","MÁRIO HERINGER","PDT","Minas Gerais",267,47,8,4,36,0.741088509559631,0.873684210526316,-0.455272346735001,-0.620567440986633,0,0,0
"593","MÁRIO NEGROMONTE","PP","Bahia",210,36,2,1,35,0.901033282279968,0.959459459459459,0.181081756949425,0.582072377204895,0,0,0
"594","MÁRIO NEGROMONTE","PPB","Bahia",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","MÚCIO SÁ","PTB","Rio Grande do Norte",535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","NARCIO RODRIGUES","PSDB","Minas Gerais",248,40,3,1,21,0.835243105888367,0.938461538461538,-0.659317016601562,0.751865029335022,0,0,0
"597","NARCISO MENDES","PPB","Acre",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","NATAN DONADON","PMDB","Rondonia",574,37,1,2,52,0.861922204494476,0.967391304347826,0.103342361748219,0.378404974937439,0,0,0
"599","NAZARENO FONTELES","PT","Piauí",554,28,3,3,66,0.870137453079224,0.94,0.465767681598663,-0.768726587295532,0,0,0
"600","NEIVA MOREIRA","PDT","Maranhão",77,33,3,3,25,0.786617934703827,0.90625,-0.507838606834412,-0.545637786388397,0,0,0
"601","NELSON BORNIER","PMDB","Rio de Janeiro",318,27,6,8,24,0.687910258769989,0.784615384615385,-0.476581484079361,0.120259761810303,0,0,0
"602","NELSON BORNIER","PSB","Rio de Janeiro",318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","NELSON MARQUEZELLI","PTB","São Paulo",381,40,3,5,47,0.810683906078339,0.91578947368421,0.0233344435691833,0.132948532700539,0,0,0
"604","NELSON MEURER","PP","Paraná",458,40,2,1,61,0.922184526920319,0.971153846153846,0.395322620868683,0.3213811814785,0,0,0
"605","NELSON MEURER","PPB","Paraná",458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","NELSON PELLEGRINO","PT","Bahia",209,32,3,1,43,0.904680073261261,0.949367088607595,0.561706840991974,0.00649488111957908,0,0,0
"607","NELSON PROENÇA","PPS","Rio Grande do Sul",507,37,3,3,18,0.790027499198914,0.901639344262295,-0.448982954025269,-0.426121026277542,0,0,0
"608","NELSON TRAD","PMDB","Mato Grosso do Sul",437,38,2,4,35,0.805771827697754,0.924050632911392,-0.120465569198132,-0.109795115888119,0,0,0
"609","NEUCIMAR FRAGA","PL","Espírito Santo",280,38,2,3,32,0.787335336208344,0.933333333333333,0.0139528084546328,0.0751148611307144,0,0,0
"610","NEUTON LIMA","PTB","São Paulo",379,35,4,6,36,0.702217280864716,0.876543209876543,-0.179537326097488,-0.0731892362236977,0,0,0
"611","NEY LOPES","PFL","Rio Grande do Norte",126,21,1,0,17,0.883537948131561,0.974358974358974,-0.785564780235291,0.159808412194252,0,0,0
"612","NEYDE APARECIDA","PT","Goiás",423,46,2,0,60,0.941664099693298,0.981481481481482,0.457720190286636,0.14075380563736,0,0,0
"613","NICE LOBÃO","PFL","Maranhão",78,37,5,3,33,0.773976922035217,0.897435897435897,-0.856559216976166,-0.0181851200759411,0,0,0
"614","NICIAS RIBEIRO","PSDB","Pará",28,20,0,0,18,0.912052154541016,1,-0.778611302375793,0.595808386802673,0,0,0
"615","NILSON MOURÃO","PT","Acre",57,37,4,1,65,0.889620780944824,0.953271028037383,0.629503071308136,-0.358182609081268,0,0,0
"616","NILSON PINTO","PSDB","Pará",31,46,3,1,34,0.872375547885895,0.952380952380952,-0.763739168643951,0.645524919033051,0,0,0
"617","NILTON BAIANO","PP","Espírito Santo",279,54,5,6,43,0.69071763753891,0.898148148148148,-0.367286175489426,-0.276154041290283,0,0,0
"618","NILTON BAIANO","PPB","Espírito Santo",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","NILTON CAPIXABA","PTB","Rondonia",46,14,0,0,13,0.907512247562408,1,0.1194177120924,0.122738517820835,0,0,0
"620","NÉLIO DIAS","PP","Rio Grande do Norte",122,21,2,2,31,0.855741262435913,0.928571428571429,0.144215852022171,0.822982728481293,0,0,0
"621","NÉLIO DIAS","PPB","Rio Grande do Norte",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","ODAIR","PT","Minas Gerais",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","ODAIR CUNHA","PT","Minas Gerais",269,27,3,0,46,0.915579259395599,0.960526315789474,0.605515003204346,-0.141453042626381,0,0,0
"624","ODELMO LEÃO","PP","Minas Gerais",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","ODÍLIO BALBINOTTI","PMDB","Paraná",459,28,0,3,35,0.880965173244476,0.954545454545455,0.140961021184921,-0.0415810532867908,0,0,0
"626","OLAVO CALHEIROS","PMDB","Alagoas",171,39,2,4,31,0.831248998641968,0.921052631578947,-0.153326764702797,-0.134569376707077,0,0,0
"627","OLIVEIRA FILHO","PL","Paraná",464,31,1,3,32,0.77280056476593,0.940298507462687,0.130362525582314,0.188370361924171,0,0,0
"628","ONYX LORENZONI","PFL","Rio Grande do Sul",510,42,3,1,19,0.790922105312347,0.938461538461538,-0.828080415725708,-0.238502696156502,0,0,0
"629","ORLANDO DESCONSI","PT","Rio Grande do Sul",511,33,2,4,56,0.854770243167877,0.936842105263158,0.335759937763214,-0.576756298542023,0,0,0
"630","ORLANDO FANTAZZINI","PSOL","São Paulo",382,17,7,0,18,0.672816753387451,0.833333333333333,-0.485513925552368,-0.874228894710541,0,0,0
"631","ORLANDO FANTAZZINI","PT","São Paulo",382,14,2,0,27,0.871287882328033,0.953488372093023,0.185075089335442,-0.98272442817688,0,0,0
"632","OSMAR SERRAGLIO","PMDB","Paraná",463,40,4,4,38,0.754594743251801,0.906976744186046,-0.0989559143781662,0.231246843934059,0,0,0
"633","OSMAR TERRA","PMDB","Rio Grande do Sul",577,15,0,0,8,0.894687652587891,1,-0.531985819339752,-0.414473503828049,0,0,0
"634","OSMÂNIO PEREIRA","PSDB","Minas Gerais",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","OSMÂNIO PEREIRA","PTB","Minas Gerais",256,24,3,3,39,0.812328338623047,0.91304347826087,0.165378898382187,-0.206345185637474,0,0,0
"636","OSMÂNIO PEREIRA","S.Part.","Minas Gerais",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","OSVALDO BIOLCHI","PMDB","Rio Grande do Sul",509,30,7,3,30,0.738214373588562,0.857142857142857,-0.121170967817307,-0.143639713525772,0,0,0
"638","OSVALDO COELHO","PFL","Pernambuco",154,15,0,2,11,0.875584125518799,0.928571428571429,-0.901338458061218,0.433115512132645,0,0,0
"639","OSVALDO REIS","PMDB","Tocantins",65,34,1,7,36,0.80162900686264,0.897435897435897,0.00287435995414853,0.521614670753479,0,0,0
"640","OSÓRIO ADRIANO","PFL","Distrito Federal",547,25,3,1,35,0.805605888366699,0.9375,-0.833019256591797,-0.124156147241592,0,0,0
"641","PAES LANDIM","PFL","Piauí",118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","PAES LANDIM","PTB","Piauí",118,37,0,4,34,0.873532474040985,0.946666666666667,0.0211860984563828,0.374925851821899,0,0,0
"643","PASTOR AMARILDO","PMDB","Tocantins",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","PASTOR AMARILDO","PSB","Tocantins",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","PASTOR AMARILDO","PSC","Tocantins",67,19,3,0,20,0.798913300037384,0.928571428571429,-0.0112260859459639,0.0288788396865129,0,0,0
"646","PASTOR FRANCISCO OLÍMPIO","PSB","Pernambuco",146,29,4,5,43,0.684214115142822,0.888888888888889,-0.293537497520447,-0.683564901351929,0,0,0
"647","PASTOR FRANKEMBERGEN","PTB","Roraima",7,35,5,3,39,0.804901540279388,0.902439024390244,-0.055311344563961,-0.226525619626045,0,0,0
"648","PASTOR PEDRO RIBEIRO","PMDB","Ceará",106,28,4,7,46,0.788705706596375,0.870588235294118,-0.137149691581726,-0.665209531784058,0,0,0
"649","PASTOR PEDRO RIBEIRO","PTB","Ceará",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","PASTOR REINALDO","PTB","Rio Grande do Sul",512,42,11,5,41,0.713303923606873,0.838383838383838,-0.0217396430671215,-0.276527017354965,0,0,0
"651","PATRUS ANANIAS","PT","Minas Gerais",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","PAUDERNEY AVELINO","PFL","Amazonas",43,40,1,2,25,0.838238894939423,0.955882352941177,-0.780949532985687,-0.0784928053617477,0,0,0
"653","PAULO AFONSO","PMDB","Santa Catarina",482,54,11,13,43,0.654607892036438,0.801652892561983,-0.497451156377792,-0.788122475147247,0,0,0
"654","PAULO BALTAZAR","PSB","Rio de Janeiro",320,32,2,2,39,0.823864698410034,0.946666666666667,0.0884796753525734,0.26571124792099,0,0,0
"655","PAULO BAUER","PFL","Santa Catarina",483,11,1,0,10,0.835360407829285,0.954545454545455,-0.86526757478714,-0.137738451361656,0,0,0
"656","PAULO BAUER","PSDB","Santa Catarina",483,32,2,1,20,0.856570839881897,0.945454545454545,-0.764259040355682,0.644909381866455,0,0,0
"657","PAULO BAUER","S.Part.","Santa Catarina",483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","PAULO BERNARDO","PT","Paraná",467,14,1,0,11,0.884605944156647,0.961538461538462,0.843073606491089,0.537798225879669,0,0,0
"659","PAULO DELGADO","PT","Minas Gerais",257,38,0,1,47,0.936104297637939,0.988372093023256,0.396151334047318,0.29593026638031,0,0,0
"660","PAULO FEIJÓ","PSDB","Rio de Janeiro",321,25,11,3,33,0.630345106124878,0.805555555555556,-0.75263112783432,-0.0161215122789145,0,0,0
"661","PAULO GOUVÊA","PL","Rio Grande do Sul",503,23,3,2,26,0.767348170280457,0.907407407407407,0.0782822072505951,0.967245161533356,0,0,0
"662","PAULO KOBAYASHI","PSDB","São Paulo",530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","PAULO LIMA","PMDB","São Paulo",383,20,2,2,16,0.793713331222534,0.9,-0.123382098972797,0.49313548207283,0,0,0
"664","PAULO MAGALHÃES","PFL","Bahia",214,43,5,0,28,0.776546597480774,0.934210526315789,-0.694726705551147,0.192531451582909,0,0,0
"665","PAULO MARINHO","PFL","Maranhão",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","PAULO MARINHO","PL","Maranhão",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","PAULO PIMENTA","PT","Rio Grande do Sul",513,37,1,1,38,0.927366316318512,0.974025974025974,0.357691019773483,0.479858636856079,0,0,0
"668","PAULO RATTES","PSB","Rio de Janeiro",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","PAULO ROCHA","PT","Pará",30,25,0,0,27,0.957923829555511,1,0.379093110561371,0.344438016414642,0,0,0
"670","PAULO RUBEM SANTIAGO","PT","Pernambuco",148,33,5,5,61,0.767022907733917,0.903846153846154,0.25802755355835,-0.837272465229034,0,0,0
"671","PEDRO CANEDO","PP","Goiás",565,10,2,4,22,0.68266773223877,0.842105263157895,0.220937758684158,-0.598060011863708,0,0,0
"672","PEDRO CHAVES","PMDB","Goiás",428,43,4,5,47,0.800169169902802,0.909090909090909,0.0849161744117737,0.0898046717047691,0,0,0
"673","PEDRO CORRÊA","PP","Pernambuco",153,19,1,2,26,0.884902358055115,0.9375,-0.000697503797709942,0.236847668886185,0,0,0
"674","PEDRO CORRÊA","PPB","Pernambuco",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","PEDRO FERNANDES","PTB","Maranhão",80,46,1,3,53,0.84960949420929,0.961165048543689,0.103364489972591,0.153445988893509,0,0,0
"676","PEDRO HENRY","PP","Mato Grosso",403,35,0,1,33,0.925445079803467,0.985507246376812,0.131383448839188,0.404637187719345,0,0,0
"677","PEDRO HENRY","PPB","Mato Grosso",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","PEDRO IRUJO","PFL","Bahia",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","PEDRO IRUJO","PL","Bahia",212,21,0,2,8,0.881852686405182,0.935483870967742,-0.0325687751173973,0.201190188527107,0,0,0
"680","PEDRO IRUJO","PMDB","Bahia",212,18,2,1,32,0.811426639556885,0.943396226415094,-0.0116226533427835,-0.199822187423706,0,0,0
"681","PEDRO IRUJO","S.Part.","Bahia",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","PEDRO NOVAIS","PMDB","Maranhão",82,30,6,6,41,0.70044219493866,0.855421686746988,-0.0552368611097336,0.427371621131897,0,0,0
"683","PERPÉTUA ALMEIDA","PCdoB","Acre",56,36,3,2,52,0.81611043214798,0.946236559139785,-0.052459828555584,-0.797739505767822,0,0,0
"684","PHILEMON RODRIGUES","PTB","Paraíba",259,34,8,7,41,0.710874974727631,0.833333333333333,0.0319109633564949,-0.498026579618454,0,0,0
"685","POMPEO DE MATTOS","PDT","Rio Grande do Sul",505,29,5,2,26,0.77987003326416,0.887096774193548,-0.516501128673553,-0.427243500947952,0,0,0
"686","PROFESSOR IRAPUAN TEIXEIRA","PP","São Paulo",384,28,7,3,34,0.725838303565979,0.861111111111111,-0.017844557762146,0.494021534919739,0,0,0
"687","PROFESSOR IRAPUAN TEIXEIRA","PRONA","São Paulo",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","PROFESSOR LUIZINHO","PT","São Paulo",388,44,2,0,64,0.920090913772583,0.981818181818182,0.415889173746109,0.316759526729584,0,0,0
"689","PROFESSORA RAQUEL TEIXEIRA","PSDB","Goiás",424,18,2,1,14,0.811649084091187,0.914285714285714,-0.797836542129517,0.278729796409607,0,0,0
"690","PROMOTOR AFONSO GIL","PCdoB","Piauí",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","RAFAEL GUERRA","PSDB","Minas Gerais",258,47,2,1,23,0.878678798675537,0.958904109589041,-0.799927771091461,0.60009640455246,0,0,0
"692","RAIMUNDO GOMES DE MATOS","PSDB","Ceará",102,21,0,0,10,0.938788831233978,1,-0.874117314815521,0.485714823007584,0,0,0
"693","RAIMUNDO SANTOS","PL","Pará",32,34,2,3,41,0.864928305149078,0.9375,-0.013108585961163,0.289348036050797,0,0,0
"694","RAUL JUNGMANN","PMDB","Pernambuco",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","RAUL JUNGMANN","PPS","Pernambuco",155,30,3,3,24,0.736752510070801,0.9,-0.568418622016907,-0.322644084692001,0,0,0
"696","REGINALDO GERMANO","PFL","Bahia",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","REGINALDO GERMANO","PP","Bahia",211,35,3,2,31,0.83308482170105,0.929577464788732,0.0466890186071396,0.410760194063187,0,0,0
"698","REGINALDO LOPES","PT","Minas Gerais",272,34,2,1,42,0.89814567565918,0.962025316455696,0.194463849067688,-0.025791646912694,0,0,0
"699","REINALDO BETÃO","PL","Rio de Janeiro",319,28,2,4,41,0.784451484680176,0.92,-0.117934949696064,0.100346788764,0,0,0
"700","REINALDO GRIPP","PL","Rio de Janeiro",603,15,1,1,23,0.852627873420715,0.95,-0.0725307613611221,0.379139930009842,0,0,0
"701","REINHOLD STEPHANES","PMDB","Paraná",607,13,3,1,12,0.772151589393616,0.862068965517241,-0.336723625659943,0.201445057988167,0,0,0
"702","REMI TRINTA","PL","Maranhão",83,22,0,1,26,0.875661313533783,0.979591836734694,0.0089895399287343,0.10139449685812,0,0,0
"703","RENATO CASAGRANDE","PSB","Espírito Santo",281,42,1,2,53,0.908868610858917,0.969387755102041,0.425448060035706,-0.224904969334602,0,0,0
"704","RENATO COZZOLINO","PDT","Rio de Janeiro",325,11,1,0,14,0.818503320217133,0.961538461538462,-0.218467742204666,-0.975844264030457,0,0,0
"705","RENATO COZZOLINO","PRP","Rio de Janeiro",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","RENATO COZZOLINO","PSC","Rio de Janeiro",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","RENATO COZZOLINO","S.Part.","Rio de Janeiro",325,12,4,1,16,0.773892998695374,0.848484848484849,-0.155785754323006,0.0810749381780624,0,0,0
"708","RENILDO CALHEIROS","PCdoB","Pernambuco",157,34,4,2,59,0.831800699234009,0.939393939393939,-0.0386495292186737,-0.798057377338409,0,0,0
"709","RICARDO BARROS","PP","Paraná",465,49,7,11,19,0.617254376411438,0.790697674418605,-0.824231505393982,-0.483201891183853,0,0,0
"710","RICARDO BARROS","PPB","Paraná",465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","RICARDO BERZOINI","PT","São Paulo",390,13,2,0,25,0.906755387783051,0.95,0.462692439556122,-0.165906116366386,0,0,0
"712","RICARDO FIUZA","PP","Pernambuco",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","RICARDO FIUZA","PPB","Pernambuco",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","RICARDO IZAR","PTB","São Paulo",385,48,3,4,42,0.830147683620453,0.927835051546392,-0.0437817834317684,0.175690889358521,0,0,0
"715","RICARDO RIQUE","PL","Paraíba",540,11,0,0,16,0.933831870555878,1,0.405503392219543,0.103488683700562,0,0,0
"716","RICARDO RIQUE","PSDB","Paraíba",540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","RICARDO SANTOS","PSDB","Espírito Santo",618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","RICARTE DE FREITAS","PTB","Mato Grosso",401,35,2,4,38,0.824986100196838,0.924050632911392,0.126329749822617,0.0432828925549984,0,0,0
"719","ROBERTO BALESTRA","PP","Goiás",427,11,0,0,9,0.893023431301117,1,-0.0725147351622581,0.0245215799659491,0,0,0
"720","ROBERTO BALESTRA","PPB","Goiás",427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","ROBERTO BRANT","PFL","Minas Gerais",261,38,3,3,37,0.792305171489716,0.925925925925926,-0.760094106197357,0.255614846944809,0,0,0
"722","ROBERTO FREIRE","PPS","Pernambuco",158,29,6,0,18,0.752240359783173,0.886792452830189,-0.455736398696899,-0.465080201625824,0,0,0
"723","ROBERTO GOUVEIA","PT","São Paulo",391,40,2,1,65,0.884131610393524,0.972222222222222,0.353099048137665,-0.424051702022552,0,0,0
"724","ROBERTO JEFFERSON","PTB","Rio de Janeiro",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","ROBERTO MAGALHÃES","PFL","Pernambuco",159,46,4,1,30,0.85515958070755,0.938271604938272,-0.80175656080246,-0.15408730506897,0,0,0
"726","ROBERTO MAGALHÃES","PSDB","Pernambuco",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","ROBERTO MAGALHÃES","PTB","Pernambuco",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","ROBERTO MAGALHÃES","S.Part.","Pernambuco",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","ROBERTO PESSOA","PFL","Ceará",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","ROBERTO PESSOA","PL","Ceará",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","ROBSON TUMA","PFL","São Paulo",386,32,2,1,30,0.860467374324799,0.953846153846154,-0.743378639221191,0.145228251814842,0,0,0
"732","ROBÉRIO NUNES","PFL","Bahia",213,40,2,0,22,0.853955268859863,0.96875,-0.767353951931,0.00174080580472946,0,0,0
"733","RODRIGO MAIA","PFL","Rio de Janeiro",322,49,3,4,36,0.813112318515778,0.923913043478261,-0.822456657886505,0.0348359383642673,0,0,0
"734","ROGÉRIO SILVA","PPS","Mato Grosso",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","ROGÉRIO TEÓFILO","PFL","Alagoas",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","ROGÉRIO TEÓFILO","PPS","Alagoas",170,45,4,3,36,0.783805131912231,0.920454545454545,-0.396656483411789,-0.486267745494843,0,0,0
"737","ROLAND LAVIGNE","PMDB","Bahia",617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","ROLAND LAVIGNE","PSDB","Bahia",617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","ROMEL ANIZIO","PP","Minas Gerais",523,22,4,2,31,0.821225047111511,0.898305084745763,-0.0354078859090805,0.201312616467476,0,0,0
"740","ROMEL ANIZIO","PPB","Minas Gerais",523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","ROMEU QUEIROZ","PTB","Minas Gerais",260,34,1,4,40,0.849534451961517,0.936708860759494,0.0748191550374031,0.0481264218688011,0,0,0
"742","ROMMEL FEIJÓ","PSDB","Ceará",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","ROMMEL FEIJÓ","PTB","Ceará",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","RONALDO CAIADO","PFL","Goiás",429,43,4,1,33,0.823758840560913,0.938271604938272,-0.816327035427094,0.0847596451640129,0,0,0
"745","RONALDO CEZAR COELHO","PSDB","Rio de Janeiro",324,14,1,0,5,0.887541711330414,0.95,-0.821672856807709,0.569959402084351,0,0,0
"746","RONALDO CUNHA LIMA","PSDB","Paraíba",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","RONALDO DIMAS","PSDB","Tocantins",66,41,8,6,29,0.765634775161743,0.833333333333333,-0.86535769701004,0.501154541969299,0,0,0
"748","RONALDO VASCONCELLOS","PTB","Minas Gerais",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","RONIVON SANTIAGO","PP","Acre",58,23,0,0,18,0.930769681930542,1,0.182811141014099,0.076908715069294,0,0,0
"750","RONIVON SANTIAGO","PPB","Acre",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","ROSE DE FREITAS","PMDB","Espírito Santo",282,30,4,5,39,0.772968828678131,0.884615384615385,-0.196004986763,-0.301974564790726,0,0,0
"752","ROSE DE FREITAS","PSDB","Espírito Santo",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","RUBENS OTONI","PT","Goiás",425,29,0,0,43,0.939929246902466,1,0.665019690990448,0.0198967196047306,0,0,0
"754","RUBINELLI","PT","São Paulo",533,22,2,0,26,0.930317044258118,0.96,0.631942749023438,-0.160146981477737,0,0,0
"755","SALATIEL CARVALHO","PFL","Pernambuco",609,20,3,0,6,0.778185188770294,0.896551724137931,-0.603262662887573,0.797542572021484,0,0,0
"756","SALVADOR ZIMBALDI","PSB","São Paulo",387,13,3,2,22,0.747229397296906,0.875,0.0971020087599754,-0.881043255329132,0,0,0
"757","SALVADOR ZIMBALDI","PSDB","São Paulo",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","SALVADOR ZIMBALDI","PTB","São Paulo",387,11,0,0,20,0.920476675033569,1,0.688441216945648,-0.725292146205902,0,0,0
"759","SALVADOR ZIMBALDI","S.Part.","São Paulo",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","SANDES JÚNIOR","PP","Goiás",426,39,2,9,25,0.672777652740479,0.853333333333333,-0.157873526215553,0.480682998895645,0,0,0
"761","SANDES JÚNIOR","PPB","Goiás",426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","SANDRA ROSADO","PMDB","Rio Grande do Norte",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","SANDRA ROSADO","PSB","Rio Grande do Norte",125,21,1,1,24,0.871760845184326,0.957446808510638,-0.0131620522588491,0.0270425453782082,0,0,0
"764","SANDRO MABEL","PL","Goiás",431,21,3,2,29,0.852441906929016,0.909090909090909,0.297231286764145,0.954805493354797,0,0,0
"765","SANDRO MATOS","PSB","Rio de Janeiro",326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","SANDRO MATOS","PTB","Rio de Janeiro",326,20,2,4,20,0.779794096946716,0.869565217391304,-0.166065752506256,-0.430731981992722,0,0,0
"767","SARAIVA FELIPE","PMDB","Minas Gerais",265,26,0,4,17,0.817188262939453,0.914893617021277,0.0655163079500198,0.323334097862244,0,0,0
"768","SARNEY FILHO","PV","Maranhão",85,31,4,7,31,0.642951488494873,0.849315068493151,-0.30449977517128,-0.822321593761444,0,0,0
"769","SEBASTIÃO MADEIRA","PSDB","Maranhão",86,50,2,1,30,0.830920815467834,0.963855421686747,-0.736749470233917,0.676165878772736,0,0,0
"770","SELMA SCHONS","PT","Paraná",518,24,3,2,50,0.86794102191925,0.936708860759494,0.563420236110687,-0.413981646299362,0,0,0
"771","SERAFIM VENZON","S.Part.","Santa Catarina",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","SERGIO CAIADO","PP","Goiás",563,22,3,3,15,0.745625078678131,0.86046511627907,-0.412718176841736,0.910858750343323,0,0,0
"773","SEVERIANO ALVES","PDT","Bahia",215,39,5,6,29,0.698210775852203,0.860759493670886,-0.465784907341003,-0.622481524944305,0,0,0
"774","SEVERINO CAVALCANTI","PP","Pernambuco",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","SEVERINO CAVALCANTI","PPB","Pernambuco",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","SIGMARINGA SEIXAS","PT","Distrito Federal",412,41,4,1,56,0.917254090309143,0.950980392156863,0.532888948917389,0.470646977424622,0,0,0
"777","SILAS BRASILEIRO","PMDB","Minas Gerais",268,17,2,1,18,0.82238781452179,0.921052631578947,0.0273008439689875,0.476442813873291,0,0,0
"778","SILAS CÂMARA","PTB","Amazonas",39,28,2,3,27,0.826473832130432,0.916666666666667,0.0459249056875706,-0.706000924110413,0,0,0
"779","SILVIO TORRES","PSDB","São Paulo",581,30,7,3,26,0.736968874931335,0.848484848484849,-0.768633365631104,0.639689564704895,0,0,0
"780","SIMPLÍCIO MÁRIO","PT","Piauí",555,29,2,0,54,0.90903228521347,0.976470588235294,0.749497354030609,-0.159637808799744,0,0,0
